Time,AUR1,IPTG,LACI,LAMDAR,SLS1,SLS4,TETR,as1,ia1_ActiveTF,ia1_InactiveTF,ope1,p1,p2,p3,pAUR1,pSLS1,pSLS4,proAUR1,proLACI,proLAMDAR,proSLS1,proSLS4,proTETR,rs1,rs2,rs3,rs4,rs5,rs6,ter1,ter2,ter3,ter4,ter5,ter6,tr3_Kd,tr3_h,tr4_Kd,tr4_h,pSLS4_strength,tr5_Kd,tr5_h,tr6_Kd,tr6_h,p1_strength,p2_strength,proLACI_degradation_rate,p3_strength,proSLS1_degradation_rate,proSLS4_degradation_rate,proLAMDAR_degradation_rate,proAUR1_degradation_rate,ia1_Kd,ia1_repression_Kd,ia1_repression_h,pAUR1_strength,proTETR_degradation_rate,ta1_Kd,ta1_h,pp2_translation_rate,pp3_translation_rate,pp4_translation_rate,pp5_translation_rate,pp6_translation_rate,tr1_Kd,tr1_h,pSLS1_strength,tr2_Kd,tr2_h,DefaultCompartment,pp1_v1,pp1_v2,pp5_v1,pp5_v2,ia1_bind_forward,ia1_bind_reverse,pp2_v1,pp2_v2,pp6_v1,pp6_v2,pp3_v1,pp3_v2,pp4_v1,pp4_v2
1.73,0.5510579681243128,9900.000020202004,0.30052847566957464,0.2625997116684397,0.284726112632319,0.15816543955363666,0.327935256825686,0.8682387965984033,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.9049723287163927,2.5736075839490105,2.643091390264883,1.6293519910405805,2.5669996986627672,2.91893700524082,0.2736136882444453,0.061542972588963685,0.13117410273027438,0.1252201981956561,0.13117410273027438,0.10503988466737589,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.11405463937284065,0.6564992791710993,0.10968829269599266,0.1999999797979817,0.1999999797979817,1.109830747802366,0.3904972328716393,0.8198381420642149,0.2335149604192656,0.4064851796528462,0.10267998794651069,0.7212683416069791,0.18015253087643074
1.74,0.5467289594266356,9900.000020202004,0.2994460570081475,0.26166076984517445,0.2837795407165953,0.15762354767228112,0.3267435343100891,0.8685085121320159,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.9121184095418884,2.5790038412337086,2.648546608874614,1.6382083445614852,2.5700301595074984,2.924782973272699,0.2714642301025996,0.06133211971684091,0.13069741372403565,0.12476919042006147,0.13069741372403565,0.10466430793806977,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.11467458411930398,0.6541519246129361,0.10991468426829648,0.1999999797979817,0.1999999797979817,1.101112124285244,0.39121184095418887,0.8168588357752228,0.23398263786181592,0.4050925175177625,0.10280120638029994,0.7186705368195541,0.18053026888635962
1.75,0.5424474992157532,9900.000020202004,0.2983742408205716,0.2607321263007702,0.2828426282915567,0.15709143573901385,0.3255644630726465,0.8687761119182019,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.919170684858741,2.584370481036353,2.6539762244304614,1.6470585008042258,2.573045610665073,2.9305946437700823,0.2693383809412876,0.06112507227198983,0.13022578522905862,0.12432260034190484,0.13022578522905862,0.10429285052030808,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.11529409505629581,0.6518303157519255,0.11014001331386415,0.1999999797979817,0.1999999797979817,1.0924892634205268,0.39191706848587415,0.8139111576816163,0.23444757150160658,0.4037249898492656,0.10292182442660293,0.7160981779693719,0.1809059336725447
1.76,0.5382129927948333,9900.000020202004,0.2973128618688987,0.259813611567844,0.28191523169047106,0.15656890305979934,0.3243978437135461,0.8690416328860285,2.0202018120187927e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.9261301995755735,2.589707776462744,2.6593805028331063,1.655902464105379,2.5760463068423833,2.9363723578147347,0.2672358454790632,0.060921752163346055,0.12975913748541842,0.12388035911204114,0.12975913748541842,0.1039254446271376,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.11591317248737654,0.64953402891961,0.11036429086757392,0.19999997979798173,0.1999999797979817,1.083960967488794,0.3926130199575574,0.8109946092838651,0.23490978862517878,0.40238208086368427,0.10304185227369533,0.7135508684853569,0.1812795443523921
1.77,0.5340248521833174,9900.000020202004,0.29626175842832364,0.2589050599134556,0.2809972101033274,0.15605575427593227,0.3232434810646394,0.8693051110961678,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.9329979856530306,2.5950159965055963,2.664759705683993,1.6647402387984869,2.579032497556573,2.9421164512857843,0.26515633176927383,0.06072208337584914,0.12929739242585575,0.12344239934513485,0.12929739242585575,0.10356202396538224,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.11653181671589409,0.6472626497836389,0.11058752778588572,0.1999999797979817,0.1999999797979817,1.0755260522972012,0.39329979856530306,0.8081087026615985,0.23536931610286274,0.4010632884891459,0.10316129990226293,0.7110282202279767,0.18165111975539175
1.78,0.5298824961108157,9900.000020202004,0.2952207721929294,0.25800630923629164,0.2800884255064184,0.15555179919414697,0.32210118407691246,0.8695665817665794,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.939775062251866,2.6002954061305585,2.67011409037916,1.6735718292140591,2.582004427272009,2.9478272549682165,0.2630995511970287,0.06052599190433735,0.12884047363076498,0.12300865508038726,0.12884047363076498,0.10320252369451666,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.11715002804498414,0.6450157730907291,0.11080973475073515,0.1999999797979817,0.1999999797979817,1.0671833471671828,0.3939775062251866,0.8052529601922811,0.2358261803974573,0.39976812392895766,0.10328017709088036,0.7085298532630305,0.1820206784291391
1.79,0.5257853500066537,9900.000020202004,0.2941897481844762,0.25711720096723334,0.2791887425939762,0.1550568526229919,0.32097076571154376,0.8698260792972837,2.0202018120187927e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.946462435880712,2.6055462663599567,2.675443910200503,1.6823972396795754,2.5849623355329108,2.953505094658515,0.2610652184740088,0.06033340568988012,0.1283883062846175,0.12257906174353174,0.1283883062846175,0.10284688038689332,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.11776780677757029,0.6427930024180833,0.11103092227332088,0.19999997979798173,0.1999999797979817,1.0589316949134004,0.3946462435880712,0.8024269142788594,0.2362804075726812,0.3984961112410892,0.10339849342131643,0.7060553956427428,0.182388238645197
1.8,0.5217328459853311,9900.000020202004,0.29316853466411846,0.2562375799731792,0.2782980287117902,0.15457073421520787,0.319852042834417,0.870083637294262,2.0202018120187927e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.9530611005434517,2.610768834354326,2.6807494144045636,1.691216474519487,2.5879064570918024,2.9591502912675405,0.25905305163124687,0.060144254558446644,0.1279408171337668,0.12215355611004935,0.1279408171337668,0.10249503198927168,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.11838515321636411,0.640593949932948,0.1112511006977894,0.19999997979798173,0.1999999797979817,1.0507699518144566,0.3953061100543452,0.7996301070860424,0.23673202330140325,0.3972467869330842,0.1035162582836721,0.7036044831938842,0.18275381840480281
1.81,0.5177244228281443,9900.000020202004,0.2921569830469423,0.2553672944639996,0.27741615379274553,0.15409326831586093,0.31874483611396187,0.8703392885925203,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.95957203788611,2.6159633634917996,2.686030848308913,1.7000295380552193,2.5908370220339356,2.9647631609207354,0.25706277201000216,0.0599584701618136,0.12749793444558474,0.1217320762695593,0.12749793444558474,0.10214691778559984,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.11900206766386535,0.6384182361599989,0.1114702802048199,0.1999999797979817,0.1999999797979817,1.0426969875758827,0.395957203788611,0.7968620902849046,0.23718105287365884,0.39601969957176253,0.10363348088135743,0.7011767593126615,0.183117435444426
1.82,0.5137595259612071,9900.000020202004,0.2911549478192175,0.2545061959025042,0.27654299029421564,0.1536242838159921,0.3176489699222002,0.8705930652783502,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.965996217343191,2.621130103445429,2.6912884533762123,1.7088364346051732,2.593754255897832,2.970344015055732,0.25509410425084766,0.0597759859206195,0.1270595879688801,0.12131456159134063,0.1270595879688801,0.10180247836100166,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.11961855042236214,0.6362654897562604,0.11168847081511281,0.1999999797979817,0.1999999797979817,1.034711685285871,0.3965996217343191,0.7941224248055005,0.23762752120445857,0.39481440940709966,0.10375017023591328,0.698771874766122,0.18347910724118005
1.83,0.5098376074300988,9900.000020202004,0.29016228645826336,0.2536541389173095,0.2756784131372498,0.1531636140115576,0.3165642722388813,0.8708449987108193,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.972334596283396,2.626269300258489,2.6965224672960217,1.7176371684847285,2.596658379792088,2.9758931605174497,0.25314677628108184,0.05959673696947767,0.12662570889555252,0.12090095269094307,0.12662570889555252,0.1014616555669238,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.120234601793931,0.6341353472932737,0.11190568239278491,0.1999999797979817,0.1999999797979817,1.0268129413642189,0.3972334596283396,0.7914106805972032,0.23807145284139597,0.39363048800970296,0.10386633519168353,0.6963894874998321,0.18383885101809425
1.84,0.5059581258713544,9900.000020202004,0.2891788593548322,0.2528109812184983,0.2748222996474953,0.15271109646744283,0.31549057455859253,0.8710951195425225,2.0202018120187927e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.978588120154648,2.631381196417842,2.7017331240644364,1.7264317440062449,2.5995496105085714,2.9814108996507565,0.2512205193005732,0.05942066010406336,0.126196229823437,0.12049119139784674,0.126196229823437,0.10112439248739934,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12085022208043715,0.6320274530462457,0.11212192464867411,0.19999997979798173,0.1999999797979817,1.0189996655049076,0.3978588120154648,0.7887264363964813,0.23851287197206053,0.39246751792132806,0.10398198442034286,0.6940292624515972,0.18419668374924897
1.85,0.5021205464810048,9900.000020202004,0.28820452973791827,0.25197658351596586,0.27397452949779877,0.1522665728863437,0.3144277118007395,0.871343457739622,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.984757722628372,2.6364660309254195,2.706920654061613,1.7352201654790644,2.602428160632142,2.986897530390775,0.24931506776613943,0.05924769373009483,0.1257710847202958,0.12008522072413262,0.1257710847202958,0.10079063340638635,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12146541158353452,0.6299414587899146,0.11233720714355695,0.1999999797979817,0.1999999797979817,1.0112707806127434,0.3984757722628372,0.7860692795018487,0.23895180243126202,0.3913250923179033,0.10409712642528568,0.6916908713710038,0.18455262216477938
1.86,0.4983243409803606,9900.000020202004,0.2872391636019039,0.25115080944035467,0.27313498465243,0.15182988898231825,0.31337552222229126,0.8715900426012069,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.990844325742967,2.6415240393678743,2.7120852841272565,1.744002437209514,2.6052942386470206,2.9923533463508982,0.24743015937455842,0.05907777781413162,0.12535020888891651,0.11968298483412662,0.12535020888891651,0.10046032377614186,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12208017060466599,0.6278770236008867,0.11255153929128114,0.1999999797979817,0.1999999797979817,1.0036252227344462,0.3990844325742967,0.7834388055557282,0.23938826770807187,0.39020281468455786,0.10421176954588082,0.6893739926445693,0.18490668275575123
1.87,0.49456898757922896,9900.000020202004,0.28628262963595713,0.25033352546648246,0.27230354931287887,0.15140089435882031,0.3123338473331927,0.871834902777997,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,3.9968488400464204,2.6465554539844653,2.717227237634131,1.7527785635009068,2.6081480490399245,2.9977786369085875,0.24556553504430437,0.05891085383611686,0.12493353893327708,0.11928442901498215,0.12493353893327708,0.10013341018659298,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12269449944506348,0.6258338136662062,0.11276493036181644,0.1999999797979817,0.1999999797979817,0.996061940984567,0.3996848840046421,0.7808346183329817,0.239822290952687,0.3891002985021682,0.10432592196159698,0.6870783111262971,0.1852588817789126
1.8800000000000001,0.49085397093674055,9900.000020202004,0.2853347991556013,0.24952460083917158,0.27148010986517074,0.15097944239103478,0.31130253181434775,0.8720780662904176,2.0202018120187927e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,4.002772164738016,2.6515605037332284,2.7223467345596544,1.761548548653545,2.6109897924000807,3.003173687289023,0.2437209388960976,0.0587468647435933,0.12452101272573911,0.11888949964816721,0.12452101272573911,0.09980984033566863,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12330839840574816,0.6238115020979289,0.11297738948422566,0.19999997979798173,0.1999999797979817,0.9885798974665954,0.40027721647380166,0.7782563295358693,0.24025389498312183,0.38801716694495936,0.10443959169600323,0.6848035179734431,0.185609235261326
1.8900000000000001,0.48717878211995547,9900.000020202004,0.284395546036377,0.24872390750139248,0.27066455482865537,0.15056539011234343,0.3102814234380853,0.8723195605460691,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,4.00861518780909,2.6565394143554806,2.7274439915556425,1.7703123969647214,2.6138196655162345,3.008538778646667,0.2418961182323513,0.05858575490752663,0.12411256937523413,0.11849814418182376,0.12411256937523413,0.09948956300055699,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12392186778753052,0.6218097687534812,0.11318892564955917,0.1999999797979817,0.1999999797979817,0.9811780671895902,0.40086151878090903,0.7757035585952132,0.24068310229173334,0.3869530525887226,0.10455278662064937,0.6825493104873048,0.18595775900488365
1.9000000000000001,0.48354291856041076,9900.000020202004,0.28346474664952287,0.24793132002463764,0.26985677480621795,0.15015859810475699,0.309270372991016,0.8725594123566158,2.0202018120187927e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,4.014378786182784,2.6614924084387166,2.732519222016252,1.779070112728722,2.616637861470747,3.013874188144804,0.24009082351559624,0.058427470079671986,0.1237081491964064,0.11811031110396786,0.1237081491964064,0.09917252800985506,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12453490789101056,0.6198283000615941,0.11339954771367446,0.19999997979798173,0.1999999797979817,0.9738554379806672,0.40143787861827845,0.77317593247754,0.24110993505158435,0.38590759712922545,0.10466551445882988,0.6803153919588548,0.18630446859071018
1.9100000000000001,0.4799458840087621,9900.000020202004,0.2825422797996026,0.24714671554144532,0.26905666243587156,0.149758930393156,0.30826923419920116,0.8727976479541162,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,4.020063825852779,2.6664197054779373,2.737572636144184,1.7878217002368277,2.619444569730895,3.0191801890331225,0.23830480834595935,0.058271957351422564,0.12330769367968046,0.1177259499165011,0.12330769367968046,0.09885868621657813,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12514751901657795,0.6178667888536133,0.11360926439998364,0.1999999797979817,0.1999999797979817,0.9666110103936467,0.402006382585278,0.7706730854980028,0.2415344151226498,0.38488045111041086,0.1047777827892358,0.6781014715190462,0.18664937938345563
1.92,0.47638718848766487,9900.000020202004,0.281628026664011,0.24636997367999652,0.26826411234368197,0.14936625434319062,0.30727786365554877,0.8730342930068145,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,4.025671162020945,2.6713215219354653,2.7426044410151995,1.7965671637773162,2.622239976237458,3.0244570507233854,0.23653782943776808,0.05811916511408195,0.1229111454622195,0.11734501111000459,0.1229111454622195,0.09854798947199861,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12575970146441215,0.6159249341999913,0.11381808430213079,0.1999999797979817,0.1999999797979817,0.959443797614157,0.4025671162020945,0.768194659138872,0.24195656405787083,0.38387127366199986,0.10488959904949832,0.6759072639936263,0.1869925065354826
1.93,0.47286634824303464,9900.000020202004,0.28072187073429034,0.24560097650070994,0.26747902109798743,0.14898044056269658,0.3062961207493623,0.8732693726344174,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,4.031201639233898,2.6761980712992868,2.747614840640999,1.805306507635465,2.6250242634906984,3.02970503886326,0.2347896465953499,0.05796904302050451,0.12251844829974493,0.11696744613928764,0.12251844829974493,0.09824039060028397,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12637145553448256,0.6140024412517748,0.11402601588660147,0.1999999797979817,0.1999999797979817,0.9523528253614717,0.40312016392338984,0.7657403018734057,0.2423764031090608,0.3828797322461302,0.10500097053962794,0.6737324897622968,0.1873338649909501
1.94,0.46938288569381775,9900.000020202004,0.2798236977591968,0.2448396084347658,0.2667012871648693,0.1486013628064895,0.3053238675979674,0.8735029114228714,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,4.0366560915184175,2.681049564139965,2.7526040360305144,1.8140397360935532,2.627797610633812,3.03492441540835,0.23306002268809226,0.05782154194805039,0.12212954703918698,0.11659320739966535,0.12212954703918698,0.09793584337390632,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12698278152654874,0.6120990210869145,0.11423306749526635,0.1999999797979817,0.1999999797979817,0.9453371317873489,0.4036656091518418,0.7633096689949186,0.242793953232668,0.381905502412678,0.10511190442535248,0.6715768746220723,0.18767346948979757
1.95,0.46593632938039814,9900.000020202004,0.27893339568945424,0.24408575622448886,0.2659308108648349,0.14822889788440596,0.3043609689803429,0.8737349334386634,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,4.04203534251571,2.685876208166174,2.7575722252496626,1.8227668534308623,2.6305601935339458,3.0401154386924882,0.2313487236248253,0.05767661396280388,0.12174438759213717,0.11622224820393927,0.12174438759213717,0.09763430248979554,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12759367974016037,0.6102143905612222,0.114439247347861,0.1999999797979817,0.1999999797979817,0.9383957673721217,0.4042035342515711,0.7609024224508574,0.24320923509539907,0.3809482675629233,0.10522240774135783,0.6694401496546901,0.1880113345716322
1.96,0.46252621391175724,9900.000020202004,0.278050854624137,0.24333930886552618,0.26516749433067616,0.14786292557246716,0.30340729227269153,0.8739654622426601,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,4.04734020561448,2.6906782082788787,2.762519603479608,1.8314878639236802,2.6333121848608556,3.0452783634963376,0.22965551832758554,0.057534212285006686,0.1213629169090766,0.11585452276005707,0.1213629169090766,0.09733572354621048,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.12820415047465764,0.6083482721638155,0.11464456354440374,0.1999999797979817,0.1999999797979817,0.931527794818279,0.404734020561448,0.7585182306817289,0.24362226907970702,0.38000771872124056,0.10533248739443422,0.6673220510979287,0.18834747457952153
1.97,0.4591520799115019,9900.000020202004,0.2771759667586269,0.2426001575507561,0.2644112414664652,0.14750332852704326,0.3024627073858812,0.874194520903504,2.0202018120187924e-05,199.9999797979817,0.9999999995918785,10.0,10.0,10.0,10.0,10.0,10.0,4.052571484082802,2.6954557666242174,2.7674463630735726,1.8402027718453025,2.636053754163294,3.050413441114353,0.22798017870481727,0.05739429125565886,0.1209850829543525,0.11548998614942788,0.1209850829543525,0.09704006302030244,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,1.0,2.0,2.57,1.0,2.0,1.0,2.0,2.5,2.4,0.07,2.5,0.07,0.04,0.0415,0.1,0.001,1.0,2.0,2.014,0.08,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,1.0,2.0,1.0,1.0,0.1288141940291712,0.6065003938768903,0.11484902406755326,0.1999999797979817,0.1999999797979817,0.9247322889417647,0.4052571484082802,0.756156768464703,0.24403307528914822,0.37908355431450114,0.10544215016653176,0.6652223202207045,0.18868190366369522
