Time,A_dopa,A_B,A_M,C_dopa,C_OMD,C1_M,C2_M,C1_B,C2_B,F_c,F_H,F_G,CL_H,Q,f_H,CL_dopa,f_rest,f_AADC,f_COMT,CL_AADC,CL_rest,CL_COMT,CL_AADC0,ki,CL_dopa0,ka_c,ka_M,ka_B,F_B,CL_OMD,CL_B,fm,CL_M,CL_dB,CL_dM,L_Dopa_per_kg_rat,Benserazide_per_kg_rat,rat_body_mass,A_bens_tot,B_M_frac,gut,Vdopa,V_3_OMD,V1_B,V2_B,V1_M,V2_M,l_dopa_absorption,l_dopa_blood_hepa_clearance,ro_04_5127_absorption,benserazide_absorption,benserazide_gut_clearance,AADC_clearance,COMT_clearance,rest_clearance,_3_OMD_clearance,bens_clearance,bens_metabolism,ro_clearance,bens_distribution,ro_distribution
2.11,6.640725070652335,2.495387434319969,0.0074425586940782915,80.00449622137847,107.06858383990848,0.016312792095618606,0.055901621336025664,0.02967988965495709,0.04821973213014593,0.948259986208741,0.948259986208741,1.0,0.04284073141916247,0.828,0.13,0.3295440878397113,0.21000000000000008,0.69,0.1,0.07441408783971123,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,8.123302684447543,0.4432326566939698,0.01838311997437338,0.05160461214173695,2.2940595761190337,5.953461609389503,6.584370039019448,13.827177081940844,0.9582638253671809,0.04956541572377834,0.008746838068902061,0.06998187809020383,-0.0013348686582135964,-0.04196415899483149
2.12,6.555609922306625,2.472040697402709,0.007260979708087931,79.6364745664019,107.50678720586635,0.01618545470993545,0.055770488987058144,0.02941512169169146,0.04811417145588555,0.948180195719434,0.948180195719434,1.0,0.042906797944308635,0.828,0.13,0.3300522918792972,0.21000000000000008,0.69,0.1,0.07492229187929715,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,8.018510353958918,0.43822644581662873,0.017934619878977192,0.051121801622288014,2.2725964539362584,5.966547191702187,6.554081856814876,13.763571899311243,0.9621857454925038,0.04912325322512474,0.008668809392669072,0.06943560070562307,-0.0013463315830219743,-0.04196013633375006
2.13,6.471585714480329,2.4489123923139915,0.007083830878835825,79.26799006108892,107.9423173420083,0.01606036950191947,0.05563937290488597,0.02915276059860977,0.048007717554253475,0.948100748193477,0.948100748193477,1.0,0.04297258049580103,0.828,0.13,0.3305583115061618,0.21000000000000008,0.69,0.1,0.07542831150616176,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,7.9150726826871525,0.433272888992472,0.01749706227072449,0.050643508273053334,2.2513341405020983,5.97905064679515,6.5237555820276185,13.699886722258002,0.9660837402109742,0.04868511019967831,0.00859149003523735,0.06889898516323452,-0.0013575569008063466,-0.041953743607144496
2.14,6.388638441872918,2.426000473003778,0.006911003792535878,78.89908387747674,108.3751732414609,0.015937484135239616,0.055508280413037826,0.028892784213955046,0.04790038904774242,0.9480216458893306,0.9480216458893306,1.0,0.04303807720363425,0.828,0.13,0.3310621323356481,0.21000000000000008,0.69,0.1,0.07593213233564804,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,7.812972114546515,0.4283714754695506,0.01707017936756362,0.050169689781718124,2.230270754841833,5.990975678145959,6.493394603116336,13.636128666544309,0.969957800511075,0.048250949637304925,0.008514873465406752,0.06837180694017796,-0.001368547548032691,-0.0419450440544661
2.15,6.306754333545382,2.403302918427085,0.006742393482686354,78.52979639230712,108.80535424064709,0.015816744487770453,0.055377218599034744,0.02863517064408128,0.047792204258490845,0.9479428887968623,0.9479428887968623,1.0,0.04310328807619802,0.828,0.13,0.3315637544322924,0.21000000000000008,0.69,0.1,0.07643375443229236,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,7.71219136921635,0.423521721057193,0.016653711902235295,0.049700304353072114,2.2094044389683876,6.002327173067521,6.463002243086875,13.572304710482442,0.9738079204537914,0.04782073497561574,0.008438953230991014,0.06785383385253524,-0.0013793064202374885,-0.041934102557940146
2.16,6.2259197344545925,2.380817719970912,0.006577896656994735,78.16016755763201,109.23285984510524,0.015698098690771847,0.055246194422356454,0.028379898128653824,0.04768318135961312,0.9478644772188412,0.9478644772188412,1.0,0.043168212862799545,0.828,0.13,0.3320631758676888,0.21000000000000008,0.69,0.1,0.07693317586768877,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,7.612713319053797,0.4187231383926278,0.016247404742776996,0.049235310448998454,2.1887333463236587,6.013109916559326,6.432581789993114,13.508421758985543,0.9776340956136919,0.04739442987485189,0.00836372291909151,0.06734484338341122,-0.0013898363926290694,-0.04192098147547968
2.17,6.146121202950126,2.3585428919083022,0.006417413107855727,77.79023654642782,109.65768987178426,0.015581498712654606,0.055115214607922486,0.028126945152750243,0.04757333824986601,0.947786412907362,0.947786412907362,1.0,0.0432328501127043,0.828,0.13,0.33256038548234074,0.21000000000000008,0.69,0.1,0.0774303854823407,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,7.514521117026995,0.41397523477866777,0.015851010376403647,0.04877466700466369,2.1682556513891402,6.023328002552374,6.402136467771009,13.444486582319124,0.9814363243524691,0.046971998405092905,0.008289176189134044,0.06684462947728827,-0.001400140302992335,-0.04190573884898395
2.18,6.067345474711207,2.336476467666547,0.0062608451299220125,77.42004185756102,110.07984439468468,0.015466901605585597,0.054984285681869256,0.02787629040686832,0.04746269259901256,0.9477087000537757,0.9477087000537757,1.0,0.04329719635547374,0.828,0.13,0.3330553565805672,0.21000000000000008,0.69,0.1,0.07792535658056716,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,7.417598159474275,0.40927750290318243,0.015464287470907372,0.04831833335134419,2.1479695462552097,6.032984368232878,6.371669444877272,13.380505834242273,0.9852146073324279,0.04655340497947009,0.008215306761082957,0.06635300788796221,-0.0014102209578343854,-0.04188842712086068
2.19,5.989579393745751,2.314616492372801,0.006108096547413204,77.04962158563744,110.49932364478933,0.015354266627954602,0.05485341405269274,0.0276279127069811,0.04735126193693744,0.9476313434948335,0.9476313434948335,1.0,0.04336124758627791,0.828,0.13,0.3335480583559839,0.21000000000000008,0.69,0.1,0.07841805835598385,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,7.32192798654489,0.4046294313871283,0.015086998472110614,0.04786626906226952,2.127873233768163,6.04208172180899,6.3411838564979615,13.316486098645722,0.9889689466208644,0.04613861422065844,0.008142108391880901,0.06586980383392524,-0.0014200811445568566,-0.04186909627022243
2.2,5.912810049802687,2.2929610378048344,0.005959074606034637,76.67901296110007,110.91612820708208,0.015243551315840279,0.05472260589428148,0.027381791154896362,0.047239063475410584,0.9475543460355281,0.9475543460355281,1.0,0.043425001482582694,0.828,0.13,0.3340384729429438,0.21000000000000008,0.69,0.1,0.07890847294294379,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,7.227494429365278,0.4000305348801884,0.014718914276905555,0.04741843426180397,2.1079649412747403,6.050623819532601,6.310682766698536,13.252433810066929,0.9926993474533846,0.04572759122867692,0.008069574922707693,0.0653948351449548,-0.0014297236070770238,-0.04184779785314768
2.21,5.837024670383611,2.2715081907859673,0.005813688422368736,76.30825280506849,111.33025886256847,0.015134703775297008,0.054591867288642626,0.027137905013808656,0.04712611424709968,0.9474777028908877,0.9474777028908877,1.0,0.04348846200634497,0.828,0.13,0.33452663081803824,0.21000000000000008,0.69,0.1,0.0793966308180382,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,7.134281437072132,0.3954803877227269,0.01435981040325078,0.0469747893854538,2.088242909953355,6.058618176333551,6.280169205857137,13.18835533229999,0.9964058168199877,0.04532030137306045,0.007997700242304787,0.06492787919602416,-0.0014391510647969535,-0.041824593324146356
2.22,5.762210644048309,2.250256055748744,0.005671849295526485,75.93737725228235,111.74171662300648,0.015027683480809281,0.05446120411456077,0.026896233735802078,0.047012431075151455,0.9474014161701553,0.9474014161701553,1.0,0.04355162741111139,0.828,0.13,0.3350125185470107,0.21000000000000008,0.69,0.1,0.07988251854701069,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,7.042273216530323,0.39097851429199615,0.014009467759950418,0.04653529523288402,2.0687053971709353,6.066068946766792,6.249646147862837,13.12425691051196,1.000088363775908,0.04491671033878947,0.007926478295080495,0.06446876213267182,-0.001448366208433155,-0.04179953187177658
2.23,5.68835552059499,2.22920275481597,0.0055334706833892935,75.56642183998588,112.15050272931774,0.01492245103499429,0.05433062209322029,0.02665675696273072,0.04689803057251263,0.9473254879159937,0.9473254879159937,1.0,0.043614496005557196,0.828,0.13,0.33549612311967075,0.21000000000000008,0.69,0.1,0.08036612311967076,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.951454177993598,0.38652444357393917,0.013667672587971556,0.04609991296959425,2.049350676557417,6.072980361305282,6.219116517430837,13.060144686604762,1.0037469994273938,0.044516784127760306,0.007855903081369466,0.06401731494012551,-0.0014573716999042971,-0.04177266132171956
2.24,5.615447004998727,2.2083464270169344,0.005398468124601032,75.19542155173234,112.55661864835328,0.01481896508662133,0.05420012680673592,0.026419454517746983,0.046782929149528134,0.9472499178692605,0.9472499178692605,1.0,0.0436770680042523,0.828,0.13,0.3359774461865561,0.21000000000000008,0.69,0.1,0.0808474461865561,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.861808911426656,0.3821177250217025,0.01333421626776455,0.0456686041107102,2.030177037285208,6.079357797379081,6.188583193707571,12.996024706785903,1.0073817369027618,0.04412048904463746,0.007785968654936024,0.06357336022160551,-0.0014661701734882428,-0.04174403142332147
2.25,5.543472633655448,2.1876851790971874,0.00526675702739255,74.82441168683695,112.96006612006947,0.014717185608669492,0.05406972382517976,0.026184305871903815,0.046667143445778214,0.9471747058009256,0.9471747058009256,1.0,0.0437393435968336,0.828,0.13,0.3364564892064123,0.21000000000000008,0.69,0.1,0.08132648920641226,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.773321808558523,0.3777578888570035,0.0130088898576596,0.045241329503729825,2.011182738847626,6.085206709425693,6.1580490818266815,12.931903071836034,1.0109925917746216,0.043727790806079365,0.007716668965778713,0.06313672626119213,-0.0014747643053189567,-0.041713690509500884
2.26,5.472420664609374,2.1672172208327622,0.005138258682415387,74.45342535143548,113.36084703115162,0.014617075254200862,0.053939418317257244,0.02595129161140537,0.0465506891410966,0.947099852570648,0.947099852570648,1.0,0.04380132207150351,0.828,0.13,0.33693324670387315,0.21000000000000008,0.69,0.1,0.08180324670387311,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.685978158006376,0.37344449933971624,0.012691498945566006,0.044818052126821516,1.9923661354559747,6.090531921971877,6.12751690642314,12.867785503488598,1.014579580928807,0.04333865699104696,0.0076479982925377,0.0627072528405217,-0.0014831566221377684,-0.041681683646839766
2.27,5.402280429969111,2.14694091925462,0.005012902531468494,74.08249248399171,113.75896334148959,0.014518600257788289,0.053809214903194805,0.025720394025766993,0.04643358048415095,0.9470253609116507,0.9470253609116507,1.0,0.043863001165153216,0.828,0.13,0.33740770127040937,0.21000000000000008,0.69,0.1,0.08227770127040933,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.599764580379304,0.36917717428084945,0.012381869252727181,0.04439873821018553,1.9737257258891567,6.095337185965215,6.096989131432518,12.803677176008291,1.0181427219063317,0.04295305802303088,0.0075799514158289795,0.062284795105911755,-0.0014913494250036448,-0.04164805152413091
2.28,5.333039348083249,2.126854344658583,0.004890605909489116,73.71164830955473,114.15441750626056,0.014421721114707835,0.053679118987231586,0.025491592185068034,0.046315834281447615,0.946951228396955,0.946951228396955,1.0,0.04392438288732129,0.828,0.13,0.3378798683640099,0.21000000000000008,0.69,0.1,0.08274986836400988,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.51466532866618,0.36495543036121114,0.012079796596438118,0.04398334784753949,1.9552597361315283,6.099629194509846,6.0664686558763545,12.739584177340348,1.021682036681032,0.04257095894906362,0.0075125221674818155,0.061869183582096615,-0.0014993454309393298,-0.04161284174487517
2.29,5.26468495143746,2.106955580214917,0.004771287558945144,73.34092760821208,114.54721213470245,0.014326399009555704,0.05354913587104897,0.025264865297578865,0.04619746718867454,0.946877452175226,0.946877452175226,1.0,0.04398546959891284,0.828,0.13,0.3383497661454834,0.21000000000000008,0.69,0.1,0.08321976614548339,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.43066480058584,0.36077878676848474,0.011785080270594508,0.04357184139884448,1.9369664040031773,6.103414844448236,6.035958342155855,12.675512518527297,1.0251975486055869,0.042192325046956705,0.007445704420051184,0.06146025175099397,-0.0015071473361588884,-0.04157610107318286
2.3,5.197206672921771,2.087242989279131,0.004654880319997972,72.97035955190559,114.93734989481048,0.014232601909082463,0.053419269908970314,0.025040195606990456,0.046078493327223045,0.9468040337806544,0.9468040337806544,1.0,0.04404626002961819,0.828,0.13,0.33881738484321683,0.21000000000000008,0.69,0.1,0.0836873848432168,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.3477497525851465,0.3566468554839385,0.01149755439039499,0.043164185018292424,1.9188442249040905,6.106698561968225,6.00546059112183,12.611467241355845,1.0286892815585538,0.041817126663674056,0.007379492940648364,0.061057862189963764,-0.0015147574358567464,-0.04153786807988112
2.31,5.130593320138232,2.067714835094908,0.004541313495801966,72.59997495816992,115.32483374027717,0.014140296026151857,0.053289525677335775,0.024817564269818987,0.045958927654467144,0.9467309726211425,0.9467309726211425,1.0,0.04410675466969399,0.828,0.13,0.3392827282284153,0.21000000000000008,0.69,0.1,0.0841527282284153,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.265906169286426,0.3525592136918928,0.011217044334630858,0.04276034278976269,1.9008916021994506,6.10948596204463,5.974977939057385,12.547453672020511,1.0321572619754806,0.0414453323305977,0.007313882175987832,0.060661869952191465,-0.001522178163694667,-0.04149818343025496
2.32,5.0648337458582855,2.048369383803032,0.0044305172364929625,72.2298044143283,115.7096667715787,0.014049447934954662,0.053159907688210925,0.02459695247271947,0.045838785068232135,0.946658267588846,0.946658267588846,1.0,0.04416695443643557,0.828,0.13,0.3397458033571967,0.21000000000000008,0.69,0.1,0.08461580335719664,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.185120093928852,0.34851543822833675,0.010943377574137618,0.0423602788570467,1.8831069419178033,6.111782926851577,5.944512903299219,12.483477096928363,1.0356015176056292,0.041076910629441514,0.007248866581666151,0.060272131640955504,-0.0015294119468769118,-0.04145708733845164
2.33,4.9999170700132884,2.0292049332212896,0.0043224246862706645,71.85987751214529,116.09185239747478,0.013960025511629436,0.05303042023753753,0.024378341742927346,0.045718080110399226,0.9465859178271463,0.9465859178271463,1.0,0.04422686003912289,0.828,0.13,0.3402066156855607,0.21000000000000008,0.69,0.1,0.0850766156855607,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.105377904523807,0.3445151157933354,0.010676388975088541,0.04196395801901626,1.8654886792089957,6.113595182312251,5.9140679192495575,12.419542630424074,1.0390220789573992,0.040711830710688665,0.007184440713650942,0.059888509444890284,-0.0015364611624579753,-0.04141461840946259
2.34,4.935832364171288,2.0102197756712594,0.004216968414438552,71.49022402973586,116.47139396172152,0.013871996381446936,0.052901067663067194,0.024161713548682674,0.04559682738722879,0.946513921497528,0.946513921497528,1.0,0.044286473000046844,0.828,0.13,0.34066517692343723,0.21000000000000008,0.69,0.1,0.08553517692343719,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,6.026665920457373,0.3405578293235887,0.010415911983663224,0.04157134496088164,1.848035244170102,6.1149289606796176,5.883645437647261,12.35565541905925,1.0424189759574076,0.04035006162630006,0.007120599110523542,0.05951086447640735,-0.0015433281963753204,-0.04137081555851748
2.35,4.872569068020737,1.9914122454808703,0.004114085308570644,71.12087231162252,116.84829530019077,0.013785330214092447,0.05277185398777538,0.023947049809146928,0.04547504101380509,0.9464422776631656,0.9464422776631656,1.0,0.04434579409489886,0.828,0.13,0.3411214930376835,0.21000000000000008,0.69,0.1,0.08599149303768347,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,5.948970923183138,0.33664317456361253,0.01016179071216949,0.041182405236544394,1.8307451055154735,6.115789996218863,5.853247791246534,12.291820361617724,1.0457922429367073,0.039991573181275365,0.007057336443754478,0.059139066618456596,-0.0015500153667353876,-0.04132571520010391
2.36,4.810116617481547,1.9727806767691332,0.004013712135747024,70.75185071110116,117.22256023855377,0.013699996626516248,0.052642783243347695,0.02373433244128021,0.045352735108746565,0.9463709846051146,0.9463709846051146,1.0,0.04440482474696513,0.828,0.13,0.34157557497665486,0.21000000000000008,0.69,0.1,0.08644557497665485,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,5.87227969116335,0.33277074538784446,0.00991386897529515,0.04079710439558567,1.8136167317673995,6.116184415383586,5.822877313523625,12.228042358399616,1.0491419141350562,0.03963633517693795,0.006994647384165522,0.0587729855277547,-0.0015565249920575775,-0.04127935381384134
2.37,4.748464610910545,1.954323422208973,0.003915787562235288,70.38318694853426,117.59419281919078,0.013615966133071767,0.052513859323033193,0.02352354356121488,0.045229923573812156,0.9463000406144944,0.9463000406144944,1.0,0.04446356637119864,0.828,0.13,0.3420274336246049,0.21000000000000008,0.69,0.1,0.08689743362460486,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,5.796579207867867,0.3289401402067352,0.009671995278721163,0.040415408371281554,1.796648608505153,6.116118316148411,5.79253628586437,12.164326200315179,1.0524680257317574,0.03928431774722885,0.0069325266612756805,0.05841249471087788,-0.0015628593609070037,-0.04123176678135911
2.38,4.687602807368123,1.9360388528354762,0.003820252131167033,70.01490811791365,117.96319729873758,0.013533210135427288,0.05238508598326836,0.023314665482198318,0.045106620096174006,0.9462294440119687,0.9462294440119687,1.0,0.0445220203580899,0.828,0.13,0.3424770796776146,0.21000000000000008,0.69,0.1,0.08734707967761454,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,5.7218566596326985,0.32515096187217984,0.009436022763982572,0.04003728347663764,1.7798392381887098,6.115597757996265,5.762226938104293,12.100676570019019,1.0557706158237012,0.03893549135527119,0.006870969062694916,0.058057471480983065,-0.0015690207322062494,-0.04118298839871153
2.39,4.627521062790484,1.9179253512850019,0.003727047340354116,69.64704091957375,118.3295780509165,0.013451700522049342,0.05225646691062749,0.023107680642116588,0.04498283823009897,0.946159192828962,0.946159192828962,1.0,0.04458018833761951,0.828,0.13,0.34292452567399623,0.21000000000000008,0.69,0.1,0.0877945256739962,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,5.6480993557038355,0.3214028152958889,0.009205806930674666,0.03966269626457383,1.7631871339433278,6.1146289221313825,5.73195146768092,12.037098082129935,1.0590497235557026,0.0385898266723347,0.006809969412764948,0.05770779523959168,-0.0015750113463347316,-0.04113305237189284
2.4,4.56820936731984,1.8999813158426038,0.0036361161505206537,69.2796115213104,118.6933396212433,0.013371409893428934,0.05212800568488877,0.022902571646901588,0.04485859134855395,0.946089285015765,0.946089285015765,1.0,0.04463807200694664,0.828,0.13,0.3433697846688203,0.21000000000000008,0.69,0.1,0.08823978466882025,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,5.575294775027632,0.3176953088149615,0.008981206891786015,0.03929161361162504,1.7466908232804224,6.1132180025799485,5.701712028203846,11.973595259228079,1.0623053896101275,0.03824729465032565,0.006749522585351587,0.05736334844281013,-0.0015808334185189702,-0.04108199153894743
2.41,4.509657895158734,1.8822051658473344,0.0035474036640456377,68.91264537290493,119.05448680008918,0.013292311862870542,0.051999705729708814,0.022699321328501002,0.04473389257857456,0.946019718728778,0.946019718728778,1.0,0.044695672892571855,0.828,0.13,0.3438128684043989,0.21000000000000008,0.69,0.1,0.08868286840439889,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,5.503430628667991,0.3140280560867756,0.008762087050192725,0.03892400282972287,1.7303488530667714,6.111371061004336,5.671510714190076,11.910172499799163,1.0655376568607982,0.03790786661859667,0.006689623520928826,0.05702401789171462,-0.001586489130005296,-0.04102983749884857
2.42,4.451856924066907,1.8645953329710887,0.0034608560284466973,68.54616750894513,119.41302450394868,0.013214380577734186,0.05187157039227989,0.022497912651349036,0.044608754905597896,0.9459504919381629,0.9459504919381629,1.0,0.04475299267520107,0.828,0.13,0.344253789809239,0.21000000000000008,0.69,0.1,0.08912378980923899,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,5.432494759093635,0.31040067295267426,0.008548314390263342,0.03855983148584211,1.7141597815069811,6.109094225296113,5.641349585986184,11.84683413057099,1.0687465693103406,0.037571514127752885,0.006630267199015216,0.05668969267847966,-0.0015919806423059179,-0.04097662120341845
2.43,4.394796793326006,1.847150256666755,0.0033764198636873797,68.18020270786019,119.76895771323498,0.013137590471363396,0.05174360298492559,0.022298328663551074,0.044483191227931734,0.9458816022185635,0.9458816022185635,1.0,0.04481003336302936,0.828,0.13,0.3446925643309951,0.21000000000000008,0.69,0.1,0.08956256433099506,0.17283000000000004,0.0823,0.5678699999999999,0.00246,0.823,1.29,2.47,0.94,0.022,0.00895,1.67,0.15,4.29,0.072,1.06,404.0,78.0,0.25,19.5,0.07,1.0,0.496,0.128,0.202,0.127,0.0691,3.2,5.362475087662109,0.3068127757284397,0.00833975706330783,0.03819906730786849,1.6981221739588812,6.106393791123012,5.611230682856894,11.78358443399948,1.071932171533453,0.03723820886813029,0.0065714486237877,0.056360263122148965,-0.0015973101046354073,-0.04092237326437593
