T,H17,H17INF,H18,H18INF,HKA,HKAINF,M17,M17INF,M18,M18INF,N,NKA,NKAINF,NKINF,S17,S17INF,V
50.799999,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0820939e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
50.900002,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0820971e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
51.0,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0820999e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
51.099998,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821028e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
51.200001,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821056e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
51.299999,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821082e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
51.400002,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082111e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
51.5,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821136e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
51.599998,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821161e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
51.700001,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821187e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
51.799999,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821212e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
51.900002,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821238e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
52.0,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821261e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
52.099998,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821283e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
52.200001,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821306e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
52.299999,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821329e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
52.400002,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821352e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
52.5,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821374e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
52.599998,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821394e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
52.700001,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821417e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
52.799999,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821437e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
52.900002,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821457e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
53.0,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821477e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
53.099998,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821496e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
53.200001,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821514e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
53.299999,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821533e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
53.400002,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082155e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
53.5,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082157e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
53.599998,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821587e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
53.700001,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821604e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
53.799999,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821622e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
53.900002,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821639e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
54.0,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821653e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
54.099998,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082167e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
54.200001,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821684e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
54.299999,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821701e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
54.400002,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821715e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
54.5,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082173e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
54.599998,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821744e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
54.700001,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821758e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
54.799999,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821772e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
54.900002,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821786e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
55.0,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821801e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
55.099998,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821812e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
55.200001,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821826e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
55.299999,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821838e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
55.400002,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821852e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
55.5,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821863e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
55.599998,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821874e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
55.700001,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821886e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
55.799999,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821897e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
55.900002,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821909e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
56.0,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082192e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
56.099998,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821931e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
56.200001,0.41886958,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821943e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
56.299999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821951e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
56.400002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821963e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
56.5,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821971e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
56.599998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821982e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
56.700001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0821991e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
56.799999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
56.900002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822011e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
57.0,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822019e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
57.099998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822028e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
57.200001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822036e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
57.299999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822045e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
57.400002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822054e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
57.5,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822062e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
57.599998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822071e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
57.700001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822076e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
57.799999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822085e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
57.900002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822093e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
58.0,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822099e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
58.099998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822108e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
58.200001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822116e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
58.299999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822122e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
58.400002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822127e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
58.5,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822136e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
58.599998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822142e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
58.700001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822147e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
58.799999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822156e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
58.900002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822162e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
59.0,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822167e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
59.099998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822173e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
59.200001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822179e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
59.299999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822184e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
59.400002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082219e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
59.5,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822196e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
59.599998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822201e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
59.700001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822207e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
59.799999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822213e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
59.900002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822218e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
60.0,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822221e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
60.099998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822227e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
60.200001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822233e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
60.299999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822238e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
60.400002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822241e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
60.5,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822247e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
60.599998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082225e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
60.700001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822255e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
60.799999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822258e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
60.900002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822264e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
61.0,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822267e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
61.099998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822272e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
61.200001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822275e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
61.299999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822281e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
61.400002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822284e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
61.5,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822287e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
61.599998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822292e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
61.700001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822295e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
61.799999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822298e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
61.900002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822301e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
62.0,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822306e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
62.099998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822309e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
62.200001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822312e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
62.299999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822315e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
62.400002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822318e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
62.5,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822321e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
62.599998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822324e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
