Time,R,S,Ep,E,k0,k2,k3,J3,k4,J4,Et,Km3,Km4,env,r0,r2,r3,r4
2.61,0.6382719408580297,0.0,0.9654893485647427,0.034510651435257354,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.034510651435257354,0.0,0.49487436740610585,0.49487436740610585
2.62,0.6386166416643523,0.0,0.9655719725737558,0.0344280274262442,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0344280274262442,0.0,0.49487480151073937,0.4948748015107394
2.63,0.6389605190793591,0.0,0.9656540064574326,0.034345993542567455,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.034345993542567455,0.0,0.4948752324421289,0.4948752324421289
2.64,0.6393035788423987,0.0,0.9657354571732588,0.03426454282674124,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03426454282674124,0.0,0.4948756602383958,0.49487566023839574
2.65,0.6396458266007399,0.0,0.9658163315586735,0.034183668441326455,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.034183668441326455,0.0,0.49487608493699475,0.49487608493699475
2.66,0.6399872679095715,0.0,0.9658966363333458,0.034103363666654216,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.034103363666654216,0.0,0.4948765065747269,0.49487650657472687
2.67,0.6403279082320034,0.0,0.9659763781013984,0.03402362189860169,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03402362189860169,0.0,0.4948769251877523,0.4948769251877523
2.68,0.6406677529390654,0.0,0.9660555633535808,0.03394443664641922,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03394443664641922,0.0,0.49487734081160223,0.4948773408116022
2.69,0.6410068073097079,0.0,0.9661341984693932,0.033865801530606865,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.033865801530606865,0.0,0.4948777534811913,0.49487775348119123
2.7,0.641345076530802,0.0,0.9662122897191606,0.03378771028083933,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03378771028083933,0.0,0.4948781632308292,0.4948781632308292
2.71,0.6416825656971386,0.0,0.9662898432660619,0.03371015673393808,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03371015673393808,0.0,0.49487857009423236,0.49487857009423236
2.72,0.6420192897074674,0.0,0.9663668674266213,0.03363313257337876,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03363313257337876,0.0,0.4948789741163807,0.4948789741163807
2.73,0.6423552476886876,0.0,0.966443366810883,0.033556633189116905,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.033556633189116905,0.0,0.4948793753227796,0.49487937532277954
2.74,0.6426904440070863,0.0,0.9665193471576328,0.03348065284236719,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03348065284236719,0.0,0.49487977374482794,0.4948797737448279
2.75,0.6430248837985083,0.0,0.9665948143022307,0.03340518569776928,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03340518569776928,0.0,0.494880169414403,0.49488016941440294
2.7600000000000002,0.6433585721192062,0.0,0.9666697739837087,0.03333022601629128,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03333022601629128,0.0,0.49488056236284894,0.49488056236284894
2.77,0.643691513945095,0.0,0.9667442318463448,0.03325576815365522,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03325576815365522,0.0,0.4948809526209861,0.494880952620986
2.7800000000000002,0.6440237141710077,0.0,0.9668181934412039,0.03318180655879613,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03318180655879613,0.0,0.49488134021911934,0.4948813402191193
2.79,0.6443551776099491,0.0,0.9668916642276456,0.03310833577235434,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03310833577235434,0.0,0.4948817251870471,0.49488172518704704
2.8000000000000003,0.6446859089923516,0.0,0.9669646495748002,0.03303535042519979,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03303535042519979,0.0,0.49488210755406953,0.49488210755406953
2.81,0.6450159129653291,0.0,0.9670371547630123,0.03296284523698768,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03296284523698768,0.0,0.4948824873489967,0.4948824873489967
2.82,0.645345194091933,0.0,0.9671091849852553,0.03289081501474463,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03289081501474463,0.0,0.4948828646001568,0.4948828646001568
2.83,0.6456737568504062,0.0,0.9671807453485152,0.032819254651484796,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.032819254651484796,0.0,0.4948832393354039,0.49488323933540385
2.84,0.6460016056334378,0.0,0.967251840875145,0.03274815912485497,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03274815912485497,0.0,0.4948836115821256,0.4948836115821257
2.85,0.646328744747419,0.0,0.9673224765041921,0.032677523495807874,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.032677523495807874,0.0,0.4948839813672508,0.4948839813672508
2.86,0.6466551784116966,0.0,0.9673926570926964,0.032607342907303556,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.032607342907303556,0.0,0.49488434871725684,0.4948843487172568
2.87,0.646980910757829,0.0,0.9674623874169628,0.03253761258303728,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03253761258303728,0.0,0.49488471365817666,0.4948847136581767
2.88,0.6473059458288406,0.0,0.967531672173806,0.032468327826193986,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.032468327826193986,0.0,0.49488507621560623,0.4948850762156062
2.89,0.6476302875784762,0.0,0.9676005159817714,0.032399484018228585,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.032399484018228585,0.0,0.4948854364147111,0.49488543641471106
2.9,0.6479539496108913,0.0,0.9676689254367329,0.032331074563267094,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.032331074563267094,0.0,0.49488579429098,0.49488579429097995
2.91,0.64827693832925,0.0,0.9677369055308195,0.032263094469180555,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.032263094469180555,0.0,0.4948861498714877,0.49488614987148766
2.92,0.6485992499584308,0.0,0.9678044590629278,0.03219554093707218,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03219554093707218,0.0,0.4948865031718185,0.49488650317181854
2.93,0.6489208886291142,0.0,0.9678715904506691,0.03212840954933092,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03212840954933092,0.0,0.49488685421600637,0.4948868542160063
2.94,0.6492418584083697,0.0,0.9679383040435514,0.032061695956448595,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.032061695956448595,0.0,0.4948872030277103,0.49488720302771033
2.95,0.6495621632994394,0.0,0.9680046041240763,0.03199539587592368,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03199539587592368,0.0,0.4948875496302207,0.4948875496302207
2.96,0.6498818072415226,0.0,0.9680704949088125,0.031929505091187485,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.031929505091187485,0.0,0.49488789404646527,0.49488789404646527
2.97,0.6502007941095604,0.0,0.9681359805494483,0.03186401945055168,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03186401945055168,0.0,0.494888236299015,0.494888236299015
2.98,0.6505191277140198,0.0,0.9682010651338229,0.03179893486617716,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03179893486617716,0.0,0.4948885764100901,0.4948885764100901
2.99,0.6508368118006778,0.0,0.9682657526869367,0.031734247313063305,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.031734247313063305,0.0,0.4948889144015654,0.4948889144015654
3.0,0.651153850050406,0.0,0.9683300471719425,0.03166995282805756,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03166995282805756,0.0,0.4948892502949761,0.4948892502949761
3.0100000000000002,0.6514702460789555,0.0,0.9683939524911156,0.03160604750888443,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03160604750888443,0.0,0.4948895841115234,0.4948895841115234
3.02,0.6517860034367401,0.0,0.968457472486806,0.03154252751319397,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03154252751319397,0.0,0.49488991587207953,0.49488991587207953
3.0300000000000002,0.6521011256086214,0.0,0.9685206109423713,0.03147938905762869,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03147938905762869,0.0,0.4948902455971932,0.49489024559719313
3.04,0.652415616013693,0.0,0.9685833715830908,0.03141662841690914,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03141662841690914,0.0,0.49489057330709463,0.4948905733070946
3.0500000000000003,0.6527294780050649,0.0,0.968645758077063,0.03135424192293704,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03135424192293704,0.0,0.4948908990217007,0.4948908990217007
3.06,0.6530427148696475,0.0,0.9687077740360839,0.03129222596391616,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03129222596391616,0.0,0.4948912227606198,0.49489122276061975
3.0700000000000003,0.6533553298279365,0.0,0.9687694230165098,0.031230576983490143,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.031230576983490143,0.0,0.49489154454315676,0.49489154454315676
3.08,0.6536673284817107,0.0,0.9688307090000047,0.031169290999995297,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.031169290999995297,0.0,0.4948918643908219,0.4948918643908218
3.09,0.6539787300273275,0.0,0.9688916385747853,0.031108361425214642,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.031108361425214642,0.0,0.4948921823387114,0.4948921823387114
3.1,0.6542895236423141,0.0,0.9689522124010401,0.03104778759895988,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03104778759895988,0.0,0.4948924983909718,0.4948924983909718
3.11,0.6545997128040713,0.0,0.9690124339130523,0.0309875660869478,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0309875660869478,0.0,0.494892812566215,0.494892812566215
3.12,0.6549093009534983,0.0,0.969072306498305,0.030927693501695035,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.030927693501695035,0.0,0.4948931248827957,0.49489312488279574
3.13,0.6552182914955476,0.0,0.9691318334983098,0.03086816650169025,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03086816650169025,0.0,0.49489343535881614,0.49489343535881614
3.14,0.6555266877997784,0.0,0.9691910182094176,0.03080898179058245,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03080898179058245,0.0,0.4948937440121304,0.4948937440121303
3.15,0.6558344932009115,0.0,0.9692498638836151,0.030750136116384868,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.030750136116384868,0.0,0.4948940508603489,0.49489405086034893
3.16,0.6561417109993828,0.0,0.969308373729306,0.030691626270693943,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.030691626270693943,0.0,0.4948943559208429,0.4948943559208429
3.17,0.656448344461898,0.0,0.9693665509120767,0.03063344908792336,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03063344908792336,0.0,0.4948946592107485,0.49489465921074854
3.18,0.656754396821987,0.0,0.9694243985554476,0.03057560144455245,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03057560144455245,0.0,0.49489496074697087,0.49489496074697087
3.19,0.6570598712805572,0.0,0.9694819197416109,0.030518080258389074,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.030518080258389074,0.0,0.49489526054618854,0.4948952605461885
3.2,0.6573647710064485,0.0,0.9695391175121538,0.030460882487846126,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.030460882487846126,0.0,0.4948955586248571,0.49489555862485707
3.21,0.6576690991369875,0.0,0.9695959948687681,0.030404005131231832,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.030404005131231832,0.0,0.4948958549992134,0.49489585499921346
3.22,0.6579728587785407,0.0,0.9696525547739466,0.030347445226053368,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.030347445226053368,0.0,0.49489614968527923,0.49489614968527923
3.23,0.6582760530070705,0.0,0.9697088001516667,0.030291199848333252,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.030291199848333252,0.0,0.49489644269886524,0.4948964426988653
3.24,0.6585786848686874,0.0,0.9697647338880612,0.030235266111938802,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.030235266111938802,0.0,0.49489673405557455,0.49489673405557455
3.25,0.6588807573802058,0.0,0.9698203588320763,0.03017964116792371,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03017964116792371,0.0,0.4948970237708064,0.4948970237708064
3.2600000000000002,0.659182273529697,0.0,0.9698756777961179,0.030124322203882045,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.030124322203882045,0.0,0.4948973118597599,0.4948973118597599
3.27,0.659483239716528,0.0,0.9699306941842739,0.03006930581572612,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03006930581572612,0.0,0.49489759834070496,0.49489759834070496
3.2800000000000002,0.6597836575441813,0.0,0.9699854104893477,0.030014589510652265,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.030014589510652265,0.0,0.4948978832271561,0.4948978832271561
3.29,0.6600835289752344,0.0,0.9700398292430207,0.02996017075697935,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02996017075697935,0.0,0.4948981665328214,0.4948981665328214
3.3000000000000003,0.6603828570143728,0.0,0.9700939531383033,0.02990604686169669,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02990604686169669,0.0,0.49489844827223983,0.4948984482722399
3.31,0.6606816446476699,0.0,0.9701477848357514,0.02985221516424863,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02985221516424863,0.0,0.4948987284597721,0.4948987284597721
3.3200000000000003,0.6609798948433261,0.0,0.9702013269640587,0.029798673035941282,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029798673035941282,0.0,0.4948990071096044,0.4948990071096044
3.33,0.6612776105524109,0.0,0.9702545821206403,0.029745417879359675,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029745417879359675,0.0,0.4948992842357511,0.494899284235751
3.34,0.6615747947096016,0.0,0.970307552872204,0.02969244712779596,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02969244712779596,0.0,0.4948995598520582,0.4948995598520582
3.35,0.6618714502339251,0.0,0.9703602417553125,0.02963975824468743,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02963975824468743,0.0,0.4948998339722064,0.4948998339722064
3.36,0.6621675800294977,0.0,0.970412651276935,0.029587348723064958,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029587348723064958,0.0,0.494900106609714,0.49490010660971395
3.37,0.6624631869862652,0.0,0.9704647839149887,0.029535216085011303,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029535216085011303,0.0,0.4949003777779401,0.49490037777794016
3.38,0.6627582739807437,0.0,0.9705166421188711,0.02948335788112883,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02948335788112883,0.0,0.49490064749008733,0.49490064749008733
3.39,0.6630528438767603,0.0,0.970568228309983,0.029431771690017,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029431771690017,0.0,0.4949009157592047,0.49490091575920475
3.4,0.6633468995261929,0.0,0.970619544882241,0.029380455117758986,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029380455117758986,0.0,0.4949011825981906,0.4949011825981906
3.41,0.6636404437697105,0.0,0.9706705942025826,0.029329405797417416,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029329405797417416,0.0,0.4949014480197954,0.49490144801979546
3.42,0.6639334794375147,0.0,0.9707213786114611,0.029278621388538918,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029278621388538918,0.0,0.4949017120366243,0.4949017120366244
3.43,0.6642260093500788,0.0,0.9707719004233325,0.029228099576667475,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029228099576667475,0.0,0.49490197466114,0.49490197466114005
3.44,0.6645180363188887,0.0,0.9708221619271337,0.029177838072866332,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029177838072866332,0.0,0.4949022359056652,0.49490223590566523
3.45,0.6648095606468379,0.0,0.9708721649586203,0.029127835041379765,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029127835041379765,0.0,0.49490249578016016,0.49490249578016016
3.46,0.6651005819707309,0.0,0.9709219112224156,0.02907808877758449,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02907808877758449,0.0,0.4949027542938978,0.49490275429389785
3.47,0.6653911069551725,0.0,0.9709714036026118,0.029028596397388157,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.029028596397388157,0.0,0.4949030114622735,0.4949030114622735
3.48,0.665681138187041,0.0,0.9710206442604419,0.02897935573955817,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02897935573955817,0.0,0.4949032672969188,0.4949032672969188
3.49,0.6659706782363366,0.0,0.9710696353323379,0.02893036466766208,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02893036466766208,0.0,0.49490352180932984,0.4949035218093298
3.5,0.6662597296566252,0.0,0.9711183789303393,0.028881621069660784,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028881621069660784,0.0,0.4949037750108695,0.49490377501086946
3.5100000000000002,0.6665482949854825,0.0,0.9711668771424913,0.028833122857508744,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028833122857508744,0.0,0.49490402691276963,0.49490402691276963
3.52,0.6668363767449388,0.0,0.9712151320332393,0.028784867966760764,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028784867966760764,0.0,0.49490427752613314,0.4949042775261332
3.5300000000000002,0.6671239774419222,0.0,0.9712631456438144,0.02873685435618561,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02873685435618561,0.0,0.49490452686193626,0.49490452686193626
3.54,0.6674110995687033,0.0,0.971310919992614,0.02868908000738602,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02868908000738602,0.0,0.4949047749310304,0.49490477493103036
3.5500000000000003,0.6676977456033395,0.0,0.971358457075575,0.028641542924424963,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028641542924424963,0.0,0.49490502174414447,0.49490502174414447
3.56,0.6679839180101188,0.0,0.9714057588665416,0.028594241133458403,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028594241133458403,0.0,0.4949052673118867,0.4949052673118867
3.5700000000000003,0.6682696192400039,0.0,0.971452827317626,0.028547172682373976,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028547172682373976,0.0,0.4949055116447468,0.49490551164474683
3.58,0.6685548517310769,0.0,0.9714996643595644,0.028500335640435692,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028500335640435692,0.0,0.4949057547530976,0.49490575475309756
3.59,0.6688396179089825,0.0,0.9715462719020653,0.028453728097934623,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028453728097934623,0.0,0.4949059966471974,0.4949059966471974
3.6,0.6691239201873734,0.0,0.9715926518341548,0.028407348165845194,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028407348165845194,0.0,0.4949062373371915,0.4949062373371915
3.61,0.6694077609683533,0.0,0.9716388060245127,0.0283611939754873,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0283611939754873,0.0,0.4949064768331142,0.4949064768331142
3.62,0.6696911426429217,0.0,0.9716847363218062,0.028315263678193824,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028315263678193824,0.0,0.49490671514489054,0.49490671514489054
3.63,0.6699740675914178,0.0,0.9717304445550162,0.028269555444983722,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028269555444983722,0.0,0.4949069522823382,0.4949069522823383
3.64,0.6702565319026184,0.0,0.971775931523862,0.02822406847613797,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02822406847613797,0.0,0.49490718824993063,0.4949071882499307
3.65,0.6705385425454129,0.0,0.97182119976719,0.028178800232809997,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028178800232809997,0.0,0.4949074230611586,0.49490742306115854
3.66,0.6708201019039498,0.0,0.9718662510646295,0.02813374893537043,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02813374893537043,0.0,0.49490765672556875,0.4949076567255688
3.67,0.6711012121452792,0.0,0.9719110871441239,0.028088912855876124,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.028088912855876124,0.0,0.49490788925243484,0.49490788925243484
3.68,0.6713818754178622,0.0,0.971955709714199,0.02804429028580103,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02804429028580103,0.0,0.494908120650925,0.49490812065092504
3.69,0.6716620938517597,0.0,0.9720001204642401,0.02799987953575983,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02799987953575983,0.0,0.4949083509301035,0.49490835093010344
3.7,0.6719418695588211,0.0,0.9720443210647642,0.027955678935235772,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027955678935235772,0.0,0.49490858009893196,0.4949085800989319
3.71,0.6722212046328729,0.0,0.9720883131676871,0.02791168683231297,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02791168683231297,0.0,0.49490880816627103,0.494908808166271
3.72,0.6725001011499078,0.0,0.9721320984065872,0.02786790159341282,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02786790159341282,0.0,0.49490903514088175,0.49490903514088175
3.73,0.6727785611682731,0.0,0.9721756783969655,0.027824321603034496,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027824321603034496,0.0,0.4949092610314271,0.4949092610314271
3.74,0.6730565867288597,0.0,0.9722190547365004,0.027780945263499633,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027780945263499633,0.0,0.49490948584647304,0.494909485846473
3.75,0.673334179855291,0.0,0.9722622290052991,0.02773777099470091,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02773777099470091,0.0,0.49490970959449054,0.49490970959449054
3.7600000000000002,0.6736113425541113,0.0,0.9723052027661455,0.027694797233854533,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027694797233854533,0.0,0.49490993228385627,0.4949099322838562
3.77,0.6738880768149748,0.0,0.9723479775647434,0.027652022435256596,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027652022435256596,0.0,0.4949101539228542,0.4949101539228542
3.7800000000000002,0.6741643846108345,0.0,0.9723905549299569,0.027609445070043166,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027609445070043166,0.0,0.4949103745196772,0.4949103745196772
3.79,0.6744402678981307,0.0,0.9724329363740458,0.02756706362595413,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02756706362595413,0.0,0.4949105940824277,0.4949105940824276
3.8000000000000003,0.6747157286169799,0.0,0.9724751233928994,0.027524876607100617,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027524876607100617,0.0,0.4949108126191197,0.4949108126191196
3.81,0.6749907686913638,0.0,0.972517117466264,0.02748288253373597,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02748288253373597,0.0,0.49491103013767934,0.49491103013767934
3.8200000000000003,0.6752653899011039,0.0,0.9725589200384829,0.027441079961517154,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027441079961517154,0.0,0.49491124664584574,0.49491124664584574
3.83,0.6755395941324346,0.0,0.9726005325569523,0.0273994674430477,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0273994674430477,0.0,0.49491146215137005,0.49491146215137005
3.84,0.6758133833401938,0.0,0.9726419564663177,0.02735804353368229,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02735804353368229,0.0,0.49491167666198527,0.4949116766619853
3.85,0.6760867593796063,0.0,0.9726831931831326,0.02731680681686738,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02731680681686738,0.0,0.4949118901852754,0.49491189018527537
3.86,0.6763597240903476,0.0,0.9727242441088584,0.027275755891141576,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027275755891141576,0.0,0.49491210272874253,0.49491210272874253
3.87,0.6766322792967231,0.0,0.9727651106300724,0.027234889369927545,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027234889369927545,0.0,0.49491231429980825,0.4949123142998082
3.88,0.6769044268078482,0.0,0.9728057941186732,0.02719420588132684,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02719420588132684,0.0,0.49491252490581444,0.4949125249058145
3.89,0.6771761684178278,0.0,0.972846295932082,0.02715370406791798,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02715370406791798,0.0,0.4949127345540248,0.49491273455402485
3.9,0.6774475059059359,0.0,0.9728866174134426,0.027113382586557423,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027113382586557423,0.0,0.49491294325162555,0.49491294325162555
3.91,0.6777184410367955,0.0,0.9729267598918164,0.027073240108183603,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.027073240108183603,0.0,0.4949131510057267,0.4949131510057267
