Time,X1,Y1,Z1,V1,X2,Y2,Z2,V2,F,v_1,K1,n,v_2,K2,vc,K,Kc,L,k3,v_4,K4,k5,v_6,K6,k7,v_8,K8,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20
5.5600000000000005,0.5116440871252372,2.4442349129964427,2.526133182262931,0.6639666520946006,4.099841865110999,1.447259449688546,0.6325182296612619,1.7129783252253477,1.1884724886599742,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.145648606361164,5.373497706420718,1.3416795378566646,0.0,0.06022050905464042,0.2504879069713134,0.8193075428364076,0.9418205560649122,0.11675718068197913,0.28810539431582205,6.833761156578017,7.871027477654906,1.3416795378566646,0.0,0.48255138752356463,0.1637493330439392,0.48512136753560064,0.27788123425454303,0.93558391361833,0.6582110810473043
5.57,0.512785549990594,2.44233365862716,2.524906688829064,0.6622578751223742,4.102886299899025,1.450447731487486,0.6345916919932956,1.7157511972191128,1.1890045361707435,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.15013501704881,5.377837845935766,1.3421614882443094,0.0,0.060354859233892916,0.2503380569637106,0.8186702423718241,0.9414555750537783,0.11701766250785355,0.2874244461253817,6.833728628864463,7.871414570525784,1.3421614882443094,0.0,0.4829097174981153,0.1640554795761488,0.4861900795946053,0.2787377242862291,0.9362786536369575,0.659077149222218
5.58,0.513933295739113,2.440435249134782,2.5236774813712795,0.6605585023663025,4.105931374625064,1.4536365362583488,0.6366672747165534,1.718522361935106,1.1895404321507042,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.154630887853458,5.382189463431197,1.342646838585716,0.0,0.060489948908493595,0.2501883774162086,0.818033895509979,0.9410897145888596,0.11727957808766556,0.2867469610173834,6.833695567892516,7.871801208548159,1.342646838585716,0.0,0.48326812279337006,0.16436147266914006,0.4872589669537985,0.2795947552847952,0.9369735396894396,0.659942160887954
5.59,0.5150873380193893,2.438539690220042,2.52244557820606,0.6588685135903751,4.108977122458789,1.4568258663029716,0.638744974192826,1.7212918314014263,1.1900801724959007,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.159136132143245,5.38655245965122,1.343135583325708,0.0,0.06062577968488212,0.2500388689911678,0.8173985041617581,0.940722979626007,0.11754293053602463,0.28607293545266715,6.833661966167996,7.872187396700555,1.343135583325708,0.0,0.48362660731339946,0.1646673126465633,0.4883280303847561,0.2804523249186244,0.9376685793450956,0.6608061212361228
5.6000000000000005,0.5162476905983947,2.4366469875932273,2.5212109976195696,0.657187888626777,4.1120235763945105,1.4600157239585099,0.6408247868152311,1.7240596176688245,1.1906237531478008,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.163650663192457,5.3909267355244905,1.3436277169405328,0.0,0.06076235318343105,0.24988953235222355,0.8167640702412498,0.9403553751150086,0.11780772299455367,0.28540236588556434,6.833627816108985,7.872573139914296,1.3436277169405328,0.0,0.4839851749416339,0.1649729998347786,0.4893972706708925,0.28131043087137536,0.9383637801332273,0.6616690354534274
5.61,0.5174143673630062,2.434757146974275,2.5199737578677515,0.6555166073762477,4.115070769251392,1.4632061115971806,0.6429067090081958,1.7268257328103003,1.191171170093274,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.168174394182592,5.395312192171124,1.3441232339378713,0.0,0.06089967103862583,0.2497403681642934,0.816130595665777,0.9399869059996343,0.118073958632238,0.2847352487641891,6.833593110044996,7.872958443073808,1.3441232339378713,0.0,0.4843438295408888,0.16527853456282135,0.4904666886073749,0.2821690708419542,0.9390591495431675,0.6625309087215577
5.62,0.5185873823215341,2.4328701740928658,2.518733877176422,0.653854649808438,4.118118733673676,1.4663970316260126,0.6449907372274415,1.7295901889206977,1.191722419364568,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.172707238203461,5.399708730909601,1.3446221288568403,0.0,0.061037734899244564,0.24959137709358303,0.8154980823559286,0.9396175772176805,0.11834164064577408,0.28407158053072984,6.833557840216138,7.87334331101691,1.3446221288568403,0.0,0.4847025749533917,0.16558391716236867,0.49153628500103946,0.2830282425444867,0.939754695024333,0.6633917462170843
5.63,0.5197667496052513,2.4309860746885215,2.5174913737413704,0.6522019959622681,4.121167502130906,1.4695884864865898,0.6470768679599671,1.7323529981163033,1.1922774970392858,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.177249108254296,5.404116253263537,1.3451243962679948,0.0,0.06117654642853807,0.24944255980759353,0.8148665322355924,0.9392473937010142,0.11861077225991833,0.28341135762174047,6.833521998772283,7.873727748535097,1.3451243962679948,0.0,0.4850614150008077,0.165889147967705,0.4926060606703049,0.2838879437082906,0.9404504239862728,0.6642515531113551
5.64,0.5209524834699204,2.4291048545106975,2.5162462657284537,0.6505586259462862,4.1242171069181435,1.4727804786547996,0.6491650977240327,1.7351141725344417,1.1928363992403639,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.181799917244911,5.408534660968341,1.3456300307733333,0.0,0.06131610730440963,0.24929391697512737,0.8142359472319858,0.9388763603756176,0.11888135672783583,0.2827545764684327,6.833485577772208,7.87411176037383,1.3456300307733333,0.0,0.4854203534842655,0.1661942273156884,0.4936760164450888,0.2847481720778471,0.9411463437987203,0.6651103345703892
5.65,0.5221445982973234,2.4272265193188796,2.5149985712736935,0.6489245199390257,4.127267580156193,1.4759730106405777,0.6512554230691437,1.7378737243330724,1.1933991221360492,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.186359577996884,5.412963855977737,1.346139027006298,0.0,0.061456419219594965,0.24914544926629564,0.8136063292756884,0.9385044821616323,0.1191533973314492,0.2821012334969667,6.833448569182756,7.874495351232827,1.346139027006298,0.0,0.48577939418438393,0.1664991555457169,0.49474615316672166,0.2856089254127735,0.9418424617916432,0.6659680957547733
5.66,0.5233431085967886,2.4253510748826788,2.5137483084833727,0.6472996581893636,4.13031895379182,1.4791660849876551,0.6533478405760333,1.7406316656903864,1.193965661939875,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.190928003244773,5.417403740470171,1.3466513796317767,0.0,0.06159748388184201,0.2489971573525241,0.812977680300674,0.9381317639734029,0.11942689738178715,0.28145132512874355,6.833410964877969,7.87487852576634,1.3466513796317767,0.0,0.48613854086129715,0.1668039329996946,0.49581647168786197,0.2864702014877942,0.9425387852552932,0.6668248418195574
5.67,0.5245480290067202,2.4234785269819263,2.5124954954341323,0.6456840210168782,4.133371259597978,1.4823597042733052,0.6554423468566477,1.7433880088044034,1.1945360149106408,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.195505105637357,5.421854216855098,1.3471670833461034,0.0,0.06173930301409096,0.2488490419065602,0.8123500022443417,0.9377582107195208,0.11970186021933353,0.28080484778069564,6.8333727566382265,7.875261288583432,1.3471670833461034,0.0,0.486497797254682,0.16710856002199853,0.4968869728724119,0.2873319980927136,0.9432353214402586,0.6676805779141509
5.68,0.5257593742961262,2.421608881406769,2.5112401501730677,0.6440775888122068,4.136424529174025,1.485553871108089,0.6575389385541289,1.7461427658925674,1.1951101773523871,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.2000907977389135,5.426315187779139,1.3476861328770582,0.0,0.06188187835465405,0.24870110360247952,0.811723297047549,0.9373838273028688,0.11997828921437599,0.28016179786557954,6.833333936149369,7.875643644248266,1.3476861328770582,0.0,0.4868571670837828,0.1674130369594451,0.49795765759543137,0.28819431303238713,0.9439320775575125,0.6685353091822195
5.69,0.5269771593661471,2.4197421439577638,2.5099822907178257,0.642480342037404,4.139478793945948,1.4887485881356024,0.6596376123427987,1.7488959491913445,1.1956881456143742,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.204684992030518,5.430786556132118,1.3482085229838663,0.0,0.06202521165739551,0.2485533431156924,0.8110975666546424,0.9370086186206633,0.12025618776735476,0.27952217179226624,6.833294495001828,7.876025597280372,1.3482085229838663,0.0,0.487216654047438,0.16771736416125677,0.4990285267430539,0.28905714412669375,0.9446290607784652,0.6693890407615815
5.7,0.5282013992515833,2.4178783204459737,2.508721935056701,0.6408922612263,4.14253408516658,1.4919438580322213,0.661738364928142,1.751647570955818,1.196269916091059,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.2092876009113835,5.435268225052981,1.3487342484571967,0.0,0.06216930469191135,0.2484057611229506,0.8104728130134904,0.9366325895644988,0.1205355593092113,0.27888596596603366,6.833254424689736,7.87640715215493,1.3487342484571967,0.0,0.48757626182410646,0.16802154197902902,0.5000995812124006,0.2899204892105069,0.9453262782350135,0.6702417777841049
5.71,0.5294321048719927,2.416017416563093,2.507459101090424,0.6393133259546109,4.145590431131084,1.4951396836944144,0.6638411928792556,1.7543976439404418,1.1968554849475264,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.2138985369131055,5.439760082445537,1.3492633038711332,0.0,0.06231415874343354,0.24825835829205695,0.8098490380319487,0.9362557450029889,0.12081640633178872,0.2782531763758848,6.833213716613304,7.8767883129559895,1.3492633038711332,0.0,0.4879359937441286,0.16832557078453503,0.5011708219743677,0.2907843460648559,0.9460237363841133,0.6710935255245838
5.72,0.5306692918662227,2.414159438151638,2.506193806753431,0.6377435169812965,4.148647862964265,1.498336067848702,0.6659460929769944,1.7571461803987274,1.197444848690012,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.218517712258555,5.444262033310863,1.3497956840987473,0.0,0.06245977565265441,0.24811113530326,0.809226243668429,0.9358780898179623,0.121098732403872,0.2776237994525867,6.833172362071275,7.877169084099351,1.3497956840987473,0.0,0.488295853470894,0.1686294509325888,0.5022422499428849,0.29164871255997593,0.9467214423284452,0.6719442890907769
5.73,0.5319129777224944,2.4123043911172384,2.5049260699745686,0.6361828155529197,4.151706412739515,1.5015330131781155,0.6680530621007732,1.7598931924078918,1.1980380039804057,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.223145039007247,5.4487739891001885,1.3503313841443414,0.0,0.06260615747793759,0.24796409284231843,0.8086044319024983,0.9354996288927637,0.1213825415162732,0.27699783179062376,6.833130352262041,7.877549470096454,1.3503313841443414,0.0,0.48865584477944096,0.16893318277311098,0.5033138660173043,0.2925135866086837,0.9474194033871574,0.6727940735243119
5.74,0.533163177804553,2.410452281307176,2.503655908622658,0.6346312024404275,4.154766110874501,1.5047305224973693,0.6701620970718573,1.7626386923184725,1.19863494737945,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.227780429255877,5.45329585326957,1.3508703989115063,0.0,0.06275330602759589,0.24781723159087518,0.8079836046941654,0.9351203670960201,0.12166783717499899,0.276375269762112,6.833087678285814,7.877929475230429,1.3508703989115063,0.0,0.4890159712499288,0.16923676666776977,0.5043856711411182,0.2933789661020121,0.9481176265015611,0.6736428839398481
5.75,0.5344199076031125,2.4086031145792743,2.5023833405374534,0.6330886584848565,4.157826987605452,1.5079285986533235,0.6722731947420287,1.765382692499232,1.1992356754920444,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.2324237950271,5.457827529510109,1.3514127233344342,0.0,0.06290122312488634,0.24767055223191176,0.8073637640069727,0.9347403092908897,0.12195462291503027,0.2757561097356048,6.833044331142015,7.8783091037403254,1.3514127233344342,0.0,0.4893762364411617,0.16954020298050018,0.505457666268594,0.29424484894562136,0.948816118571564,0.674490725446068
5.76,0.5356831827369714,2.406756896801983,2.5011083835297345,0.6315551645975923,4.160889072987115,1.5111272445247488,0.6743863519935541,1.7681252053367988,1.1998401849671956,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.237075048271047,5.462368921752466,1.3519583523778869,0.0,0.06304991060814152,0.2475240554497544,0.8067449118080247,0.9343594603351056,0.12224290230057686,0.27514034807634136,6.83300030172835,7.878688359821358,1.3519583523778869,0.0,0.48973664389058347,0.16984349207747287,0.5065298523646958,0.2951112330597642,0.9495148864556596,0.675337603145589
5.7700000000000005,0.5369530189541304,2.4049136338544597,2.4998310553813967,0.6300307017606268,4.163952396892707,1.5143264630220894,0.6765015657391519,1.770866243235313,1.2004484724979698,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.241734100866895,5.466919934171288,1.3525072810371683,0.0,0.06319937033090114,0.24737774193007914,0.8061270500680149,0.9339778250810153,0.12253267892533255,0.27452798114649535,6.832955580839874,7.879067247625142,1.3525072810371683,0.0,0.49009719711427163,0.17014663432706348,0.5076022304050044,0.29597811637925125,0.9502139369709157,0.6761835221348744
5.78,0.5382294321329094,2.4030733316266546,2.498551373845543,0.6285152510268172,4.167016989013863,1.5175262570872274,0.6786188329219592,1.7736058186160666,1.2010605348214418,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.246400864624447,5.471480471189516,1.3530595043380935,0.0,0.06334960416204344,0.2472316123599178,0.8055101807612546,0.9335954083756209,0.12282395641272992,0.2739190053054234,6.832910159168066,7.8794457712599195,1.3530595043380935,0.0,0.4904578996069317,0.1704496300998216,0.5086748013756386,0.29684549685341616,0.9509132768929635,0.6770284875041466
5.79,0.5395124382830648,2.4012359960193894,2.4972693566465742,0.6270087935201437,4.170082878860592,1.52072662969325,0.6807381505155005,1.7763439439171496,1.2016763687186467,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.251075251285741,5.47605043748264,1.3536150173369574,0.0,0.06350061398591673,0.2470856674276631,0.8048943058656993,0.9332122150606201,0.12311673841619539,0.2733134169099136,6.832864027299876,7.879823934790799,1.3536150173369574,0.0,0.4908187548418917,0.17075247976844066,0.5097475662731774,0.29771337244608104,0.951612912955987,0.6778725043372993
5.8,0.5408020535469067,2.3994016329444436,2.4959850214802803,0.6255113104359681,4.173150095761229,1.523927583844211,0.6828595155236543,1.779080631593091,1.2022959710145296,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.255757172526702,5.4806297379828255,1.354173815120505,0.0,0.06365240170247091,0.24693990782307465,0.8042794273629775,0.9328282499724464,0.1234110286194041,0.27271121231443296,6.832817175716782,7.880201742239985,1.354173815120505,0.0,0.4911797662710966,0.17105518370772715,0.5108205261045795,0.29858174113552205,0.9523128518527124,0.6787155777118095
5.8100000000000005,0.542098294200416,2.3975702483246346,2.4946983860139316,0.6240227830412917,4.176218668862384,1.527129122574897,0.684982924980621,1.7818158941145037,1.2029193385778978,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.260446539958801,5.485218277882972,1.354735892805896,0.0,0.06380496922738896,0.24679433423728397,0.8036655472384175,0.9324435179423085,0.12370683073653492,0.2721123878713758,6.83276959479383,7.880579197587011,1.354735892805896,0.0,0.49154093732510257,0.17135774229457035,0.5118936818871055,0.2994506009144341,0.9530131002343959,0.6795577126986515
5.82,0.543401176654361,2.395741848093902,2.493409467886369,0.6225431926750142,4.179288627128894,1.530331248950591,0.6871083759508896,1.7845497439677256,1.20354646832137,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.265143265130756,5.489815962640669,1.355301245540675,0.0,0.0639583184922183,0.2466489473628005,0.803052667481076,0.9320580237962311,0.12400414851252518,0.2715169399313116,6.832721274798673,7.88095630476896,1.355301245540675,0.0,0.49190227141307086,0.17166015590791192,0.5129670346482381,0.3003199497898964,0.9537136647108136,0.6803989143622089
5.83,0.5447107174554157,2.393916438197388,2.492118284708095,0.6210725207481911,4.182359999343781,1.5335339660668375,0.6892358655292066,1.787282193654465,1.2041773572013281,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.269847259530258,5.494422697982071,1.3558698685027364,0.0,0.06411245144450242,0.24650374789351684,0.8024407900837645,0.9316717723550944,0.12430298572332585,0.27092486484323197,6.832672205890598,7.881333067680703,1.3558698685027364,0.0,0.492263771922763,0.17196242492871594,0.5140405854256039,0.30118978578333777,0.9544145518502508,0.6812391877601884
5.84,0.5460269332872758,2.3920940245915228,2.4908248540613664,0.6196107487442926,4.185432814108197,1.5367372770492072,0.691365390840542,1.7900132556914423,1.2048120022178674,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.274558434585711,5.499038389905679,1.3564417569002922,0.0,0.06426737004791236,0.24635873652471435,0.8018299170430784,0.931284768434674,0.12460334617615633,0.2703361589547983,6.8326223781195505,7.881709490175114,1.3564417569002922,0.0,0.49262544222053484,0.17226454973993882,0.5151143352668942,0.3020601069305017,0.9551157681794906,0.6820785379435337
5.8500000000000005,0.5473498409717766,2.3902746132441037,2.489529193500282,0.6181578582194613,4.188507099841379,1.539941185053061,0.6934969490400582,1.7927429426100339,1.2054504004147475,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.27927670166803,5.503662944686021,1.3570169059718333,0.0,0.0644230762823781,0.2462139139530685,0.8012200503594236,0.9308970168456794,0.12490523370975942,0.2697508186125888,6.832571781425149,7.882085576063298,1.3570169059718333,0.0,0.4929872856513303,0.17256653072649927,0.5161882852297861,0.30293091128141175,0.9558173201838026,0.6829169699563387
5.86,0.5486794574700097,2.3884582101343828,2.4882313205508773,0.6167138308027715,4.191582884780601,1.5431456932633143,0.6956305373130757,1.7954712669559143,1.2060925488793428,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.284001972092421,5.508296268877265,1.3575953109860988,0.0,0.06457957214422014,0.246069280876655,0.8006111920370451,0.9305085223937954,0.1252086521946562,0.2691688401623454,6.832520405635698,7.882461329114818,1.3575953109860988,0.0,0.49334930553867673,0.1728683682752484,0.517262436381863,0.30380219690033633,0.9565192143069331,0.6837544888357613
5.87,0.5500157998834404,2.3866448212531433,2.4869312527112126,0.6152786481964859,4.194660196981125,1.5463508048942025,0.6977661528750423,1.7981982412887012,1.2067384447425935,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.288734157120225,5.512938269316728,1.3581769672420365,0.0,0.06473685964628094,0.24592483799495432,0.8000033440840536,0.9301192898797201,0.1255136055334011,0.2685902199492199,6.832468240467179,7.882836753057908,1.3581769672420365,0.0,0.4937115051846784,0.17317006277494026,0.5183367898005367,0.30467396186575435,0.9572214569510926,0.6845910996119385
5.88,0.5513588302038439,2.384834452575155,2.4856290074475407,0.6138522918423818,4.197739062406867,1.5495565231785604,0.6999037929146035,1.8009238782142436,1.2073880850283127,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.293473167975055,5.517588662119939,1.3587618699331514,0.0,0.06489493431499242,0.24578058600665592,0.7993965085031919,0.929729324098028,0.12582008505251718,0.26801495418331844,6.832415275523677,7.883211851347251,1.3587618699331514,0.0,0.4940738876452882,0.17347161461521607,0.5194113465694534,0.30554620424710877,0.9579240540412469,0.6854268073179066
5.89,0.5527085909160449,2.3830271101270704,2.48432460220403,0.612434743741573,4.200819509616265,1.5527628513933183,0.7020434547332093,1.8036481903041421,1.2080414670228576,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.298218915809615,5.522247443025745,1.3593500144803832,0.0,0.06505380115081848,0.2456365256150661,0.798790687314594,0.9293386298400953,0.12612810044704142,0.2674430392704241,6.832361500292925,7.883586627735502,1.3593500144803832,0.0,0.49443645628183436,0.1737730241889961,0.5204861077870403,0.30641892216176275,0.9586270120944316,0.6862616169649424
5.9,0.5540651103015876,2.3812227999401507,2.4830180543961284,0.6110259858824255,4.203901566489821,1.5559697928412972,0.7041851356475646,1.806371190151346,1.2086985880168857,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.3029713117321045,5.526914557675259,1.3599413962995168,0.0,0.06521346348249686,0.24549265752434205,0.7981858825399385,0.9289472118921227,0.12643765817082228,0.2668744715815536,6.832306904147648,7.883961085873869,1.3599413962995168,0.0,0.49479921437585195,0.17407429189075793,0.5215610745604028,0.30729211373514553,0.9593303374729771,0.6870955335596505
5.91,0.5554284037656944,2.3794215280510085,2.481709381410748,0.6096260002488287,4.206985260275869,1.5591773508512237,0.7063288329909614,1.8090928903690127,1.2093594453089207,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.307730266807798,5.531589906947116,1.3605360108044344,0.0,0.06537392312322222,0.24534898243954933,0.797582096202698,0.9285550750352038,0.12674876173933144,0.2663092474563761,6.832251476344517,7.884335229318304,1.3605360108044344,0.0,0.49516216513446976,0.17437541811653165,0.5226362480053302,0.3081657771012865,0.9600340363949532,0.6879285621036322
5.92,0.5567984867154863,2.377623300508132,2.480398600607271,0.6082347688982818,4.21007061803551,1.56238552877994,0.7084745441265082,1.8118133035825434,1.2100240362404127,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.31249569205768,5.536273391628123,1.36113385343869,0.0,0.06553518188641273,0.24520550106718048,0.7969793303303259,0.9281622240456375,0.12706141466847395,0.2657473632348417,6.832195206022797,7.884709061583968,1.36113385343869,0.0,0.49552531174277953,0.17467640326410058,0.5237116292470358,0.30903991040819206,0.9607381150357033,0.688760707591066
5.93,0.5581753745571069,2.3758281233719645,2.4790857293176427,0.6068522739621276,4.213157666642431,1.5655943300121664,0.710622266447092,1.8145324424292282,1.2106923581956779,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.317267498460421,5.540964912410583,1.3617349196754625,0.0,0.06569724158537148,0.24506221411516022,0.7963775869542825,0.9277686636949652,0.12737562047393178,0.26518881525741655,6.832138082203298,7.885082586145437,1.3617349196754625,0.0,0.4958886573638141,0.17497724773297205,0.5247872194200782,0.30991451181780943,0.9614425795278027,0.6895919750086251
5.94,0.559559082692848,2.374036002714986,2.4777707848464585,0.6054784976457872,4.216246432782719,1.5688037579602658,0.7127719973753426,1.8172503195578908,1.2113644086018391,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.3220455969543945,5.545664369889827,1.3623392050175023,0.0,0.06586010403294822,0.2449191222928506,0.7957768681100632,0.9273743987500105,0.12769138267050792,0.264633599865317,6.832080093787335,7.885455806436897,1.3623392050175023,0.0,0.496252205138526,0.17527795192434845,0.5258630196682811,0.31078957950598984,0.9621474359610164,0.6904223693353924
5.95,0.5609496265182747,2.3722469446217938,2.4764537844710572,0.604113422228994,4.219336942954672,1.5720138160640063,0.714923734363595,1.8199669476285347,1.2120401849287643,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.326829898439707,5.5503716645618715,1.3629467049970843,0.0,0.06602377104120094,0.24477622631105683,0.7951771758372252,0.9269794339729168,0.12800870477147028,0.2640817134007441,6.832021229555659,7.885828725852344,1.3629467049970843,0.0,0.49661595818576487,0.17557851624109813,0.5269390311446549,0.31166511166245253,0.9628526903822561,0.6912518955427771
