data_gen_time,data_gen_v
6280.0,-54.120228
6282.0,-53.880936
6284.0,-53.62574
6286.0,-53.350922
6288.0,-53.053726
6290.0,-52.731178
6292.0,-52.380039
6294.0,-51.997803
6296.0,-51.581306
6298.0,-51.126713
6300.0,-50.630264
6302.0,-50.088009
6304.0,-49.488983
6306.0,-48.807812
6308.0,-48.04295
6310.0,-47.180962
6312.0,-46.206657
6314.0,-45.102997
6316.0,-43.789932
6318.0,-42.224915
6320.0,-40.341545
6322.0,-38.012127
6324.0,-35.029877
6326.0,-31.180794
6328.0,-26.223446
6330.0,-19.971355
6332.0,-13.193373
6334.0,-7.8975801
6336.0,-5.937768
6338.0,-6.9978166
6340.0,-9.9736595
6342.0,-14.126929
6344.0,-18.75012
6346.0,-23.319691
6348.0,-27.557962
6350.0,-31.404881
6352.0,-34.894295
6354.0,-38.082062
6356.0,-40.982952
6358.0,-43.585201
6360.0,-45.880653
6362.0,-47.89397
6364.0,-49.661011
6366.0,-51.208912
6368.0,-52.572636
6370.0,-53.773899
6372.0,-54.836102
6374.0,-55.775398
6376.0,-56.606339
6378.0,-57.340206
6380.0,-57.986771
6382.0,-58.557514
6384.0,-59.067738
6386.0,-59.522091
6388.0,-59.925873
6390.0,-60.282608
6392.0,-60.590981
6394.0,-60.856209
6396.0,-61.089169
6398.0,-61.28672
6400.0,-61.45969
6402.0,-61.630161
6404.0,-61.804157
6406.0,-61.976067
6408.0,-62.113117
6410.0,-62.21833
6412.0,-62.299286
6414.0,-62.398849
6416.0,-62.511978
6418.0,-62.633217
6420.0,-62.716309
6422.0,-62.76564
6424.0,-62.781963
6426.0,-62.809017
6428.0,-62.836945
6430.0,-62.870327
6432.0,-62.894783
6434.0,-62.921097
6436.0,-62.950035
6438.0,-62.977112
6440.0,-63.00296
6442.0,-63.026421
6444.0,-63.049168
6446.0,-63.068623
6448.0,-63.083897
6450.0,-63.097359
6452.0,-63.107605
6454.0,-63.114922
6456.0,-63.121117
6458.0,-63.125175
6460.0,-63.127098
6462.0,-63.126877
6464.0,-63.124516
6466.0,-63.120804
6468.0,-63.11557
6470.0,-63.108765
6472.0,-63.100468
6474.0,-63.090752
6476.0,-63.079708
6478.0,-63.067425
6480.0,-63.05397
6482.0,-63.039425
6484.0,-63.023872
6486.0,-63.007347
6488.0,-62.989445
6490.0,-62.970558
6492.0,-62.95076
6494.0,-62.930115
6496.0,-62.908688
6498.0,-62.886543
6500.0,-62.86375
6502.0,-62.840374
6504.0,-62.816479
6506.0,-62.790634
6508.0,-62.763641
6510.0,-62.735886
6512.0,-62.707417
6514.0,-62.678291
6516.0,-62.648556
6518.0,-62.618259
6520.0,-62.587456
6522.0,-62.556198
6524.0,-62.524532
6526.0,-62.492516
6528.0,-62.46019
6530.0,-62.427616
6532.0,-62.394836
6534.0,-62.361904
6536.0,-62.328876
6538.0,-62.295795
6540.0,-62.260338
6542.0,-62.224209
6544.0,-62.187691
6546.0,-62.150818
6548.0,-62.113609
6550.0,-62.076088
6552.0,-62.038288
6554.0,-62.000225
6556.0,-61.961929
6558.0,-61.923424
6560.0,-61.884735
6562.0,-61.845886
6564.0,-61.806904
6566.0,-61.767815
6568.0,-61.728638
6570.0,-61.6894
6572.0,-61.650131
6574.0,-61.608631
6576.0,-61.566723
6578.0,-61.524445
6580.0,-61.4818
6582.0,-61.438789
6584.0,-61.39542
6586.0,-61.351688
6588.0,-61.307606
6590.0,-61.263172
6592.0,-61.218391
6594.0,-61.173264
6596.0,-61.127792
6598.0,-61.081985
6600.0,-61.035843
6602.0,-60.989368
6604.0,-60.942566
6606.0,-60.895344
6608.0,-60.846554
6610.0,-60.797211
6612.0,-60.747314
6614.0,-60.696846
6616.0,-60.645805
6618.0,-60.594173
6620.0,-60.54195
6622.0,-60.489117
6624.0,-60.435673
6626.0,-60.381599
6628.0,-60.326897
6630.0,-60.271545
6632.0,-60.215546
6634.0,-60.158878
6636.0,-60.101543
6638.0,-60.043526
6640.0,-59.984619
6642.0,-59.923923
6644.0,-59.862301
6646.0,-59.799728
6648.0,-59.736183
6650.0,-59.67165
6652.0,-59.606098
6654.0,-59.539513
6656.0,-59.47187
6658.0,-59.403149
6660.0,-59.333328
6662.0,-59.262383
6664.0,-59.190296
6666.0,-59.117046
6668.0,-59.042606
6670.0,-58.966961
6672.0,-58.890087
6674.0,-58.811275
6676.0,-58.728951
6678.0,-58.644836
6680.0,-58.558891
6682.0,-58.471066
6684.0,-58.38131
6686.0,-58.289574
6688.0,-58.195808
6690.0,-58.099972
6692.0,-58.002007
6694.0,-57.901871
6696.0,-57.799511
6698.0,-57.694885
6700.0,-57.587936
6702.0,-57.478622
6704.0,-57.36689
6706.0,-57.252697
6708.0,-57.130329
6710.0,-56.993004
6712.0,-56.850075
6714.0,-56.701324
6716.0,-56.546547
6718.0,-56.385525
6720.0,-56.218048
6722.0,-56.043903
6724.0,-55.862881
6726.0,-55.674763
6728.0,-55.47934
6730.0,-55.276398
6732.0,-55.065723
6734.0,-54.847107
6736.0,-54.620338
6738.0,-54.385197
6740.0,-54.141476
6742.0,-53.88467
6744.0,-53.607536
6746.0,-53.312035
6748.0,-52.996788
6750.0,-52.65929
6752.0,-52.29282
6754.0,-51.898022
6756.0,-51.472702
6758.0,-51.014664
6760.0,-50.499886
6762.0,-49.933807
6764.0,-49.311722
6766.0,-48.628742
6768.0,-47.831261
6770.0,-46.910648
6772.0,-45.864529
6774.0,-44.679672
6776.0,-43.307541
6778.0,-41.661491
6780.0,-39.638279
6782.0,-37.111095
6784.0,-33.816227
6786.0,-29.544466
6788.0,-24.015308
6790.0,-17.341423
6792.0,-10.944983
6794.0,-6.8932195
6796.0,-6.0911341
6798.0,-7.9561796
6800.0,-11.515858
6802.0,-15.934838
6804.0,-20.596581
6806.0,-25.115253
6808.0,-29.326458
6810.0,-33.18029
6812.0,-36.670013
6814.0,-39.811165
6816.0,-42.628922
6818.0,-45.137772
6820.0,-47.358196
6822.0,-49.317402
6824.0,-51.038723
6826.0,-52.54427
6828.0,-53.864723
6830.0,-55.016346
6832.0,-56.02021
6834.0,-56.904087
6836.0,-57.673061
6838.0,-58.341518
6840.0,-58.908916
6842.0,-59.39851
6844.0,-59.837475
6846.0,-60.228508
6848.0,-60.574963
6850.0,-60.879017
6852.0,-61.15366
6854.0,-61.399757
6856.0,-61.617783
6858.0,-61.816196
6860.0,-61.995159
6862.0,-62.154869
6864.0,-62.300335
6866.0,-62.431747
6868.0,-62.549484
6870.0,-62.65641
6872.0,-62.752831
6874.0,-62.839256
6876.0,-62.917393
6878.0,-62.986961
6880.0,-63.04845
6882.0,-63.103424
6884.0,-63.152851
6886.0,-63.197716
6888.0,-63.237186
6890.0,-63.270855
6892.0,-63.300594
6894.0,-63.327045
6896.0,-63.35083
6898.0,-63.371418
6900.0,-63.387749
6902.0,-63.401409
6904.0,-63.412739
6906.0,-63.422077
6908.0,-63.429302
6910.0,-63.433525
6912.0,-63.435715
6914.0,-63.436031
6916.0,-63.434639
6918.0,-63.431694
6920.0,-63.427361
6922.0,-63.421791
6924.0,-63.414967
6926.0,-63.406116
6928.0,-63.395943
6930.0,-63.384487
6932.0,-63.371796
6934.0,-63.357895
6936.0,-63.342804
6938.0,-63.326538
6940.0,-63.30912
6942.0,-63.290928
6944.0,-63.271736
6946.0,-63.251545
6948.0,-63.230366
6950.0,-63.208199
6952.0,-63.185036
6954.0,-63.160858
6956.0,-63.135654
6958.0,-63.110558
6960.0,-63.084896
6962.0,-63.058582
6964.0,-63.031624
6966.0,-63.004002
6968.0,-62.975708
6970.0,-62.94672
6972.0,-62.917004
6974.0,-62.886532
6976.0,-62.855255
6978.0,-62.823124
6980.0,-62.790085
6982.0,-62.756069
6984.0,-62.721012
6986.0,-62.684834
6988.0,-62.6502
6990.0,-62.615982
6992.0,-62.58136
6994.0,-62.546333
6996.0,-62.510887
6998.0,-62.47501
7000.0,-62.438683
7002.0,-62.401886
7004.0,-62.364594
7006.0,-62.326782
7008.0,-62.288414
7010.0,-62.249462
7012.0,-62.209885
7014.0,-62.16964
7016.0,-62.128681
7018.0,-62.087875
7020.0,-62.047215
7022.0,-62.006104
7024.0,-61.964523
7026.0,-61.922459
7028.0,-61.879883
7030.0,-61.836781
7032.0,-61.793121
7034.0,-61.748882
7036.0,-61.704037
7038.0,-61.658554
7040.0,-61.612404
7042.0,-61.565552
7044.0,-61.517963
7046.0,-61.469601
7048.0,-61.421066
7050.0,-61.372852
7052.0,-61.324154
7054.0,-61.274971
7056.0,-61.225304
7058.0,-61.175144
7060.0,-61.124496
7062.0,-61.073353
7064.0,-61.021713
7066.0,-60.969574
7068.0,-60.916935
7070.0,-60.863789
7072.0,-60.810139
7074.0,-60.755974
7076.0,-60.701298
7078.0,-60.645725
7080.0,-60.588322
7082.0,-60.530174
7084.0,-60.471268
7086.0,-60.411602
7088.0,-60.351166
7090.0,-60.289955
7092.0,-60.227962
7094.0,-60.16518
7096.0,-60.101604
7098.0,-60.03722
7100.0,-59.972031
7102.0,-59.906025
7104.0,-59.839191
7106.0,-59.77153
7108.0,-59.703033
7110.0,-59.633694
7112.0,-59.563499
7114.0,-59.492451
7116.0,-59.420536
7118.0,-59.347748
7120.0,-59.274086
7122.0,-59.199539
7124.0,-59.124096
7126.0,-59.04776
7128.0,-58.970512
7130.0,-58.892357
7132.0,-58.813282
7134.0,-58.73328
7136.0,-58.651497
7138.0,-58.567017
7140.0,-58.480537
7142.0,-58.391972
7144.0,-58.301228
7146.0,-58.208214
7148.0,-58.112839
7150.0,-58.014927
7152.0,-57.91412
7154.0,-57.810513
7156.0,-57.704006
7158.0,-57.594479
7160.0,-57.481827
7162.0,-57.365936
7164.0,-57.246384
7166.0,-57.116199
7168.0,-56.98045
7170.0,-56.838966
7172.0,-56.69157
7174.0,-56.538097
7176.0,-56.378368
7178.0,-56.212219
7180.0,-56.039467
7182.0,-55.859947
7184.0,-55.673489
7186.0,-55.479916
7188.0,-55.279057
7190.0,-55.070736
7192.0,-54.85479
7194.0,-54.631039
7196.0,-54.395687
7198.0,-54.145802
7200.0,-53.881809
7202.0,-53.602764
7204.0,-53.304623
7206.0,-52.985958
7208.0,-52.645885
7210.0,-52.282833
7212.0,-51.887581
7214.0,-51.459705
7216.0,-50.996979
7218.0,-50.495888
7220.0,-49.931541
7222.0,-49.308018
7224.0,-48.619263
7226.0,-47.850159
7228.0,-46.940193
7230.0,-45.900383
7232.0,-44.715454
7234.0,-43.351265
7236.0,-41.708256
7238.0,-39.703072
7240.0,-37.180103
7242.0,-33.92403
7244.0,-29.666246
7246.0,-24.179811
7248.0,-17.511763
7250.0,-11.063753
7252.0,-6.9145155
7254.0,-6.0042434
7256.0,-7.8455653
7258.0,-11.400213
7260.0,-15.837011
7262.0,-20.512842
7264.0,-25.019022
7266.0,-29.173067
7268.0,-32.926743
7270.0,-36.308262
7272.0,-39.362907
7274.0,-42.124474
7276.0,-44.606995
7278.0,-46.823051
7280.0,-48.783161
7282.0,-50.507172
7284.0,-52.014782
7286.0,-53.332623
7288.0,-54.480999
7290.0,-55.480499
7292.0,-56.349503
7294.0,-57.11055
7296.0,-57.783287
7298.0,-58.375145
7300.0,-58.910301
7302.0,-59.407257
7304.0,-59.83165
7306.0,-60.204529
7308.0,-60.536476
7310.0,-60.830521
7312.0,-61.091412
7314.0,-61.32637
7316.0,-61.537846
7318.0,-61.724892
7320.0,-61.89444
7322.0,-62.049431
7324.0,-62.186481
7326.0,-62.310898
7328.0,-62.425026
7330.0,-62.526646
7332.0,-62.618183
7334.0,-62.701138
7336.0,-62.776684
7338.0,-62.845898
7340.0,-62.90749
7342.0,-62.963135
7344.0,-63.013309
7346.0,-63.058384
7348.0,-63.098694
7350.0,-63.13496
7352.0,-63.16711
7354.0,-63.195251
7356.0,-63.219402
7358.0,-63.240372
7360.0,-63.261044
7362.0,-63.279636
7364.0,-63.296165
7366.0,-63.310547
7368.0,-63.322605
7370.0,-63.332054
7372.0,-63.338516
7374.0,-63.341522
7376.0,-63.340496
7378.0,-63.338299
7380.0,-63.340103
7382.0,-63.340111
7384.0,-63.338036
7386.0,-63.333534
7388.0,-63.326195
7390.0,-63.31554
7392.0,-63.301041
7394.0,-63.282093
7396.0,-63.258038
7398.0,-63.234493
7400.0,-63.216385
7402.0,-63.196995
7404.0,-63.176327
7406.0,-63.154392
7408.0,-63.131187
7410.0,-63.106701
7412.0,-63.08091
7414.0,-63.053795
7416.0,-63.025322
7418.0,-62.996334
7420.0,-62.967148
7422.0,-62.937164
7424.0,-62.906425
7426.0,-62.874969
7428.0,-62.842834
7430.0,-62.810059
7432.0,-62.776676
7434.0,-62.742722
7436.0,-62.708233
7438.0,-62.673347
7440.0,-62.638103
7442.0,-62.602493
7444.0,-62.566559
7446.0,-62.530338
7448.0,-62.493881
7450.0,-62.457222
7452.0,-62.42041
7454.0,-62.38348
7456.0,-62.346481
7458.0,-62.309448
7460.0,-62.27243
7462.0,-62.235466
7464.0,-62.198601
7466.0,-62.161869
7468.0,-62.125324
7470.0,-62.088074
7472.0,-62.048695
7474.0,-62.009052
7476.0,-61.969154
7478.0,-61.929016
7480.0,-61.888641
7482.0,-61.848038
7484.0,-61.807224
7486.0,-61.766201
7488.0,-61.724983
7490.0,-61.683578
7492.0,-61.641998
7494.0,-61.600254
7496.0,-61.55835
7498.0,-61.516296
7500.0,-61.47411
7502.0,-61.431793
7504.0,-61.387951
7506.0,-61.343742
7508.0,-61.299168
7510.0,-61.254227
7512.0,-61.208908
7514.0,-61.163212
7516.0,-61.11713
7518.0,-61.07066
7520.0,-61.023796
7522.0,-60.976532
7524.0,-60.928864
7526.0,-60.880787
7528.0,-60.832298
7530.0,-60.78339
7532.0,-60.734058
7534.0,-60.684299
7536.0,-60.63345
7538.0,-60.581711
7540.0,-60.529346
7542.0,-60.476337
7544.0,-60.422676
7546.0,-60.36834
7548.0,-60.31332
7550.0,-60.257599
7552.0,-60.20116
7554.0,-60.14399
7556.0,-60.086075
7558.0,-60.027397
7560.0,-59.967945
7562.0,-59.9077
7564.0,-59.846645
7566.0,-59.784775
7568.0,-59.721676
7570.0,-59.656933
7572.0,-59.591118
7574.0,-59.524212
7576.0,-59.456181
7578.0,-59.387001
7580.0,-59.31665
7582.0,-59.245094
7584.0,-59.17231
7586.0,-59.098274
7588.0,-59.022957
7590.0,-58.946331
7592.0,-58.868374
7594.0,-58.789055
7596.0,-58.708351
7598.0,-58.626232
7600.0,-58.542519
7602.0,-58.454456
7604.0,-58.364357
7606.0,-58.272171
7608.0,-58.177834
7610.0,-58.081295
7612.0,-57.982498
7614.0,-57.881378
7616.0,-57.777882
7618.0,-57.671947
7620.0,-57.563526
7622.0,-57.452553
7624.0,-57.338974
7626.0,-57.222729
7628.0,-57.10376
7630.0,-56.982014
7632.0,-56.85743
7634.0,-56.715508
7636.0,-56.5625
7638.0,-56.402767
7640.0,-56.23605
7642.0,-56.06208
7644.0,-55.8806
7646.0,-55.691345
7648.0,-55.494049
7650.0,-55.288448
7652.0,-55.074284
7654.0,-54.851288
7656.0,-54.619202
7658.0,-54.377762
7660.0,-54.126701
7662.0,-53.865757
7664.0,-53.594669
7666.0,-53.30785
7668.0,-52.99535
7670.0,-52.659618
7672.0,-52.29879
7674.0,-51.908634
7676.0,-51.481823
7678.0,-51.018425
7680.0,-50.515491
7682.0,-49.964291
7684.0,-49.341652
7686.0,-48.651783
7688.0,-47.888199
7690.0,-47.037663
7692.0,-46.046398
7694.0,-44.908897
7696.0,-43.559376
7698.0,-41.927635
7700.0,-39.984306
7702.0,-37.55418
7704.0,-34.456722
7706.0,-30.410225
7708.0,-25.11389
7710.0,-18.557856
7712.0,-11.981004
7714.0,-7.4633951
7716.0,-6.0992126
7718.0,-7.5407248
7720.0,-10.851238
7722.0,-15.162649
7724.0,-19.797569
7726.0,-24.302183
7728.0,-28.520205
7730.0,-32.418037
7732.0,-35.978561
7734.0,-39.196922
7736.0,-42.085228
7738.0,-44.654835
7740.0,-46.925262
7742.0,-48.92495
7744.0,-50.678867
7746.0,-52.214329
7748.0,-53.5588
7750.0,-54.7342
7752.0,-55.763184
7754.0,-56.654175
7756.0,-57.435249
7758.0,-58.128033
7760.0,-58.718994
7762.0,-59.237629
7764.0,-59.69939
7766.0,-60.102016
7768.0,-60.455978
7770.0,-60.775558
7772.0,-61.061237
7774.0,-61.309994
7776.0,-61.53434
7778.0,-61.73827
7780.0,-61.918041
7782.0,-62.081573
7784.0,-62.232693
7786.0,-62.365715
7788.0,-62.485973
7790.0,-62.595631
7792.0,-62.694099
7794.0,-62.78215
7796.0,-62.861595
7798.0,-62.933533
7800.0,-62.999035
7802.0,-63.057728
7804.0,-63.110157
7806.0,-63.157291
7808.0,-63.199608
7810.0,-63.237495
7812.0,-63.271282
7814.0,-63.301208
7816.0,-63.32745
7818.0,-63.350098
7820.0,-63.369175
7822.0,-63.386623
7824.0,-63.402596
7826.0,-63.416447
7828.0,-63.428127
7830.0,-63.437519
7832.0,-63.444416
7834.0,-63.448521
7836.0,-63.449459
7838.0,-63.446777
7840.0,-63.43993
7842.0,-63.436455
7844.0,-63.433647
7846.0,-63.429199
7848.0,-63.422909
7850.0,-63.414524
7852.0,-63.403732
7854.0,-63.390182
7856.0,-63.373478
7858.0,-63.353157
7860.0,-63.328724
7862.0,-63.309586
7864.0,-63.29113
7866.0,-63.27177
7868.0,-63.25153
7870.0,-63.230427
7872.0,-63.208469
7874.0,-63.185658
7876.0,-63.161991
7878.0,-63.137455
7880.0,-63.112038
7882.0,-63.084175
7884.0,-63.054646
7886.0,-63.023426
7888.0,-62.990372
7890.0,-62.955322
7892.0,-62.918102
7894.0,-62.878529
7896.0,-62.836391
7898.0,-62.791489
7900.0,-62.743584
7902.0,-62.70631
7904.0,-62.670731
7906.0,-62.637253
7908.0,-62.606434
7910.0,-62.578865
7912.0,-62.555176
7914.0,-62.536022
7916.0,-62.522102
7918.0,-62.514149
7920.0,-62.510815
7922.0,-62.479416
7924.0,-62.442894
7926.0,-62.400043
7928.0,-62.349571
7930.0,-62.290085
7932.0,-62.2201
7934.0,-62.13805
7936.0,-62.042267
7938.0,-61.931004
7940.0,-61.807434
7942.0,-61.705322
7944.0,-61.60442
7946.0,-61.507595
7948.0,-61.418064
7950.0,-61.33939
7952.0,-61.275467
7954.0,-61.218102
7956.0,-61.146385
7958.0,-61.079018
7960.0,-61.016178
7962.0,-60.957947
7964.0,-60.904324
7966.0,-60.855209
7968.0,-60.808701
7970.0,-60.76339
7972.0,-60.719666
7974.0,-60.676655
7976.0,-60.633347
7978.0,-60.588619
7980.0,-60.541214
7982.0,-60.496964
7984.0,-60.45443
7986.0,-60.411121
7988.0,-60.366585
7990.0,-60.320343
7992.0,-60.2719
7994.0,-60.220741
7996.0,-60.170506
7998.0,-60.119099
8000.0,-60.066204
8002.0,-60.011799
8004.0,-59.955887
8006.0,-59.898491
8008.0,-59.839642
8010.0,-59.779217
8012.0,-59.717419
8014.0,-59.654343
8016.0,-59.590118
8018.0,-59.524891
8020.0,-59.458828
8022.0,-59.391636
8024.0,-59.322357
8026.0,-59.25185
8028.0,-59.180161
8030.0,-59.107327
8032.0,-59.033405
8034.0,-58.95845
8036.0,-58.882004
8038.0,-58.803726
8040.0,-58.723938
8042.0,-58.642574
8044.0,-58.55957
8046.0,-58.47485
8048.0,-58.388321
8050.0,-58.299778
8052.0,-58.209122
8054.0,-58.116257
8056.0,-58.021057
8058.0,-57.923378
8060.0,-57.823074
8062.0,-57.719982
8064.0,-57.61385
8066.0,-57.504543
8068.0,-57.39188
8070.0,-57.275669
8072.0,-57.155701
8074.0,-57.031769
8076.0,-56.903645
8078.0,-56.771103
8080.0,-56.633907
8082.0,-56.49181
8084.0,-56.344555
8086.0,-56.191883
8088.0,-56.03352
8090.0,-55.862301
8092.0,-55.682793
8094.0,-55.494507
8096.0,-55.296883
8098.0,-55.089348
8100.0,-54.871311
8102.0,-54.642162
8104.0,-54.401276
8106.0,-54.148003
8108.0,-53.881676
8110.0,-53.601612
8112.0,-53.30711
8114.0,-52.997204
8116.0,-52.665283
8118.0,-52.308681
8120.0,-51.92445
8122.0,-51.508121
8124.0,-51.055851
8126.0,-50.563461
8128.0,-50.015007
8130.0,-49.397804
8132.0,-48.707001
8134.0,-47.933338
8136.0,-47.067284
8138.0,-46.096565
8140.0,-44.956112
8142.0,-43.626041
8144.0,-42.055382
8146.0,-40.078796
8148.0,-37.621941
8150.0,-34.542984
8152.0,-30.525927
8154.0,-25.315817
8156.0,-18.919102
8158.0,-12.2678
8160.0,-7.5884609
8162.0,-6.1257777
8164.0,-7.5306425
8166.0,-10.79762
8168.0,-15.071868
8170.0,-19.700394
8172.0,-24.236233
8174.0,-28.477549
8176.0,-32.36718
8178.0,-35.900986
8180.0,-39.093487
8182.0,-41.96756
8184.0,-44.534718
8186.0,-46.811275
8188.0,-48.819233
8190.0,-50.587746
8192.0,-52.125202
8194.0,-53.469398
8196.0,-54.642059
8198.0,-55.662533
8200.0,-56.552658
8202.0,-57.327847
8204.0,-58.006454
8206.0,-58.610607
8208.0,-59.148254
8210.0,-59.608944
8212.0,-60.019024
8214.0,-60.390739
8216.0,-60.711468
8218.0,-60.999203
8220.0,-61.261868
8222.0,-61.49622
8224.0,-61.704117
8226.0,-61.893696
8228.0,-62.066753
8230.0,-62.219685
8232.0,-62.358635
8234.0,-62.486153
8236.0,-62.599297
8238.0,-62.701611
8240.0,-62.794708
8242.0,-62.878517
8244.0,-62.953468
8246.0,-63.021172
8248.0,-63.081997
8250.0,-63.135006
8252.0,-63.182137
8254.0,-63.224209
8256.0,-63.262047
8258.0,-63.296478
8260.0,-63.325405
8262.0,-63.349968
8264.0,-63.371361
8266.0,-63.390095
8268.0,-63.406693
8270.0,-63.420502
8272.0,-63.428356
8274.0,-63.433083
8276.0,-63.434956
8278.0,-63.434265
8280.0,-63.431328
8282.0,-63.426502
8284.0,-63.420166
8286.0,-63.412727
8288.0,-63.404621
8290.0,-63.396317
8292.0,-63.388306
8294.0,-63.380123
8296.0,-63.363548
8298.0,-63.345688
8300.0,-63.326736
8302.0,-63.306911
8304.0,-63.28643
8306.0,-63.265526
8308.0,-63.244446
8310.0,-63.223442
8312.0,-63.202785
8314.0,-63.182755
8316.0,-63.163631
8318.0,-63.145721
8320.0,-63.122974
8322.0,-63.099876
8324.0,-63.076736
8326.0,-63.053638
8328.0,-63.030655
8330.0,-63.007858
8332.0,-62.985332
8334.0,-62.963142
8336.0,-62.941364
8338.0,-62.920063
8340.0,-62.899307
8342.0,-62.879162
8344.0,-62.856747
8346.0,-62.833401
8348.0,-62.809628
8350.0,-62.785347
8352.0,-62.76046
8354.0,-62.734856
8356.0,-62.70842
8358.0,-62.681034
8360.0,-62.652557
8362.0,-62.622856
8364.0,-62.591774
8366.0,-62.559158
8368.0,-62.527153
8370.0,-62.495323
8372.0,-62.462605
8374.0,-62.428947
8376.0,-62.394299
8378.0,-62.358604
8380.0,-62.321812
8382.0,-62.283855
8384.0,-62.244682
8386.0,-62.204231
8388.0,-62.16243
8390.0,-62.119225
8392.0,-62.075947
8394.0,-62.033073
8396.0,-61.98951
8398.0,-61.945293
8400.0,-61.900475
8402.0,-61.855103
8404.0,-61.809227
8406.0,-61.762905
8408.0,-61.716198
8410.0,-61.669174
8412.0,-61.621899
8414.0,-61.574444
8416.0,-61.526531
8418.0,-61.477783
8420.0,-61.428768
8422.0,-61.379532
8424.0,-61.330124
8426.0,-61.280594
8428.0,-61.230995
8430.0,-61.181377
8432.0,-61.131802
8434.0,-61.082321
8436.0,-61.032997
8438.0,-60.983891
8440.0,-60.93465
8442.0,-60.883923
8444.0,-60.832962
8446.0,-60.781754
8448.0,-60.730282
8450.0,-60.678528
8452.0,-60.626472
8454.0,-60.574097
8456.0,-60.521374
8458.0,-60.468277
8460.0,-60.41478
8462.0,-60.360844
8464.0,-60.306419
8466.0,-60.251099
8468.0,-60.195118
8470.0,-60.13842
8472.0,-60.080944
8474.0,-60.022625
8476.0,-59.963402
8478.0,-59.903206
8480.0,-59.841965
8482.0,-59.779606
8484.0,-59.716053
8486.0,-59.651222
8488.0,-59.585033
8490.0,-59.518559
8492.0,-59.450932
8494.0,-59.382
8496.0,-59.311687
8498.0,-59.239918
8500.0,-59.166615
8502.0,-59.09169
8504.0,-59.015064
8506.0,-58.936646
8508.0,-58.856342
8510.0,-58.774059
8512.0,-58.689701
8514.0,-58.603168
8516.0,-58.514351
8518.0,-58.423141
8520.0,-58.329437
8522.0,-58.23312
8524.0,-58.134071
8526.0,-58.032177
8528.0,-57.927311
8530.0,-57.819054
8532.0,-57.706211
8534.0,-57.589718
8536.0,-57.469421
8538.0,-57.345161
8540.0,-57.216766
8542.0,-57.084076
8544.0,-56.946911
8546.0,-56.805103
8548.0,-56.65847
8550.0,-56.506824
8552.0,-56.349987
8554.0,-56.187763
8556.0,-56.019958
8558.0,-55.846378
8560.0,-55.666817
8562.0,-55.481071
8564.0,-55.288933
8566.0,-55.090191
8568.0,-54.884621
8570.0,-54.672012
8572.0,-54.449612
8574.0,-54.212086
8576.0,-53.959293
8578.0,-53.689705
8580.0,-53.401714
8582.0,-53.09325
8584.0,-52.761326
8586.0,-52.404438
8588.0,-52.020348
8590.0,-51.606693
8592.0,-51.159637
8594.0,-50.661148
8596.0,-50.113411
8598.0,-49.51033
8600.0,-48.84536
8602.0,-48.111485
8604.0,-47.234108
8606.0,-46.219128
8608.0,-45.047882
8610.0,-43.695911
8612.0,-42.136765
8614.0,-40.289665
8616.0,-37.982689
8618.0,-35.042114
8620.0,-31.201082
8622.0,-26.175163
8624.0,-19.805159
8626.0,-12.980042
8628.0,-7.82054
8630.0,-5.9211431
8632.0,-6.9976387
8634.0,-10.084545
8636.0,-14.308339
8638.0,-18.934111
8640.0,-23.48171
8642.0,-27.727781
8644.0,-31.619013
8646.0,-35.188465
8648.0,-38.482342
8650.0,-41.516991
8652.0,-44.294815
8654.0,-46.753063
8656.0,-48.888062
8658.0,-50.709396
8660.0,-52.279613
8662.0,-53.661972
8664.0,-54.879082
8666.0,-55.959148
8668.0,-56.893978
8670.0,-57.717468
8672.0,-58.4319
8674.0,-59.085716
8676.0,-59.665112
8678.0,-60.146965
8680.0,-60.570183
8682.0,-60.979824
8684.0,-61.316162
8686.0,-61.565128
8688.0,-61.823475
8690.0,-62.112751
8692.0,-62.369564
8694.0,-62.598518
8696.0,-62.805603
8698.0,-62.980877
8700.0,-63.126362
8702.0,-63.246593
8704.0,-63.342304
8706.0,-63.412601
8708.0,-63.467125
8710.0,-63.508354
8712.0,-63.537659
8714.0,-63.568008
8716.0,-63.605007
8718.0,-63.652802
8720.0,-63.70232
8722.0,-63.754951
8724.0,-63.814655
8726.0,-63.871605
8728.0,-63.923592
8730.0,-63.970673
8732.0,-64.006973
8734.0,-64.029175
8736.0,-64.034836
8738.0,-64.030075
8740.0,-64.015152
8742.0,-63.987919
8744.0,-63.968296
8746.0,-63.964031
8748.0,-63.97694
8750.0,-63.97876
8752.0,-63.960991
8754.0,-63.926311
8756.0,-63.884262
8758.0,-63.836449
8760.0,-63.779305
8762.0,-63.739906
8764.0,-63.710842
8766.0,-63.682995
8768.0,-63.656364
8770.0,-63.630955
8772.0,-63.606762
8774.0,-63.582447
8776.0,-63.555481
8778.0,-63.528435
8780.0,-63.501312
8782.0,-63.47411
8784.0,-63.446827
8786.0,-63.419464
8788.0,-63.390968
8790.0,-63.361973
8792.0,-63.332573
8794.0,-63.302776
8796.0,-63.272579
8798.0,-63.241978
8800.0,-63.210941
8802.0,-63.179451
8804.0,-63.147549
8806.0,-63.115234
8808.0,-63.082508
8810.0,-63.04937
8812.0,-63.01582
8814.0,-62.981857
8816.0,-62.947479
8818.0,-62.912693
