Time,alpha,beta,gamma,r31,r24,Chi14,Ks1,Ks2,Ks3,Ks4,Vm1,p,cell,v1,v2,v3,v4
2.43,0.28743522894045953,0.3307162632832692,0.38184850777626733,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4575890250979197,0.41608885525718936,0.5264912483332571,0.48042060860552444
2.44,0.2870203901902652,0.33067032724015694,0.38230928256957397,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4572640350095359,0.41579234645255775,0.526804552079123,0.480724336522484
2.45,0.28660583431654935,0.33062401452699747,0.3827701511564494,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45693908675580097,0.415495866834459,0.5271177944362573,0.481028022058934
2.46,0.28619156089905595,0.33057732604798684,0.3832311130529535,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45661417926004516,0.415199416899719,0.5274309764452588,0.48133166475646005
2.47,0.28577756952090877,0.33053026270131897,0.38369216777776866,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4562893114507765,0.4149029971391858,0.5277440991413941,0.4816352641624312
2.48,0.2853638597685528,0.33048282537930296,0.38415331485214066,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4559644822615555,0.4146066080378555,0.5280571635547238,0.48193881982987635
2.49,0.2849504312316961,0.33043501496848116,0.3846145537998192,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45563969063086796,0.41431025007499894,0.5283701707102302,0.48224233131736044
2.5,0.2845372835032515,0.33038683234974675,0.3850758841469982,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45531493550199875,0.4140139237242864,0.5286831216279451,0.4825457981888596
2.5100000000000002,0.28412441846878006,0.33033827382221137,0.385537307709005,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4549902211554086,0.41371762502750753,0.5289960119319315,0.48284922440054295
2.52,0.28371183949691997,0.33028933272137573,0.38599882778170075,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45466555533595765,0.4134213471671115,0.5293088337433922,0.48315261674240817
2.5300000000000002,0.2832995426206213,0.3302400170460513,0.3864604403333238,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4543409287007637,0.4131250975088664,0.5296215964590743,0.4834559679475793
2.54,0.28288752781984494,0.3301903269065377,0.3869221452736138,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45401634109443945,0.4128288757865194,0.5299343001871523,0.4837592783129215
2.5500000000000003,0.2824757951082677,0.3301402623465047,0.3873839425452241,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45369179243949564,0.412532681670379,0.5302469449569029,0.4840625481980607
2.56,0.28206434453433665,0.3300898233408863,0.38784583212477347,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4533672827390051,0.41223651476539086,0.5305595307160073,0.4843657780272911
2.57,0.28165317618232355,0.33003900979377526,0.3883078140238976,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45304281207927516,0.4119403746092184,0.5308720573278425,0.48466896829148115
2.58,0.2812422901733787,0.3299878215363164,0.3887698882903013,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4527183806325298,0.4116442606703267,0.531184524568767,0.484972119549976
2.59,0.2808316866665854,0.32993625832460094,0.38923205500881003,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4523939886595991,0.41134817234606913,0.5314969321253941,0.4852752324324957
2.6,0.28042136586001404,0.32988431983756034,0.38969431430242196,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45206963651262017,0.41105210896077843,0.5318092795918576,0.48557830764103055
2.61,0.28001132799177636,0.3298320056748605,0.3901566663333595,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.451745324637744,0.4107560697638613,0.5321215664670683,0.48588134595173327
2.62,0.2796015733410796,0.3297793153547955,0.3906191113041212,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4514210535778542,0.41046005392789503,0.5324337921519595,0.4861843482168068
2.63,0.27919210222928087,0.32972624831218167,0.39108164945853374,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45109682397529305,0.4101640605467298,0.532745955946725,0.48648731536639017
2.64,0.2787829142866846,0.32967280536479193,0.39154428034851974,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45077263485215957,0.40986809004779384,0.5330580587896822,0.486790247008723
2.65,0.2783740016473003,0.3296190023240983,0.3920069960285976,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.45044846763375945,0.40957215729230906,0.5333701194121503,0.4870931284454417
2.66,0.27796537074899724,0.32956482639414825,0.3924698028568507,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4501243372954667,0.40927624959162406,0.533682122621372,0.4873959722847051
2.67,0.27755702162917034,0.32951027758101087,0.3929327007898149,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4498002438055477,0.40898036659074705,0.5339940683986486,0.48769877890986857
2.68,0.2771489543347646,0.3294553558724898,0.39339568979274164,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4494761871541389,0.40868450791814176,0.5343059567030152,0.488001548720579
2.69,0.2767411689219909,0.3294000612386951,0.39385876983931,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4491521673526351,0.4083886731863036,0.5346177874718585,0.4883042821322055
2.7,0.27633366545604077,0.3293443936326152,0.39432194091134,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.44882818443307476,0.4080928619923346,0.5349295606215366,0.48860697957527033
2.71,0.2759264440108018,0.32928835299068904,0.39478520299850506,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.44850423844752413,0.4077970739185165,0.5352412760479996,0.488909641494882
2.72,0.2755195046685729,0.3292319392333779,0.395248556098045,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.44818032946745967,0.4075013085328824,0.5355529336274132,0.4892122683501687
2.73,0.27511284751977955,0.32917515226573746,0.3957120002144788,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4478564575831485,0.4072055653897878,0.5358645332167832,0.48951486061371435
2.74,0.27470647266268894,0.32911799197798963,0.3961755353593172,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.44753262290302653,0.4069098440304801,0.5361760746545826,0.4898174187709944
2.75,0.27430038020312536,0.32906045824609464,0.3966391615507758,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4472088255530755,0.4066141439836664,0.5364875577613805,0.49011994331981384
2.7600000000000002,0.2738945702541852,0.329002550932323,0.39710287881348755,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4468850656761977,0.4063184647660804,0.5367989823404727,0.49042243476974584
2.77,0.27348904293595244,0.32894426988582753,0.39756668717821575,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.44656134343158865,0.4060228058830484,0.5371103481785149,0.49072489364157224
2.7800000000000002,0.2730837941701881,0.32888562332734717,0.3980305825024605,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.44623764907547514,0.40572717485689275,0.537421665076379,0.49102731250928006
2.79,0.27267882606379656,0.32882660714628115,0.39849456678991796,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.44591398743978117,0.40543156739692227,0.5377329280953673,0.49132969565605034
2.8000000000000003,0.27227413917530235,0.3287672203200715,0.3989586405046218,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4455903597101167,0.4051359821735842,0.538044135983827,0.4916320444298566
2.81,0.27186973338564246,0.3287074631779895,0.3994228034363637,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.445266765473298,0.40484041915269464,0.5383552891067279,0.49193435889456116
2.82,0.2714656085604778,0.32864733608059926,0.39988705535891855,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4449432042786408,0.4045448783305378,0.538666387866822,0.4922366390837162
2.83,0.27106176454919834,0.3285868394217464,0.4003513960290509,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4446196756355025,0.4042493597357152,0.5389774327071313,0.49253888499872966
2.84,0.2706582011839276,0.3285259736305462,0.40081582518552183,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.44429617901081586,0.4039538634309911,0.5392884241134438,0.49284109660703507
2.85,0.2702549182785276,0.3284647391733724,0.40128034254809564,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4439727138266152,0.4036583895151346,0.539599362616817,0.4931432738402658
2.86,0.2698519156276036,0.32840313655584535,0.4017449478165466,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4436492794575532,0.40336293812475815,0.5399102487960913,0.49344541659243024
2.87,0.26944919300550885,0.32834116632482097,0.4022096406696658,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.443325875228411,0.40306750943615277,0.540221083280411,0.4937475247180934
2.88,0.2690467501653495,0.3282788290703787,0.4026744207642674,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4430025004115977,0.4027721036671202,0.5405318667517544,0.4940495980305587
2.89,0.26864458683798925,0.32821612542781026,0.4031392877341961,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4426791542246441,0.4024767210788007,0.5408425999474729,0.494351636300056
2.9,0.2682427027310544,0.3281530560796081,0.40360424118933313,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4423558358276858,0.4021813619774985,0.5411532836628375,0.49465363925192984
2.91,0.26784110013121204,0.32808961655484353,0.40406928331394004,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.44203255051350315,0.40188602175337995,0.5414639124902346,0.49495561148499084
2.92,0.26743977894287,0.32802580714426355,0.4045344139128621,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4417092979160377,0.40159070034417677,0.5417744867452414,0.49525755308983893
2.93,0.2670387375311636,0.32796163121559146,0.40499963125324057,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.44138607400244806,0.40129540062154595,0.5420850104520709,0.49555946124840794
2.94,0.2666379757352097,0.3278970891915759,0.4054649350732101,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4410628782426407,0.4010001226471766,0.5423954840920387,0.4958613359281505
2.95,0.2662374933845951,0.3278321815147697,0.4059303251006309,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4407397100822004,0.4007048665020012,0.5427059081709159,0.4961631770773366
2.96,0.26583729029902353,0.32776690864823527,0.406395801052737,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4404165689414822,0.4004096322868352,0.5430162832198498,0.49646498462442124
2.97,0.26543736628796266,0.32770127107624886,0.4068613626357842,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4400934542146991,0.4001144201230131,0.5433266097962864,0.49676675847741175
2.98,0.26503772115029156,0.32763526930500597,0.40732700954469825,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4397703652690079,0.39981923015302606,0.543636888484897,0.4970684985232366
2.99,0.2646383546739472,0.327568903863326,0.4077927414627226,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4394473014435903,0.39952406254115663,0.5439471198985081,0.49737020462711584
3.0,0.26423926663557207,0.327502175303357,0.4082585580610667,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43912426204873184,0.39922891747411254,0.544257304679034,0.49767187663193224
3.0100000000000002,0.263840456800161,0.32743508420128087,0.408724458998554,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.438801246364898,0.39893379516166005,0.5445674434984138,0.497973514357603
3.02,0.26344192492070817,0.32736763115801787,0.4091904439212698,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4384782536418055,0.3986386958372566,0.54487753705955,0.49827511760045295
3.0300000000000002,0.2630436707378545,0.3272998167999317,0.40965651246220963,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43815528309749224,0.3983436197586801,0.5451875860972526,0.4985766861325891
3.04,0.2626456956024963,0.3272316385409777,0.41012266585652185,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43783233780204595,0.39804856413364686,0.5454975874496251,0.49887822274987353
3.0500000000000003,0.2622480015515892,0.3271630924269006,0.41058890602150605,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43750942247492025,0.39775352487524723,0.5458075362860085,0.4991797315316531
3.06,0.2618505860101205,0.3270941837072417,0.41105523028263374,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43718653079429337,0.3974585066356668,0.5461174389444875,0.4994812078931462
3.0700000000000003,0.26145344891683203,0.32702491261623834,0.4115216384669255,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4368636624507013,0.3971635093041014,0.5464272956812121,0.4997826519715189
3.08,0.26105659021657607,0.3269552793767312,0.4119881304066887,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43654081714818477,0.3968685327595292,0.5467371067385087,0.500084063913973
3.09,0.26066000986066334,0.32688528419946933,0.4124547059398632,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43621799460516275,0.39657357687006684,0.5470468723439966,0.500385443878384
3.1,0.2602637078072116,0.3268149272824161,0.4129213649103683,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43589519455530895,0.39627864149232706,0.5473565927096986,0.5006867920339396
3.11,0.25986768402149374,0.3267442088100544,0.4133881071684478,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43557241674843167,0.3959837264707776,0.54766626803115,0.5009881085617761
3.12,0.2594719384762865,0.3266731289526922,0.41385493257101724,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4352496609513564,0.3956888316371008,0.5479758984865041,0.501289393655613
3.13,0.2590764711522186,0.3266016878657681,0.41432184098200925,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4349269269488118,0.39539395680955464,0.5482854842356345,0.5015906475223887
3.14,0.25868128203811913,0.32652988568915675,0.4147888322727201,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43460421454431813,0.3950991017923349,0.5485950254192338,0.5018918703828932
3.15,0.25828637113136604,0.3264577225464743,0.41525590632215564,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43428152356107974,0.3948042663749383,0.5489045221579102,0.5021930624723993
3.16,0.2578917384382343,0.326385198544384,0.41572306301737766,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4339588538428797,0.39450945033152696,0.5492139745512794,0.5024942240412955
3.17,0.2574973839211992,0.3263123138778386,0.41619030220095815,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43363620512702317,0.3942146535204862,0.5495233828065098,0.5027953552563736
3.18,0.2571033071480984,0.32623906953073994,0.41665762332115763,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4333135761972756,0.39391987654674576,0.5498327480953297,0.5030964555441322
3.19,0.25670950848973234,0.32616546488421094,0.4171250266260526,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43299096777326485,0.3936251184999941,0.5501420696307399,0.5033975258333406
3.2,0.25631598796475474,0.3260915000234679,0.41759251201177333,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.432668379724887,0.3933303791367823,0.5504513474852478,0.5036985663914926
3.21,0.2559227456002837,0.3260171750176441,0.4180600793820681,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4323458119417342,0.39303565819920483,0.5507605817112551,0.5039995775003274
3.22,0.2555297814321742,0.32594248991924774,0.41852772864857396,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4320232643338098,0.39274095541440784,0.551069772340333,0.5043005594563212
3.23,0.25513709550529023,0.3258674447636188,0.41899545973108693,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43170073683224497,0.3924462704940981,0.5513789193824942,0.5046015125711727
3.24,0.25474468787377724,0.32579203956838637,0.4194632725578323,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4313782293900198,0.3921516031340524,0.5516880228254626,0.5049024371722916
3.25,0.25435255860133466,0.32571627433292644,0.41993116706573486,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4310557419826846,0.3918569530136288,0.551997082633941,0.5052033336032833
3.2600000000000002,0.2539607077614877,0.3256401490378187,0.42039914320068955,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43073327460908545,0.39156231979527706,0.5523060987488744,0.5055042022244357
3.27,0.2535691354378604,0.3255636636443041,0.42086720091783136,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4304108272920923,0.3912677031240516,0.5526150710867123,0.505805043413203
3.2800000000000002,0.2531778417244474,0.32548681809374236,0.42133534018180613,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.43008840007932847,0.39097310262712415,0.5529239995386671,0.5061058575646895
3.29,0.25278682672588654,0.325409612307069,0.42180356096704036,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42976599304390445,0.39067851791329705,0.5532328839699706,0.5064066450921326
3.3000000000000003,0.25239609055773105,0.32533204618425265,0.4222718632580122,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42944360628515305,0.3903839485725182,0.5535417242191272,0.5067074064273861
3.31,0.25200562886474376,0.3252541285412977,0.4227402425939544,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4291212290415854,0.39008940258795044,0.5538505311141411,0.5070081336797625
3.3200000000000003,0.2516154443115587,0.3251758541966338,0.4232087014918033,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4287988675892844,0.3897948747620282,0.5541592982434007,0.5073088320279894
3.33,0.2512255375072189,0.3250972220685604,0.4236772404242165,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42847652321903296,0.38950036376066116,0.5544680242393749,0.507609502819878
3.34,0.250835908465228,0.32501823226374754,0.4241458592710202,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4281541957749314,0.38920586936933466,0.5547767091981783,0.5079101462930267
3.35,0.25044655720729814,0.32493888487329875,0.42461455791939884,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4278318851202593,0.38891139135956193,0.5550853531963315,0.5082107626988059
3.36,0.2500574837638292,0.32485917997179564,0.4250833362643709,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4275095911386996,0.38861692948800436,0.5553939562895203,0.5085113523032315
3.37,0.24966868817438786,0.3247791176163425,0.4255521942092654,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.427187313735566,0.38832248349559545,0.5557025185113521,0.5088119153878342
3.38,0.24928017048818743,0.32469869784561073,0.4260211316661975,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42686505283903636,0.38802805310666444,0.5560110398721059,0.5091124522505295
3.39,0.2488919307645666,0.32461792067888384,0.4264901485565452,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4265428084013889,0.3877336380280622,0.5563195203574784,0.5094129632064852
3.4,0.24850396907346914,0.32453678611510156,0.42695924481142483,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4262205804002439,0.38743923794828833,0.5566279599273259,0.5097134485889877
3.41,0.2481162854959231,0.3244552941319048,0.4274284203721676,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42589836883980947,0.38714485253662034,0.5569363585144009,0.5100139087503072
3.42,0.24772888012452013,0.32437344468468016,0.42789767519079525,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42557617375213186,0.3868504814422432,0.5572447160230846,0.5103143440625604
3.43,0.2473417530638947,0.3242912377056042,0.4283670092304966,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42525399519835044,0.3865561242933815,0.5575530323281143,0.5106147549185734
3.44,0.24695490443120358,0.3242086731026885,0.4288364224661033,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.424931833269957,0.38626178069643174,0.5578613072733063,0.510915141732742
3.45,0.246568334356605,0.32412575075882416,0.4293059148845662,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4246096880900597,0.3859674502350975,0.5581695406702741,0.511215504941891
3.46,0.24618204298373816,0.32404247053082613,0.42977548648543107,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4242875598146522,0.38567313246952495,0.5584777322971418,0.511515845006132
3.47,0.24579603047020226,0.32395883224847805,0.4302451372813151,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.423965448633886,0.38537882693543973,0.558785881897252,0.5118161624097206
3.48,0.24541029698803613,0.32387483571357667,0.43071486729838254,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4236433547733494,0.3850845331432863,0.5590939891778702,0.5121164576619106
3.49,0.24502484272419725,0.32379048069897665,0.4311846765768214,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4233212784953496,0.38479025057736704,0.5594020538088835,0.5124167312978094
3.5,0.24463966788104136,0.323705766947635,0.43165456517131895,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42299922010020036,0.38449597869498436,0.5597100754214938,0.5127169838792295
3.5100000000000002,0.24425477267680146,0.3236206941716558,0.43212453315153804,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42267717992751386,0.3842017169255826,0.5600180536069072,0.5130172159955394
3.52,0.24387014938422427,0.323535277948208,0.43259457266756296,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4223551387642565,0.3839074795434707,0.5603260077462652,0.5133174135142524
3.5300000000000002,0.2434858005929028,0.3234495132563633,0.4330646861507291,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42203310275529,0.3836132615399513,0.5606339315552277,0.5136175814257103
3.54,0.24310172959462217,0.3233633936740271,0.4335348767313458,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4217110797895224,0.38331905660245613,0.5609418169836625,0.5139177260133682
3.5500000000000003,0.24271793642722053,0.32327691927689534,0.4340051442958792,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4213890697522182,0.3830248645003895,0.5612496640820005,0.5142178475290918
3.56,0.2423344211350535,0.32319009012850725,0.43447548873643427,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42106707254398196,0.3827306849924405,0.5615574728849433,0.5145179462352995
3.5700000000000003,0.24195118376928912,0.32310290627965826,0.43494590995104754,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42074508808153116,0.38243651782604793,0.5618652434106789,0.5148180224054911
3.58,0.2415682243882029,0.3230153677678126,0.4354164078439794,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42042311629847307,0.38214236273686547,0.562172975660093,0.5151180763247799
3.59,0.24118554305747278,0.32292747461651555,0.4358869823260065,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.42010115714608426,0.38184821944822955,0.5624806696159794,0.5154181082904213
3.6,0.24080313985047408,0.32283922683480665,0.4363576333147141,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4197792105940925,0.38155408767062604,0.5627883252422445,0.5157181186123412
3.61,0.24042101484857456,0.32275062441663166,0.43682836073478853,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4194572766314627,0.38125996710115956,0.5630959424831121,0.5160181076136647
3.62,0.24003916814142942,0.3226616673402557,0.4372991645183096,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.41913535526718443,0.38096585742302197,0.563403521262323,0.5163180756312425
3.63,0.23965759982727627,0.32257235556767555,0.4377700446050428,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.41881344653106306,0.380671758304963,0.5637110614823316,0.5166180230161768
3.64,0.2392763100132301,0.32248268904403243,0.43824100094273205,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4184915504745142,0.38037766940076134,0.5640185630235008,0.516917950134347
3.65,0.23889529881557833,0.32239266769702446,0.43871203348739174,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4181696671713603,0.3800835903486961,0.5643260257432927,0.5172178573669349
3.66,0.23851456636007576,0.32230229143631944,0.4391831422035993,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.41784779671863087,0.3797895207710193,0.564633449475456,0.5175177451109472
3.67,0.23813411278223964,0.32221156015296726,0.4396543270647875,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.41752593923736564,0.3794954602734299,0.5649408340292108,0.5178176137797398
3.68,0.23775393822764454,0.3221204737188128,0.4401255880535371,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.41720409487342053,0.3792014084445472,0.5652481791884308,0.518117463803539
3.69,0.23737404285221747,0.3220290319859082,0.44059692516186866,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.41688226379827686,0.37890736485538623,0.5655554847108213,0.5184172956299633
3.7,0.2369944268225328,0.32193723478592573,0.4410683383915358,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.41656044620985344,0.37861332905883377,0.5658627503270938,0.5187171097245449
3.71,0.23661509031610736,0.32184508192957023,0.44153982775431677,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4162386423333222,0.3783193005891242,0.5661699757401385,0.5190169065712483
3.72,0.2362360335216952,0.3217525732059919,0.4420113932723072,1.0,1.0,1.1,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.4159168524219267,0.3780252789613173,0.5664771606241935,0.5193166866729905
