Time,L,L_RF,L_RF_C8,L_RF_FL,L_RF_FS,p43_p41,C3,C8,C8_star,C3_star,p43_FLIP,NF_kB_IkB,NF_kB_IkB_P,p43_FLIP_IKK_star,NF_kB_star,RF,FL,FS,IKK,L_RF_C8_FS,L_RF_FL_FL,L_RF_FL_FS,L_RF_FS_FS,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,default,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23
0.1,24.118211147562846,82.15158165703427,0.04850137109394191,4.851986495250819,0.0002500881712015024,0.00017243895887752541,1.443404,64.4024462663085,4.448445757879967e-13,2.2420503414880197e-17,0.017288733970747216,4.739545848388964,1.402282356147684e-07,3.1020512446355043e-06,1.1381511739919343e-08,2.164131147562848,0.043199527851527905,3.513682802139868,5.7728218959608215,0.008108085627814102,0.46214627795546864,1.5617915829786753,4.5220541223451016e-05,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,52.19497196793825,0.6757616234610153,2.375397300556452,0.002886545996369104,0.0018574744231602536,0.002095236121886401,0.15124743336115734,0.18581826891019704,0.20960350477647247,15.130510489864184,9.577716486446629e-06,1.080368983678789e-05,0.0007798788602274692,2.392011447733605e-11,1.4445487463630124e-15,1.7403145313594335e-16,1.2862462935067789e-14,3.3696088469271254e-18,7.190196987185389e-05,5.275519630198921e-06,5.166235369789764e-07,6.917301295027647e-08,7.304881864915033e-11
0.11,23.65851586878917,82.58656142014418,0.053682131816603765,4.720414454394464,0.0002702910001495727,0.00021157307429363911,1.443404,64.39381796454249,7.412501657636602e-13,4.130533267863295e-17,0.01913733833192763,4.739545789306438,1.9320223337398655e-07,3.8589411674274725e-06,1.748912394742365e-08,1.7044358687891734,0.023714243643763955,3.365994279481371,5.772821138296204,0.00966713052936205,0.4637035644356979,1.7078849730565349,5.316296629455748e-05,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,40.324423049082114,0.6792486610945406,1.3108711056883102,0.002779858933022422,0.002055608440171215,0.0012730310259124794,0.1603668402576009,0.18075518734444607,0.11194104727694958,14.101488244611954,1.0350044650013901e-05,6.409745991288944e-06,0.0008074514214922994,3.600918258988602e-11,2.407069920541365e-15,3.2057549590176297e-16,2.143288533047501e-14,6.207836275737496e-18,7.959010450971721e-05,6.56272834369615e-06,7.117883265115731e-07,8.605099216540529e-08,1.1224869531935447e-10
0.12,23.301923981169242,82.92644687452078,0.05881210354908394,4.591462944191914,0.0002892294536000443,0.00025464996120709674,1.443404,64.38520712980842,1.1781349434603145e-12,7.194970848054425e-17,0.020929097115249415,4.73954571670639,2.575355163073117e-07,4.691338674100824e-06,2.5754514968348432e-08,1.3478439811692386,0.013000616478157161,3.2281032748777903,5.772820304946761,0.011312324510416884,0.46453458628116523,1.8440954746009899,6.134827860512267e-05,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,31.407357987682108,0.681952908821655,0.7216030055946296,0.0026769513472961965,0.0022517453413340416,0.0007645935260559457,0.16849444142618664,0.17579383614230648,0.05969184284192451,13.154366829694888,1.107375923353849e-05,3.760160824425008e-06,0.0008286313919662496,5.216505844787259e-11,3.8257707258931086e-15,5.583353928752186e-16,3.40651946040327e-14,1.0813422417132868e-17,8.704182145614713e-05,7.978349365537402e-06,9.488025628297781e-07,1.0461272405441516e-07,1.652976279698539e-10
0.13,23.023307767235632,83.19277621319357,0.06389125966255253,4.467568604926172,0.0003069896112813299,0.0003016295601493243,1.443404,64.37661913728986,1.8000690791496633e-12,1.19596036911033e-16,0.022668080969156557,4.739545629324454,3.340584444788483e-07,5.596948423678723e-06,3.661153667390815e-08,1.0692277672356303,0.007121467971611417,3.099199242386704,5.7728193981912534,0.01303429070590081,0.4649776010637981,1.9712430421985958,6.971754876277065e-05,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,24.6171599583401,0.6840518373710927,0.3965486464363891,0.0025783098901197617,0.0024458852515125856,0.00045499951385282036,0.17573666986690137,0.17102746476783154,0.031815643549393764,12.288310375758797,1.1752176535042957e-05,2.1862164657357614e-06,0.0008443929929579371,7.318806602634655e-11,5.845384372837018e-15,9.27950855549154e-16,5.2048115389763736e-14,1.7974255821810824e-17,9.427404993579737e-05,9.518479091744149e-06,1.2307254269280828e-06,1.2480702453342267e-07,2.3498016468047725e-10
0.14,22.804386632215323,83.40184059897558,0.06892105362648919,4.349755125059082,0.00032365716801424605,0.0003524724259685166,1.443404,64.3680571811126,2.6599247112443464e-12,1.910581471288837e-16,0.024358053058637454,4.73954552593389,4.235344117719041e-07,6.573638967142236e-06,5.0523354238836704e-08,0.8503066322153229,0.0038993367126020826,2.978502813000013,5.772818420145045,0.01482465991601247,0.4652137385650226,2.0901154281865564,7.822086470589306e-05,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,19.39072119697514,0.6856796612644898,0.21767457388741587,0.0024841261683342746,0.002638084921439898,0.00026874636780234673,0.18218867076379097,0.16649518258327903,0.016961158153855956,11.498316736091224,1.2388596078080825e-05,1.2620481513299424e-06,0.0008555683078098668,9.994078697466328e-11,8.637603145416837e-15,1.4822313190636582e-15,7.691041966252177e-14,2.871439641340591e-17,0.00010130244039902012,1.1179492638479419e-05,1.5603693855424017e-06,1.4658636416498077e-07,3.2426899217570174e-10
0.15,22.631607986681672,83.5660949220432,0.07390382587848925,4.23829674803601,0.000339314440183048,0.00040714061822965715,1.443404,64.3595230464803,3.819487517055896e-12,2.9499828949281734e-16,0.026002399566096773,4.739545405342917,5.26664884804888e-07,7.619428018871316e-06,6.798007135856205e-08,0.6775279866816724,0.0021347550376783777,2.8652929368762825,5.772817372774795,0.016675960224014897,0.4653396568365181,2.2014411564638534,8.681599783698252e-05,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,15.33354779458529,0.6869389725329554,0.11940416724015167,0.0023944134154246337,0.0028284349900042677,0.00015776654882115412,0.18793488195276561,0.1622073915344558,0.009047724429273226,10.777842548132242,1.2986186084674483e-05,7.243531381024592e-07,0.0008628649261746915,1.3334641159485452e-10,1.2403064361836257e-14,2.288296717449523e-15,1.1043861000678787e-13,4.4335705925480804e-17,0.00010814107548026923,1.2958018793677232e-05,1.9403187553325462e-06,1.699065397241737e-07,4.36309693993523e-10
0.16,22.494769618206373,83.69513776287903,0.07884240723428135,4.133085326320856,0.0003540388111128744,0.0004655982164876264,1.443404,64.35101759266028,5.350053172785536e-12,4.422233092161886e-16,0.0276041454959077,4.739545266392308,6.440940019285962e-07,8.732466912281102e-06,8.949653314330176e-08,0.540689618206369,0.0011687723674098423,2.7589152020992396,5.772816257913971,0.018581514296300623,0.4654068517152611,2.305881310301154,9.546724610044558e-05,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,12.162688396508232,0.6879088214965203,0.06547439481837405,0.0023090778791579713,0.0030170447868814385,9.21488177406192e-05,0.19304994072422269,0.15815985298950355,0.004830635438487316,10.120085183135627,1.354792410444514e-05,4.1379073804028227e-07,0.0008668833676820658,1.7438739318186092e-10,1.7373287265631398e-14,3.4298653581410184e-15,1.5469416596503911e-13,6.646236025473388e-17,0.0001148025357257964,1.4850913581286612e-05,2.372946646333261e-06,1.9472632757298575e-07,5.744066490203393e-10
0.17,22.386095658676965,83.79641394131124,0.083739860046491,4.03383028598676,0.0003679020642159406,0.0005278115877341026,1.443404,64.34254106194628,7.333011521725062e-12,6.459995227839375e-16,0.02916599727355978,4.739545107953239,7.764127560985303e-07,9.91102639894534e-06,1.1561029079578642e-07,0.4320156586769629,0.0006400312958375728,2.6587811874216434,5.77281507727702,0.020535346408277314,0.46544274375283873,2.404030275217062,0.00010414444440432084,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,9.671143861188828,0.688650509481243,0.035897811511302294,0.002227963289605551,0.003204032418279874,5.359612577919951e-05,0.1975996961890033,0.1543413494955123,0.0025817773669511903,9.51856903685361,1.4076571657100021e-05,2.354688113545629e-07,0.0008681330023243014,2.2410436255028671e-10,2.381257000157693e-14,5.00968510736832e-15,2.1203043497503454e-13,9.708817267852986e-17,0.00012129807675747263,1.6855236110339065e-05,2.8604303723334737e-06,2.2100716699325e-07,7.420099683855163e-10
0.18,22.299599729484314,83.87572870812649,0.08859931297679119,3.9401655915386486,0.0003809702429506091,0.0005937494938313225,1.443404,64.3340932819673,9.86042085878277e-12,9.223859105100652e-16,0.03069038840065887,4.7395449289253735,9.241628050084408e-07,1.1153484333177734e-05,1.4687971351103273e-07,0.3455197294843067,0.00035059743923431035,2.56436390316329,5.772813832471659,0.022532099613333134,0.4654619361819739,2.496420382731046,0.0001128221246936984,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,7.704951666139739,0.6892118280382423,0.01968277713638399,0.002150878910506365,0.0033895184420680204,3.106268914131297e-05,0.20164221240348507,0.1507377821408225,0.0013814118284113952,8.967379999008138,1.4574669046231592e-05,1.3356717824623746e-07,0.0008670460308036151,2.8359526432407296e-10,3.2019854496224464e-14,7.152104769870773e-15,2.85109237525483e-13,1.386266698308324e-16,0.00012763781914576985,1.8968227630543103e-05,3.4047654880255077e-06,2.4871288556365023e-07,9.427033772565101e-10
0.19,22.230635506669383,83.93762951891763,0.09342385806427106,3.8517055247058822,0.0003933038087405797,0.0006633830979768207,1.443404,64.32567380123534,1.3035574382213934e-11,1.2905853117504261e-15,0.03217951993746864,4.7395447282351215,1.087839953253145e-06,1.245831516405263e-05,1.8388223469476602e-07,0.27655550666937695,0.0001921260441188267,2.4751918430633038,5.772812525009363,0.024566962648214796,0.4654722107279167,2.583527932867934,0.00012147880590612863,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,6.148004666129193,0.6896302061112651,0.01079404613457185,0.002077617359112945,0.003573621930858038,1.7949154481291522e-05,0.20522870646693647,0.1473343064554953,0.0007400128715710763,8.46122777313616,1.5044541571366092e-05,7.556389735380472e-08,0.0008639894946408554,3.5401468205334803e-10,4.233056590291698e-14,1.0005783116507214e-14,3.769172458302686e-13,1.9396387332240797e-16,0.00013383091677120182,2.118729366172153e-05,4.007778617857013e-06,2.7780946484102927e-07,1.1801929587179472e-09
0.2,22.17557296190773,83.98569257899777,0.0982164886544711,3.768072608252758,0.000404957955685906,0.0007366859092039011,1.4434039999999997,64.31728198191054,1.6973560560027616e-11,1.7733133698479301e-15,0.033635394018362956,4.739544504834085,1.2678973464436522e-06,1.3824080968833746e-05,2.2721272115689721e-07,0.22149296190772666,0.0001053312785088302,2.3908428560747463,5.772811156314307,0.0266356057877802,0.46547771768713847,2.665779387392275,0.000130096394759407,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,4.911733337333842,0.6899350719212216,0.005921121771243742,0.002007965931149867,0.0037564581009201185,1.0345267286096627e-05,0.2084043982125547,0.14411640110575175,0.000396895865651775,7.99542841637089,1.5488311728594077e-05,4.2654734949244765e-08,0.0008592754659862881,4.3657332431413833e-10,5.511843228586393e-14,1.3746533485279672e-14,4.907821865485241e-13,2.665137489931632e-16,0.0001398856962105239,2.35099887446626e-05,4.671139223668539e-06,3.0826484041373993e-07,1.4582966869291976e-09
0.21,22.131560962750296,84.022739820407,0.10298006385922855,3.68891057063666,0.0004159829972112292,0.0008136336903604724,1.4434039999999986,64.30891706445736,2.1801818901453235e-11,2.3971850278397588e-15,0.03505984095533675,4.739544257697629,1.4647484110152833e-06,1.5249423745144214e-05,2.7748195530337604e-07,0.177480962750301,5.7774721853179525e-05,2.3109383772183576,5.772809727731059,0.028734124725162454,0.46548067286013234,2.7435571956988207,0.00013865968022643783,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,3.927930746835901,0.690149641230689,0.0032491969084939014,0.0019417137401001163,0.003938136957445271,5.9496439509251405e-06,0.21120926550152547,0.14107036358797984,0.0002131257608472086,7.56585365095557,1.5907914149536503e-05,2.4033299556200526e-08,0.000853169633126357,5.325376483046381e-10,7.079728938301572e-14,1.858030230141957e-14,6.303889106442586e-13,3.602762938930763e-16,0.00014580976945647453,2.5934003332665086e-05,5.396370435422888e-06,3.4004873002382024e-07,1.780934685528128e-09
0.22,22.096350523061123,84.05100446244174,0.10771729010015751,3.613889423563447,0.00042642477503330084,0.0008942043460183627,1.4434039999999977,64.3005782133686,2.766069240760371e-11,3.193118421014042e-15,0.0364545411180975,4.739543985823583,1.6787695678320063e-06,1.6733058719006576e-05,3.3531522148566793e-07,0.1422705230611266,3.170573991512665e-05,2.235138222925743,5.77280824053125,0.0308589915430439,0.46548226058453485,2.8172050489425984,0.00014715590679240402,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,3.1436593466579046,0.6902922816958433,0.0017837013036676973,0.0018786561274930574,0.004118762593972189,3.4152560427522022e-06,0.2136787080380019,0.13818350389881442,0.0001145810266874258,7.168869754346963,1.630511137921392e-05,1.3520111658560927e-08,0.000845898508213382,6.432296010986202e-10,8.982287458525631e-14,2.4746280212890848e-14,7.997953672265815e-13,4.798982378599898e-16,0.00015161012491397946,2.8457152410735934e-05,6.1848590485631e-06,3.731324843421739e-07,2.152120154539314e-09
0.23,22.06816148832281,84.07225820471979,0.11243071355816876,3.542706496790896,0.0004363250624809418,0.0009783778008597725,1.4434039999999966,64.29226454983323,3.470397779238808e-11,4.196756050182388e-15,0.03782104276331214,4.739543688231046,1.910302743052234e-06,1.8273768476291987e-05,4.013509886100083e-07,0.11408148832281291,1.740857234319091e-05,2.163135995681027,5.772806695919435,0.0330070118944116,0.4654831146301313,2.887032518534499,0.0001555744137922318,1.0,0.0001277248,0.6693316,1e-05,0.0005946569,0.9999999,0.8875063,0.0008044378,0.002249759,0.1205258,0.02891451,0.1502914,0.0007204261,0.3588224,3.684162,0.02229912,0.0064182,1.0,2.517568707136048,0.6903775609200976,0.0009796189971103787,0.0018185972796081894,0.00429843290918782,1.957258014848135e-06,0.2158441268004459,0.1354441834572264,6.167345617273052e-05,6.801276680632964,1.668150942314503e-05,7.595795655767129e-09,0.0008376554691492151,7.700264617394926e-10,1.1269461367490191e-13,3.252014483156335e-14,1.003448512917783e-12,6.307363422403813e-16,0.00015729320154941946,3.1077365515129984e-05,7.037864774448805e-06,4.074889561050521e-07,2.5759509150967553e-09
