Time,CaI,IP3,CaS,g,A,B,C,D,E,F,k1,k2,k3,L,R,cytosol,ER_store,JChannel,JPump,kPLC,kPhosphatase,inhibition_parameter1,inhibition_parameter2
1.83,10.995748369762293,0.14838385445571178,1089.1042516302366,-0.03651575448197349,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.581967635002908,13.981406932678723,0.19079912812090474,0.14838385445571178,0.0001515217852221866,0.02
1.84,11.031783782963561,0.14880736373369247,1089.0682162170353,-0.03671422915656185,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.647536517020814,14.040976576004164,0.1910942096550821,0.14880736373369247,0.00015354724360137312,0.02
1.85,11.067880324232604,0.1492295966573748,1089.0321196757661,-0.0369126834575587,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.713354370281806,14.100568490141088,0.19138959978294875,0.1492295966573748,0.0001555965648944678,0.02
1.86,11.104040247686948,0.1496505690853743,1088.9959597523118,-0.03711111714448426,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.77942115131148,14.160185190527475,0.19168531614437376,0.1496505690853743,0.0001576701201838817,0.02
1.87,11.140265782405477,0.15007029689276347,1088.9597342175932,-0.03730952997311913,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.84573686716209,14.219829133306753,0.19198137612662886,0.15007029689276347,0.00015976828632736537,0.02
1.8800000000000001,11.176559133518497,0.1504887959684421,1088.9234408664802,-0.03750792169544599,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.912301575369938,14.279502716912576,0.19227779687386393,0.1504887959684421,0.0001618914460732685,0.02
1.8900000000000001,11.212922483281627,0.1509060822126272,1088.887077516717,-0.037706292059590085,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.979115383909857,14.339208283626245,0.19257459529641244,0.1509060822126272,0.0001640399881791724,0.02
1.9000000000000001,11.249357992133785,0.1513221715344593,1088.850642007865,-0.03790464080975854,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.04617845114739,14.398948121106697,0.1928717880799257,0.1513221715344593,0.00016621430753395062,0.02
1.9100000000000001,11.28586779973954,0.15173707984972304,1088.8141322002593,-0.03810296768617839,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.11349098578925,14.458724463893063,0.1931693916943448,0.15173707984972304,0.00016841480528331624,0.02
1.92,11.322454026016068,0.1521508230786787,1088.7775459739828,-0.038301272425033416,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.181053246832647,14.518539494879692,0.19346742240270645,0.1521508230786787,0.00017064188895891377,0.02
1.93,11.359118772145003,0.15256341714400218,1088.740881227854,-0.03849955475839959,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.24886554351394,14.578395346763799,0.19376589626979265,0.15256341714400218,0.00017289597261102086,0.02
1.94,11.395864121569405,0.15297487796883066,1088.7041358784295,-0.03869781441417923,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.316928235257116,14.63829410346557,0.19406482917061857,0.15297487796883066,0.00017517747694492197,0.02
1.95,11.432692140976165,0.1533852214749116,1088.6673078590227,-0.03889605111603373,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.385241731622756,14.698237801520984,0.1943642367987711,0.1533852214749116,0.00017748682946102572,0.02
1.96,11.469604881264116,0.15379446358085203,1088.6303951187347,-0.039094264583314914,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.45380649225774,14.758228431447293,0.1946641346745922,0.15379446358085203,0.00017982446459879754,0.02
1.97,11.50660437849812,0.1542026202004664,1088.5933956215008,-0.03929245453099491,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.522623026846386,14.81826793908136,0.19496453815321704,0.1542026202004664,0.0001821908238845814,0.02
1.98,11.543692654849426,0.15460970724121972,1088.5563073451494,-0.0394906206695945,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.59169189506338,14.878358226890938,0.19526546243246426,0.15460970724121972,0.00018458635608338994,0.02
1.99,11.580871719522607,0.15501574060276416,1088.5191282804763,-0.039688762705109994,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.66101370652891,14.938501155259024,0.19556692256058392,0.15501574060276416,0.00018701151735474463,0.02
2.0,11.618143569669327,0.15542073617556665,1088.4818564303296,-0.039886880338938446,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.73058912076655,14.998698543741485,0.19586893344386855,0.15542073617556665,0.00018946677141265015,0.02
2.0100000000000002,11.655510191289276,0.15582470983962504,1088.4444898087097,-0.04008497326780134,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.80041884716424,15.058952172298088,0.19617150985412324,0.15582470983962504,0.0001919525896897921,0.02
2.02,11.692973560118546,0.15622767746327088,1088.4070264398804,-0.04028304118366652,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.870503644938857,15.119263782497157,0.1964746664360054,0.15622767746327088,0.0001944694515060499,0.02
2.0300000000000002,11.730535642505766,0.15662965490205627,1088.3694643574931,-0.0404810837736685,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,18.940844323104606,15.179635078694053,0.1967784177142313,0.15662965490205627,0.00019701784424142066,0.02
2.04,11.76819839627627,0.15703065799772303,1088.3318016037229,-0.04067910072002692,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.01144174044585,15.240067729183671,0.19708277810065564,0.15703065799772303,0.00019959826351345248,0.02
2.05,11.805963771584649,0.1574307025772519,1088.2940362284144,-0.040877091699963335,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.082296805494614,15.300563367327209,0.19738776190122523,0.1574307025772519,0.0002022112133592922,0.02
2.06,11.843833711755927,0.1578298044519897,1088.256166288243,-0.04107505638561604,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.1534104765132,15.361123592653438,0.19769338332281178,0.1578298044519897,0.00020485720642245164,0.02
2.07,11.881810154115733,0.15822797941685268,1088.2181898458834,-0.04127299444395305,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.224783761482183,15.421749971934654,0.197999656479922,0.15822797941685268,0.0002075367641444066,0.02
2.08,11.919895030809737,0.15862524324960395,1088.1801049691894,-0.0414709055366832,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.296417718094254,15.48244404023771,0.19830659540129478,0.15862524324960395,0.00021025041696114174,0.02
2.09,11.958090269612661,0.15902161171020293,1088.1419097303865,-0.041668789320165114,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.368313453754208,15.54320730195021,0.19861421403638152,0.15902161171020293,0.00021299870450476103,0.02
2.1,11.996397794727201,0.15941710054022576,1088.103602205272,-0.041866645445314286,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.440472125585373,15.604041231782293,0.19892252626171758,0.15941710054022576,0.00021578217581028872,0.02
2.11,12.034819527573129,0.15981172546235367,1088.065180472426,-0.04206447355750793,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.51289494044285,15.664947275744128,0.1992315458871826,0.15981172546235367,0.00021860138952778675,0.02
2.12,12.07335738756693,0.16020550217992874,1088.0266426124322,-0.04226227329648781,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.585583154933847,15.72592685209957,0.19954128666215898,0.16020550217992874,0.00022145691413992413,0.02
2.13,12.112013292892234,0.16059844637657447,1087.9879867071068,-0.042460044296260754,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.658538075445453,15.786981352296044,0.1998517622815843,0.16059844637657447,0.00022434932818513265,0.02
2.14,12.150789161261418,0.1609905737158801,1087.9492108387376,-0.042657786184997,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.731761058180147,15.848112141871184,0.2001629863919054,0.1609905737158801,0.00022727922048649488,0.02
2.15,12.189686910668607,0.16138189984114665,1087.9103130893304,-0.04285549858492612,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.80525350919929,15.909320561336312,0.20047497259693436,0.16138189984114665,0.00023024719038650712,0.02
2.16,12.22870846013448,0.16177244037519342,1087.8712915398644,-0.04305318111223069,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.8790168844749,15.970607927037133,0.2007877344636101,0.16177244037519342,0.00023325384798787585,0.02
2.17,12.267855730443102,0.16216221092022315,1087.8321442695558,-0.04325083337693743,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,19.95305268995008,16.031975531992,0.20110128552766807,0.16216221092022315,0.0002362998144004984,0.02
2.18,12.307130644871155,0.16255122705774472,1087.7928693551278,-0.04344845498280586,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.02736248160823,16.093424646707874,0.20141563929921982,0.16255122705774472,0.00023938572199479715,0.02
2.19,12.34653512990984,0.16293950434855128,1087.7534648700891,-0.04364604552721441,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.101947865551406,16.154956519974476,0.20173080926824727,0.16293950434855128,0.00024251221466157157,0.02
2.2,12.38607111597981,0.16332705833275338,1087.7139288840192,-0.043843604601043924,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.176810498088052,16.216572379636784,0.20204680891001067,0.16332705833275338,0.0002456799480785462,0.02
2.21,12.425740538139358,0.16371390452986467,1087.6742594618595,-0.044041131788558355,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.2519520858304,16.278273433346207,0.2023636516903772,0.16371390452986467,0.00024888958998379106,0.02
2.22,12.465545336786272,0.16410005843893977,1087.6344546632126,-0.04423862666728284,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.327374385801768,16.340060869290774,0.20268135107106863,0.16410005843893977,0.00025214182045620606,0.02
2.23,12.50548745835358,0.16448553553876227,1087.5945125416454,-0.04443608880787881,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.403079205553873,16.401935856904565,0.20299992051483368,0.16448553553876227,0.00025543733220325635,0.02
2.24,12.545568855999552,0.16487035128808233,1087.5544311439994,-0.04463351777401626,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.47906840329476,16.46389954755676,0.20331937349054627,0.16487035128808233,0.0002587768308561647,0.02
2.25,12.585791490292223,0.16525452112590186,1087.5142085097068,-0.04483091312224298,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.555343888027124,16.525953075220496,0.2036397234782313,0.16525452112590186,0.0002621610352727608,0.02
2.2600000000000002,12.62615732988879,0.16563806047180685,1087.4738426701103,-0.04502827440185079,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.631907619697596,16.588097557121927,0.203960983974022,0.16563806047180685,0.00026559067784820536,0.02
2.27,12.666668352210133,0.16602098472634516,1087.433331647789,-0.045225601154738504,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.70876160935713,16.650334094369704,0.20428316849505118,0.16602098472634516,0.0002690665048338068,0.02
2.2800000000000002,12.707326544110833,0.1664033092714492,1087.3926734558881,-0.04542289291527184,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.785907919332672,16.712663772565207,0.2046062905842775,0.1664033092714492,0.0002725892766641593,0.02
2.29,12.748133902544923,0.1667850494709017,1087.3518660974541,-0.04562014921013978,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.86334866341035,16.775087662393748,0.20493036381524835,0.1667850494709017,0.000276159768292836,0.02
2.3000000000000003,12.789092435227742,0.1671662206708443,1087.3109075647712,-0.045817369558207824,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,20.94108600703047,16.83760682019713,0.20525540179680796,0.1671662206708443,0.0002797787695368838,0.02
2.31,12.830204161294134,0.16754683820032745,1087.2697958387048,-0.04601455347036745,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.019122167494483,16.900222288527733,0.2055814181777417,0.16754683820032745,0.00028344708543036703,0.02
2.32,12.87147111195336,0.16792691737190088,1087.2285288880457,-0.04621170044938225,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.097459414184208,16.96293509668447,0.2059084266513726,0.16792691737190088,0.00028716553658722315,0.02
2.33,12.912895331140977,0.16830647348224353,1087.187104668858,-0.0464088099897302,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.176100068793346,17.025746261230843,0.20623644096009755,0.16830647348224353,0.0002909349595736985,0.02
2.34,12.95447887616799,0.1686855218128322,1087.145521123831,-0.046605881577442276,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.25504650557174,17.088656786495427,0.20656547489988122,0.1686855218128322,0.00029475620729063796,0.02
2.35,12.996223818367627,0.169064077630648,1087.1037761816315,-0.04680291468993714,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.334301151582533,17.151667665054955,0.20689554232469562,0.169064077630648,0.00029863014936592255,0.02
2.36,13.03813224373997,0.16944215618891978,1087.061867756259,-0.046999908795851864,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.413866486972214,17.21477987820032,0.20722665715091615,0.16944215618891978,0.00030255767255734316,0.02
2.37,13.080206253594804,0.1698197727279035,1087.0197937464043,-0.04719686335486858,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.49374504525413,17.277994396385793,0.20755883336167516,0.1698197727279035,0.00030653968116622427,0.02
2.38,13.122447965192944,0.1701969424756971,1086.9775520348062,-0.0473937778175369,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.573939413605412,17.341312179661553,0.20789208501117146,0.1701969424756971,0.0003105770974621088,0.02
2.39,13.16485951238636,0.1705736806490901,1086.9351404876127,-0.04759065162509213,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.654452233177594,17.40473417809001,0.20822642622894164,0.1705736806490901,0.0003146708621188349,0.02
2.4,13.207443046257398,0.1709500024544465,1086.8925569537416,-0.047787484209268906,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.735286199421168,17.46826133214589,0.20856187122409497,0.1709500024544465,0.00031882193466234074,0.02
2.41,13.250200735757392,0.17132592308862157,1086.8497992642417,-0.047984274992110484,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.816444062424306,17.53189457310055,0.20889843428951144,0.17132592308862157,0.0003230312939305505,0.02
2.42,13.29313476834497,0.17170145773991063,1086.806865231654,-0.048181023385773174,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.897928627265856,17.595634823390625,0.2092361298060075,0.17170145773991063,0.00032729993854569724,0.02
2.43,13.336247350624362,0.1720766215890299,1086.7637526493745,-0.04837772879232616,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,21.979742754383008,17.659482996971256,0.2095749722464707,0.1720766215890299,0.0003316288873994642,0.02
2.44,13.37954070898399,0.17245142981012831,1086.720459291015,-0.04857439060354625,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.06188935995361,17.723439999654193,0.209914976179966,0.17245142981012831,0.0003360191801513241,0.02
2.45,13.423017090235657,0.17282589757183062,1086.6769829097632,-0.04877100820070775,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.144371416293623,17.787506729430817,0.21025615627581198,0.17282589757183062,0.00034047187774047965,0.02
2.46,13.46667876225461,0.1732000400383096,1086.6333212377442,-0.04896758095436692,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.22719195226965,17.85168407678047,0.21059852730763676,0.1732000400383096,0.00034498806291181574,0.02
2.47,13.510528014620835,0.17357387237038877,1086.5894719853782,-0.04916410822414138,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.31035405372704,17.915972924964258,0.21094210415740663,0.17357387237038877,0.0003495688407562966,0.02
2.48,13.554567159261818,0.17394740972667344,1086.545432840737,-0.04936058935848371,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.39386086393353,17.980374150304424,0.2112869018194356,0.17394740972667344,0.0003542153392662415,0.02
2.49,13.598798531097112,0.1743206672647107,1086.5012014689016,-0.04955702369444977,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.47771558403892,18.044888622449612,0.21163293540437503,0.1743206672647107,0.00035892870990594225,0.02
2.5,13.643224488684973,0.17469366014217724,1086.4567755113137,-0.04975341055746091,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.56192147355064,18.109517204626105,0.21198022014318582,0.17469366014217724,0.0003637101281980889,0.02
2.5100000000000002,13.687847414871428,0.17506640351809497,1086.4121525851272,-0.049949749261060515,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.646481850825992,18.174260753875302,0.21232877139109593,0.17506640351809497,0.00036856079432649963,0.02
2.52,13.732669717441995,0.17543891255407368,1086.3673302825566,-0.05014603910666422,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.731400093580607,18.239120121277548,0.21267860463154262,0.17543891255407368,0.0003734819337556513,0.02
2.5300000000000002,13.777693829776457,0.1758112024155807,1086.3223061702222,-0.050342279383303996,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.816679639414026,18.304096152162536,0.21302973548010407,0.1758112024155807,0.0003784747978675439,0.02
2.54,13.822922211506883,0.17618328827323682,1086.2770777884916,-0.050538469367365634,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.902323986352155,18.369189686306424,0.2133821796884219,0.17618328827323682,0.00038354066461642914,0.02
2.5500000000000003,13.868357349179304,0.17655518530413844,1086.2316426508191,-0.050734608322319776,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,22.988336693407135,18.434401558115802,0.2137359531481122,0.17655518530413844,0.0003886808392019705,0.02
2.56,13.914001756919253,0.1769269086932052,1086.1859982430792,-0.05093069549844593,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,23.07472138115468,18.49973259679869,0.21409107189467425,0.1769269086932052,0.00039389665476140864,0.02
2.57,13.95985797710157,0.17729847363455356,1086.1401420228967,-0.0511267301325496,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,23.161481732329296,18.565183626522735,0.21444755211139085,0.17729847363455356,0.0003991894730813346,0.02
2.58,14.005928581024692,0.17766989533289487,1086.0940714189735,-0.051322711447672156,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,23.248621492437508,18.630755466560686,0.21480541013322904,0.17766989533289487,0.00040456068532968795,0.02
2.59,14.052216169589789,0.17804118900495883,1086.0477838304084,-0.05151863865279321,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,23.336144470389435,18.696448931423333,0.2151646624507366,0.17804118900495883,0.0004100117128086212,0.02
2.6,14.09872337398505,0.17841236988094142,1086.0012766260131,-0.0517145109425255,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,23.424054539149033,18.76226483098,0.2155253257139414,0.17841236988094142,0.0004155440077288981,0.02
2.61,14.14545285637541,0.17878345320597705,1085.9545471436227,-0.05191032749680178,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,23.512355636403004,18.828203970566804,0.21588741673625086,0.17878345320597705,0.00042115905400650657,0.02
2.62,14.192407310598046,0.1791544542416352,1085.9075926894002,-0.05210608748055374,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,23.60105176524909,18.89426715108262,0.21625095249835832,0.1791544542416352,0.0004268583680822033,0.02
2.63,14.239589462863943,0.1795253882674407,1085.8604105371342,-0.05230179004338249,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,23.69014699490357,18.96045516907305,0.21661595015214988,0.1795253882674407,0.0004326434997647212,0.02
2.64,14.287002072465881,0.17989627058241817,1085.8129979275323,-0.052497434319220666,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,23.779645461428686,19.02676881680243,0.21698242702462434,0.17989627058241817,0.00043851603309840814,0.02
2.65,14.334647932493093,0.18026711650665977,1085.7653520675049,-0.05269301942598553,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,23.869551368479808,19.093208882313892,0.21735040062181785,0.18026711650665977,0.000444477587256076,0.02
2.66,14.382529870552998,0.18063794138291683,1085.717470129445,-0.05288854446522318,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,23.959868988073183,19.15977614947772,0.2177198886327391,0.18063794138291683,0.0004505298174578908,0.02
2.67,14.430650749500256,0.18100876057821444,1085.6693492504978,-0.05308400852174331,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,24.05060266137408,19.22647139802798,0.2180909089333194,0.18100876057821444,0.0004566744159171355,0.02
2.68,14.479013468173525,0.1813795894854898,1085.6209865318244,-0.05327941066324452,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,24.141756799505973,19.293295403587532,0.21846347959037285,0.1813795894854898,0.00046291311281373575,0.02
2.69,14.527620962140197,0.18175044352525324,1085.572379037858,-0.05347474993992958,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,24.233335884380864,19.36024893768154,0.21883761886557326,0.18175044352525324,0.0004692476772964416,0.02
2.7,14.576476204449506,0.1821213381472729,1085.5235237955485,-0.05367002538411066,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,24.32534446955132,19.42733276773948,0.2192133452194484,0.1821213381472729,0.0004756799185146221,0.02
2.71,14.625582206394244,0.18249228883228205,1085.4744177936038,-0.05386523600980401,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,24.417787181084233,19.494547657085725,0.2195906773153908,0.18249228883228205,0.00048221168668062823,0.02
2.72,14.67494201828155,0.18286331109370965,1085.4250579817165,-0.054060380812313895,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,24.510668718456955,19.561894364918874,0.21996963402368916,0.18286331109370965,0.0004888448741637526,0.02
2.73,14.724558730212966,0.18323442047943378,1085.3754412697851,-0.05425545876780542,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,24.60399385547593,19.62937364627965,0.22035023442558066,0.18323442047943378,0.0004955814166168117,0.02
2.74,14.774435472874226,0.1836056325735583,1085.3255645271238,-0.05445046883286595,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,24.697767441218335,19.69698625200768,0.22073249781732662,0.1836056325735583,0.0005024232941364543,0.02
2.75,14.824575418335021,0.18397696299821215,1085.275424581663,-0.05464540994405466,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,24.79199440099692,19.764732928686936,0.22111644371431144,0.18397696299821215,0.0005093725324582986,0.02
2.7600000000000002,14.874981780859175,0.1843484274153719,1085.2250182191387,-0.05484028101744009,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,24.88667973734866,19.83261441858011,0.22150209185516734,0.1843484274153719,0.0005164312041880792,0.02
2.77,14.925657817725495,0.1847200415287073,1085.1743421822725,-0.05503508094812508,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,24.981828531047324,19.900631459551764,0.22188946220592698,0.1847200415287073,0.0005236014300699981,0.02
2.7800000000000002,14.976606830059739,0.18509182108544991,1085.1233931699383,-0.055229808609758936,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,25.07744594214057,19.968784784980393,0.22227857496420342,0.18509182108544991,0.0005308853802935365,0.02
2.79,15.027832163677967,0.18546378187828483,1085.07216783632,-0.055424462854036204,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,25.173537211011826,20.03707512365933,0.2226694505634004,0.18546378187828483,0.0005382852758400197,0.02
2.8000000000000003,15.079337209941732,0.18583593974726575,1085.0206627900561,-0.055619042510181946,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,25.270107659467428,20.105503199686634,0.22306210967695544,0.18583593974726575,0.0005458033898702843,0.02
