Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17
2.67,0.7467669039178274,0.6775197140293455,0.6776882295819088,0.00017355940841554243,5.043855852206289e-06,0.25305449281790476,1.0,1.0,1.0,0.824433888274914,1.0,0.00022918491354662694,6.621335322647578e-06,0.3427161046632628,1.0,1.0,1.0,0.7467669039178274,0.6775197140293455,0.6776882295819088,4.338204193050691e-05,1.2157357076248385e-06,0.04752262153323124,0.00017355940841554243,5.043855852206289e-06,0.25305449281790476,0.7467669039178274,0.824433888274914
2.68,0.7463474812904988,0.6777893656605645,0.6779579991085147,0.00017368089346962595,5.047445519220046e-06,0.2534737903705122,1.0,1.0,1.0,0.8236589940985535,1.0,0.00022914735548781187,6.620250736631156e-06,0.34279634523338787,1.0,1.0,1.0,0.7463474812904988,0.6777893656605645,0.6779579991085147,4.3412407727200354e-05,1.2166009358341655e-06,0.047601363936420706,0.00017368089346962595,5.047445519220046e-06,0.2534737903705122,0.7463474812904988,0.8236589940985535
2.69,0.745932218936702,0.678056321149466,0.6782250706668366,0.00017380049754243393,5.050980171794028e-06,0.25388892958558373,1.0,1.0,1.0,0.822887657702061,1.0,0.00022911006177705844,6.619173776013309e-06,0.3428755727486769,1.0,1.0,1.0,0.745932218936702,0.678056321149466,0.6782250706668366,4.3442303363219075e-05,1.21745290374803e-06,0.04767932542045428,0.00017380049754243393,5.050980171794028e-06,0.25388892958558373,0.745932218936702,0.822887657702061
2.7,0.7455210778054739,0.6783206097230324,0.6784894735090891,0.00017391824662082552,5.05446056406775e-06,0.2542999494873411,1.0,1.0,1.0,0.8221198849443061,1.0,0.00022907303331620558,6.618104467050963e-06,0.3429538044787355,1.0,1.0,1.0,0.7455210778054739,0.6783206097230324,0.6784894735090891,4.347173533410845e-05,1.218291793138942e-06,0.047756513313924706,0.00017391824662082552,5.05446056406775e-06,0.2542999494873411,0.7455210778054739,0.8221198849443061
2.71,0.7451140191679364,0.6785822602660325,0.6787512365449635,0.00017403416637212316,5.057887440970518e-06,0.2547068887782503,1.0,1.0,1.0,0.8213556812515752,1.0,0.0002290362709200418,6.617042833483042e-06,0.34303105737283485,1.0,1.0,1.0,0.7451140191679364,0.6785822602660325,0.6787512365449635,4.3500710055544046e-05,1.219117783559447e-06,0.047832934885000296,0.00017403416637212316,5.057887440970518e-06,0.2547068887782503,0.7451140191679364,0.8213556812515752
2.72,0.7447110046206169,0.6788413013327349,0.679010388353343,0.00017414828214649603,5.061261538288588e-06,0.25510978583569816,1.0,1.0,1.0,0.8205950516263841,1.0,0.00022899977532279112,6.615988896717865e-06,0.34310734807555754,1.0,1.0,1.0,0.7447110046206169,0.6788413013327349,0.679010388353343,4.352923386392742e-05,1.219931052358313e-06,0.04790859734080077,0.00017414828214649603,5.061261538288588e-06,0.25510978583569816,0.7447110046206169,0.8205950516263841
2.73,0.7443119957845109,0.6790977606873204,0.6792669567227574,0.00017426061902116083,5.06458358399941e-06,0.2555086790128838,1.0,1.0,1.0,0.8198380004968877,1.0,0.00022896354693206536,6.614942668726175e-06,0.34318269232586085,1.0,1.0,1.0,0.7443119957845109,0.6790977606873204,0.6792669567227574,4.355731302743426e-05,1.2207317750021298e-06,0.04798350788390353,0.00017426061902116083,5.06458358399941e-06,0.2555086790128838,0.7443119957845109,0.8198380004968877
2.74,0.7439169542583647,0.6793516652380853,0.6795209685855963,0.0001743712018096426,5.067854298547179e-06,0.255903606685527,1.0,1.0,1.0,0.819084531699477,1.0,0.00022892758579400838,6.613904151034399e-06,0.34325710487110644,1.0,1.0,1.0,0.7439169542583647,0.6793516652380853,0.6795209685855963,4.358495374832922e-05,1.2215201251417223e-06,0.04805767372111522,0.0001743712018096426,5.067854298547179e-06,0.255903606685527,0.7439169542583647,0.819084531699477
2.75,0.7435258423526995,0.6796030421810197,0.6797724511615915,0.0001744800549637324,5.071074391866986e-06,0.2562946065179448,1.0,1.0,1.0,0.8183346488704151,1.0,0.00022889189220611614,6.612873352425832e-06,0.34333060096328166,1.0,1.0,1.0,0.7435258423526995,0.6796030421810197,0.6797724511615915,4.361216213845973e-05,1.2222962738948753e-06,0.04813110192564395,0.0001744800549637324,5.071074391866986e-06,0.2562946065179448,0.7435258423526995,0.8183346488704151
2.76,0.743138622689771,0.6798519183867097,0.6800214313447757,0.0001745872026313082,5.074244565131773e-06,0.2566817158630325,1.0,1.0,1.0,0.8175883552433245,1.0,0.0002288564663887276,6.611850279451799e-06,0.3434031955572205,1.0,1.0,1.0,0.743138622689771,0.6798519183867097,0.6800214313447757,4.363894423370864e-05,1.2230603902674067e-06,0.048203799512214054,0.0001745872026313082,5.074244565131773e-06,0.2566817158630325,0.743138622689771,0.8175883552433245
2.77,0.7427552581976629,0.6800983203977564,0.6802679357009054,0.00017469266865998686,5.077365510857926e-06,0.25706497176816623,1.0,1.0,1.0,0.8168456536531671,1.0,0.00022882130848370373,6.610834936393564e-06,0.3434749033073813,1.0,1.0,1.0,0.7427552581976629,0.6800983203977564,0.6802679357009054,4.366530599490702e-05,1.2238126411786185e-06,0.04827577343817454,0.00017469266865998686,5.077365510857926e-06,0.25706497176816623,0.7427552581976629,0.8168456536531671
2.78,0.7423757121118816,0.6803422744378139,0.6805119904765006,0.0001747964765997454,5.080437912979627e-06,0.2574444109736056,1.0,1.0,1.0,0.8161065465441514,1.0,0.00022878641855930262,6.609827325403176e-06,0.3435457385797914,1.0,1.0,1.0,0.7423757121118816,0.6803422744378139,0.6805119904765006,4.369125330848936e-05,1.2245531914792182e-06,0.04834703060319923,0.0001747964765997454,5.080437912979627e-06,0.2574444109736056,0.7423757121118816,0.8161065465441514
2.79,0.7419999479769503,0.6805838064206279,0.6807536216078864,0.0001748986497055421,5.083462446923203e-06,0.257820069910897,1.0,1.0,1.0,0.8153710359776423,1.0,0.00022875179661502234,6.60882744664342e-06,0.3436157154639619,1.0,1.0,1.0,0.7419999479769503,0.6805838064206279,0.6807536216078864,4.3716791987148775e-05,1.2252822039692404e-06,0.048417577848986815,0.0001748986497055421,5.083462446923203e-06,0.257820069910897,0.7419999479769503,0.8153710359776423
2.8,0.7416279296480038,0.6808229419590726,0.6809928547302325,0.00017499921093993743,5.086439779681488e-06,0.2581919847012764,1.0,1.0,1.0,0.8146391236400683,1.0,0.0002287174425864144,6.607835298426901e-06,0.34368484778476943,1.0,1.0,1.0,0.7416279296480038,0.6808229419590726,0.6809928547302325,4.3741927770492064e-05,1.225999839415968e-06,0.0484874219589609,0.00017499921093993743,5.086439779681488e-06,0.2581919847012764,0.7416279296480038,0.8146391236400683
2.81,0.7412596212923821,0.6810597063741888,0.6812297151865945,0.00017509818297571563,5.08937056988816e-06,0.25856019115407225,1.0,1.0,1.0,0.813910810850831,1.0,0.00022868335634986726,6.606850877354269e-06,0.3437531491143092,1.0,1.0,1.0,0.7412596212923821,0.6810597063741888,0.6812297151865945,4.3766666325695e-05,1.2267062565718528e-06,0.04855656965797015,0.00017509818297571563,5.08937056988816e-06,0.25856019115407225,0.7412596212923821,0.813910810850831
2.82,0.7408949873912252,0.681294124704223,0.6814642280369534,0.0001751955881985053,5.092255467892111e-06,0.25892472476510836,1.0,1.0,1.0,0.8131860985702128,1.0,0.0002286495377273617,6.60587417845161e-06,0.3438206327837168,1.0,1.0,1.0,0.7408949873912252,0.681294124704223,0.6814642280369534,4.3791013248157394e-05,1.2274016121924391e-06,0.04862502761198829,0.0001751955881985053,5.092255467892111e-06,0.25892472476510836,0.7408949873912252,0.8131860985702128
2.83,0.7405339927410676,0.6815262217136642,0.6816964180672576,0.00017529144870940104,5.09509511583179e-06,0.25928562071510713,1.0,1.0,1.0,0.8124649874072862,1.0,0.00022861598649119683,6.604905195307025e-06,0.34388731189495997,1.0,1.0,1.0,0.7405339927410676,0.6815262217136642,0.6816964180672576,4.381497406215834e-05,1.2280860610542837e-06,0.04869280242781426,0.00017529144870940104,5.09509511583179e-06,0.25928562071510713,0.7405339927410676,0.8124649874072862
2.84,0.7401766024554325,0.6817560219022819,0.6819263097984615,0.00017538578632758428,5.097890147709549e-06,0.25964291386809224,1.0,1.0,1.0,0.8117474776278217,1.0,0.0002285827023686887,6.603943920206388e-06,0.34395319933259977,1.0,1.0,1.0,0.7401766024554325,0.6817560219022819,0.6819263097984615,4.383855422151133e-05,1.2287597559728758e-06,0.04875990065277225,0.00017538578632758428,5.097890147709549e-06,0.25964291386809224,0.7401766024554325,0.8117474776278217
2.85,0.7398227818143183,0.6819835592385974,0.6821539372241937,0.00017547862690904005,5.100641312518851e-06,0.25999663891746017,1.0,1.0,1.0,0.8110335799319828,1.0,0.00022854968825875176,6.602990437080143e-06,0.3440183175164262,1.0,1.0,1.0,0.7398227818143183,0.6819835592385974,0.6821539372241937,4.3861760189049105e-05,1.229422877480356e-06,0.04882632880214335,0.00017547862690904005,5.100641312518851e-06,0.25999663891746017,0.7398227818143183,0.8110335799319828
2.86,0.7394724957769643,0.6822088328693005,0.682379299501993,0.0001755699816337689,5.103348940994616e-06,0.2603468308924609,1.0,1.0,1.0,0.8103232678309713,1.0,0.0002285169352388114,6.602044488271699e-06,0.3440826534884469,1.0,1.0,1.0,0.7394724957769643,0.6822088328693005,0.682379299501993,4.388459475926871e-05,1.2300755052947553e-06,0.04889209345428059,0.0001755699816337689,5.103348940994616e-06,0.2603468308924609,0.7394724957769643,0.8103232678309713
2.87,0.739125710276517,0.6824318811885103,0.6826024350525995,0.0001756598779157402,5.106013826330424e-06,0.26069352383174105,1.0,1.0,1.0,0.8096165567090166,1.0,0.00022848444779217722,6.601106203488789e-06,0.3441462342526076,1.0,1.0,1.0,0.739125710276517,0.6824318811885103,0.6826024350525995,4.3907064784428844e-05,1.230717830601901e-06,0.04895720100150564,0.0001756598779157402,5.106013826330424e-06,0.26069352383174105,0.739125710276517,0.8096165567090166
2.88,0.7387823914337891,0.6826527269842371,0.6828233666840426,0.00017574833637367185,5.1086365679672e-06,0.26103675159326933,1.0,1.0,1.0,0.8089134450635006,1.0,0.00022845222517829295,6.600175561490595e-06,0.34420907106171883,1.0,1.0,1.0,0.7387823914337891,0.6826527269842371,0.6828233666840426,4.392917541828115e-05,1.231349997886838e-06,0.04902165780220961,0.00017574833637367185,5.1086365679672e-06,0.26103675159326933,0.7387823914337891,0.8089134450635006
2.89,0.7384425056628035,0.6828713928366145,0.6830421169962437,0.00017583537738793148,5.111217758456728e-06,0.26137654774205016,1.0,1.0,1.0,0.8082139311391634,1.0,0.00022842026662914092,6.599252540240638e-06,0.34427117500661764,1.0,1.0,1.0,0.7384425056628035,0.6828713928366145,0.6830421169962437,4.3950931755000416e-05,1.2319721499741005e-06,0.04908547015976605,0.00017583537738793148,5.111217758456728e-06,0.26137654774205016,0.7384425056628035,0.8082139311391634
2.9,0.7381060196707927,0.6830879011178983,0.6832587083810152,0.00017592102110053657,5.113757983461661e-06,0.26171294555012337,1.0,1.0,1.0,0.8075180129281032,1.0,0.00022838857135023622,6.598337116935515e-06,0.3443325570178419,1.0,1.0,1.0,0.7381060196707927,0.6830879011178983,0.6832587083810152,4.397233882918462e-05,1.2325844280277144e-06,0.049148644322530965,0.00017592102110053657,5.113757983461661e-06,0.26171294555012337,0.7381060196707927,0.8075180129281032
2.91,0.7377729004581988,0.6833022739924676,0.6834731630220607,0.00017600528741515433,5.1162578217555126e-06,0.2620459779965643,1.0,1.0,1.0,0.8068256881697751,1.0,0.00022835713852160542,6.597429268033187e-06,0.3443932278672844,1.0,1.0,1.0,0.7377729004581988,0.6833022739924676,0.6834731630220607,4.39934016158549e-05,1.2331869715511965e-06,0.04921118648384279,0.00017600528741515433,5.1162578217555126e-06,0.2620459779965643,0.7377729004581988,0.8068256881697751
2.92,0.737443115318674,0.6835145334168239,0.6836855028949755,0.00017608819599710177,5.118717845222665e-06,0.26237567776748366,1.0,1.0,1.0,0.8061369543509923,1.0,0.00022832596729874933,6.596528969280819e-06,0.34445319816982495,1.0,1.0,1.0,0.737443115318674,0.6835145334168239,0.6836855028949755,4.4014125030455575e-05,1.2337799183875546e-06,0.04927310278202236,0.00017608819599710177,5.118717845222665e-06,0.26237567776748366,0.737443115318674,0.8061369543509923
2.93,0.7371166318390798,0.6837247011395917,0.6838957497672461,0.00017616976627334558,5.121138618858361e-06,0.2627020772560279,1.0,1.0,1.0,0.8054518087059259,1.0,0.00022829505681359023,6.595636195742141e-06,0.34451247838494,1.0,1.0,1.0,0.7371166318390798,0.6837247011395917,0.6838957497672461,4.4034513928854096e-05,1.2343634047192875e-06,0.04933439930037301,0.00017616976627334558,5.121138618858361e-06,0.2627020772560279,0.7371166318390798,0.8054518087059259
2.94,0.7367934178994879,0.6839327987015185,0.68410392519825,0.00017625001743250238,5.123520700768714e-06,0.26302520856237877,1.0,1.0,1.0,0.8047702482161044,1.0,0.0002282644061754036,6.594750921824395e-06,0.3445710788182919,1.0,1.0,1.0,0.7367934178994879,0.6839327987015185,0.68410392519825,4.4054573107341134e-05,1.2349375650683854e-06,0.04939508206718048,0.00017625001743250238,5.123520700768714e-06,0.26302520856237877,0.7367934178994879,0.8047702482161044
2.95,0.7364734416731793,0.6841388474354743,0.6843100505392566,0.0001763289684248384,5.1258646421706955e-06,0.2633451034937537,1.0,1.0,1.0,0.8040922696104142,1.0,0.00022823401447173496,6.5938731213048335e-06,0.34462900962329607,1.0,1.0,1.0,0.7364734416731793,0.6841388474354743,0.6843100505392566,4.4074307302630484e-05,1.2355025322963293e-06,0.04945515705571296,0.0001763289684248384,5.1258646421706955e-06,0.2633451034937537,0.7364734416731793,0.8040922696104142
2.96,0.7361566716266451,0.6843428684664519,0.6845141469334265,0.00017640663796226973,5.128170987392145e-06,0.2636617935644052,1.0,1.0,1.0,0.8034178693650994,1.0,0.00022820388076930147,6.59300276735678e-06,0.34468628080266706,1.0,1.0,1.0,0.7361566716266451,0.6843428684664519,0.6845141469334265,4.4093721191859134e-05,1.236058437604091e-06,0.04951463018422104,0.00017640663796226973,5.128170987392145e-06,0.2636617935644052,0.7361566716266451,0.8034178693650994
2.97,0.735843076338738,0.6845448824512201,0.684716235055488,0.00017648304454252943,5.130440274605323e-06,0.2639753101764447,1.0,1.0,1.0,0.8027470436119185,1.0,0.0002281740039720212,6.59213982844884e-06,0.34474290186303486,1.0,1.0,1.0,0.735843076338738,0.6845448824512201,0.684716235055488,4.411281939862794e-05,1.2366054107089449e-06,0.04957350734989561,0.00017648304454252943,5.130440274605323e-06,0.2639753101764447,0.735843076338738,0.8027470436119185
2.98,0.7355326243134738,0.6847449093088323,0.6849163348422698,0.00017655820647418397,5.132673036586226e-06,0.2642856848070154,1.0,1.0,1.0,0.8020797880430764,1.0,0.0002281443826741327,6.591284264102291e-06,0.3447988814572623,1.0,1.0,1.0,0.7355326243134738,0.6847449093088323,0.6849163348422698,4.4131606499254656e-05,1.2371435800274878e-06,0.04963179446401827,0.00017655820647418397,5.132673036586226e-06,0.2642856848070154,0.7355326243134738,0.8020797880430764
2.99,0.7352252847241497,0.6849429692918558,0.6851144665638351,0.00017663214177719347,5.1348697976962875e-06,0.2645929482642752,1.0,1.0,1.0,0.801416098289123,1.0,0.00022811501574889403,6.590436041895595e-06,0.3448542288132999,1.0,1.0,1.0,0.7352252847241497,0.6849429692918558,0.6851144665638351,4.415008699791839e-05,1.2376730719481294e-06,0.049689497312237825,0.00017663214177719347,5.1348697976962875e-06,0.2645929482642752,0.7352252847241497,0.801416098289123
3.0,0.7349210270513631,0.6851390824652637,0.6853106503024194,0.0001767048682312852,5.1370310753506635e-06,0.26489713104933027,1.0,1.0,1.0,0.8007559697351208,1.0,0.0002280859020633921,6.589595129226738e-06,0.3449089530413501,1.0,1.0,1.0,0.7349210270513631,0.6851390824652637,0.6853106503024194,4.416826533875089e-05,1.2381940111849965e-06,0.049746621622540024,0.0001767048682312852,5.1370310753506635e-06,0.26489713104933027,0.7349210270513631,0.8007559697351208
3.01,0.7346198210592668,0.6853332686722554,0.6855049059182543,0.00017677640337912604,5.139157380114521e-06,0.26519826337997376,1.0,1.0,1.0,0.8000993975085879,1.0,0.00022805704046061857,6.588761492795489e-06,0.34496306308976465,1.0,1.0,1.0,0.7346198210592668,0.6853332686722554,0.6855049059182543,4.418614590662945e-05,1.2387065208011433e-06,0.04980317306970555,0.00017677640337912604,5.139157380114521e-06,0.26519826337997376,0.7346198210592668,0.8000993975085879
3.02,0.7343216367955715,0.6855255475342568,0.6856972530495672,0.0001768467645263227,5.141249215703054e-06,0.2654963751906864,1.0,1.0,1.0,0.799446376479498,1.0,0.00022802842976029012,6.587935098627117e-06,0.3450165677464654,1.0,1.0,1.0,0.7343216367955715,0.6855255475342568,0.6856972530495672,4.420373302717699e-05,1.2392107222085542e-06,0.049859157275310144,0.0001768467645263227,5.141249215703054e-06,0.2654963751906864,0.7343216367955715,0.799446376479498
3.03,0.7340264445915435,0.6857159384509197,0.685887711112582,0.0001769159687414216,5.143307078981471e-06,0.26579149613263603,1.0,1.0,1.0,0.7987969012602802,1.0,0.0002280000687596537,6.5871159120956784e-06,0.3450694756403432,1.0,1.0,1.0,0.7340264445915435,0.6857159384509197,0.685887711112582,4.4221030966762035e-05,1.2397067351681408e-06,0.04991457980772451,0.0001769159687414216,5.143307078981471e-06,0.26579149613263603,0.7340264445915435,0.7987969012602802
3.04,0.7337342150620064,0.6859044606001224,0.6860762993015183,0.00017698403285590892,5.1453314599650005e-06,0.2660836555736776,1.0,1.0,1.0,0.7981509662058187,1.0,0.00022797195623427966,6.586303897946926e-06,0.34512179524263775,1.0,1.0,1.0,0.7337342150620064,0.6859044606001224,0.6860762993015183,4.423804393249872e-05,1.240194677789744e-06,0.04996944618211435,0.00017698403285590892,5.1453314599650005e-06,0.2660836555736776,0.7337342150620064,0.7981509662058187
3.05,0.7334449191053405,0.68609113293797,0.6862630365885922,0.00017705097346421055,5.147322841818893e-06,0.2663728825983534,1.0,1.0,1.0,0.7975085654134535,1.0,0.0002279440909388412,6.585499020320843e-06,0.34517353486829877,1.0,1.0,1.0,0.7334449191053405,0.68609113293797,0.6862630365885922,4.425477607224675e-05,1.2406746665321332e-06,0.05002376186044037,0.00017705097346421055,5.147322841818893e-06,0.2663728825983534,0.7334449191053405,0.7975085654134535
3.06,0.7331585279034823,0.6862759741987933,0.6864479417240159,0.00017711680692369215,5.149281700858417e-06,0.266659206007893,1.0,1.0,1.0,0.7968696927229799,1.0,0.00022791647160787977,6.58470124277377e-06,0.3452247026773256,1.0,1.0,1.0,0.7331585279034823,0.6862759741987933,0.6864479417240159,4.4271231474611475e-05,1.2411468162030068e-06,0.05007753225145827,0.00017711680692369215,5.149281700858417e-06,0.266659206007893,0.7331585279034823,0.7968696927229799
3.07,0.7328750129219257,0.6864590028951494,0.6866310332359974,0.00017718154935465912,5.151208506548859e-06,0.2669426543202131,1.0,1.0,1.0,0.7962343417166484,1.0,0.0002278890969565588,6.583910528300198e-06,0.34527530667608886,1.0,1.0,1.0,0.7328750129219257,0.6864590028951494,0.6866310332359974,4.428741416894382e-05,1.2416112399589911e-06,0.050130762710718736,0.00017718154935465912,5.151208506548859e-06,0.2669426543202131,0.7328750129219257,0.7962343417166484
3.08,0.7325943459097204,0.6866402373178223,0.6868123294307411,0.00017724521664035653,5.153103721505528e-06,0.2672232557699177,1.0,1.0,1.0,0.7956025057191654,1.0,0.0002278619656814041,6.5831268393541455e-06,0.3453253547186333,1.0,1.0,1.0,0.7325943459097204,0.6866402373178223,0.6868123294307411,4.430332812534032e-05,1.2420680493056419e-06,0.05018345854056746,0.00017724521664035653,5.153103721505528e-06,0.2672232557699177,0.7325943459097204,0.7956025057191654
3.09,0.7323164988994735,0.6868196955358219,0.6869918483924472,0.00017730782442696935,5.15496780149375e-06,0.267501038308298,1.0,1.0,1.0,0.7949741777976923,1.0,0.00022783507646103175,6.582350137870224e-06,0.3453748545079603,1.0,1.0,1.0,0.7323164988994735,0.6868196955358219,0.6869918483924472,4.4318977254643126e-05,1.2425173540974431e-06,0.05023562499014513,0.00017730782442696935,5.15496780149375e-06,0.267501038308298,0.7323164988994735,0.7949741777976923
3.1,0.7320414442073484,0.6869973953963847,0.6871696079833126,0.00017736938812362217,5.156801195428872e-06,0.2677760296033325,1.0,1.0,1.0,0.794349350761846,1.0,0.0002278084279568634,6.581580385284302e-06,0.3454238135972933,1.0,1.0,1.0,0.7320414442073484,0.6869973953963847,0.6871696079833126,4.433436540843998e-05,1.2429592625378073e-06,0.05028726725538743,0.00017736938812362217,5.156801195428872e-06,0.2677760296033325,0.7320414442073484,0.794349350761846
3.11,0.7317691542512109,0.687173354583545,0.687345625902255,0.00017742992306002173,5.158604349917218e-06,0.2680482572213791,1.0,1.0,1.0,0.7937280174044963,1.0,0.00022778201877663823,6.580817541480667e-06,0.3454722393644311,1.0,1.0,1.0,0.7317691542512109,0.687173354583545,0.687345625902255,4.434949641846773e-05,1.2433938822735968e-06,0.050338390513146106,0.00017742992306002173,5.158604349917218e-06,0.2680482572213791,0.7317691542512109,0.7937280174044963
3.12,0.7314996007560068,0.6873475908740712,0.6875199199415172,0.00017748944517528438,5.160377729098055e-06,0.2683177494210887,1.0,1.0,1.0,0.7931101715539423,1.0,0.00022775584731239264,6.580061560116913e-06,0.3455201388950027,1.0,1.0,1.0,0.7314996007560068,0.6873475908740712,0.6875199199415172,4.436437426878821e-05,1.2438213251776914e-06,0.050389000070282776,0.00017748944517528438,5.160377729098055e-06,0.2683177494210887,0.7314996007560068,0.7931101715539423
3.13,0.7312327564283914,0.6875201215980936,0.687692507445887,0.00017754796956626458,5.162121772827582e-06,0.2685845334802695,1.0,1.0,1.0,0.792495805856499,1.0,0.00022772991208344675,6.579312398520929e-06,0.34556751923089585,1.0,1.0,1.0,0.7312327564283914,0.6875201215980936,0.687692507445887,4.4379002732935666e-05,1.2442416972699507e-06,0.05043910104946069,0.00017754796956626458,5.162121772827582e-06,0.2685845334802695,0.7312327564283914,0.792495805856499
3.14,0.7309685943943971,0.6876909638202242,0.6878634054942885,0.00017760551097501876,5.163836910720529e-06,0.26884863625771704,1.0,1.0,1.0,0.7918849125210939,1.0,0.00022770421162228904,6.578570014398106e-06,0.34561438728881033,1.0,1.0,1.0,0.7309685943943971,0.6876909638202242,0.6878634054942885,4.4393385495760815e-05,1.2446551021017012e-06,0.050488698494654226,0.00017760551097501876,5.163836910720529e-06,0.26884863625771704,0.7309685943943971,0.7918849125210939
3.15,0.7307070880436252,0.6878601343897388,0.6880326309500966,0.00017766208392387044,5.165523566040764e-06,0.2691100843488849,1.0,1.0,1.0,0.7912774835255771,1.0,0.00022767874444337826,6.577834364931145e-06,0.34566074983841577,1.0,1.0,1.0,0.7307070880436252,0.6878601343897388,0.6880326309500966,4.440752618719104e-05,1.2450616416935036e-06,0.05053779740038319,0.00017766208392387044,5.165523566040764e-06,0.2691100843488849,0.7307070880436252,0.7912774835255771
3.16,0.7304482110292443,0.6880276499405775,0.6882002004611373,0.00017771770271541012,5.167182155701297e-06,0.2693689040858846,1.0,1.0,1.0,0.7906735106167214,1.0,0.00022765350904378003,6.5771054067984594e-06,0.3457066135034879,1.0,1.0,1.0,0.7304482110292443,0.6880276499405775,0.6882002004611373,4.442142838223034e-05,1.2454614165351505e-06,0.05058640271171278,0.00017771770271541012,5.167182155701297e-06,0.2693689040858846,0.7304482110292443,0.7906735106167214
3.17,0.7301919372679917,0.6881935268913452,0.6883661304596874,0.00017777238143249532,5.168813090264274e-06,0.2696251215374856,1.0,1.0,1.0,0.7900729853102224,1.0,0.00022762850390379332,6.576383096192291e-06,0.34575198476302893,1.0,1.0,1.0,0.7301919372679917,0.6881935268913452,0.6883661304596874,4.443509560095937e-05,1.2458545255856688e-06,0.05063451932425364,0.00017777238143249532,5.168813090264274e-06,0.2696251215374856,0.7301919372679917,0.7900729853102224
3.18,0.7299382409401726,0.6883577814453105,0.6885304371624748,0.00017782613393825067,5.170416773940983e-06,0.26987876250911524,1.0,1.0,1.0,0.7894758988906979,1.0,0.00022760372748756584,6.575667388836478e-06,0.3457968699523702,1.0,1.0,1.0,0.7299382409401726,0.6883577814453105,0.6885304371624748,4.444853130853545e-05,1.246241066273317e-06,0.050682152084161804,0.00017782613393825067,5.170416773940983e-06,0.26987876250911524,0.7299382409401726,0.7894758988906979
3.19,0.7296870964896603,0.6885204295904063,0.6886931365706778,0.00017787897387606773,5.1719936045918514e-06,0.27012985254285893,1.0,1.0,1.0,0.788882242411689,1.0,0.00022757917824369882,6.574958240003951e-06,0.34584127526425823,1.0,1.0,1.0,0.7296870964896603,0.6885204295904063,0.6886931365706778,4.446173891519251e-05,1.2466211344955876e-06,0.05072930578813873,0.00017787897387606773,5.1719936045918514e-06,0.27012985254285893,0.7296870964896603,0.788882242411689
3.2,0.7294384786238965,0.6886814870992304,0.6888542444699263,0.0001779309146696052,5.1735439737264475e-06,0.27037841691746006,1.0,1.0,1.0,0.7882920066956591,1.0,0.00022755485460584156,6.574255604533913e-06,0.3458852067499262,1.0,1.0,1.0,0.7294384786238965,0.6886814870992304,0.6888542444699263,4.4474721776241166e-05,1.2469948246192069e-06,0.05077598518343133,0.0001779309146696052,5.1735439737264475e-06,0.27037841691746006,0.7294384786238965,0.7882920066956591
3.21,0.7291923623138908,0.6888409695290443,0.6890137764303006,0.00017798196952278865,5.175068266503477e-06,0.27062448064831984,1.0,1.0,1.0,0.7877051823339947,1.0,0.00022753075499327546,6.573559436848717e-06,0.3459286703201461,1.0,1.0,1.0,0.7291923623138908,0.6888409695290443,0.6890137764303006,4.4487483192068635e-05,1.2473622294801326e-06,0.05082219496783187,0.00017798196952278865,5.175068266503477e-06,0.27062448064831984,0.7291923623138908,0.7877051823339947
3.22,0.728948722794221,0.6889988922217739,0.689171747806332,0.00017803215141981089,5.176566861730783e-06,0.27086806848749745,1.0,1.0,1.0,0.7871217596870044,1.0,0.0002275068778114881,6.572869690970462e-06,0.34597167174626753,1.0,1.0,1.0,0.728948722794221,0.6889988922217739,0.689171747806332,4.450002640813883e-05,1.2477234403835558e-06,0.05086793978967807,0.00017803215141981089,5.176566861730783e-06,0.27086806848749745,0.728948722794221,0.7871217596870044
3.23,0.7287075355630328,0.6891552703040097,0.6893281737370028,0.00017808147312513165,5.1780401318653545e-06,0.27110920492371016,1.0,1.0,1.0,0.7865417288839198,1.0,0.00022748322145273744,6.572186320537301e-06,0.34601421666123927,1.0,1.0,1.0,0.7287075355630328,0.6891552703040097,0.6893281737370028,4.451235461499228e-05,1.2480785471039019e-06,0.05091322424785307,0.00017808147312513165,5.1780401318653545e-06,0.27110920492371016,0.7287075355630328,0.7865417288839198
3.24,0.7284687763820404,0.6893101186870062,0.6894830691457466,0.00017812994718347764,5.179488443013313e-06,0.27134791418233295,1.0,1.0,1.0,0.7859650798228954,1.0,0.00022745978429660605,6.5715092788194575e-06,0.3460563105606156,1.0,1.0,1.0,0.7284687763820404,0.6893101186870062,0.6894830691457466,4.4524470948246156e-05,1.2484276378848277e-06,0.0509580528917854,0.00017812994718347764,5.179488443013313e-06,0.27134791418233295,0.7284687763820404,0.7859650798228954
3.25,0.7282324212103287,0.689463452180535,0.6896364488543926,0.00017817758601538516,5.180912157671508e-06,0.2715842202914981,1.0,1.0,1.0,0.7853918023519677,1.0,0.00022743656472742823,6.57083851922333e-06,0.3460979588864215,1.0,1.0,1.0,0.7282324212103287,0.689463452180535,0.6896364488543926,4.4536378512475596e-05,1.2487708001000367e-06,0.051002430233862174,0.00017817758601538516,5.180912157671508e-06,0.2715842202914981,0.7282324212103287,0.7853918023519677
