E_1_task1,U_2_task1,_1_task1
0.4555197013970018,176633322.09097818,9.473684210526315
0.45067934901319573,177086907.29066432,9.578947368421053
0.4462183406513026,177500548.1133036,9.68421052631579
0.4421096894980023,177877595.7181411,9.789473684210526
0.4383278897164398,178221151.09434682,9.894736842105264
0.43484894150354614,178534074.71990433,10.0
0.4316502939261004,178819003.76850608,10.105263157894736
0.42871083739563587,179078363.0154363,10.210526315789474
0.4260107895294416,179314385.0330173,10.31578947368421
0.4235317174668307,179529115.82890093,10.421052631578947
0.42125646103610775,179724431.3212014,10.526315789473685
0.41916904571815106,179902051.72417474,10.631578947368421
0.4172546375952916,180063548.4324172,10.736842105263158
0.4154994825388399,180210361.56636873,10.842105263157896
0.4138908276669963,180343804.4948669,10.947368421052632
0.41241686896345586,180465078.8041817,11.052631578947368
0.4110666961219851,180575280.4731057,11.157894736842104
0.4098302321136964,180675408.0956794,11.263157894736842
0.4086981721336563,180766374.62529933,11.368421052631579
0.40766194230462804,180849008.93587455,11.473684210526315
0.4067136309590969,180924069.0732851,11.578947368421053
0.40584595970806514,180992243.40105557,11.68421052631579
0.4050522251661723,181054159.25132287,11.789473684210526
0.4043262570453984,181110388.427628,11.894736842105264
0.40366239229106216,181161449.18364638,12.0
0.40305541318060845,181207815.35607404,12.105263157894736
0.40250053929770957,181249915.71091276,12.210526315789474
0.40199337193291396,181288141.56777033,12.31578947368421
0.40152988924585326,181322846.40665668,12.421052631578947
0.40110639998930125,181354351.70135745,12.526315789473685
0.4007194898470901,181382953.90108413,12.631578947368421
0.40036600523326205,181408925.80136433,12.736842105263158
0.40004312994582253,181432504.30194148,12.842105263157896
0.3997482626802787,181453907.44012073,12.947368421052632
0.3994789870055907,181473337.8312882,13.052631578947368
0.39923308212169833,181490980.47579104,13.157894736842104
0.3990085799342098,181506994.7707004,13.263157894736842
0.39880364210452174,181521530.06477362,13.368421052631579
0.3986165645571982,181534724.54484963,13.473684210526315
0.39844579733718344,181546702.72864103,13.578947368421053
0.3982899607088357,181557573.47368526,13.68421052631579
0.3981477582128382,181567439.68457127,13.789473684210526
0.3980179885994985,181576396.78864777,13.894736842105264
0.39789957943676946,181584528.1268838,14.0
0.3977915608148719,181591907.91294295,14.105263157894736
0.39769302398059275,181598606.09774262,14.210526315789474
0.3976031292160596,181604687.083001,14.31578947368421
0.3975211359904309,181610206.55287942,14.421052631578947
0.3974463610775396,181615215.66168222,14.526315789473685
0.3973781678505951,181619762.0377813,14.631578947368421
0.3973159722065829,181623889.1763471,14.736842105263158
0.3972592655999744,181627634.34500486,14.842105263157896
0.39720756843034655,181631032.8311949,14.947368421052632
0.39716043372089604,181634117.61023864,15.052631578947368
0.3971174476909067,181636919.22014844,15.157894736842104
0.3970782604846229,181639462.3617339,15.263157894736842
0.39704254318564364,181641770.41195688,15.368421052631579
0.39700998785005776,181643865.31922466,15.473684210526315
0.3969803089544695,181645767.371878,15.578947368421053
0.39695325999094505,181647493.7591375,15.68421052631579
0.39692861353918735,181649060.27704132,15.789473684210526
0.39690615554508385,181650481.81106633,15.894736842105264
0.3968856865530091,181651772.22160932,16.0
0.39686703379644594,181652943.39007252,16.105263157894736
0.3968500414631609,181654006.00448203,16.210526315789473
0.3968345613585845,181654970.31336904,16.31578947368421
0.39682045547293116,181655845.93083552,16.42105263157895
0.39680760230661827,181656641.09367633,16.526315789473685
0.39679589542675525,181657362.76649037,16.63157894736842
0.39678523286168116,181658017.74683025,16.736842105263158
0.3967755200228465,181658612.29382506,16.842105263157894
0.3967666685357446,181659152.2604889,16.94736842105263
0.39675861392878675,181659641.7862513,17.05263157894737
0.3967512773697534,181660086.11315602,17.157894736842106
0.3967445948173832,181660489.40159136,17.263157894736842
0.3967385073660015,181660855.4850382,17.36842105263158
0.39673296591330265,181661187.54498228,17.473684210526315
0.3967279211147863,181661488.81053722,17.57894736842105
0.3967233270134423,181661762.30565512,17.68421052631579
0.39671914134998465,181662010.8275205,17.789473684210527
0.39671532665588466,181662236.78184962,17.894736842105264
0.396711850746108,181662442.10864425,18.0
0.39670868434853535,181662628.63939488,18.105263157894736
0.3967058021749589,181662797.9357011,18.210526315789473
0.3967031829250665,181662951.2877346,18.31578947368421
0.3967008017964548,181663090.2476253,18.42105263157895
0.39669863357517793,181663216.40937346,18.526315789473685
0.3966966597670858,181663330.90100393,18.63157894736842
0.3966948644356176,181663434.6809704,18.736842105263158
0.39669323403492734,181663528.55074736,18.842105263157894
0.39669175143367863,181663613.60578632,18.94736842105263
0.3966904011775435,181663690.8384149,19.05263157894737
0.39668917137263626,181663760.99571568,19.157894736842106
0.3966880517373361,181663824.72653294,19.263157894736842
0.39668701400460826,181663883.86753204,19.36842105263158
0.3966860986340544,181663935.67965454,19.473684210526315
0.3966852582669537,181663983.22133136,19.57894736842105
0.3966844895400815,181664026.66427055,19.68421052631579
0.3966837890902129,181664066.1801801,19.789473684210527
0.39668315301206464,181664101.97879255,19.894736842105264
0.3966825746010643,181664134.46620628,20.0
