Time,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s119,R_T,k1,k2,k3,k4,k5,k6,k7,K1,K2,K3,K4,K5,K_hi,k_CICR,K_CICR,k_CCE,B_T,dot_Vp,dot_Vex,dot_Vhi,dot_q_inpass,Cao,tau_I,tau_II,half,fracK,default,c1,c2,re3,re4,re5,re6,re7,re8,re9,re10,re11,re12
2.05,1500000.0,2830056.348150563,109.35493893910946,4219.856335241981,0.0,0.46254001434239156,-0.8238298323159897,0.36128981797359905,1092.4520784339045,4659.188496820612,-6149.999999999997,2.05,-2.05,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-78.07675474951975,0.0,0.8035177298164867,0.46254001434239156,-43.878604320010936,16.211671951741863,2328.863746394099,3000.0,1.0,530.8809684181575
2.06,1500000.0,2830056.787413003,109.37575500400531,4220.634623867962,0.0,0.46595212512038986,-0.8318843999092815,0.3659322747888926,1097.9234188391224,4682.47878928418,-6179.999999999997,2.06,-2.06,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-77.58151475747582,0.0,0.8073956909135596,0.46595212512038986,-43.97377247387118,16.223935083795453,2329.194391078976,3000.0,1.0,530.951415618139
2.07,1500000.0,2830057.227623793,109.39643930146245,4221.40797569093,0.0,0.4693688682585786,-0.839977744175843,0.3706088759172653,1103.3955836542077,4705.772377559301,-6209.999999999997,2.07,-2.07,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-77.0893861661898,0.0,0.8112730644852723,0.4693688682585786,-44.06827474874183,16.23612740033265,2329.522911075107,3000.0,1.0,531.0213955579458
2.08,1500000.0,2830057.668776292,109.41699273432953,4222.176422980697,0.0,0.47279019181867243,-0.848109859240866,0.37531966742219447,1108.868567517748,4729.069240473779,-6239.999999999998,2.08,-2.08,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-76.60060905572027,0.0,0.8151498506206567,0.47279019181867243,-44.16211509510788,16.24824930660337,2329.849321328032,3000.0,1.0,531.0909117028417
2.09,1500000.0,2830058.1108638993,109.43741611196421,4222.939997884101,0.0,0.47621604438006604,-0.8562807392304317,0.3800646948503665,1114.3423651052124,4752.369356997628,-6269.999999999998,2.09,-2.09,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-76.11490095523186,0.0,0.8190260494086921,0.47621604438006604,-44.25529702217915,16.26030115458055,2330.1736352893076,3000.0,1.0,531.1599671955532
2.1,1500000.0,2830058.5538800503,109.45771032624522,4223.698732251177,0.0,0.47964637503468355,-0.8644903782715121,0.3848440032368294,1119.8169711285868,4775.672706241678,-6299.999999999999,2.1,-2.1,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-75.63250279100612,0.0,0.8229016609383704,0.47964637503468355,-44.34782442530599,16.27228334674331,2330.495867711893,3000.0,1.0,531.2285654516687
2.11,1500000.0,2830058.9978182167,109.47787617545174,4224.452657812162,0.0,0.4830811333818777,-0.8727387704919679,0.3896576371100911,1125.2923803361962,4798.979267456999,-6329.999999999998,2.11,-2.11,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-75.15313183516264,0.0,0.8267766852986664,0.4830811333818777,-44.43970075816463,16.284196232124142,2330.8160318535615,3000.0,1.0,531.2967095642288
2.12,1500000.0,2830059.4426719076,109.49791454064369,4225.201806003161,0.0,0.48652026952338184,-0.8810259100205509,0.39450564049716985,1130.7685875123789,4822.289020033599,-6359.999999999999,2.12,-2.12,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-74.67702985263895,0.0,0.8306511225785376,0.48652026952338184,-44.53092986182031,16.29604021042425,2331.1341422776013,3000.0,1.0,531.3644029000113
2.13,1500000.0,2830059.888434667,109.51782620917362,4225.946208143615,0.0,0.4899637340583099,-0.8893517909869004,0.3993880569285913,1136.245587477276,4845.601943499785,-6389.999999999998,2.13,-2.13,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-74.20391386002302,0.0,0.8345249728669282,0.4899637340583099,-44.621515135267884,16.307815627730626,2331.4502120509137,3000.0,1.0,531.4316485032319
2.14,1500000.0,2830060.335100077,109.53761205143097,4226.685895261454,0.0,0.49341147807820845,-0.8977164075215476,0.4043049294433399,1141.72337508655,4868.918017520948,-6419.999999999999,2.14,-2.14,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-73.73402644752059,0.0,0.8383982362527647,0.49341147807820845,-44.71146036612055,16.319522880960175,2331.7642555499656,3000.0,1.0,531.498449692703
2.15,1500000.0,2830060.7826617523,109.55727284399106,4227.4208982710325,0.0,0.4968634531621554,-0.9061197537559104,0.4092563005937559,1147.2019452311379,4892.2372218988685,-6449.999999999999,2.15,-2.15,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-73.26708437816706,0.0,0.8422709128249697,0.4968634531621554,-44.800768899527725,16.331162313250264,2332.0762856536458,3000.0,1.0,531.5648094646574
2.16,1500000.0,2830061.2311133454,109.57680944671922,4228.151247797776,0.0,0.5003196113719102,-0.9145618238222981,0.4142422124503888,1152.6812928370111,4915.559536570589,-6480.0,2.16,-2.16,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-72.80333105672617,0.0,0.8461430026724484,0.5003196113719102,-44.88944447047288,16.342734318728287,2332.3863165544058,3000.0,1.0,531.6307310907719
2.17,1500000.0,2830061.680448543,109.59622262556098,4228.876974356576,0.0,0.5037799052471097,-0.9230426118539069,0.4192627066067981,1158.1614128648996,4938.884941607661,-6510.0,2.17,-2.17,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-72.34248299489263,0.0,0.8500145058840964,0.5037799052471097,-44.9774903710823,16.354239237579005,2332.694360945935,3000.0,1.0,531.6962175201224
2.18,1500000.0,2830062.1306610666,109.61551323000187,4229.598108175941,0.0,0.5072442878005142,-0.9315621119848235,0.4243178241843102,1163.642300310088,4962.213417215096,-6540.000000000001,2.18,-2.18,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-71.88478440255858,0.0,0.8538854225487754,0.5072442878005142,-45.064910284517225,16.365677461136187,2333.000432839429,3000.0,1.0,531.7612719780625
2.19,1500000.0,2830062.5817446727,109.63468201550258,4230.314679376836,0.0,0.5107127125132986,-0.9401203183500221,0.42940760583672416,1169.1239502021106,4985.544943730561,-6570.0,2.19,-2.19,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-71.4299515405437,0.0,0.857755752755364,0.5107127125132986,-45.15170745069156,16.377049326629827,2333.3045447461404,3000.0,1.0,531.8258973673214
2.2,1500000.0,2830063.033693152,109.65372982131083,4231.026717796343,0.0,0.5141851333303928,-0.9487172250853668,0.4345320917549747,1174.6063576045844,5008.87950162342,-6600.000000000001,2.2,-2.2,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-70.978229414206,0.0,0.8616254965927057,0.5141851333303928,-45.23788550173714,16.388355222596783,2333.6067104987205,3000.0,1.0,531.8900968677247
2.21,1500000.0,2830063.4865003293,109.67265739254572,4231.734253166959,0.0,0.5176615046558655,-0.9573528263276085,0.4396913216717438,1180.0895176148765,5032.21707149386,-6630.000000000001,2.21,-2.21,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-70.52933403640054,0.0,0.865494654149645,0.5176615046558655,-45.32344762615253,16.39959548331127,2333.906942428705,3000.0,1.0,531.9538733364484
2.22,1500000.0,2830063.9401600636,109.69146555835678,4232.437314939762,0.0,0.5211417813483568,-0.9660271162143879,0.44488533486603193,1185.5734253639719,5055.557634072023,-6660.000000000002,2.22,-2.22,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-70.08351119561121,0.0,0.8693632255149947,0.5211417813483568,-45.40839740582015,16.41077049451075,2334.205254192861,3000.0,1.0,532.0172299085698
2.23,1500000.0,2830064.3946662466,109.71015505366236,4233.13593246414,0.0,0.5246259187165542,-0.9747400888842324,0.45011417016767913,1191.0580760161124,5078.9011702170765,-6690.000000000001,2.23,-2.23,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-69.64047665975522,0.0,0.8732312107775724,0.5246259187165542,-45.4927379786061,16.42188058751344,2334.5016579456797,3000.0,1.0,532.0801693964893
2.24,1500000.0,2830064.8500128044,109.72872669751516,4233.830134810172,0.0,0.5281138725147153,-0.9834917384765594,0.45537786596184493,1196.5434647688394,5102.247660916714,-6720.000000000002,2.24,-2.24,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-69.20047625084408,0.0,0.877098610026174,0.5281138725147153,-45.576472876269975,16.43292614517476,2334.7961671684993,3000.0,1.0,532.1426948908404
2.25,1500000.0,2830065.3061936954,109.74718121529457,4234.519950949969,0.0,0.5316055989382331,-0.9922820591316718,0.46067646019343955,1202.0295868520202,5125.597087284938,-6750.000000000001,2.25,-2.25,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-68.76322843786329,0.0,0.880965423349582,0.5316055989382331,-45.65960518927318,16.44390749616872,2335.088793849687,3000.0,1.0,532.2048091617703
2.2600000000000002,1500000.0,2830065.763202911,109.76551941548817,4235.205409578702,0.0,0.535101054619248,-1.0011110449907625,0.4660099903715156,1207.5164375287463,5148.94943056338,-6780.000000000002,2.2600000000000002,-2.2600000000000002,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-68.32897543918807,0.0,0.8848316508365663,0.535101054619248,-45.742138397170265,16.454825020108625,2335.379551288149,3000.0,1.0,532.2665152541862
2.27,1500000.0,2830066.221034476,109.78374201399839,4235.886539294372,0.0,0.5386001966222997,-1.0099786901959107,0.47137849357361183,1213.004012094203,5172.3046721187475,-6810.000000000001,2.27,-2.27,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-67.89743831148371,0.0,0.8886972925758789,0.5386001966222997,-45.82407554342251,16.465679042981602,2335.6684513075234,3000.0,1.0,532.3278158964756
2.2800000000000002,1500000.0,2830066.679682446,109.80184980954022,4236.563368422944,0.0,0.5421029824400273,-1.0188849888900837,0.47678200645005736,1218.4923058757674,5195.662793442462,-6840.000000000002,2.2800000000000002,-2.2800000000000002,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-67.46885939093772,0.0,0.8925623486562719,0.5421029824400273,-45.90542005921748,16.476469941550675,2335.955507037265,3000.0,1.0,532.3887140907716
2.29,1500000.0,2830067.1391409114,109.8198435082112,4237.235925194611,0.0,0.5456093699889071,-1.0278299352171354,0.4822205652282293,1223.9813142328233,5219.023776150116,-6870.000000000001,2.29,-2.29,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-67.04295946354978,0.0,0.8964268191664713,0.5456093699889071,-45.98617493958983,16.4871980388433,2336.2407301314856,3000.0,1.0,532.4492125228769
2.3000000000000003,1500000.0,2830067.5994039914,109.83772389917071,4237.904237570277,0.0,0.5491193176050368,-1.036813523321808,0.4876942057167723,1229.4710325563817,5242.387601980093,-6900.000000000002,2.3000000000000003,-2.3000000000000003,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-66.61998161429074,0.0,0.9002907041951854,0.5491193176050368,-46.06634356848838,16.497863708823928,2336.5241335540286,3000.0,1.0,532.5093141531573
2.31,1500000.0,2830068.0604658383,109.85549167885735,4238.568333417703,0.0,0.5526327840399592,-1.0458357473497295,0.4932029633097715,1234.9614562690306,5265.754252793322,-6930.000000000001,2.31,-2.31,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-66.19964638689999,0.0,0.9041540038311272,0.5526327840399592,-46.14592889331681,16.508467271571238,2336.805728792185,3000.0,1.0,532.5690216255928
2.32,1500000.0,2830068.5223206356,109.87314762700062,4239.228240337655,0.0,0.556149728456529,-1.0548966014474161,0.49874687299088827,1240.452580824553,5289.123710571898,-6960.0,2.32,-2.32,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-65.78219759697095,0.0,0.9080167181629789,0.556149728456529,-46.22493425148514,16.519009098250542,2337.0855286465708,3000.0,1.0,532.6283378594737
2.33,1500000.0,2830068.9849625994,109.89069243051298,4239.8839858404535,0.0,0.5596701104248198,-1.0639960797622712,0.5043259693374524,1245.9444017078538,5312.4959574187915,-6990.000000000002,2.33,-2.33,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-65.36735555739142,0.0,0.9118788472794186,0.5596701104248198,-46.30336254349413,16.529489505996732,2337.3635444401434,3000.0,1.0,532.6872654576673
2.34,1500000.0,2830069.448385974,109.9081268598225,4240.535597171673,0.0,0.5631938899180714,-1.0731341764425821,0.5099402865245121,1251.4369144346122,5335.8709755565405,-7020.000000000001,2.34,-2.34,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-64.95536480727606,0.0,0.915740391269115,0.5631938899180714,-46.381217060924996,16.539908863178848,2337.639788812704,3000.0,1.0,532.7458072990821
2.35,1500000.0,2830069.912585037,109.92545159244408,4241.183101489094,0.0,0.566721027308679,-1.082310885637526,0.5155898583288486,1256.930114551181,5359.248747326919,-7050.000000000002,2.35,-2.35,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-64.5459454288939,0.0,0.9196013502207074,0.566721027308679,-46.45850065808389,16.550267483992336,2337.9142729252876,3000.0,1.0,532.8039659461618
2.36,1500000.0,2830070.3775540944,109.94266738962992,4241.826525687964,0.0,0.5702514833642207,-1.0915262014971645,0.5212747181329453,1262.423997634273,5382.629255189696,-7080.000000000001,2.36,-2.36,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-64.13934267382137,0.0,0.923461724222834,0.5702514833642207,-46.53521658141375,16.56056573401305,2338.18700925924,3000.0,1.0,532.8617442381095
2.37,1500000.0,2830070.8432874847,109.95977491962432,4242.465896578358,0.0,0.5737852192435264,-1.1007801181724468,0.5269948989289218,1267.9185592908345,5406.012481722253,-7110.000000000002,2.37,-2.37,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-63.73527639533859,0.0,0.9273215133641162,0.5737852192435264,-46.61136763972428,16.570803924502165,2338.458008816048,3000.0,1.0,532.9191446976213
2.38,1500000.0,2830071.3097795746,109.97677493462793,4243.101240709995,0.0,0.5773221964927828,-1.1100726298152062,0.5327504333224248,1273.4137951577636,5429.398409618422,-7140.000000000001,2.38,-2.38,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-63.3339925481705,0.0,0.9311807177331661,0.5773221964927828,-46.686957035004184,16.580982418246382,2338.7272839209313,3000.0,1.0,532.9761701248602
2.39,1500000.0,2830071.777024762,109.99366809373963,4243.732584549996,0.0,0.5808623770416811,-1.1194037305781646,0.5385413535364849,1278.9097009017573,5452.787021688051,-7170.000000000002,2.39,-2.39,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-62.93521075928584,0.0,0.9350393374185747,0.5808623770416811,-46.761987531252146,16.591101523578562,2338.994845418163,3000.0,1.0,533.0328230034382
2.4,1500000.0,2830072.245017473,110.01045514023085,4244.359954307276,0.0,0.5844057231995989,-1.1287734146149273,0.54436769141533,1284.4062722190645,5476.1783008559105,-7200.000000000002,2.4,-2.4,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-62.53917767805979,0.0,0.9388973725089236,0.5844057231995989,-46.83646228667402,16.601161600500927,2339.260705479126,3000.0,1.0,533.0891060951302
2.41,1500000.0,2830072.713752164,110.0271367241784,4244.983376110692,0.0,0.5879521976518238,-1.1381816760799877,0.5502294784281656,1289.903504835305,5499.572230161213,-7230.000000000002,2.41,-2.41,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-62.14561270689592,0.0,0.9427548230927901,0.5879521976518238,-46.9103840211331,16.611162954424515,2339.5248747931773,3000.0,1.0,533.1450218451148
2.42,1500000.0,2830073.1832233206,110.04371358004511,4245.6028758330085,0.0,0.5915017634558117,-1.1476285091287233,0.5561267456729132,1295.4013945052557,5522.968792756597,-7260.000000000002,2.42,-2.42,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-61.754763180273585,0.0,0.9466116892587174,0.5915017634558117,-46.98375584971279,16.621105942572438,2339.787365380112,3000.0,1.0,533.2005729774177
2.43,1500000.0,2830073.653425457,110.0601863490071,4246.218479269435,0.0,0.5950543840374846,-1.1571139079173975,0.5620595238799148,1300.8999370126435,5546.367971907585,-7290.000000000002,2.43,-2.43,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-61.36634827789385,0.0,0.9504679710952564,0.5950543840374846,-47.05658044880283,16.630990867440993,2340.0481877766288,3000.0,1.0,533.2557618994208
2.44,1500000.0,2830074.124353116,110.07655575683741,4246.830211961169,0.0,0.5986100231875628,-1.166637866603159,0.5680278434155978,1306.3991281699641,5569.769750991645,-7320.000000000001,2.44,-2.44,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-60.98061601084191,0.0,0.9543236686909236,0.5986100231875628,-47.128860891015904,16.64081808348012,2340.3073538531517,3000.0,1.0,533.3105912980287
2.45,1500000.0,2830074.5960008693,110.09282243593127,4247.438099374321,0.0,0.6021686450579367,-1.1762003793440419,0.5740317342861068,1311.898963818249,5593.174113497605,-7350.000000000002,2.45,-2.45,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-60.59728533809539,0.0,0.9581787821342439,0.6021686450579367,-47.20059980992045,16.650587890279112,2340.564873995941,3000.0,1.0,533.3650635434523
2.46,1500000.0,2830075.0683633173,110.10898710348906,4248.042166723038,0.0,0.605730214158071,-1.1858014402989645,0.580071226140895,1317.3994398269163,5616.5810430247775,-7380.000000000001,2.46,-2.46,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-60.21660493942909,0.0,0.9620333115137167,0.605730214158071,-47.271800236296485,16.660300639521314,2340.8207599282264,3000.0,1.0,533.4191812860887
2.47,1500000.0,2830075.5414350876,110.12505038324308,4248.642439148811,0.0,0.6092946953514488,-1.1954410436277318,0.5861463482762845,1322.9005520935114,5639.9905232823285,-7410.000000000002,2.47,-2.47,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-59.83829355449416,0.0,0.9658872569178231,0.6092946953514488,-47.34246476153379,16.669956627897324,2341.075021888016,3000.0,1.0,533.4729468595921
2.48,1500000.0,2830076.015210836,110.14101298393633,4249.238941543189,0.0,0.6128620538520466,-1.2051191834910318,0.5922571296389866,1328.40229654359,5663.402538088474,-7440.000000000002,2.48,-2.48,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-59.46260052185971,0.0,0.9697406184350488,0.6128620538520466,-47.4125963752079,16.67955620433092,2341.3276714534854,3000.0,1.0,533.526362878455
