species_0000001,species_0000002,species_0000006,species_0000007,species_0000008,species_0000009,species_0000011,species_0000016,species_0000017,Time
4.122423430045656e-11,5e-06,9.711944443895658e-10,1.9525072110760947e-09,4.507336389241982e-23,1.9303641454814093e-08,4.693236025735822e-13,1e-05,1e-05,4.74
4.122423429939704e-11,5e-06,9.711944443646052e-10,1.95662198277155e-09,4.507336389109874e-23,1.93670087499125e-08,4.702837159909795e-13,1e-05,1e-05,4.75
4.1224234298337534e-11,5e-06,9.711944443396446e-10,1.9607367259639427e-09,4.507336388977741e-23,1.9430422936010094e-08,4.712438227577082e-13,1e-05,1e-05,4.76
4.122423429727804e-11,5e-06,9.711944443146843e-10,1.96485144059383e-09,4.507336388845581e-23,1.9493883806332767e-08,4.722039228598987e-13,1e-05,1e-05,4.7700000000000005
4.122423429621854e-11,5e-06,9.71194444289724e-10,1.9689661266017696e-09,4.507336388713394e-23,1.955739115425018e-08,4.731640162836806e-13,1e-05,1e-05,4.78
4.122423429515906e-11,5e-06,9.71194444264764e-10,1.9730807839283193e-09,4.5073363885811783e-23,1.962094477327577e-08,4.741241030151845e-13,1e-05,1e-05,4.79
4.122423429409958e-11,5e-06,9.71194444239804e-10,1.9771954125140374e-09,4.507336388448934e-23,1.9684544457066745e-08,4.750841830405404e-13,1e-05,1e-05,4.8
4.122423429304011e-11,5e-06,9.71194444214844e-10,1.981310012299483e-09,4.50733638831666e-23,1.9748189999424097e-08,4.760442563458788e-13,1e-05,1e-05,4.8100000000000005
4.1224234291980645e-11,5e-06,9.711944441898842e-10,1.985424583225214e-09,4.5073363881843544e-23,1.981188119429257e-08,4.7700432291733e-13,1e-05,1e-05,4.82
4.122423429092119e-11,5e-06,9.711944441649247e-10,1.98953912523179e-09,4.507336388052017e-23,1.9875617835760698e-08,4.779643827410244e-13,1e-05,1e-05,4.83
4.1224234289861744e-11,5e-06,9.71194444139965e-10,1.9936536382597693e-09,4.5073363879196466e-23,1.993939971806078e-08,4.789244358030925e-13,1e-05,1e-05,4.84
4.12242342888023e-11,5e-06,9.711944441150055e-10,1.9977681222497126e-09,4.507336387787243e-23,2.00032266355689e-08,4.798844820896648e-13,1e-05,1e-05,4.8500000000000005
4.122423428774287e-11,5e-06,9.711944440900462e-10,2.0018825771421787e-09,4.507336387654804e-23,2.006709838280489e-08,4.808445215868718e-13,1e-05,1e-05,4.86
4.1224234286683445e-11,5e-06,9.71194444065087e-10,2.005997002877727e-09,4.5073363875223295e-23,2.0131014754432375e-08,4.818045542808444e-13,1e-05,1e-05,4.87
4.1224234285624027e-11,5e-06,9.71194444040128e-10,2.010111399396919e-09,4.507336387389819e-23,2.019497554525875e-08,4.82764580157713e-13,1e-05,1e-05,4.88
4.1224234284564615e-11,5e-06,9.71194444015169e-10,2.014225766640314e-09,4.50733638725727e-23,2.0258980550235183e-08,4.837245992036086e-13,1e-05,1e-05,4.89
4.122423428350521e-11,5e-06,9.711944439902103e-10,2.0183401045484738e-09,4.507336387124683e-23,2.0323029564456617e-08,4.846846114046619e-13,1e-05,1e-05,4.9
4.122423428244581e-11,5e-06,9.711944439652513e-10,2.0224544130619577e-09,4.5073363869920563e-23,2.038712238316175e-08,4.856446167470036e-13,1e-05,1e-05,4.91
4.1224234281386426e-11,5e-06,9.711944439402928e-10,2.0265686921213276e-09,4.5073363868593895e-23,2.0451258801733074e-08,4.86604615216765e-13,1e-05,1e-05,4.92
4.1224234280327046e-11,5e-06,9.71194443915334e-10,2.030682941667144e-09,4.5073363867266814e-23,2.051543861569685e-08,4.875646068000765e-13,1e-05,1e-05,4.93
4.1224234279267674e-11,5e-06,9.711944438903758e-10,2.03479716163997e-09,4.507336386593931e-23,2.057966162072311e-08,4.885245914830698e-13,1e-05,1e-05,4.94
4.122423427820831e-11,5e-06,9.711944438654172e-10,2.0389113519803663e-09,4.507336386461137e-23,2.0643927612625644e-08,4.894845692518754e-13,1e-05,1e-05,4.95
4.1224234277148954e-11,5e-06,9.711944438404591e-10,2.0430255126288947e-09,4.507336386328299e-23,2.070823638736204e-08,4.904445400926248e-13,1e-05,1e-05,4.96
4.12242342760896e-11,5e-06,9.711944438155008e-10,2.0471396435261184e-09,4.5073363861954156e-23,2.077258774103364e-08,4.91404503991449e-13,1e-05,1e-05,4.97
4.122423427503026e-11,5e-06,9.711944437905427e-10,2.051253744612599e-09,4.5073363860624866e-23,2.083698146988558e-08,4.923644609344794e-13,1e-05,1e-05,4.98
4.1224234273970926e-11,5e-06,9.711944437655848e-10,2.0553678158288995e-09,4.50733638592951e-23,2.0901417370306738e-08,4.93324410907847e-13,1e-05,1e-05,4.99
4.12242342729116e-11,5e-06,9.71194443740627e-10,2.059481857115583e-09,4.507336385796485e-23,2.096589523882979e-08,4.942843538976835e-13,1e-05,1e-05,5.0
4.122423427185228e-11,5e-06,9.71194443715669e-10,2.0635958684132126e-09,4.5073363856634115e-23,2.1030414872131175e-08,4.952442898901201e-13,1e-05,1e-05,5.01
4.122423427079297e-11,5e-06,9.711944436907113e-10,2.0677098496623515e-09,4.507336385530288e-23,2.1094976067031114e-08,4.962042188712883e-13,1e-05,1e-05,5.0200000000000005
4.122423426973367e-11,5e-06,9.711944436657536e-10,2.0718238008035637e-09,4.507336385397114e-23,2.1159578620493582e-08,4.971641408273197e-13,1e-05,1e-05,5.03
4.122423426867437e-11,5e-06,9.71194443640796e-10,2.075937721777413e-09,4.507336385263887e-23,2.1224222329626346e-08,4.981240557443458e-13,1e-05,1e-05,5.04
4.122423426761509e-11,5e-06,9.711944436158393e-10,2.0800516125521764e-09,4.5073363851310936e-23,2.1288918579876618e-08,4.990839636149655e-13,1e-05,1e-05,5.05
4.122423426655581e-11,5e-06,9.711944435908836e-10,2.08416547306247e-09,4.5073363849986266e-23,2.135366468111914e-08,5.000438644239226e-13,1e-05,1e-05,5.0600000000000005
4.122423426549653e-11,5e-06,9.711944435659282e-10,2.088279303230112e-09,4.5073363848661583e-23,2.141845259215454e-08,5.010037581529737e-13,1e-05,1e-05,5.07
4.122423426443727e-11,5e-06,9.711944435409728e-10,2.0923931029957477e-09,4.507336384733688e-23,2.148328214468073e-08,5.019636447882695e-13,1e-05,1e-05,5.08
4.122423426337801e-11,5e-06,9.711944435160178e-10,2.0965068723000255e-09,4.5073363846012166e-23,2.1548153170884035e-08,5.029235243159613e-13,1e-05,1e-05,5.09
4.122423426231876e-11,5e-06,9.711944434910628e-10,2.1006206110835927e-09,4.507336384468745e-23,2.1613065503439227e-08,5.038833967222002e-13,1e-05,1e-05,5.1000000000000005
4.1224234261259525e-11,5e-06,9.71194443466108e-10,2.104734319287099e-09,4.5073363843362725e-23,2.167801897550949e-08,5.048432619931377e-13,1e-05,1e-05,5.11
4.122423426020029e-11,5e-06,9.711944434411536e-10,2.108847996851195e-09,4.507336384203801e-23,2.1743013420746457e-08,5.058031201149256e-13,1e-05,1e-05,5.12
4.1224234259141064e-11,5e-06,9.711944434161992e-10,2.1129616437165324e-09,4.50733638407133e-23,2.180804867329018e-08,5.067629710737159e-13,1e-05,1e-05,5.13
4.1224234258081846e-11,5e-06,9.711944433912448e-10,2.117075259823763e-09,4.507336383938861e-23,2.1873124567769156e-08,5.077228148556608e-13,1e-05,1e-05,5.14
4.122423425702264e-11,5e-06,9.711944433662909e-10,2.121188845113541e-09,4.507336383806393e-23,2.1938240939300307e-08,5.086826514469131e-13,1e-05,1e-05,5.15
4.1224234255963437e-11,5e-06,9.711944433413371e-10,2.1253023995265206e-09,4.507336383673928e-23,2.2003397623488978e-08,5.096424808336252e-13,1e-05,1e-05,5.16
4.1224234254904245e-11,5e-06,9.711944433163836e-10,2.129415923003358e-09,4.5073363835414656e-23,2.2068594456428958e-08,5.106023030019503e-13,1e-05,1e-05,5.17
4.122423425384506e-11,5e-06,9.7119444329143e-10,2.1335294154847094e-09,4.5073363834090073e-23,2.213383127470246e-08,5.115621179380416e-13,1e-05,1e-05,5.18
4.122423425278588e-11,5e-06,9.711944432664768e-10,2.1376428769112336e-09,4.5073363832765526e-23,2.219910791538014e-08,5.125219256280526e-13,1e-05,1e-05,5.19
4.122423425172671e-11,5e-06,9.711944432415237e-10,2.1417563072235887e-09,4.507336383144103e-23,2.2264424216021065e-08,5.134817260581369e-13,1e-05,1e-05,5.2
4.122423425066755e-11,5e-06,9.711944432165708e-10,2.1458697063624347e-09,4.507336383011659e-23,2.2329780014672753e-08,5.144415192144487e-13,1e-05,1e-05,5.21
4.1224234249608395e-11,5e-06,9.711944431916182e-10,2.1499830742684326e-09,4.50733638287922e-23,2.239517514987114e-08,5.154013050831422e-13,1e-05,1e-05,5.22
4.122423424854925e-11,5e-06,9.711944431666657e-10,2.154096410882245e-09,4.507336382746789e-23,2.2460609460640614e-08,5.163610836503719e-13,1e-05,1e-05,5.23
4.1224234247490115e-11,5e-06,9.711944431417134e-10,2.1582097161445345e-09,4.5073363826143643e-23,2.2526082786493963e-08,5.173208549022924e-13,1e-05,1e-05,5.24
4.122423424643098e-11,5e-06,9.711944431167613e-10,2.1623229899959653e-09,4.507336382481948e-23,2.259159496743243e-08,5.182806188250587e-13,1e-05,1e-05,5.25
4.122423424537186e-11,5e-06,9.711944430918094e-10,2.1664362323772027e-09,4.50733638234954e-23,2.2657145843945686e-08,5.192403754048262e-13,1e-05,1e-05,5.26
4.122423424431275e-11,5e-06,9.711944430668577e-10,2.1705494432289137e-09,4.507336382217141e-23,2.2722735257011838e-08,5.202001246277503e-13,1e-05,1e-05,5.2700000000000005
4.1224234243253645e-11,5e-06,9.711944430419062e-10,2.1746626224917647e-09,4.5073363820847524e-23,2.27883630480974e-08,5.211598664799865e-13,1e-05,1e-05,5.28
4.122423424219455e-11,5e-06,9.71194443016955e-10,2.1787757701064244e-09,4.5073363819523747e-23,2.2854029059157347e-08,5.221196009476911e-13,1e-05,1e-05,5.29
4.122423424113546e-11,5e-06,9.711944429920038e-10,2.1828888860135626e-09,4.507336381820008e-23,2.291973313263507e-08,5.230793280170201e-13,1e-05,1e-05,5.3
4.122423424007638e-11,5e-06,9.71194442967053e-10,2.1870019701538497e-09,4.5073363816876534e-23,2.2985475111462402e-08,5.240390476741301e-13,1e-05,1e-05,5.3100000000000005
4.122423423901731e-11,5e-06,9.711944429421021e-10,2.1911150224679574e-09,4.507336381555312e-23,2.305125483905959e-08,5.249987599051776e-13,1e-05,1e-05,5.32
4.122423423795824e-11,5e-06,9.711944429171517e-10,2.195228042896558e-09,4.507336381422984e-23,2.311707215933533e-08,5.259584646963198e-13,1e-05,1e-05,5.33
4.1224234236899185e-11,5e-06,9.711944428922014e-10,2.1993410313803256e-09,4.50733638129067e-23,2.318292691668674e-08,5.269181620337138e-13,1e-05,1e-05,5.34
4.122423423584014e-11,5e-06,9.711944428672514e-10,2.203453987859935e-09,4.507336381158372e-23,2.324881895599938e-08,5.278778519035171e-13,1e-05,1e-05,5.3500000000000005
4.12242342347811e-11,5e-06,9.711944428423015e-10,2.2075669122760616e-09,4.507336381026089e-23,2.331474812264722e-08,5.288375342918872e-13,1e-05,1e-05,5.36
4.122423423372207e-11,5e-06,9.711944428173517e-10,2.211679804569383e-09,4.507336380893824e-23,2.3380714262492686e-08,5.297972091849823e-13,1e-05,1e-05,5.37
4.122423423266305e-11,5e-06,9.711944427924023e-10,2.2157926646805764e-09,4.507336380761576e-23,2.3446717221886624e-08,5.307568765689605e-13,1e-05,1e-05,5.38
4.1224234231604034e-11,5e-06,9.71194442767453e-10,2.2199054925503215e-09,4.5073363806293464e-23,2.351275684766831e-08,5.317165364299803e-13,1e-05,1e-05,5.39
4.122423423054503e-11,5e-06,9.71194442742504e-10,2.224018288119298e-09,4.507336380497136e-23,2.3578832987165464e-08,5.326761887542003e-13,1e-05,1e-05,5.4
4.122423422948603e-11,5e-06,9.711944427175552e-10,2.2281310513281875e-09,4.507336380364946e-23,2.3644945488194212e-08,5.336358335277794e-13,1e-05,1e-05,5.41
4.122423422842704e-11,5e-06,9.711944426926067e-10,2.2322437821176713e-09,4.507336380232777e-23,2.3711094199059138e-08,5.345954707368768e-13,1e-05,1e-05,5.42
4.122423422736806e-11,5e-06,9.711944426676583e-10,2.2363564804284336e-09,4.5073363801006296e-23,2.3777278968553245e-08,5.355551003676521e-13,1e-05,1e-05,5.43
4.122423422630909e-11,5e-06,9.7119444264271e-10,2.2404691462011585e-09,4.507336379968506e-23,2.3843499645957974e-08,5.365147224062648e-13,1e-05,1e-05,5.44
4.1224234225250124e-11,5e-06,9.711944426177621e-10,2.244581779376531e-09,4.507336379836405e-23,2.390975608104318e-08,5.374743368388749e-13,1e-05,1e-05,5.45
4.1224234224191164e-11,5e-06,9.711944425928143e-10,2.248694379895238e-09,4.507336379704329e-23,2.3976048124067177e-08,5.384339436516426e-13,1e-05,1e-05,5.46
4.122423422313222e-11,5e-06,9.711944425678668e-10,2.2528069476979663e-09,4.5073363795722784e-23,2.404237562577669e-08,5.393935428307281e-13,1e-05,1e-05,5.47
4.122423422207328e-11,5e-06,9.711944425429194e-10,2.2569194827254057e-09,4.5073363794402545e-23,2.4108738437406888e-08,5.403531343622924e-13,1e-05,1e-05,5.48
4.122423422101435e-11,5e-06,9.711944425179723e-10,2.261031984918245e-09,4.507336379308258e-23,2.417513641068135e-08,5.413127182324962e-13,1e-05,1e-05,5.49
4.1224234219955424e-11,5e-06,9.711944424930255e-10,2.2651444542171745e-09,4.50733637917629e-23,2.424156939781212e-08,5.422722944275007e-13,1e-05,1e-05,5.5
4.122423421889652e-11,5e-06,9.711944424680788e-10,2.269256890562886e-09,4.5073363790443515e-23,2.430803725149964e-08,5.432318629334673e-13,1e-05,1e-05,5.51
4.122423421783761e-11,5e-06,9.711944424431325e-10,2.273369293896074e-09,4.5073363789124434e-23,2.437453982493282e-08,5.441914237365578e-13,1e-05,1e-05,5.5200000000000005
4.1224234216778715e-11,5e-06,9.711944424181862e-10,2.2774816641574303e-09,4.507336378780567e-23,2.4441076971788957e-08,5.451509768229338e-13,1e-05,1e-05,5.53
4.1224234215719827e-11,5e-06,9.711944423932403e-10,2.2815940012876504e-09,4.5073363786487225e-23,2.4507648546233813e-08,5.461105221787577e-13,1e-05,1e-05,5.54
4.1224234214660945e-11,5e-06,9.711944423682946e-10,2.2857063052274308e-09,4.507336378516912e-23,2.4574254402921576e-08,5.470700597901919e-13,1e-05,1e-05,5.55
4.1224234213602076e-11,5e-06,9.71194442343349e-10,2.2898185759174684e-09,4.507336378385136e-23,2.4640894396994864e-08,5.480295896433989e-13,1e-05,1e-05,5.5600000000000005
4.1224234212543214e-11,5e-06,9.711944423184038e-10,2.2939308132984607e-09,4.5073363782533955e-23,2.470756838408471e-08,5.489891117245418e-13,1e-05,1e-05,5.57
4.122423421148436e-11,5e-06,9.711944422934587e-10,2.2980430173111074e-09,4.5073363781216913e-23,2.4774276220310605e-08,5.499486260197834e-13,1e-05,1e-05,5.58
4.122423421042551e-11,5e-06,9.711944422685138e-10,2.3021551878961084e-09,4.5073363779900254e-23,2.4841017762280454e-08,5.509081325152874e-13,1e-05,1e-05,5.59
4.122423420936667e-11,5e-06,9.711944422435694e-10,2.3062673249941656e-09,4.507336377858398e-23,2.4907792867090605e-08,5.518676311972174e-13,1e-05,1e-05,5.6000000000000005
4.122423420830785e-11,5e-06,9.711944422186251e-10,2.310379428545981e-09,4.507336377726811e-23,2.497460139232582e-08,5.528271220517371e-13,1e-05,1e-05,5.61
4.1224234207249025e-11,5e-06,9.711944421936809e-10,2.3144914984922574e-09,4.5073363775952644e-23,2.504144319605931e-08,5.537866050650106e-13,1e-05,1e-05,5.62
4.1224234206190215e-11,5e-06,9.71194442168737e-10,2.3186035347737e-09,4.5073363774637607e-23,2.5108318136852712e-08,5.547460802232026e-13,1e-05,1e-05,5.63
4.122423420513142e-11,5e-06,9.711944421437934e-10,2.3227155373310137e-09,4.5073363773323e-23,2.5175226073756093e-08,5.557055475124775e-13,1e-05,1e-05,5.64
4.122423420407262e-11,5e-06,9.711944421188496e-10,2.3268275061370084e-09,4.507336377200228e-23,2.5242173281178414e-08,5.566650069264881e-13,1e-05,1e-05,5.65
4.1224234203013835e-11,5e-06,9.711944420939057e-10,2.330939441105731e-09,4.50733637706809e-23,2.5309154291799017e-08,5.57624458445181e-13,1e-05,1e-05,5.66
4.122423420195506e-11,5e-06,9.711944420689623e-10,2.33505134217468e-09,4.507336376935953e-23,2.537616832459439e-08,5.585839020539727e-13,1e-05,1e-05,5.67
4.12242342008963e-11,5e-06,9.711944420440189e-10,2.339163209284625e-09,4.5073363768038176e-23,2.5443215252494778e-08,5.595433377390429e-13,1e-05,1e-05,5.68
4.122423419983754e-11,5e-06,9.711944420190757e-10,2.343275042376337e-09,4.507336376671684e-23,2.55102949490486e-08,5.605027654865715e-13,1e-05,1e-05,5.69
4.1224234198778786e-11,5e-06,9.711944419941327e-10,2.3473868413905883e-09,4.5073363765395506e-23,2.5577407288422413e-08,5.614621852827387e-13,1e-05,1e-05,5.7
4.122423419772005e-11,5e-06,9.711944419691898e-10,2.3514986062681538e-09,4.507336376407419e-23,2.5644552145400976e-08,5.624215971137253e-13,1e-05,1e-05,5.71
4.1224234196661314e-11,5e-06,9.711944419442475e-10,2.35561033694981e-09,4.507336376275288e-23,2.5711729395387193e-08,5.633810009657123e-13,1e-05,1e-05,5.72
4.1224234195602594e-11,5e-06,9.71194441919305e-10,2.3597220333763353e-09,4.5073363761431586e-23,2.5778938914402148e-08,5.643403968248815e-13,1e-05,1e-05,5.73
4.122423419454388e-11,5e-06,9.711944418943629e-10,2.363833695488508e-09,4.50733637601103e-23,2.5846180579085072e-08,5.652997846774146e-13,1e-05,1e-05,5.74
4.122423419348517e-11,5e-06,9.71194441869421e-10,2.367945323227111e-09,4.507336375878903e-23,2.5913454266693383e-08,5.66259164509494e-13,1e-05,1e-05,5.75
4.122423419242648e-11,5e-06,9.711944418444793e-10,2.3720569165329263e-09,4.507336375746776e-23,2.5980759855102652e-08,5.672185363073024e-13,1e-05,1e-05,5.76
4.122423419136779e-11,5e-06,9.711944418195378e-10,2.3761684753467396e-09,4.507336375614651e-23,2.6048097222806627e-08,5.681779000570231e-13,1e-05,1e-05,5.7700000000000005
4.122423419030911e-11,5e-06,9.711944417945964e-10,2.3802799996093366e-09,4.5073363754825267e-23,2.6115466248917207e-08,5.691372557448393e-13,1e-05,1e-05,5.78
4.122423418925044e-11,5e-06,9.711944417696553e-10,2.384391489261506e-09,4.507336375350403e-23,2.6182866813164474e-08,5.70096603356935e-13,1e-05,1e-05,5.79
4.122423418819178e-11,5e-06,9.711944417447145e-10,2.3885029442440375e-09,4.50733637521828e-23,2.6250298795896667e-08,5.710559428794948e-13,1e-05,1e-05,5.8
4.122423418713313e-11,5e-06,9.711944417197738e-10,2.3926143644977235e-09,4.507336375086159e-23,2.63177620780802e-08,5.720152742987031e-13,1e-05,1e-05,5.8100000000000005
4.122423418607448e-11,5e-06,9.711944416948333e-10,2.3967257499633565e-09,4.507336374954038e-23,2.6385256541299637e-08,5.729745976007451e-13,1e-05,1e-05,5.82
4.122423418501585e-11,5e-06,9.711944416698932e-10,2.4008371005817318e-09,4.507336374821918e-23,2.645278206775772e-08,5.739339127718065e-13,1e-05,1e-05,5.83
4.122423418395723e-11,5e-06,9.71194441644953e-10,2.404948416293646e-09,4.5073363746897985e-23,2.6520338540275363e-08,5.748932197980729e-13,1e-05,1e-05,5.84
4.122423418289861e-11,5e-06,9.711944416200133e-10,2.4090596970398985e-09,4.50733637455768e-23,2.658792584229164e-08,5.758525186657308e-13,1e-05,1e-05,5.8500000000000005
4.122423418184e-11,5e-06,9.711944415950736e-10,2.4131709427612884e-09,4.5073363744255627e-23,2.665554385786378e-08,5.76811809360967e-13,1e-05,1e-05,5.86
4.1224234180781404e-11,5e-06,9.711944415701343e-10,2.417282153398618e-09,4.5073363742934454e-23,2.6723192471667195e-08,5.777710918699683e-13,1e-05,1e-05,5.87
4.1224234179722813e-11,5e-06,9.71194441545195e-10,2.421393328892691e-09,4.507336374161329e-23,2.679087156899546e-08,5.787303661789224e-13,1e-05,1e-05,5.88
4.1224234178664236e-11,5e-06,9.711944415202562e-10,2.425504469184313e-09,4.507336374029213e-23,2.6858581035760313e-08,5.796896322740173e-13,1e-05,1e-05,5.89
4.1224234177605664e-11,5e-06,9.711944414953173e-10,2.4296155742142905e-09,4.5073363738970975e-23,2.6926320758491665e-08,5.806488901414413e-13,1e-05,1e-05,5.9
4.1224234176547106e-11,5e-06,9.711944414703788e-10,2.4337266439234326e-09,4.507336373764983e-23,2.699409062433758e-08,5.816081397673828e-13,1e-05,1e-05,5.91
4.1224234175488553e-11,5e-06,9.711944414454406e-10,2.4378376782525495e-09,4.5073363736328687e-23,2.7061890521064294e-08,5.825673811380311e-13,1e-05,1e-05,5.92
4.122423417443001e-11,5e-06,9.711944414205025e-10,2.441948677142453e-09,4.507336373500755e-23,2.712972033705622e-08,5.835266142395759e-13,1e-05,1e-05,5.93
4.1224234173371475e-11,5e-06,9.711944413955645e-10,2.446059640533958e-09,4.507336373368641e-23,2.719757996131593e-08,5.844858390582068e-13,1e-05,1e-05,5.94
4.122423417231295e-11,5e-06,9.711944413706269e-10,2.4501705683678795e-09,4.5073363732365284e-23,2.7265469283464155e-08,5.854450555801142e-13,1e-05,1e-05,5.95
4.1224234171254436e-11,5e-06,9.711944413456894e-10,2.454281460585035e-09,4.507336373104415e-23,2.73333881937398e-08,5.864042637914888e-13,1e-05,1e-05,5.96
4.122423417019593e-11,5e-06,9.711944413207522e-10,2.4583923171262424e-09,4.507336372972303e-23,2.740133658299994e-08,5.873634636785217e-13,1e-05,1e-05,5.97
4.122423416913743e-11,5e-06,9.711944412958152e-10,2.4625031379323244e-09,4.5073363728401905e-23,2.7469314342719814e-08,5.883226552274044e-13,1e-05,1e-05,5.98
4.122423416807894e-11,5e-06,9.711944412708784e-10,2.4666139229441018e-09,4.5073363727080785e-23,2.7537321364992813e-08,5.892818384243287e-13,1e-05,1e-05,5.99
4.122423416702046e-11,5e-06,9.711944412459418e-10,2.4707246721023993e-09,4.5073363725759664e-23,2.7605357542530518e-08,5.902410132554871e-13,1e-05,1e-05,6.0
4.122423416596199e-11,5e-06,9.711944412210054e-10,2.474835385348042e-09,4.5073363724438544e-23,2.7673422768662664e-08,5.912001797070721e-13,1e-05,1e-05,6.01
4.122423416490353e-11,5e-06,9.711944411960694e-10,2.478946062621859e-09,4.507336372311743e-23,2.7741516937337157e-08,5.92159337765277e-13,1e-05,1e-05,6.0200000000000005
4.122423416384508e-11,5e-06,9.711944411711334e-10,2.4830567038646785e-09,4.507336372179631e-23,2.7809639943120057e-08,5.93118487416295e-13,1e-05,1e-05,6.03
4.122423416278664e-11,5e-06,9.711944411461977e-10,2.4871673090173314e-09,4.507336372047519e-23,2.7877791681195602e-08,5.940776286463201e-13,1e-05,1e-05,6.04
4.1224234161728204e-11,5e-06,9.711944411212623e-10,2.491277878020651e-09,4.507336371915407e-23,2.7945972047366197e-08,5.950367614415466e-13,1e-05,1e-05,6.05
4.122423416066978e-11,5e-06,9.71194441096327e-10,2.4953884108154708e-09,4.507336371783295e-23,2.8014180938052414e-08,5.959958857881693e-13,1e-05,1e-05,6.0600000000000005
4.122423415961137e-11,5e-06,9.71194441071392e-10,2.4994989073426275e-09,4.507336371651182e-23,2.808241825029298e-08,5.969550016723832e-13,1e-05,1e-05,6.07
4.122423415855297e-11,5e-06,9.711944410464573e-10,2.5036093675429585e-09,4.5073363715190695e-23,2.8150683881744797e-08,5.979141090803836e-13,1e-05,1e-05,6.08
4.122423415749457e-11,5e-06,9.711944410215225e-10,2.507719791357304e-09,4.507336371386957e-23,2.821897773068294e-08,5.988732079983666e-13,1e-05,1e-05,6.09
4.1224234156436186e-11,5e-06,9.711944409965882e-10,2.5118301787265046e-09,4.507336371254843e-23,2.828729969600064e-08,5.998322984125285e-13,1e-05,1e-05,6.1000000000000005
4.122423415537781e-11,5e-06,9.71194440971654e-10,2.515940529591403e-09,4.507336371122729e-23,2.835564967720929e-08,6.007913803090658e-13,1e-05,1e-05,6.11
4.122423415431944e-11,5e-06,9.711944409467202e-10,2.520050843892844e-09,4.5073363709906154e-23,2.8424027574438467e-08,6.017504536741757e-13,1e-05,1e-05,6.12
4.1224234153261086e-11,5e-06,9.711944409217865e-10,2.5241611215716747e-09,4.5073363708585004e-23,2.8492433288435898e-08,6.027095184940556e-13,1e-05,1e-05,6.13
4.1224234152202734e-11,5e-06,9.71194440896853e-10,2.5282713625687427e-09,4.5073363707263854e-23,2.8560866720567494e-08,6.036685747549036e-13,1e-05,1e-05,6.140000000000001
4.1224234151144395e-11,5e-06,9.711944408719197e-10,2.532381566824897e-09,4.507336370594269e-23,2.8629327772817306e-08,6.046276224429176e-13,1e-05,1e-05,6.15
4.122423415008607e-11,5e-06,9.711944408469868e-10,2.53649173428099e-09,4.5073363704621525e-23,2.8697816347787573e-08,6.055866615442965e-13,1e-05,1e-05,6.16
4.122423414902775e-11,5e-06,9.71194440822054e-10,2.5406018648778747e-09,4.507336370330035e-23,2.8766332348698696e-08,6.065456920452394e-13,1e-05,1e-05,6.17
4.122423414796944e-11,5e-06,9.711944407971215e-10,2.5447119585564053e-09,4.5073363701979167e-23,2.883487567938924e-08,6.075047139319456e-13,1e-05,1e-05,6.18
4.122423414691114e-11,5e-06,9.71194440772189e-10,2.5488220152574396e-09,4.5073363700657976e-23,2.890344624431594e-08,6.084637271906152e-13,1e-05,1e-05,6.19
4.122423414585285e-11,5e-06,9.71194440747257e-10,2.552932034921835e-09,4.507336369933678e-23,2.897204394855369e-08,6.094227318074482e-13,1e-05,1e-05,6.2
4.122423414479456e-11,5e-06,9.71194440722325e-10,2.5570420174904515e-09,4.5073363698015564e-23,2.904066869779555e-08,6.103817277686455e-13,1e-05,1e-05,6.21
4.1224234143736295e-11,5e-06,9.711944406973935e-10,2.561151962904151e-09,4.5073363696694344e-23,2.910932039835276e-08,6.113407150604079e-13,1e-05,1e-05,6.22
4.1224234142678034e-11,5e-06,9.71194440672462e-10,2.5652618711037974e-09,4.507336369537311e-23,2.9177998957154722e-08,6.122996936689373e-13,1e-05,1e-05,6.23
4.122423414161978e-11,5e-06,9.711944406475308e-10,2.5693717420340703e-09,4.5073363694051956e-23,2.9246703321058096e-08,6.132586635813257e-13,1e-05,1e-05,6.24
4.122423414056153e-11,5e-06,9.711944406225998e-10,2.573481575646044e-09,4.507336369273111e-23,2.9315430828848566e-08,6.142176247861581e-13,1e-05,1e-05,6.25
4.12242341395033e-11,5e-06,9.71194440597669e-10,2.5775913718676486e-09,4.507336369141028e-23,2.9384184646421094e-08,6.151765772666171e-13,1e-05,1e-05,6.26
4.122423413844508e-11,5e-06,9.711944405727384e-10,2.5817011306397847e-09,4.507336369008946e-23,2.945296467579899e-08,6.161355210089126e-13,1e-05,1e-05,6.2700000000000005
4.122423413738686e-11,5e-06,9.71194440547808e-10,2.5858108519033526e-09,4.507336368876865e-23,2.9521770819542848e-08,6.170944559992549e-13,1e-05,1e-05,6.28
4.122423413632866e-11,5e-06,9.71194440522878e-10,2.589920535599256e-09,4.507336368744785e-23,2.9590602980750577e-08,6.180533822238549e-13,1e-05,1e-05,6.29
4.1224234135270463e-11,5e-06,9.71194440497948e-10,2.5940301816684017e-09,4.507336368612707e-23,2.9659461063057374e-08,6.19012299668924e-13,1e-05,1e-05,6.3
4.122423413421228e-11,5e-06,9.711944404730184e-10,2.5981397900516967e-09,4.50733636848063e-23,2.972834497063575e-08,6.199712083206739e-13,1e-05,1e-05,6.3100000000000005
4.12242341331541e-11,5e-06,9.711944404480889e-10,2.6022493606900504e-09,4.507336368348554e-23,2.9797254608195504e-08,6.209301081653167e-13,1e-05,1e-05,6.32
