Time,species_0000001,species_0000002,species_0000006,species_0000007,species_0000008,species_0000009,species_0000011,species_0000016,species_0000017,k1,k2,k3,k4,k5,k6,k7,k9,k10,k11,k12,k13a,k13b,k17,k18,k19,HO2star,Cu_I_ZnSOD,compartment_0000001,reaction_0000001,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,fast
7.48,4.1224234010475734e-11,5e-06,9.711944375579225e-10,3.078687663978806e-09,4.507336353036506e-23,3.794206319809955e-08,7.320990492779234e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423401047573e-13,5e-06,1.0,6.6e-07,3.297938720838059e-07,3.297938720838059e-07,1.2691654070502718e-14,8.007349352712032e-16,4.855972187789613e-15,3.3020610876969366e-07,4.507336353036506e-17,4.122423401047573e-10,1.1268340882591266e-14,1.4417984015277831e-08,4.35e-08,4.35e-08,2.19629714783377e-08,2.1550813647851643e-08,8.340919604455043e-13,4.122423401047573e-10
7.49,4.1224234009418804e-11,5e-06,9.711944375330223e-10,3.0827924112055906e-09,4.5073363529045857e-23,3.8013394348437906e-08,7.33056823665232e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234009418805e-13,5e-06,1.0,6.6e-07,3.2979387207535047e-07,3.2979387207535047e-07,1.270857557619997e-14,8.007349352301438e-16,4.855972187665112e-15,3.302061087612276e-07,4.5073363529045856e-17,4.1224234009418805e-10,1.1268340882261465e-14,1.4445089852406405e-08,4.35e-08,4.35e-08,2.199170470995696e-08,2.1579546878439135e-08,8.363175964516365e-13,4.1224234009418805e-10
7.5,4.122423400836188e-11,5e-06,9.711944375081223e-10,3.086897113731418e-09,4.507336352772666e-23,3.8084741766936466e-08,7.340145876223629e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234008361883e-13,5e-06,1.0,6.6e-07,3.2979387206689507e-07,3.2979387206689507e-07,1.2725496897620085e-14,8.007349351890844e-16,4.855972187540612e-15,3.302061087527616e-07,4.507336352772666e-17,4.122423400836188e-10,1.1268340881931664e-14,1.4472201871435857e-08,4.35e-08,4.35e-08,2.2020437628670886e-08,2.1608279796119925e-08,8.385461735871755e-13,4.122423400836188e-10
7.51,4.122423400730497e-11,5e-06,9.711944374832227e-10,3.091001771497479e-09,4.5073363526407483e-23,3.815610539028357e-08,7.34972341135594e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423400730497e-13,5e-06,1.0,6.6e-07,3.297938720584398e-07,3.297938720584398e-07,1.2742418034520629e-14,8.007349351480258e-16,4.855972187416114e-15,3.3020610874429575e-07,4.507336352640748e-17,4.122423400730497e-10,1.1268340881601871e-14,1.4499320048307757e-08,4.35e-08,4.35e-08,2.204917023406782e-08,2.1637012400482353e-08,8.407776917232486e-13,4.122423400730497e-10
7.5200000000000005,4.122423400624807e-11,5e-06,9.711944374583233e-10,3.0951063844449668e-09,4.507336352508832e-23,3.8227485155459465e-08,7.359300841912039e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234006248074e-13,5e-06,1.0,6.6e-07,3.297938720499846e-07,3.297938720499846e-07,1.275933898665917e-14,8.007349351069676e-16,4.855972187291617e-15,3.3020610873582997e-07,4.507336352508832e-17,4.122423400624807e-10,1.126834088127208e-14,1.4526444359074597e-08,4.35e-08,4.35e-08,2.2077902525736115e-08,2.1665744691114767e-08,8.430121507308155e-13,4.122423400624807e-10
7.53,4.122423400519118e-11,5e-06,9.711944374334242e-10,3.099210952515076e-09,4.507336352376917e-23,3.8298880999736265e-08,7.368878167754711e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423400519118e-13,5e-06,1.0,6.6e-07,3.2979387204152945e-07,3.2979387204152945e-07,1.2776259753793296e-14,8.007349350659096e-16,4.855972187167121e-15,3.3020610872736425e-07,4.5073363523769166e-17,4.1224234005191184e-10,1.1268340880942292e-14,1.455357477989978e-08,4.35e-08,4.35e-08,2.2106634503264132e-08,2.1694476667605533e-08,8.452495504806678e-13,4.1224234005191184e-10
7.54,4.122423400413431e-11,5e-06,9.711944374085254e-10,3.1033154756490053e-09,4.5073363522450034e-23,3.8370292860678025e-08,7.378455388746754e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423400413431e-13,5e-06,1.0,6.6e-07,3.2979387203307447e-07,3.2979387203307447e-07,1.2793180335680595e-14,8.007349350248525e-16,4.855972187042628e-15,3.302061087188987e-07,4.5073363522450036e-17,4.122423400413431e-10,1.1268340880612509e-14,1.458071128705765e-08,4.35e-08,4.35e-08,2.213536616624026e-08,2.1723208329543037e-08,8.474898908434298e-13,4.122423400413431e-10
7.55,4.1224234003077444e-11,5e-06,9.711944373836269e-10,3.107419953787955e-09,4.507336352113091e-23,3.84417206761407e-08,7.388032504750969e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234003077444e-13,5e-06,1.0,6.6e-07,3.297938720246196e-07,3.297938720246196e-07,1.2810100732078676e-14,8.007349349837956e-16,4.8559721869181345e-15,3.3020610871043317e-07,4.507336352113091e-17,4.122423400307744e-10,1.1268340880282729e-14,1.4607853856933466e-08,4.35e-08,4.35e-08,2.2164097514252906e-08,2.1751939676515685e-08,8.497331716895591e-13,4.122423400307744e-10
7.5600000000000005,4.122423400202059e-11,5e-06,9.711944373587285e-10,3.1115243868731278e-09,4.50733635198118e-23,3.8513164384272135e-08,7.397609515630161e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423400202059e-13,5e-06,1.0,6.6e-07,3.2979387201616473e-07,3.2979387201616473e-07,1.2827020942745145e-14,8.00734934942739e-16,4.855972186793643e-15,3.302061087019677e-07,4.50733635198118e-17,4.122423400202059e-10,1.126834087995295e-14,1.4635002466023412e-08,4.35e-08,4.35e-08,2.2192828546890486e-08,2.1780670708111893e-08,8.519793928893451e-13,4.122423400202059e-10
7.57,4.122423400096375e-11,5e-06,9.711944373338306e-10,3.115628774845728e-09,4.5073363518492715e-23,3.858462392351209e-08,7.407186421247141e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423400096375e-13,5e-06,1.0,6.6e-07,3.2979387200771007e-07,3.2979387200771007e-07,1.2843940967437629e-14,8.007349349016832e-16,4.8559721866691535e-15,3.302061086935024e-07,4.5073363518492716e-17,4.1224234000963753e-10,1.126834087962318e-14,1.4662157090934593e-08,4.35e-08,4.35e-08,2.2221559263741423e-08,2.1809401423920094e-08,8.542285543129088e-13,4.1224234000963753e-10
7.58,4.122423399990692e-11,5e-06,9.711944373089327e-10,3.119733117646963e-09,4.5073363517173634e-23,3.8656099232592224e-08,7.416763221464727e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423399990692e-13,5e-06,1.0,6.6e-07,3.2979387199925536e-07,3.2979387199925536e-07,1.2860860805913754e-14,8.007349348606274e-16,4.855972186544663e-15,3.3020610868503716e-07,4.5073363517173635e-17,4.122423399990692e-10,1.1268340879293409e-14,1.4689317708385046e-08,4.35e-08,4.35e-08,2.225028966439418e-08,2.183813182352874e-08,8.56480655830205e-13,4.122423399990692e-10
7.59,4.1224233998850105e-11,5e-06,9.711944372840353e-10,3.1238374152180423e-09,4.507336351585457e-23,3.87275902505361e-08,7.42633991614574e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233998850103e-13,5e-06,1.0,6.6e-07,3.2979387199080086e-07,3.2979387199080086e-07,1.2877780457931163e-14,8.007349348195725e-16,4.855972186420177e-15,3.30206108676572e-07,4.5073363515854574e-17,4.1224233998850105e-10,1.1268340878963643e-14,1.4716484295203719e-08,4.35e-08,4.35e-08,2.227901974843722e-08,2.1866861906526297e-08,8.587356973110203e-13,4.1224233998850105e-10
7.6000000000000005,4.12242339977933e-11,5e-06,9.71194437259138e-10,3.1279416675001788e-09,4.5073363514535525e-23,3.879909691665921e-08,7.43591650515301e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233997793297e-13,5e-06,1.0,6.6e-07,3.297938719823464e-07,3.297938719823464e-07,1.2894699923247513e-14,8.007349347785178e-16,4.855972186295691e-15,3.3020610866810693e-07,4.5073363514535524e-17,4.12242339977933e-10,1.1268340878633882e-14,1.4743656828330499e-08,4.35e-08,4.35e-08,2.230774951545903e-08,2.189559167250125e-08,8.609936786249743e-13,4.12242339977933e-10
7.61,4.1224233996736503e-11,5e-06,9.711944372342411e-10,3.1320458744345853e-09,4.507336351321649e-23,3.887061917056889e-08,7.445492988349368e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.12242339967365e-13,5e-06,1.0,6.6e-07,3.29793871973892e-07,3.29793871973892e-07,1.2911619201620454e-14,8.007349347374636e-16,4.855972186171206e-15,3.3020610865964206e-07,4.5073363513216493e-17,4.1224233996736503e-10,1.1268340878304122e-14,1.4770835284816178e-08,4.35e-08,4.35e-08,2.2336478965048105e-08,2.1924321121042098e-08,8.632545996415182e-13,4.1224233996736503e-10
7.62,4.1224233995679715e-11,5e-06,9.711944372093445e-10,3.1361500359624793e-09,4.507336351189747e-23,3.894215695216445e-08,7.455069365597653e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233995679716e-13,5e-06,1.0,6.6e-07,3.297938719654378e-07,3.297938719654378e-07,1.292853829280766e-14,8.007349346964097e-16,4.8559721860467225e-15,3.302061086511771e-07,4.507336351189747e-17,4.122423399567972e-10,1.1268340877974367e-14,1.4798019641822491e-08,4.35e-08,4.35e-08,2.236520809679296e-08,2.1953050251737356e-08,8.655184602299365e-13,4.122423399567972e-10
7.63,4.122423399462295e-11,5e-06,9.711944371844482e-10,3.14025415202508e-09,4.5073363510578464e-23,3.901371020163707e-08,7.464645636760711e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233994622945e-13,5e-06,1.0,6.6e-07,3.297938719569836e-07,3.297938719569836e-07,1.2945457196566816e-14,8.007349346553565e-16,4.855972185922241e-15,3.302061086427124e-07,4.507336351057846e-17,4.1224233994622943e-10,1.1268340877644615e-14,1.4825209876622085e-08,4.35e-08,4.35e-08,2.2393936910282133e-08,2.198177906417556e-08,8.677852602593462e-13,4.1224233994622943e-10
7.640000000000001,4.1224233993566185e-11,5e-06,9.711944371595521e-10,3.144358222563608e-09,4.507336350925948e-23,3.9085278859469824e-08,7.474221801701391e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233993566184e-13,5e-06,1.0,6.6e-07,3.2979387194852947e-07,3.2979387194852947e-07,1.2962375912655603e-14,8.007349346143038e-16,4.855972185797761e-15,3.302061086342478e-07,4.5073363509259475e-17,4.1224233993566184e-10,1.126834087731487e-14,1.4852405966598533e-08,4.35e-08,4.35e-08,2.2422665405104175e-08,2.2010507557945257e-08,8.700549995986968e-13,4.1224233993566184e-10
7.65,4.122423399250944e-11,5e-06,9.711944371346562e-10,3.1484622475192874e-09,4.50733635079405e-23,3.915686286643772e-08,7.483797860282547e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233992509444e-13,5e-06,1.0,6.6e-07,3.2979387194007555e-07,3.2979387194007555e-07,1.2979294440831729e-14,8.007349345732514e-16,4.855972185673281e-15,3.302061086257832e-07,4.50733635079405e-17,4.1224233992509445e-10,1.1268340876985126e-14,1.4879607889246333e-08,4.35e-08,4.35e-08,2.2451393580847642e-08,2.2039235732635012e-08,8.723276781167698e-13,4.1224233992509445e-10
7.66,4.1224233991452706e-11,5e-06,9.711944371097608e-10,3.152566226833344e-09,4.507336350662154e-23,3.9228462163607644e-08,7.49337381236704e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423399145271e-13,5e-06,1.0,6.6e-07,3.297938719316217e-07,3.297938719316217e-07,1.2996212780852896e-14,8.007349345321996e-16,4.8559721855488045e-15,3.302061086173187e-07,4.5073363506621536e-17,4.1224233991452706e-10,1.1268340876655385e-14,1.4906815622170905e-08,4.35e-08,4.35e-08,2.248012143710112e-08,2.206796358783341e-08,8.7460329568218e-13,4.1224233991452706e-10
7.67,4.122423399039598e-11,5e-06,9.711944370848656e-10,3.1566701604470062e-09,4.507336350530259e-23,3.93000766923384e-08,7.502949657817737e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233990395983e-13,5e-06,1.0,6.6e-07,3.2979387192316787e-07,3.2979387192316787e-07,1.3013130932476822e-14,8.007349344911481e-16,4.855972185424328e-15,3.3020610860885433e-07,4.507336350530259e-17,4.1224233990395983e-10,1.1268340876325648e-14,1.4934029143088593e-08,4.35e-08,4.35e-08,2.250884897345321e-08,2.2096691123129044e-08,8.768818521633744e-13,4.1224233990395983e-10
7.68,4.1224233989339266e-11,5e-06,9.711944370599705e-10,3.1607740483015046e-09,4.5073363503983665e-23,3.937170639428069e-08,7.512525396497509e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423398933927e-13,5e-06,1.0,6.6e-07,3.2979387191471417e-07,3.2979387191471417e-07,1.3030048895461237e-14,8.00734934450097e-16,4.855972185299853e-15,3.3020610860039e-07,4.5073363503983665e-17,4.122423398933927e-10,1.1268340875995917e-14,1.496124842982666e-08,4.35e-08,4.35e-08,2.2537576189492527e-08,2.2125418338110534e-08,8.791633474286328e-13,4.122423398933927e-10
7.69,4.122423398828257e-11,5e-06,9.711944370350757e-10,3.164877890338073e-09,4.507336350266474e-23,3.9443351211377145e-08,7.522101028269235e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423398828257e-13,5e-06,1.0,6.6e-07,3.2979387190626056e-07,3.2979387190626056e-07,1.3046966669563882e-14,8.007349344090464e-16,4.855972185175379e-15,3.302061085919258e-07,4.5073363502664745e-17,4.122423398828257e-10,1.1268340875666185e-14,1.4988473460323314e-08,4.35e-08,4.35e-08,2.2566303084807704e-08,2.2154145232366513e-08,8.814477813460679e-13,4.122423398828257e-10
7.7,4.122423398722588e-11,5e-06,9.711944370101813e-10,3.168981686497946e-09,4.5073363501345844e-23,3.9515011085862255e-08,7.531676552995794e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423398722588e-13,5e-06,1.0,6.6e-07,3.2979387189780707e-07,3.2979387189780707e-07,1.30638842545425e-14,8.007349343679963e-16,4.855972185050907e-15,3.3020610858346166e-07,4.5073363501345844e-17,4.122423398722588e-10,1.126834087533646e-14,1.501570421262766e-08,4.35e-08,4.35e-08,2.2595029658987382e-08,2.218287180548562e-08,8.837351537836241e-13,4.122423398722588e-10
7.71,4.12242339861692e-11,5e-06,9.711944369852873e-10,3.1730854367223607e-09,4.5073363500026957e-23,3.9586685960262443e-08,7.541251970540076e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.12242339861692e-13,5e-06,1.0,6.6e-07,3.2979387188935363e-07,3.2979387188935363e-07,1.3080801650154847e-14,8.007349343269468e-16,4.855972184926437e-15,3.302061085749977e-07,4.5073363500026955e-17,4.12242339861692e-10,1.1268340875006739e-14,1.504294066489973e-08,4.35e-08,4.35e-08,2.2623755911620228e-08,2.2211598057056525e-08,8.860254646090789e-13,4.12242339861692e-10
7.72,4.1224233985112535e-11,5e-06,9.711944369603933e-10,3.1771891409525586e-09,4.507336349870808e-23,3.965837577739604e-08,7.550827280764974e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233985112534e-13,5e-06,1.0,6.6e-07,3.297938718809003e-07,3.297938718809003e-07,1.3097718856158695e-14,8.007349342858976e-16,4.855972184801967e-15,3.3020610856653376e-07,4.5073363498708084e-17,4.122423398511253e-10,1.126834087467702e-14,1.5070182795410495e-08,4.35e-08,4.35e-08,2.265248184229492e-08,2.224032398666791e-08,8.883187136900434e-13,4.122423398511253e-10
7.73,4.122423398405588e-11,5e-06,9.711944369354997e-10,3.1812927991297815e-09,4.5073363497389224e-23,3.973008048037328e-08,7.560402483533388e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233984055884e-13,5e-06,1.0,6.6e-07,3.2979387187244706e-07,3.2979387187244706e-07,1.311463587231182e-14,8.007349342448489e-16,4.855972184677499e-15,3.302061085580699e-07,4.5073363497389226e-17,4.1224233984055887e-10,1.1268340874347306e-14,1.5097430582541848e-08,4.35e-08,4.35e-08,2.2681207450600163e-08,2.226904959390847e-08,8.906149008939601e-13,4.1224233984055887e-10
7.74,4.1224233982999243e-11,5e-06,9.711944369106065e-10,3.1853964111952736e-09,4.5073363496070384e-23,3.980180001259628e-08,7.56997757870822e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233982999245e-13,5e-06,1.0,6.6e-07,3.29793871863994e-07,3.29793871863994e-07,1.3131552698372002e-14,8.007349342038008e-16,4.855972184553033e-15,3.3020610854960623e-07,4.5073363496070386e-17,4.1224233982999246e-10,1.1268340874017595e-14,1.5124684004786586e-08,4.35e-08,4.35e-08,2.2709932736124658e-08,2.2297774878366916e-08,8.929140260881041e-13,4.1224233982999246e-10
7.75,4.122423398194261e-11,5e-06,9.711944368857133e-10,3.1894999770902823e-09,4.5073363494751555e-23,3.987353431775908e-08,7.579552566152381e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423398194261e-13,5e-06,1.0,6.6e-07,3.297938718555409e-07,3.297938718555409e-07,1.314846933409704e-14,8.007349341627528e-16,4.855972184428567e-15,3.302061085411425e-07,4.507336349475156e-17,4.122423398194261e-10,1.126834087368789e-14,1.515194304074845e-08,4.35e-08,4.35e-08,2.2738657698457144e-08,2.2326499839631975e-08,8.952160891395842e-13,4.122423398194261e-10
7.76,4.1224233980886e-11,5e-06,9.711944368608206e-10,3.1936034967560575e-09,4.5073363493432745e-23,3.9945283339847623e-08,7.589127445728788e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233980885996e-13,5e-06,1.0,6.6e-07,3.29793871847088e-07,3.29793871847088e-07,1.3165385779244741e-14,8.007349341217056e-16,4.8559721843041035e-15,3.30206108532679e-07,4.5073363493432743e-17,4.1224233980885996e-10,1.1268340873358187e-14,1.5179207669142098e-08,4.35e-08,4.35e-08,2.2767382337186363e-08,2.23552244772924e-08,8.975210899153416e-13,4.1224233980885996e-10
7.7700000000000005,4.122423397982939e-11,5e-06,9.711944368359282e-10,3.1977069701338507e-09,4.5073363492113946e-23,4.001704702313977e-08,7.598702217300361e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423397982939e-13,5e-06,1.0,6.6e-07,3.2979387183863515e-07,3.2979387183863515e-07,1.3182302033572918e-14,8.007349340806588e-16,4.855972184179642e-15,3.302061085242157e-07,4.5073363492113946e-17,4.122423397982939e-10,1.1268340873028487e-14,1.5206477868793112e-08,4.35e-08,4.35e-08,2.2796106651901082e-08,2.2383948790936953e-08,8.998290282821498e-13,4.122423397982939e-10
7.78,4.1224233978772796e-11,5e-06,9.71194436811036e-10,3.201810397164916e-09,4.507336349079516e-23,4.0088825312205237e-08,7.608276880730024e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.12242339787728e-13,5e-06,1.0,6.6e-07,3.297938718301824e-07,3.297938718301824e-07,1.3199218096839394e-14,8.007349340396124e-16,4.855972184055181e-15,3.302061085157523e-07,4.5073363490795156e-17,4.12242339787728e-10,1.126834087269879e-14,1.523375361863799e-08,4.35e-08,4.35e-08,2.2824830642190072e-08,2.2412672780154414e-08,9.021399041066155e-13,4.12242339787728e-10
7.79,4.1224233977716215e-11,5e-06,9.711944367861442e-10,3.2059137777905096e-09,4.5073363489476395e-23,4.0160618151905706e-08,7.617851435880711e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233977716214e-13,5e-06,1.0,6.6e-07,3.2979387182172975e-07,3.2979387182172975e-07,1.3216133968802007e-14,8.007349339985665e-16,4.8559721839307214e-15,3.3020610850728904e-07,4.5073363489476396e-17,4.1224233977716214e-10,1.1268340872369099e-14,1.5261034897724168e-08,4.35e-08,4.35e-08,2.2853554307642132e-08,2.2441396444533567e-08,9.044537172551775e-13,4.1224233977716214e-10
7.8,4.122423397665965e-11,5e-06,9.711944367612524e-10,3.2100171119518904e-09,4.507336348815764e-23,4.023242548739473e-08,7.627425882615359e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233976659646e-13,5e-06,1.0,6.6e-07,3.297938718132772e-07,3.297938718132772e-07,1.3233049649218601e-14,8.007349339575211e-16,4.855972183806263e-15,3.302061084988258e-07,4.5073363488157636e-17,4.1224233976659646e-10,1.126834087203941e-14,1.5288321685209997e-08,4.35e-08,4.35e-08,2.2882277647846077e-08,2.2470119783663233e-08,9.06770467594108e-13,4.1224233976659646e-10
7.8100000000000005,4.1224233975603086e-11,5e-06,9.711944367363611e-10,3.2141203995903204e-09,4.5073363486838903e-23,4.0304247264117774e-08,7.63700022079691e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233975603087e-13,5e-06,1.0,6.6e-07,3.297938718048247e-07,3.297938718048247e-07,1.3249965137847025e-14,8.00734933916476e-16,4.855972183681806e-15,3.302061084903628e-07,4.50733634868389e-17,4.122423397560309e-10,1.1268340871709726e-14,1.5315613960364753e-08,4.35e-08,4.35e-08,2.2911000662390732e-08,2.2498842797132242e-08,9.090901549895124e-13,4.122423397560309e-10
7.82,4.1224233974546543e-11,5e-06,9.7119443671147e-10,3.2182236406470618e-09,4.5073363485520175e-23,4.03760834278122e-08,7.646574450288313e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233974546543e-13,5e-06,1.0,6.6e-07,3.297938717963724e-07,3.297938717963724e-07,1.3266880434445146e-14,8.007349338754315e-16,4.8559721835573504e-15,3.3020610848189987e-07,4.507336348552017e-17,4.1224233974546546e-10,1.1268340871380044e-14,1.5342911702568638e-08,4.35e-08,4.35e-08,2.293972335086494e-08,2.2527565484529433e-08,9.114127793073274e-13,4.1224233974546546e-10
7.83,4.122423397349001e-11,5e-06,9.711944366865793e-10,3.222326835063381e-09,4.507336348420147e-23,4.044793392450728e-08,7.656148570952519e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224233973490005e-13,5e-06,1.0,6.6e-07,3.297938717879201e-07,3.297938717879201e-07,1.3283795538770837e-14,8.007349338343875e-16,4.855972183432897e-15,3.3020610847343695e-07,4.507336348420147e-17,4.1224233973490004e-10,1.1268340871050368e-14,1.5370214891312766e-08,4.35e-08,4.35e-08,2.296844571285756e-08,2.2556287845443668e-08,9.137383404133236e-13,4.1224233973490004e-10
