T,CAD,CD,GKC,GKQ,HS,IATP,ICA,IKATP,NS,QD,S,SD,VD,VS
1460.0,0.22567852,0.0072224131,9.7796612e-05,0.027705526,0.99849784,0.01576829,-0.12343811,1.4041563,0.00056053244,0.034631908,0.1576829,0.0097503439,-64.266975,-64.067085
1470.0,0.22094394,0.0074737351,9.9076591e-05,0.02746396,0.99844539,0.027977541,-0.13021892,0.86520892,0.0005791391,0.034329947,0.27977541,0.010029427,-63.83989,-63.636501
1480.0,0.23103924,0.0080522941,0.00011162375,0.027225271,0.99815148,0.048389241,-0.14831507,0.42542332,0.00066481304,0.034031589,0.48389241,0.010735674,-62.982933,-62.772884
1490.0,0.26599404,0.0090630166,0.0001446425,0.02699228,0.9974004,0.040233232,-0.1864792,0.62848318,0.00086984364,0.033740349,0.40233231,0.012091968,-61.707855,-61.485119
1500.0,0.30524397,0.0094100488,0.00017234165,0.026767813,0.99700272,0.031048669,-0.20102844,0.93080395,0.00096622756,0.033459764,0.31048667,0.012572346,-61.313065,-61.085548
1510.0,0.30283311,0.0080292728,0.00014589178,0.02654919,0.99785787,0.018605951,-0.1517133,1.3802613,0.00073207403,0.033186488,0.18605952,0.010853154,-63.109745,-62.905113
1520.0,0.27394205,0.0078420937,0.00012889676,0.026329253,0.99818134,0.025619881,-0.14271066,1.0017745,0.00065229071,0.032911565,0.25619879,0.010518666,-63.315292,-63.110344
1530.0,0.24927595,0.0071533197,0.00010698903,0.026107814,0.99854058,0.029191146,-0.1203657,0.78752267,0.00054692122,0.032634769,0.29191145,0.0096268486,-64.308517,-64.109756
1540.0,0.23778026,0.0078147165,0.00011149112,0.025885085,0.99827713,0.031020882,-0.14102516,0.79441249,0.00062899833,0.032356355,0.3102088,0.010455355,-63.342995,-63.138161
1550.0,0.25330389,0.0086502768,0.00013146893,0.025665024,0.99776781,0.039198715,-0.16988051,0.62884808,0.00077260431,0.03208128,0.39198714,0.011520886,-62.209732,-61.994667
1560.0,0.28981087,0.0091175698,0.00015854224,0.025451481,0.99721825,0.02497665,-0.19054531,1.1723597,0.00091206812,0.031814352,0.2497665,0.012223988,-61.68697,-61.467762
1570.0,0.29358733,0.0079851467,0.00014066027,0.025244001,0.99788606,0.024912689,-0.14989196,1.0468602,0.00072482886,0.031555001,0.2491269,0.0107862,-63.152477,-62.949818
1580.0,0.27365798,0.0082808677,0.00013596754,0.025036236,0.997989,0.03761239,-0.15641987,0.6437273,0.00070891238,0.031295296,0.37612391,0.011036737,-62.681633,-62.47229
1590.0,0.2847307,0.0088254213,0.0001507721,0.024829959,0.99753249,0.028888438,-0.17794353,0.96661615,0.00083215174,0.031037448,0.28888437,0.011799072,-62.018192,-61.803314
1600.0,0.31067297,0.0094959121,0.0001770074,0.024628557,0.99697649,0.029128287,-0.20473728,1.0146083,0.00097652769,0.030785695,0.29128286,0.012691421,-61.232277,-61.006741
1610.0,0.3277117,0.0091686975,0.00018028136,0.024433129,0.99710846,0.029834831,-0.19226229,0.95848089,0.000933751,0.030541411,0.29834831,0.012282724,-61.599674,-61.381039
1620.0,0.33708748,0.0095876157,0.00019391192,0.024241064,0.99686164,0.026321815,-0.20876665,1.1520816,0.0010030749,0.030301331,0.26321813,0.012820241,-61.13224,-60.905842
1630.0,0.32145336,0.0077915024,0.00015027629,0.024051702,0.9978928,0.012410139,-0.1452584,1.714982,0.00071817165,0.030064628,0.12410139,0.010606452,-63.469139,-63.271839
1640.0,0.26369232,0.0070417579,0.00011141146,0.023857469,0.99862999,0.017669529,-0.11725824,1.2663016,0.00052147481,0.029821835,0.17669529,0.0094945254,-64.528793,-64.334404
1650.0,0.23013371,0.0069085774,9.5393792e-05,0.023657961,0.99870282,0.020072829,-0.11314751,1.1218411,0.00050097721,0.02957245,0.2007283,0.0093202656,-64.725777,-64.532295
1660.0,0.21059968,0.0067729452,8.5582804e-05,0.023456495,0.99877214,0.016303429,-0.10920535,1.286516,0.00047999161,0.029320618,0.16303429,0.0091492478,-64.954132,-64.761971
1670.0,0.20156369,0.0071218833,8.6130785e-05,0.023254693,0.99867272,0.031121891,-0.1182296,0.72337341,0.00051206839,0.029068366,0.31121892,0.0095396927,-64.349388,-64.153427
1680.0,0.21417654,0.0077083767,9.9057208e-05,0.023055257,0.99833179,0.038638376,-0.13737939,0.57913107,0.00061283913,0.028819071,0.38638374,0.010314542,-63.475983,-63.27578
1690.0,0.24268444,0.0084931897,0.0001236699,0.022860963,0.99780709,0.030810552,-0.1654636,0.86263233,0.00076010119,0.028576205,0.30810553,0.011360958,-62.439373,-62.231857
1700.0,0.28505507,0.0095547391,0.00016341762,0.022673979,0.99703044,0.039501078,-0.20544375,0.67431659,0.00096653088,0.028342476,0.39501077,0.012718407,-61.118843,-60.893661
1710.0,0.32758224,0.0091125201,0.00017910598,0.022496337,0.99693131,0.018055525,-0.19378155,1.5733514,0.00097254134,0.028120423,0.18055525,0.012324953,-61.742252,-61.531006
1720.0,0.30000275,0.0078220917,0.00014079893,0.022321709,0.99808735,0.017648289,-0.14321388,1.4032929,0.00067176786,0.027902136,0.17648289,0.010534494,-63.388786,-63.19112
1730.0,0.27606753,0.0082372893,0.00013644288,0.022143705,0.99799335,0.030868415,-0.155884,0.83808762,0.00070806098,0.02767963,0.30868414,0.011014446,-62.768948,-62.565205
1740.0,0.26695696,0.0077630738,0.0001243444,0.021965649,0.99816346,0.01843478,-0.14129372,1.3482285,0.00065538695,0.027457062,0.18434779,0.010460737,-63.468227,-63.2714
1750.0,0.24702369,0.0071801357,0.00010641981,0.021786982,0.99848491,0.014476211,-0.12304572,1.4677303,0.00056350545,0.027233727,0.14476211,0.0097324401,-64.337959,-64.146378
1760.0,0.21545912,0.0062782126,8.1161896e-05,0.021606175,0.99894136,-0.0023440607,-0.095951334,1.7484882,0.00042549989,0.027007718,-0.023440605,0.0085503282,-65.828674,-65.642746
1770.0,0.18100964,0.0058552334,6.3591222e-05,0.021421781,0.99918687,0.015610697,-0.08284831,1.1188965,0.00034731696,0.026777226,0.15610696,0.0079260748,-66.529396,-66.343552
1780.0,0.16016573,0.0058013257,5.575041e-05,0.021234896,0.99921745,0.0060531427,-0.081686102,1.5044283,0.00033736104,0.026543621,0.060531426,0.0078666629,-66.664345,-66.479713
1790.0,0.1554171,0.0065109837,6.0715094e-05,0.021047687,0.99901032,0.032488421,-0.099198304,0.62263751,0.00040708811,0.026309609,0.32488421,0.0087092211,-65.312546,-65.121994
1800.0,0.17391095,0.006742897,7.0359813e-05,0.020863827,0.9987815,0.020203058,-0.10837246,1.0864369,0.00047733667,0.026079785,0.20203058,0.0091130193,-64.994598,-64.805588
1810.0,0.18570699,0.0072497167,8.0779384e-05,0.020684024,0.99862897,0.038418066,-0.12174667,0.55078316,0.00052571588,0.025855029,0.38418067,0.0096876612,-64.137398,-63.943287
1820.0,0.20832895,0.0074610705,9.326142e-05,0.020508844,0.9983865,0.018812859,-0.13118534,1.2771449,0.00059483992,0.025636056,0.18812859,0.01006439,-63.902355,-63.709694
1830.0,0.21458364,0.0072869542,9.3819668e-05,0.020337755,0.99850661,0.023738334,-0.1246895,1.0117779,0.00055928179,0.025422193,0.23738334,0.0098044816,-64.124611,-63.932426
1840.0,0.20776857,0.0066774413,8.324175e-05,0.020168437,0.99877405,0.01434759,-0.10695983,1.367704,0.00047781656,0.025210546,0.14347591,0.0090493951,-65.12394,-64.936821
1850.0,0.18646628,0.0060342527,6.7511079e-05,0.019998485,0.99908322,0.0090251314,-0.088389724,1.4646305,0.00038098055,0.024998108,0.090251312,0.0081951767,-66.232071,-66.047951
1860.0,0.16768557,0.0059416932,5.978017e-05,0.019826837,0.99915129,0.0078348573,-0.085516475,1.4860632,0.00035941805,0.024783548,0.07834857,0.00805627,-66.399384,-66.215546
1870.0,0.15576951,0.0059469156,5.5580891e-05,0.01965457,0.99917847,0.013503072,-0.084868312,1.2393544,0.00035060968,0.024568213,0.13503072,0.0080268215,-66.357788,-66.17305
1880.0,0.15352909,0.0060145799,5.540478e-05,0.019482972,0.99913394,0.013202866,-0.087134331,1.2694376,0.00036533488,0.024353715,0.13202865,0.0081364093,-66.245079,-66.060692
1890.0,0.15865204,0.0066488441,6.3291161e-05,0.01931311,0.99892497,0.022308886,-0.1038577,0.9801107,0.00043431946,0.024141388,0.22308885,0.0089175338,-65.113113,-64.924767
1900.0,0.17511351,0.0067308946,7.0720234e-05,0.019146934,0.9987843,0.013988054,-0.10840499,1.3992459,0.0004765848,0.023933668,0.13988055,0.0091131516,-65.033936,-64.847473
1910.0,0.17065515,0.0060334415,6.1778272e-05,0.018983606,0.99908948,0.0057253465,-0.088265754,1.5902343,0.00037904995,0.023729507,0.057253465,0.0081892544,-66.238251,-66.055222
1920.0,0.16269763,0.0062332731,6.0848328e-05,0.018820414,0.99905759,0.010479573,-0.093125448,1.4566748,0.00039076575,0.023525517,0.10479573,0.0084223645,-65.867233,-65.682823
1930.0,0.15747002,0.0058390265,5.5168297e-05,0.018658174,0.99917656,0.0027996199,-0.083024442,1.5972859,0.000350724,0.023322718,0.027996199,0.0079326816,-66.596428,-66.414452
1940.0,0.14827076,0.0056874324,5.0596795e-05,0.018496264,0.99924868,0.0070337653,-0.07883627,1.4336951,0.00032659163,0.023120329,0.070337653,0.0077226078,-66.877602,-66.696083
1950.0,0.14167561,0.0058395993,4.9639726e-05,0.018334674,0.9992376,0.017520892,-0.08152473,1.0327284,0.00033066887,0.022918342,0.17520891,0.0078622382,-66.539413,-66.355789
1960.0,0.15120733,0.0066058137,5.9930848e-05,0.018174738,0.99894249,0.017253172,-0.10292879,1.2050858,0.00042884593,0.022718422,0.17253171,0.0088745523,-65.211655,-65.025444
1970.0,0.17326325,0.0072981426,7.5869997e-05,0.01801906,0.99863297,0.035058986,-0.12267634,0.63241839,0.00052522123,0.022523824,0.35058987,0.0097272331,-64.058754,-63.867352
1980.0,0.2119865,0.0079480261,0.00010109245,0.017869595,0.99809206,0.013928895,-0.14845693,1.6515656,0.00068044499,0.022336995,0.13928895,0.010731299,-63.236385,-63.044029
1990.0,0.20921469,0.0064202333,8.0592428e-05,0.017725391,0.99884373,0.0067460085,-0.10024592,1.6700218,0.00045420445,0.02215674,0.067460082,0.008747166,-65.575867,-65.393593
2000.0,0.1810957,0.0058823428,6.3916028e-05,0.017579399,0.99915862,0.012186983,-0.084060125,1.2807499,0.00035648016,0.021974249,0.12186982,0.0079848133,-66.493378,-66.31179
2010.0,0.16637152,0.0062541594,6.2430845e-05,0.017431231,0.99906921,0.022145661,-0.092934802,0.92103302,0.00038710883,0.021789039,0.22145662,0.0084161628,-65.783249,-65.598976
2020.0,0.17413479,0.0070181955,7.3326722e-05,0.017283985,0.99874377,0.027299799,-0.11507599,0.83682549,0.00049119972,0.021604981,0.27299798,0.0094063357,-64.511131,-64.323181
2030.0,0.19147626,0.0073216534,8.4115367e-05,0.017140523,0.99855876,0.02734464,-0.12468461,0.87126696,0.00054608763,0.021425653,0.27344641,0.0098067708,-64.051674,-63.862377
2040.0,0.2133652,0.0077231107,9.887058e-05,0.017001444,0.9982782,0.023401875,-0.13915764,1.0843449,0.00062740932,0.021251805,0.23401876,0.010380157,-63.501583,-63.310837
2050.0,0.24091108,0.0085430956,0.00012348758,0.016867444,0.99782068,0.032807946,-0.1661661,0.79962307,0.00075705093,0.021084305,0.32807946,0.011388733,-62.34724,-62.147121
2060.0,0.26913762,0.0083564287,0.00013494176,0.016739747,0.99773395,0.023749005,-0.16259715,1.1463069,0.00077243487,0.020924684,0.23749006,0.011253804,-62.649975,-62.455036
2070.0,0.28367874,0.0089264,0.0001519338,0.016615959,0.997464,0.027653702,-0.18223462,1.0264839,0.00085078221,0.020769948,0.27653703,0.011945178,-61.90678,-61.703506
2080.0,0.28361747,0.0077063334,0.00013113905,0.016495632,0.99805874,0.012876425,-0.14122798,1.6675668,0.0006783721,0.02061954,0.12876424,0.010453999,-63.586407,-63.399231
2090.0,0.23787467,0.0063216598,9.0225767e-05,0.016372474,0.99890566,0.0058945618,-0.097206064,1.67167,0.00043538437,0.020465592,0.058945619,0.0086085275,-65.744812,-65.564255
2100.0,0.19588293,0.0061279489,7.2021634e-05,0.016243076,0.99908346,0.0086240144,-0.090517797,1.5098491,0.00038182398,0.020303844,0.08624015,0.0082981391,-66.05957,-65.878586
2110.0,0.17886171,0.0066036326,7.0868213e-05,0.016110314,0.99894768,0.026486298,-0.10207485,0.81327295,0.00042680863,0.020137893,0.26486298,0.0088390829,-65.164978,-64.979973
2120.0,0.19159888,0.0074906871,8.6112435e-05,0.015978597,0.99851459,0.037732221,-0.12923221,0.58400452,0.00056072132,0.019973246,0.3773222,0.0099937283,-63.771633,-63.581772
2130.0,0.22080214,0.0081283189,0.00010768502,0.015851738,0.99808687,0.033880737,-0.15150478,0.73231375,0.0006827974,0.019814672,0.33880734,0.010853709,-62.898457,-62.704456
2140.0,0.25929308,0.0089493655,0.00013923053,0.015731331,0.99749929,0.041080907,-0.18142098,0.60283643,0.00084248331,0.019664165,0.41080907,0.011921946,-61.82431,-61.620583
2150.0,0.30468887,0.0096319169,0.00017608427,0.015618795,0.99686837,0.026622076,-0.20976242,1.1413313,0.001002845,0.019523494,0.26622075,0.012853652,-61.069149,-60.85569
2160.0,0.30460501,0.0075425138,0.00013784926,0.015512309,0.99801117,0.0062851207,-0.13771807,1.9878985,0.00068404112,0.019390386,0.062851205,0.010313189,-63.867443,-63.68462
2170.0,0.24372251,0.0063097938,9.2270333e-05,0.015400865,0.99894172,0.011866748,-0.096301593,1.4059452,0.00042466327,0.019251082,0.11866748,0.0085682031,-65.750969,-65.570938
2180.0,0.19723253,0.0059791622,7.0757116e-05,0.015281817,0.99914229,0.013487222,-0.086077221,1.2467901,0.00036216801,0.019102272,0.13487221,0.0080852332,-66.305496,-66.125427
2190.0,0.17391719,0.0060466658,6.3097148e-05,0.015158468,0.99911636,0.010175984,-0.088208601,1.4185218,0.00037114587,0.018948084,0.10175984,0.0081877932,-66.195724,-66.015923
2200.0,0.16295151,0.0061767758,6.0390896e-05,0.015033791,0.99909341,0.019821197,-0.091019377,1.001873,0.00037901473,0.018792238,0.19821195,0.0083246939,-65.933434,-65.752396
2210.0,0.16851081,0.0067134593,6.787743e-05,0.014909872,0.99886686,0.027298212,-0.10608106,0.79843384,0.00045213947,0.018637339,0.27298212,0.0090160836,-64.997147,-64.813705
2220.0,0.1942613,0.0079366351,9.250686e-05,0.014789434,0.99828666,0.039094798,-0.14396526,0.5849902,0.00062884024,0.018486792,0.39094797,0.010571227,-63.141098,-62.949352
2230.0,0.244091,0.0090740537,0.00013289369,0.014676319,0.99747908,0.041497093,-0.18544212,0.60049433,0.00085095369,0.018345399,0.4149709,0.012059889,-61.670452,-61.465931
2240.0,0.30262813,0.0097795464,0.00017757395,0.014573077,0.99673414,0.036927566,-0.21581382,0.75675106,0.0010366777,0.018216347,0.36927566,0.013046744,-60.874516,-60.659492
2250.0,0.3595911,0.010711318,0.00023110169,0.014479665,0.99585533,0.036596496,-0.2556003,0.82136661,0.0012511193,0.018099582,0.36596495,0.014249226,-59.873775,-59.635204
2260.0,0.40558666,0.01056799,0.00025717414,0.014395774,0.99561667,0.022713158,-0.25443861,1.4460714,0.0012917345,0.017994717,0.22713158,0.01420529,-60.100708,-59.8713
2270.0,0.4024795,0.0095322831,0.00023019293,0.014316353,0.99653178,0.016415561,-0.21084683,1.7428094,0.0010647355,0.017895442,0.1641556,0.012877603,-61.271473,-61.066792
2280.0,0.35259902,0.0080823349,0.0001709894,0.014233424,0.99778455,0.011734275,-0.15429111,1.8149611,0.00074932806,0.01779178,0.11734275,0.010946431,-63.071545,-62.884659
2290.0,0.27676493,0.0064148074,0.00010652362,0.014141233,0.99883848,0.0040408978,-0.10014468,1.7555178,0.00045486909,0.017676542,0.040408976,0.0087422393,-65.592827,-65.414696
2300.0,0.21510112,0.0062933988,8.1223021e-05,0.014038492,0.9990468,0.020192329,-0.094198816,1.007396,0.00039406464,0.017548114,0.2019233,0.0084746946,-65.731956,-65.551628
2310.0,0.20350094,0.0075443815,9.2117327e-05,0.013930795,0.9985351,0.040192921,-0.13028598,0.5357917,0.00055597472,0.017413493,0.4019292,0.010037455,-63.683865,-63.495747
2320.0,0.23827761,0.0087178117,0.00012463555,0.013826349,0.99771947,0.039861813,-0.17267275,0.61684126,0.00078637229,0.017282937,0.39861813,0.011618968,-62.11705,-61.919197
2330.0,0.28419307,0.0092360852,0.00015748988,0.013729717,0.99716944,0.021640887,-0.19485904,1.3675021,0.00092576595,0.017162146,0.21640888,0.012367686,-61.54715,-61.344475
2340.0,0.31061551,0.0091231763,0.000170028,0.013639951,0.99718267,0.026397951,-0.19073093,1.1021999,0.00091692898,0.017049938,0.26397949,0.012230575,-61.67226,-61.471779
2350.0,0.31504229,0.0088616423,0.00016750752,0.013553455,0.99740857,0.032845367,-0.17997277,0.82174593,0.00085792941,0.016941817,0.32845366,0.01186823,-61.96862,-61.771313
2360.0,0.3356438,0.010090104,0.00020320086,0.013468852,0.99657828,0.043167796,-0.22733115,0.61425644,0.0010804824,0.016836066,0.43167797,0.013407839,-60.507282,-60.285805
2370.0,0.37440678,0.0098298509,0.00022082178,0.013390861,0.99629986,0.026171686,-0.22279716,1.1781032,0.0011273676,0.016738577,0.26171687,0.013255416,-60.890076,-60.680462
2380.0,0.37621638,0.0097208591,0.00021942878,0.013316385,0.99658489,0.020242658,-0.21612577,1.5101857,0.0010632983,0.016645482,0.20242657,0.013049707,-61.014107,-60.805187
2390.0,0.3712441,0.0095992852,0.00021382069,0.013242289,0.9967171,0.02258989,-0.21105094,1.3519177,0.001032698,0.016552862,0.22589891,0.012889893,-61.138721,-60.931919
2400.0,0.33798474,0.0078626024,0.00015944637,0.013166945,0.99788558,0.019790001,-0.14685804,1.2844726,0.00072002714,0.016458683,0.19790001,0.010669363,-63.343586,-63.159801
2410.0,0.28360656,0.00746316,0.00012699606,0.013084295,0.99836993,0.015172324,-0.13149191,1.4830164,0.00059763331,0.016355369,0.15172324,0.01007589,-63.909588,-63.726879
2420.0,0.23960301,0.0066342228,9.5374788e-05,0.012995132,0.99880654,0.015678169,-0.10524303,1.2907647,0.00046759748,0.016243916,0.15678169,0.008975178,-65.165939,-64.986595
2430.0,0.22048356,0.0076957424,0.00010180708,0.012901143,0.99844831,0.038847812,-0.13519593,0.57433546,0.00058145076,0.01612643,0.3884781,0.010232556,-63.467297,-63.279541
2440.0,0.25402233,0.0090831956,0.00013844007,0.01280939,0.99748784,0.039449215,-0.18586993,0.64863247,0.00084990065,0.016011737,0.39449215,0.012074267,-61.659309,-61.457554
2450.0,0.30790055,0.0098466082,0.00018190657,0.012725919,0.99669349,0.025454374,-0.21868782,1.2204907,0.0010479188,0.015907399,0.25454375,0.013135373,-60.830673,-60.61779
2460.0,0.33738658,0.0092592631,0.00018743706,0.012650496,0.99693239,0.025912823,-0.1976369,1.1374021,0.00097400724,0.015813122,0.25912824,0.012456358,-61.528316,-61.328716
2470.0,0.35070083,0.010096765,0.00021245664,0.012578082,0.99653089,0.039237633,-0.22800851,0.70984215,0.0010888785,0.015722603,0.39237633,0.013427315,-60.517426,-60.297913
2480.0,0.38584968,0.010044694,0.00023254452,0.012510815,0.99609637,0.016196126,-0.23299593,1.8318599,0.0011788324,0.015638519,0.16196126,0.01356467,-60.697826,-60.486115
2490.0,0.34719279,0.0081149293,0.00016904669,0.012444716,0.99776369,0.0095997471,-0.15578446,1.9508513,0.00075398613,0.015555895,0.095997475,0.011000057,-63.051285,-62.867046
2500.0,0.2757093,0.0064858487,0.00010729253,0.012369944,0.99880505,0.0062428131,-0.10225184,1.7067069,0.00046513919,0.01546243,0.062428132,0.0088374419,-65.47068,-65.294258
2510.0,0.21643817,0.0062185708,8.0756166e-05,0.012285012,0.99904901,0.014518435,-0.092747033,1.2558304,0.0003929034,0.015356265,0.14518435,0.0084049944,-65.875595,-65.697945
2520.0,0.18899746,0.0064362246,7.2985807e-05,0.01219418,0.99897999,0.012038645,-0.09859097,1.4332397,0.00041595433,0.015242726,0.12038645,0.0086767115,-65.507141,-65.328911
2530.0,0.18400827,0.0068760002,7.5914453e-05,0.012101809,0.99880165,0.022376914,-0.1108743,1.0116892,0.00047273943,0.015127262,0.22376914,0.0092253955,-64.749947,-64.569351
2540.0,0.1892495,0.006715084,7.6249569e-05,0.012010762,0.99878299,0.0125345,-0.10798568,1.4722152,0.00047640418,0.015013452,0.12534501,0.0090945596,-65.064209,-64.886307
2550.0,0.18625024,0.006677222,7.4618052e-05,0.011920717,0.99885219,0.017323725,-0.10554023,1.2152131,0.00045563711,0.014900896,0.17323725,0.0089901676,-65.090828,-64.911942
2560.0,0.18871415,0.006980814,7.9042708e-05,0.011831393,0.99872869,0.022984017,-0.11427357,1.0011717,0.00049458659,0.014789241,0.22984016,0.0093711754,-64.582298,-64.401733
2570.0,0.18978047,0.006402913,7.2908872e-05,0.011743671,0.998891,0.0070199603,-0.099501528,1.6530819,0.00044174629,0.014679589,0.070199601,0.0087137735,-65.604477,-65.428619
2580.0,0.17578758,0.0063612182,6.7093388e-05,0.011655377,0.99901187,0.018067788,-0.096268825,1.1169579,0.00040543961,0.014569221,0.18067789,0.0085708611,-65.611008,-65.433098
2590.0,0.17625874,0.0068865032,7.2828385e-05,0.011566832,0.99882537,0.036669619,-0.11024193,0.55905914,0.00046557348,0.01445854,0.36669618,0.0092008561,-64.693123,-64.512039
2600.0,0.19555902,0.0074277697,8.7154047e-05,0.011480846,0.99849373,0.031509075,-0.12817124,0.74144447,0.00056528603,0.014351059,0.31509075,0.009948696,-63.885078,-63.702438
2610.0,0.21424654,0.0076841665,9.8778364e-05,0.01139881,0.99832195,0.025157854,-0.13719873,1.0011157,0.0006146708,0.014248512,0.25157854,0.010305574,-63.536777,-63.353325
2620.0,0.22652379,0.0075430241,0.00010252046,0.011320148,0.99832964,0.018695332,-0.13400987,1.2960653,0.00061031815,0.014150184,0.18695332,0.010176462,-63.780701,-63.59964
2630.0,0.22104332,0.0071640215,9.5013551e-05,0.011242809,0.99856597,0.01559629,-0.1215145,1.3994601,0.00054162712,0.014053511,0.1559629,0.0096710157,-64.358185,-64.179245
2640.0,0.20936206,0.0068137716,8.5592714e-05,0.011164787,0.99874318,0.010240914,-0.11075593,1.6163152,0.00048841775,0.013955984,0.10240915,0.0092150932,-64.918884,-64.74176
2650.0,0.19629782,0.0068673883,8.0883205e-05,0.011085429,0.99880368,0.026537789,-0.11018462,0.8449657,0.00047143354,0.013856786,0.26537788,0.0091967788,-64.746147,-64.566406
2660.0,0.20125522,0.0073267943,8.8473331e-05,0.01100619,0.99856067,0.021102507,-0.12505382,1.1386609,0.00054573559,0.013757737,0.21102506,0.0098205563,-64.072891,-63.891983
2670.0,0.20939583,0.0071687861,9.0066831e-05,0.010929015,0.99853963,0.016198728,-0.12237241,1.3668058,0.00054974784,0.013661268,0.16198729,0.0097054401,-64.347908,-64.169601
2680.0,0.20389025,0.0068361452,8.3629398e-05,0.01085287,0.99874467,0.021855224,-0.1108321,1.0269647,0.00048796242,0.013566087,0.21855223,0.0092211813,-64.827148,-64.649132
2690.0,0.20009425,0.0066984328,8.0419079e-05,0.010776606,0.99876809,0.0087953266,-0.10805994,1.6579995,0.00048053529,0.013470758,0.087953269,0.0090962555,-65.109856,-64.934029
2700.0,0.18551652,0.0063442406,7.0617687e-05,0.010699712,0.99898636,0.011182783,-0.096387818,1.4508936,0.00041290329,0.01337464,0.11182783,0.0085742921,-65.674355,-65.498505
2710.0,0.18089475,0.0069658719,7.5605385e-05,0.010621708,0.99879783,0.036183361,-0.11253371,0.57655632,0.00047446313,0.013277135,0.3618336,0.0093000028,-64.568611,-64.38829
2720.0,0.20338656,0.0078034694,9.5227253e-05,0.010545961,0.99830645,0.034775861,-0.1405547,0.6801036,0.00062139396,0.013182451,0.34775862,0.010437775,-63.346466,-63.162575
2730.0,0.23690954,0.0085149808,0.00012103681,0.010475525,0.99783367,0.028959999,-0.16538438,0.93438381,0.00075315952,0.013094407,0.28959998,0.011360025,-62.394566,-62.204636
2740.0,0.26047772,0.0079719806,0.0001245914,0.010410939,0.99796247,0.016316164,-0.14958191,1.5055022,0.00070875633,0.013013675,0.16316164,0.010773451,-63.194675,-63.013027
2750.0,0.25387084,0.0078223031,0.00011915128,0.010347772,0.99819171,0.022814991,-0.14248455,1.1260664,0.0006495901,0.012934715,0.22814991,0.010509081,-63.349358,-63.166897
2760.0,0.25090498,0.0080337944,0.00012094314,0.010284373,0.99813229,0.035499565,-0.14808311,0.67943013,0.00066834374,0.012855466,0.35499564,0.01072612,-63.013721,-62.828316
2770.0,0.26578948,0.0082697803,0.00013188123,0.010222505,0.99781126,0.015368698,-0.16047272,1.6164858,0.00075463427,0.012778131,0.15368697,0.011174203,-62.799149,-62.615246
2780.0,0.25956339,0.0076580746,0.00011926534,0.010162334,0.99821484,0.012010558,-0.13851604,1.7098215,0.00064065313,0.012702918,0.12010557,0.010350725,-63.653431,-63.474182
2790.0,0.23705164,0.0073798038,0.00010496368,0.010100271,0.99852562,0.032456525,-0.12597957,0.70930111,0.00055436697,0.012625339,0.32456526,0.0098612914,-63.942829,-63.76181
2800.0,0.2440746,0.0084422408,0.0001236322,0.010037076,0.99794936,0.033027727,-0.16184054,0.78427094,0.00072354783,0.012546345,0.33027726,0.011234693,-62.469666,-62.280262
2810.0,0.27346092,0.0086845681,0.00014249342,0.0099779451,0.99755424,0.019746192,-0.17468965,1.4070311,0.00082401012,0.012472431,0.19746193,0.011681454,-62.242977,-62.054466
2820.0,0.28908825,0.0091903526,0.00015940938,0.0099227373,0.99736828,0.039346989,-0.19013834,0.65697646,0.00087751535,0.012403422,0.39346987,0.012217488,-61.53484,-61.33633
2830.0,0.3188844,0.0095953299,0.00018358805,0.009871834,0.99691224,0.03544743,-0.20764154,0.79033494,0.00099075295,0.012339793,0.35447431,0.012788255,-61.074718,-60.870777
2840.0,0.36184433,0.010673019,0.0002317183,0.0098267039,0.99595815,0.046006825,-0.25316763,0.57911569,0.0012291796,0.01228338,0.46006826,0.014180464,-59.889404,-59.659607
2850.0,0.40832594,0.010251432,0.00025115552,0.0097901318,0.99576586,0.017288296,-0.2425258,1.7782855,0.0012488961,0.012237664,0.17288294,0.013850494,-60.470413,-60.259441
2860.0,0.3873933,0.0097446209,0.00022650007,0.0097555881,0.99673295,0.037385322,-0.21339107,0.74107707,0.0010268454,0.012194485,0.37385324,0.012971643,-60.910625,-60.704105
2870.0,0.38251048,0.0095195165,0.00021847888,0.0097191166,0.99669141,0.023216704,-0.2085225,1.306069,0.0010345582,0.012148896,0.23216705,0.012808201,-61.232338,-61.03355
2880.0,0.379224,0.010297246,0.00023429777,0.0096817082,0.99634194,0.039244495,-0.23629054,0.72086573,0.0011345309,0.012102135,0.39244494,0.013680306,-60.285313,-60.065712
2890.0,0.39326462,0.0095401807,0.00022510892,0.0096467435,0.99647558,0.018992757,-0.2123749,1.5643668,0.0010798963,0.012058429,0.18992756,0.012924683,-61.260544,-61.064049
2900.0,0.35786837,0.0090124467,0.00019351619,0.0096099256,0.99732184,0.036899172,-0.18476373,0.70943993,0.00087865326,0.012012407,0.36899173,0.012033802,-61.764843,-61.57093
2910.0,0.33923721,0.0085703051,0.00017444199,0.0095692296,0.99747765,0.01489724,-0.17168026,1.6995304,0.00083551486,0.011961537,0.14897241,0.011573724,-62.407078,-62.221806
2920.0,0.31396765,0.0087106442,0.00016409162,0.0095249908,0.99760425,0.0249031,-0.17432833,1.1304057,0.00081140531,0.011906238,0.24903101,0.011671835,-62.182838,-61.993549
