Time,EmptySet,u,z,v,kappa,k6,k4,k4prime,alpha,cell,Reaction1,Reaction2,Reaction3
3.0,1.0,0.0005426377054694938,0.043805156639759375,0.04434779434522887,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005426377054694938,0.0007908145814043716
3.0100000000000002,1.0,0.000545119995383855,0.04394723556220759,0.04449235555759144,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000545119995383855,0.0007934008918632663
3.02,1.0,0.0005476033192126618,0.04408928862266216,0.044636891941874826,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005476033192126618,0.0007959869803045535
3.0300000000000002,1.0,0.0005500876644644025,0.04423131582333806,0.04478140348780246,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005500876644644025,0.0007985728477757445
3.04,1.0,0.0005525730187822753,0.044373317166439726,0.044925890185222,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005525730187822753,0.0008011584953232154
3.0500000000000003,1.0,0.0005550593699428368,0.04451529265416119,0.045070352024104025,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005550593699428368,0.0008037439239922101
3.06,1.0,0.0005575467058546631,0.04465724228868599,0.04521478899454066,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005575467058546631,0.0008063291348268405
3.0700000000000003,1.0,0.0005600350145570262,0.044799166072187285,0.045359201086744315,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005600350145570262,0.0008089141288700881
3.08,1.0,0.0005625242842185808,0.044941064006827756,0.04550358829104634,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005625242842185808,0.0008114989071638048
3.09,1.0,0.0005650145031360666,0.045082936094759704,0.04564795059789577,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005650145031360666,0.0008140834707487152
3.1,1.0,0.000567505659733023,0.04522478233812502,0.04579228799785804,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000567505659733023,0.0008166678206644177
3.11,1.0,0.000569997742558515,0.045366602739055184,0.0459366004816137,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000569997742558515,0.0008192519579493854
3.12,1.0,0.0005724907402858742,0.04550839729967134,0.04608088803995722,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005724907402858742,0.0008218358836409698
3.13,1.0,0.0005749846417114502,0.04565016602208423,0.04622515066379568,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005749846417114502,0.0008244195987754002
3.14,1.0,0.0005774794357533763,0.04579190890839425,0.046369388344147625,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005774794357533763,0.0008270031043877877
3.15,1.0,0.0005799751114503457,0.045933625960691435,0.04651360107214178,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005799751114503457,0.0008295864015121253
3.16,1.0,0.0005824716579604018,0.04607531718105552,0.046657788839015925,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005824716579604018,0.000832169491181292
3.17,1.0,0.0005849690645597384,0.04621698257155589,0.04680195163611563,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005849690645597384,0.0008347523744270531
3.18,1.0,0.0005874673206415144,0.046358622134251626,0.04694608945489314,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005874673206415144,0.0008373350522800636
3.19,1.0,0.0005899664157146775,0.0465002358711915,0.04709020228690618,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005899664157146775,0.0008399175257698697
3.2,1.0,0.0005924663394028023,0.04664182378441401,0.047234290123816816,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005924663394028023,0.0008424997959249122
3.21,1.0,0.000594967081442938,0.04678338587594737,0.047378352957390305,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000594967081442938,0.0008450818637725279
3.22,1.0,0.0005974686316844685,0.04692492214780951,0.047522390779493974,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005974686316844685,0.000847663730338953
3.23,1.0,0.0005999709800879837,0.047066432602008115,0.0476664035820961,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0005999709800879837,0.0008502453966493245
3.24,1.0,0.0006024741167241623,0.04720791724054063,0.047810391357264795,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006024741167241623,0.0008528268637276844
3.25,1.0,0.0006049780317726653,0.04734937606539426,0.047954354097166925,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006049780317726653,0.0008554081325969817
3.2600000000000002,1.0,0.0006074827155210408,0.04749080907854599,0.04809829179406703,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006074827155210408,0.0008579892042790747
3.27,1.0,0.0006099881583636394,0.04763221628196257,0.04824220444032621,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006099881583636394,0.0008605700797947346
3.2800000000000002,1.0,0.0006124943508005413,0.04777359767760059,0.04838609202840113,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006124943508005413,0.0008631507601636483
3.29,1.0,0.0006150012834364928,0.0479149532674064,0.04852995455084289,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006150012834364928,0.000865731246404421
3.3000000000000003,1.0,0.0006175089469798549,0.048056283053316204,0.04867379200029606,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006175089469798549,0.0008683115395345797
3.31,1.0,0.0006200173322415606,0.048197587037256025,0.048817604369497586,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006200173322415606,0.0008708916405705761
3.3200000000000003,1.0,0.0006225264301340847,0.048338865221141725,0.04896139165127581,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006225264301340847,0.0008734715505277897
3.33,1.0,0.0006250362316704217,0.048480117606879015,0.04910515383854944,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006250362316704217,0.0008760512704205311
3.34,1.0,0.0006275467279630761,0.04862134419636347,0.04924889092432655,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006275467279630761,0.000878630801262045
3.35,1.0,0.0006300579102230608,0.04876254499148056,0.04939260290170362,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006300579102230608,0.0008812101440645144
3.36,1.0,0.0006325697697589067,0.0489037199941056,0.04953628976386451,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006325697697589067,0.0008837892998390627
3.37,1.0,0.000635082297975682,0.04904486920610384,0.04967995150407952,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000635082297975682,0.0008863682695957583
3.38,1.0,0.0006375954863740207,0.049185992629330384,0.049823588115704406,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006375954863740207,0.0008889470543436166
3.39,1.0,0.000640109326549162,0.0493270902656303,0.04996719959217946,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000640109326549162,0.0008915256550906054
3.4,1.0,0.0006426238101899977,0.04946816211683854,0.05011078592702854,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006426238101899977,0.0008941040728436466
3.41,1.0,0.0006451389290781307,0.04960920818478005,0.05025434711385818,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006451389290781307,0.0008966823086086222
3.42,1.0,0.0006476546750869413,0.04975022847126964,0.050397883146356584,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006476546750869413,0.0008992603633903738
3.43,1.0,0.0006501710401806648,0.04989122297811217,0.05054139401829283,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006501710401806648,0.0009018382381927114
3.44,1.0,0.0006526880164134763,0.05003219170710237,0.05068487972351585,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006526880164134763,0.0009044159340184133
3.45,1.0,0.000655205595928586,0.05017313466002504,0.050828340255953626,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000655205595928586,0.0009069934518692315
3.46,1.0,0.0006577237709573426,0.050314051838654894,0.05097177560961224,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006577237709573426,0.0009095707927458947
3.47,1.0,0.0006602425338183474,0.050454943244756696,0.051115185778575045,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006602425338183474,0.0009121479576481136
3.48,1.0,0.0006627618769165741,0.050595808880085184,0.051258570757001756,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006627618769165741,0.0009147249475745828
3.49,1.0,0.0006652817927425009,0.05073664874638513,0.05140193053912763,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006652817927425009,0.0009173017635229858
3.5,1.0,0.0006678022738712487,0.050877462845391325,0.05154526511926257,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006678022738712487,0.0009198784064899988
3.5100000000000002,1.0,0.0006703233129617298,0.05101825117882861,0.05168857449179034,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006703233129617298,0.0009224548774712951
3.52,1.0,0.0006728449027558033,0.051159013748411857,0.05183185865116766,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006728449027558033,0.0009250311774615482
3.5300000000000002,1.0,0.0006753670360774404,0.05129975055584603,0.05197511759192347,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006753670360774404,0.0009276073074544363
3.54,1.0,0.0006778897058318968,0.051440461602826115,0.05211835130865801,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006778897058318968,0.0009301832684426465
3.5500000000000003,1.0,0.0006804129050048954,0.05158114689103721,0.052261559796042106,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006804129050048954,0.0009327590614178782
3.56,1.0,0.0006829366266618141,0.05172180642215449,0.0524047430488163,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006829366266618141,0.0009353346873708482
3.5700000000000003,1.0,0.0006854608639468853,0.05186244019784323,0.052547901061790116,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006854608639468853,0.0009379101472912946
3.58,1.0,0.0006879856100823998,0.05200304821975881,0.05269103382984121,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006879856100823998,0.0009404854421679797
3.59,1.0,0.0006905108583679215,0.05214363048954672,0.05283414134791464,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006905108583679215,0.0009430605729886954
3.6,1.0,0.0006930366021795091,0.052284187008842596,0.052977223611022105,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006930366021795091,0.0009456355407402684
3.61,1.0,0.0006955628349689441,0.05242471777927219,0.053120280614241136,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006955628349689441,0.0009482103464085616
3.62,1.0,0.0006980895502629691,0.052565222802451426,0.05326331235271439,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0006980895502629691,0.0009507849909784808
3.63,1.0,0.0007006167416625318,0.05270570207998634,0.05340631882164887,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007006167416625318,0.0009533594754339778
3.64,1.0,0.0007031444028420375,0.052846155613473174,0.053549300016315214,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007031444028420375,0.000955933800758055
3.65,1.0,0.000705672527548608,0.05298658340449834,0.05369225593204695,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000705672527548608,0.00095850796793277
3.66,1.0,0.0007082011096013497,0.05312698545463842,0.053835186564239766,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007082011096013497,0.000961081977939239
3.67,1.0,0.0007107301428906274,0.05326736176546018,0.05397809190835081,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007107301428906274,0.0009636558317576424
3.68,1.0,0.0007132596213773461,0.05340771233852063,0.05412097195989798,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007132596213773461,0.0009662295303672284
3.69,1.0,0.0007157895390922396,0.05354803717536694,0.05426382671445918,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007157895390922396,0.0009688030747463168
3.7,1.0,0.0007183198901351672,0.053688336277536546,0.054406656167671714,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007183198901351672,0.0009713764658723047
3.71,1.0,0.0007208506686744158,0.053828609646557085,0.0545494603152315,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007208506686744158,0.00097394970472167
3.72,1.0,0.0007233818689460108,0.05396885728394646,0.054692239152892466,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007233818689460108,0.0009765227922699766
3.73,1.0,0.0007259134852530321,0.05410907919121277,0.054834992676465806,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007259134852530321,0.000979095729491877
3.74,1.0,0.0007284455119649388,0.05424927536985446,0.054977720881819396,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007284455119649388,0.0009816685173611194
3.75,1.0,0.000730977943516899,0.054389445821360155,0.05512042376487705,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000730977943516899,0.00098424115685055
3.7600000000000002,1.0,0.0007335107744091276,0.05452959054720881,0.055263101321617936,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007335107744091276,0.0009868136489321183
3.77,1.0,0.0007360439992062293,0.054669709548869634,0.055405753548075865,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007360439992062293,0.0009893859945768818
3.7800000000000002,1.0,0.0007385776125365504,0.05480980282780216,0.05554838044033871,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007385776125365504,0.00099195819475501
3.79,1.0,0.0007411116090915343,0.05494987038545619,0.05569098199454773,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007411116090915343,0.0009945302504357882
3.8000000000000003,1.0,0.0007436459836250861,0.05508991222327188,0.05583355820689696,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007436459836250861,0.0009971021625876247
3.81,1.0,0.0007461807309529417,0.055229928342679646,0.05597610907363259,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007461807309529417,0.0009996739321780515
3.8200000000000003,1.0,0.0007487158459520439,0.055369918745100305,0.056118634591052347,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007487158459520439,0.0010022455601737318
3.83,1.0,0.0007512513235599251,0.05550988343194494,0.056261134755504864,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007512513235599251,0.001004817047540463
3.84,1.0,0.0007537871587740957,0.05564982240461503,0.05640360956338913,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007537871587740957,0.0010073883952431818
3.85,1.0,0.0007563233466514386,0.055789735664502405,0.056546059011153844,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007563233466514386,0.001009959604245969
3.86,1.0,0.0007588598823076099,0.055929623212989235,0.056688483095296845,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007588598823076099,0.0010125306755120525
3.87,1.0,0.000761396760916446,0.056069485051448084,0.05683088181236453,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000761396760916446,0.0010151016100038142
3.88,1.0,0.000763933977709376,0.056209321181241875,0.05697325515895125,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000763933977709376,0.0010176724086827923
3.89,1.0,0.0007664715279748405,0.056349131603723936,0.05711560313169878,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007664715279748405,0.0010202430725096872
3.9,1.0,0.0007690094070577157,0.05648891632023799,0.057257925727295704,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007690094070577157,0.0010228136024443652
3.91,1.0,0.0007715476103587439,0.05662867533211816,0.05740022294247691,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007715476103587439,0.0010253839994458643
3.92,1.0,0.0007740861333339691,0.056768408640688994,0.05754249477402296,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007740861333339691,0.0010279542644723973
3.93,1.0,0.0007766249714941787,0.056908116247265446,0.057684741218759626,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007766249714941787,0.0010305243984813567
3.94,1.0,0.0007791641204043507,0.057047798153152904,0.057826962273557256,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007791641204043507,0.00103309440242932
3.95,1.0,0.0007817035756831066,0.05718745435964721,0.05796915793533032,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007817035756831066,0.0010356642772720538
3.96,1.0,0.0007842433330021688,0.05732708486803463,0.0581113282010368,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007842433330021688,0.0010382340239645173
3.97,1.0,0.0007867833880858255,0.05746668967959191,0.05825347306767774,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007867833880858255,0.001040803643460869
3.98,1.0,0.0007893237367103984,0.05760626879558623,0.05839559253229663,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007893237367103984,0.0010433731367144696
3.99,1.0,0.000791864374703718,0.05774582221727526,0.05853768659197898,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000791864374703718,0.0010459425046778863
4.0,1.0,0.0007944052979446027,0.05788534994590713,0.05867975524385174,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007944052979446027,0.001048511748302899
4.01,1.0,0.0007969465023623437,0.05802485198272049,0.05882179848508284,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007969465023623437,0.0010510808685405034
4.0200000000000005,1.0,0.0007994879839361956,0.058164328328944456,0.058963816312880654,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0007994879839361956,0.001053649866340916
4.03,1.0,0.0008020297386948702,0.05830377898579864,0.05910580872449351,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008020297386948702,0.0010562187426535782
4.04,1.0,0.0008045717627160383,0.05844320395449318,0.05924777571720922,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008045717627160383,0.001058787498427162
4.05,1.0,0.0008071140521258338,0.05858260323622873,0.059389717288354564,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008071140521258338,0.001061356134609573
4.0600000000000005,1.0,0.0008096566030983644,0.05872197683219648,0.05953163343529484,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008096566030983644,0.0010639246521479562
4.07,1.0,0.000812199411855226,0.05886132474357811,0.05967352415543333,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000812199411855226,0.0010664930519886993
4.08,1.0,0.0008147424746650241,0.059000646971545875,0.0598153894462109,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008147424746650241,0.0010690613350774383
4.09,1.0,0.000817285787842897,0.05913994351726258,0.059957229305105476,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000817285787842897,0.0010716295023590618
4.1,1.0,0.0008198293477500464,0.05927921438188157,0.06009904372963162,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008198293477500464,0.001074197554777715
4.11,1.0,0.0008223731507932717,0.05941845956654677,0.06024083271734004,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008223731507932717,0.0010767654932768037
4.12,1.0,0.0008249171934245075,0.059557679072392636,0.06038259626581714,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008249171934245075,0.0010793333187990005
4.13,1.0,0.0008274614721403695,0.059696872900544234,0.060524334372684604,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008274614721403695,0.001081901032286248
4.14,1.0,0.0008300059834817008,0.05983604105211722,0.06066604703559892,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008300059834817008,0.0010844686346797637
4.15,1.0,0.0008325507240331261,0.05997518352821783,0.06080773425225096,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008325507240331261,0.001087036126920044
4.16,1.0,0.0008350956904226072,0.060114300329942874,0.06094939602036548,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008350956904226072,0.0010896035099468686
4.17,1.0,0.0008376408793210065,0.06025339145837981,0.061091032337700815,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008376408793210065,0.0010921707846993063
4.18,1.0,0.0008401862874416518,0.06039245691460667,0.061232643202048326,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008401862874416518,0.0010947379521157176
4.19,1.0,0.0008427319115399075,0.06053149669969216,0.06137422861123207,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008427319115399075,0.001097305013133761
4.2,1.0,0.0008452777484127484,0.060670510814695544,0.06151578856310829,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008452777484127484,0.0010998719686903947
4.21,1.0,0.00084782379489834,0.06080949926066677,0.06165732305556511,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.00084782379489834,0.0011024388197218844
4.22,1.0,0.0008503700478756209,0.0609484620386464,0.061798832086522024,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008503700478756209,0.0011050055671638051
4.23,1.0,0.0008529165042638908,0.06108739914966568,0.06194031565392957,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008529165042638908,0.0011075722119510472
4.24,1.0,0.000855463161022401,0.061226310594746466,0.062081773755768864,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000855463161022401,0.001110138755017819
4.25,1.0,0.0008580100151499517,0.06136519637490129,0.06222320639005124,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008580100151499517,0.001112705197297653
4.26,1.0,0.0008605570636844906,0.06150405649113336,0.06236461355481785,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008605570636844906,0.0011152715397234091
4.2700000000000005,1.0,0.0008631043037027173,0.06164289094443656,0.06250599524813928,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008631043037027173,0.0011178377832272797
4.28,1.0,0.0008656517323196906,0.06178169973579544,0.06264735146811513,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008656517323196906,0.0011204039287407927
4.29,1.0,0.0008681993466884406,0.06192048286618526,0.0627886822128737,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008681993466884406,0.0011229699771948183
4.3,1.0,0.0008707471439995846,0.062059240336571966,0.06292998748057155,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008707471439995846,0.001125535929519571
4.3100000000000005,1.0,0.0008732951214809461,0.0621979721479122,0.06307126726939315,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008732951214809461,0.001128101786644614
4.32,1.0,0.0008758432763971779,0.06233667830115331,0.06321252157755049,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008758432763971779,0.0011306675494988658
4.33,1.0,0.0008783916060493901,0.06247535879723335,0.06335375040328274,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008783916060493901,0.0011332332190106017
4.34,1.0,0.0008809401077747805,0.06261401363708112,0.0634949537448559,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008809401077747805,0.0011357987961074598
4.3500000000000005,1.0,0.0008834887789462692,0.06275264282161616,0.06363613160056243,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008834887789462692,0.0011383642817164457
4.36,1.0,0.0008860376169721365,0.06289124635174867,0.0637772839687208,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008860376169721365,0.001140929676763934
4.37,1.0,0.0008885866192956656,0.06302982422837965,0.06391841084767531,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008885866192956656,0.0011434949821756753
4.38,1.0,0.0008911357833947876,0.06316837645240085,0.06405951223579563,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008911357833947876,0.0011460601988768006
4.39,1.0,0.0008936851067817309,0.06330690302469473,0.06420058813147646,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008936851067817309,0.0011486253277918229
4.4,1.0,0.0008962345870026739,0.06344540394613454,0.06434163853313722,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008962345870026739,0.001151190369844644
4.41,1.0,0.0008987842216373998,0.0635838792175843,0.0644826634392217,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0008987842216373998,0.001153755325958557
4.42,1.0,0.0009013340082989583,0.06372232883989874,0.0646236628481977,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009013340082989583,0.0011563201970562524
4.43,1.0,0.0009038839446333273,0.06386075281392346,0.06476463675855679,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009038839446333273,0.00115888498405982
4.44,1.0,0.0009064340283190796,0.06399915114049479,0.06490558516881387,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009064340283190796,0.0011614496878907545
4.45,1.0,0.0009089842570670524,0.06413752382043982,0.06504650807750686,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009089842570670524,0.0011640143094699597
4.46,1.0,0.000911534628620021,0.06427587085457648,0.0651874054831965,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.000911534628620021,0.0011665788497177514
4.47,1.0,0.0009140851407523746,0.06441419224371349,0.06532827738446587,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009140851407523746,0.0011691433095538633
4.48,1.0,0.0009166357912697968,0.06455248798865038,0.06546912377992017,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009166357912697968,0.0011717076898974507
4.49,1.0,0.0009191865780089468,0.06469075809017745,0.0656099446681864,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009191865780089468,0.0011742719916670917
4.5,1.0,0.0009217374988371474,0.06482900254907588,0.06575074004791302,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009217374988371474,0.0011768362157807968
4.51,1.0,0.0009242885516520733,0.06496722136611763,0.0658915099177697,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0009242885516520733,0.001179400363156008
