APC,APC_Cdc20,Bub3_BubR1,Bub3_BubR1_Cdc20,Cdc20,Cdc20_CMad2,MCC,MCC_APC,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
8.933992921423344e-09,7.707582091660171e-08,1.2126705280705598e-07,5.789495992693785e-10,1.3616849263676686e-07,1.0227392536872646e-09,1.1638114316997862e-09,3.9901861619748856e-09,4.991060763393636e-08,8.939236606363649e-11,1.2373387078657448e-07,4.97
8.924452570155823e-09,7.707496130990464e-08,1.212543900896534e-07,5.794423519486501e-10,1.3615662949314435e-07,1.022799286604268e-09,1.1655814384585157e-09,4.000586119939468e-09,4.9910599437269394e-08,8.940056273059678e-11,1.2372163259226718e-07,4.98
8.914988646417643e-09,7.707402074949378e-08,1.2124173019170091e-07,5.799337698899867e-10,1.3614484147916523e-07,1.0228679630417698e-09,1.167345434320624e-09,4.010990604088518e-09,4.991059979371326e-08,8.940020628673664e-11,1.2370939579226238e-07,4.99
8.905588241458835e-09,7.707301197508472e-08,1.212290723844949e-07,5.804238928001793e-10,1.3613312438459464e-07,1.0229360248154001e-09,1.1691039392485705e-09,4.021399783456395e-09,4.991059999397108e-08,8.940000602891458e-11,1.2369716024645074e-07,5.0
8.896250895990609e-09,7.707193545414178e-08,1.2121641667701776e-07,5.809127240013384e-10,1.3612147764184508e-07,1.0230035810307511e-09,1.1708569491133803e-09,4.031813649867556e-09,4.9910600136026345e-08,8.939986397364883e-11,1.236849259560147e-07,5.01
8.886976150724175e-09,7.70707916541293e-08,1.2120376307825194e-07,5.814002668155742e-10,1.3610990068332906e-07,1.0230707407934143e-09,1.1726044597860792e-09,4.042232195146462e-09,4.9910600317862535e-08,8.939968213745761e-11,1.2367269292213663e-07,5.02
8.877763546370745e-09,7.706958104251163e-08,1.2119111159717977e-07,5.818865245649975e-10,1.3609839294145901e-07,1.0231376132089816e-09,1.1743464671376924e-09,4.052655411117567e-09,4.9910600637463133e-08,8.939936253685918e-11,1.2366046114599893e-07,5.03
8.868612623641525e-09,7.706830408675309e-08,1.2117846224278374e-07,5.823715005717184e-10,1.3608695384864745e-07,1.0232043073830449e-09,1.1760829670392447e-09,4.063083289605331e-09,4.991060119281162e-08,8.939880718837175e-11,1.2364823062878404e-07,5.04
8.859522923247729e-09,7.7066961254318e-08,1.211658150240462e-07,5.828551981578477e-10,1.360755828373069e-07,1.023270932421196e-09,1.1778139553617617e-09,4.073515822434209e-09,4.991060208189148e-08,8.939791810851353e-11,1.2363600137167434e-07,5.05
8.850493985900564e-09,7.706555301267072e-08,1.2115316994994962e-07,5.833376206454955e-10,1.360642793398497e-07,1.0233375974290267e-09,1.1795394279762687e-09,4.08395300142866e-09,4.991060340268619e-08,8.939659731380278e-11,1.2362377337585225e-07,5.06
8.841525352311241e-09,7.706407982927555e-08,1.2114052702947631e-07,5.838187713567725e-10,1.360530427886885e-07,1.023404411512129e-09,1.1812593807537911e-09,4.094394818413145e-09,4.991060525317924e-08,8.939474682075772e-11,1.236115466425002e-07,5.07
8.832616563190968e-09,7.706254217159686e-08,1.2112788627160877e-07,5.84298653613789e-10,1.3604187261623567e-07,1.0234714837760943e-09,1.1829738095653543e-09,4.104841265212116e-09,4.99106077313541e-08,8.939226864589657e-11,1.2359932117280056e-07,5.08
8.823767159250956e-09,7.706094050709896e-08,1.2111524768532936e-07,5.847772707386555e-10,1.3603076825490375e-07,1.0235389233265148e-09,1.1846827102819831e-09,4.1152923336500345e-09,4.991061093519426e-08,8.938906480573756e-11,1.2358709696793577e-07,5.09
8.814976681202416e-09,7.705927530324618e-08,1.211026112796205e-07,5.852546260534825e-10,1.360197291371052e-07,1.0236068392689822e-09,1.1863860787747031e-09,4.125748015551356e-09,4.991061496268319e-08,8.938503731679894e-11,1.235748740290882e-07,5.1
8.806244669756554e-09,7.705754702750285e-08,1.2108997706346456e-07,5.857307228803805e-10,1.360087546952525e-07,1.0236753407090882e-09,1.1880839109145397e-09,4.136208302740541e-09,4.9910619911804396e-08,8.938008819559892e-11,1.2356265235744027e-07,5.11
8.797570665624583e-09,7.705575614733332e-08,1.2107734504584402e-07,5.862055645414596e-10,1.3599784436175812e-07,1.023744536752425e-09,1.1897762025725183e-09,4.146673187042043e-09,4.991062588054134e-08,8.937411945865574e-11,1.2355043195417438e-07,5.12
8.788954209261955e-09,7.705390313094898e-08,1.2106471522838192e-07,5.866791543545941e-10,1.3598699764504307e-07,1.0238144523897186e-09,1.191462957474519e-09,4.157142659789006e-09,4.991063288892013e-08,8.936711107986734e-11,1.2353821281926692e-07,5.13
8.780394836520487e-09,7.70519884600086e-08,1.210520874802338e-07,5.871514955614001e-10,1.3597621542168287e-07,1.0238835985421898e-09,1.1931443207339988e-09,4.167616703470856e-09,4.991063955373224e-08,8.936044626775512e-11,1.2352599493098524e-07,5.14
8.771892084159749e-09,7.705001261351934e-08,1.2103946169667542e-07,5.876225914185303e-10,1.3596549829847672e-07,1.023950784679195e-09,1.194820409585247e-09,4.178095302320849e-09,4.991064476846258e-08,8.935523153741306e-11,1.2351377827187732e-07,5.15
8.76344549013177e-09,7.70479760670052e-08,1.21026837807295e-07,5.880924452023903e-10,1.359548465278382e-07,1.0240152124514597e-09,1.1964913046396807e-09,4.1885784428629764e-09,4.991064779006846e-08,8.935220993153592e-11,1.2350156283011438e-07,5.16
8.755054593001275e-09,7.704587929455286e-08,1.2101421575413015e-07,5.885610601940916e-10,1.3594426023387777e-07,1.0240762256994057e-09,1.198157073229993e-09,4.1990661124458005e-09,4.991064800728155e-08,8.935199271844284e-11,1.2348934859590639e-07,5.17
8.746718940854752e-09,7.70437227479129e-08,1.210015956726927e-07,5.890284397478764e-10,1.359337375467777e-07,1.024135378002018e-09,1.1998175763271473e-09,4.209558311232295e-09,4.991064685670992e-08,8.935314329007893e-11,1.234771355911485e-07,5.18
8.73843807957094e-09,7.704150688401475e-08,1.2098897765363497e-07,5.894945872010308e-10,1.3592327705903872e-07,1.0241937105813913e-09,1.2014727227497846e-09,4.220055036414242e-09,4.9910645300134596e-08,8.935469986540676e-11,1.234649238303892e-07,5.19
8.730211552743543e-09,7.703923216514818e-08,1.2097636174117908e-07,5.899595058732909e-10,1.3591287784166658e-07,1.0242517343641767e-09,1.2031224708394542e-09,4.230556282108209e-09,4.991064380788503e-08,8.93561921149695e-11,1.2345271332057323e-07,5.2
8.72203890623887e-09,7.703689905159853e-08,1.2096374797623846e-07,5.90423199075511e-10,1.3590253900198533e-07,1.0243099226544271e-09,1.2047667825235387e-09,4.2410620421625444e-09,4.9910642815447864e-08,8.93571845521318e-11,1.234405040681074e-07,5.21
8.713919716691302e-09,7.703450797651437e-08,1.209511363549308e-07,5.908856699983026e-10,1.358922601390182e-07,1.0243682393980965e-09,1.2064056682766516e-09,4.251572306794256e-09,4.9910642286585975e-08,8.935771341401701e-11,1.2342829607211702e-07,5.22
8.705853552593022e-09,7.703205938022559e-08,1.2093852688522833e-07,5.913469218640972e-10,1.358820407216693e-07,1.0244267833333053e-09,1.208039125726283e-09,4.262087067181323e-09,4.9910642309895184e-08,8.93576901048116e-11,1.2341608933365433e-07,5.23
8.697839975597996e-09,7.702955370909316e-08,1.2092591958505892e-07,5.918069579220503e-10,1.3587188010956242e-07,1.0244857664032034e-09,1.2096671417102827e-09,4.272606315308786e-09,4.991064307881207e-08,8.935692118791879e-11,1.2340388385538984e-07,5.24
8.689875265844869e-09,7.7026994773951e-08,1.2091331434761035e-07,5.922658062189812e-10,1.3586177553232173e-07,1.0245440413374742e-09,1.211289885966632e-09,4.28312996020408e-09,4.9910643505189956e-08,8.93564948100371e-11,1.233916796176818e-07,5.25
8.681967631586594e-09,7.702437416271472e-08,1.2090071144344342e-07,5.927234048028924e-10,1.3585173274435455e-07,1.0246045363739865e-09,1.2129069460551154e-09,4.293658205698624e-09,4.991064635769598e-08,8.93536423040138e-11,1.233794766695683e-07,5.26
8.674110235384354e-09,7.702169888583227e-08,1.2088811061087814e-07,5.931798053459887e-10,1.358417473257392e-07,1.0246643993065507e-09,1.214518704992587e-09,4.304190878783308e-09,4.991064894735226e-08,8.93510526477308e-11,1.2336727496426986e-07,5.27
8.666303077238149e-09,7.701896894330367e-08,1.2087551184991458e-07,5.936350078482703e-10,1.358318192764756e-07,1.024723630135167e-09,1.2161251627790472e-09,4.314727979458134e-09,4.99106512741588e-08,8.934872584118808e-11,1.2335507450178649e-07,5.28
8.658546093936866e-09,7.701618439990756e-08,1.2086291516208851e-07,5.940890128085368e-10,1.3582194851419766e-07,1.0247822479831301e-09,1.2177263189474663e-09,4.325269506155517e-09,4.991065335542291e-08,8.934664457708893e-11,1.2334287528233685e-07,5.29
8.650838683270594e-09,7.70133458727882e-08,1.2085032056203156e-07,5.945418249788372e-10,1.3581213425420585e-07,1.0248404350373635e-09,1.2193221690484733e-09,4.3358154439411475e-09,4.9910655356030535e-08,8.934464396945976e-11,1.233306773080036e-07,5.3
8.643180695455357e-09,7.701045351544409e-08,1.2083772805338299e-07,5.949934455411192e-10,1.3580237630132665e-07,1.024898236612102e-09,1.2209127119754042e-09,4.3463657891005054e-09,4.991065731699277e-08,8.934268300722493e-11,1.2331848057930483e-07,5.31
8.635572130491153e-09,7.70075073278752e-08,1.2082513763614278e-07,5.954438744953832e-10,1.357926746555601e-07,1.0249556527073456e-09,1.2224979477282587e-09,4.356920541633593e-09,4.9910659238309606e-08,8.934076169038449e-11,1.2330628509624047e-07,5.32
8.628012942903013e-09,7.70045073566973e-08,1.208125493105871e-07,5.958931121990112e-10,1.3578302926628603e-07,1.0250126876036095e-09,1.2240778768143087e-09,4.367479700399623e-09,4.9910661123649556e-08,8.933887635043249e-11,1.2329409085883206e-07,5.33
8.620502019028373e-09,7.700145474351028e-08,1.207999630834782e-07,5.963411674041464e-10,1.3577343889383886e-07,1.025069446128871e-09,1.225652511656426e-09,4.378043237461275e-09,4.9910663062852754e-08,8.933693714723586e-11,1.2328189786760624e-07,5.34
8.613038880590048e-09,7.69983499785894e-08,1.2078737895772025e-07,5.967880438695133e-10,1.357639030058278e-07,1.0251259733028979e-09,1.2272218575897783e-09,4.388611140820495e-09,4.9910665094502234e-08,8.933490549775545e-11,1.232697061227891e-07,5.35
8.605623527588035e-09,7.699519306193462e-08,1.2077479693331325e-07,5.972337415951115e-10,1.357544216022528e-07,1.0251822691256903e-09,1.2287859146143652e-09,4.3991834104772855e-09,4.9910667218598e-08,8.933278140199126e-11,1.2325751562438072e-07,5.36
8.598260255664935e-09,7.699197958069791e-08,1.2076221702326874e-07,5.976782261314174e-10,1.3574499907907693e-07,1.0252383634937154e-09,1.2303445869627763e-09,4.40976016363711e-09,4.991066949072938e-08,8.933050927061001e-11,1.2324532637663583e-07,5.37
8.59093711143793e-09,7.698872181440691e-08,1.207496391913799e-07,5.981215933403043e-10,1.3573562320375804e-07,1.025294173214783e-09,1.2318981411247146e-09,4.420341074155096e-09,4.991067175620926e-08,8.932824379073151e-11,1.2323313836771474e-07,5.38
8.583661343444848e-09,7.698541231674942e-08,1.207370634596026e-07,5.985637850910799e-10,1.3572630139411634e-07,1.025349748736682e-09,1.2334464155006796e-09,4.430926339805671e-09,4.991067410883999e-08,8.932589116000235e-11,1.23220951604797e-07,5.39
8.576432571935486e-09,7.6982051477837e-08,1.2072448982678652e-07,5.990048044292059e-10,1.357170332615329e-07,1.0254050874164576e-09,1.2349894185568535e-09,4.441515950227456e-09,4.991067654370727e-08,8.932345629271887e-11,1.2320876608750658e-07,5.4
8.569250417159634e-09,7.697863968778124e-08,1.207119182917814e-07,5.994446544001436e-10,1.3570781841738884e-07,1.0254601866111553e-09,1.2365271587594187e-09,4.452109895059062e-09,4.991067905589681e-08,8.932094410317744e-11,1.2319658181546724e-07,5.41
8.562114356116741e-09,7.697517748517815e-08,1.2069934885280847e-07,5.998833393474772e-10,1.3569865632462273e-07,1.0255150430074188e-09,1.2380596491390384e-09,4.462708158705053e-09,4.9910681639005676e-08,8.93183609943173e-11,1.2318439878815422e-07,5.42
8.555023779357521e-09,7.697166549823109e-08,1.2068678150770956e-07,6.003208643981822e-10,1.3568954635659098e-07,1.0255696528873187e-09,1.2395869054809479e-09,4.473310722411343e-09,4.9910684285732544e-08,8.931571426744399e-11,1.2317221700495298e-07,5.43
8.547978248867405e-09,7.696810417744485e-08,1.2067421625507879e-07,6.00757233125707e-10,1.3568048806429854e-07,1.0256240133352269e-09,1.2411089381078458e-09,4.4839175736876966e-09,4.991068699055766e-08,8.931300944233115e-11,1.2316003646542695e-07,5.44
8.540977327669831e-09,7.696449397224831e-08,1.2066165309351478e-07,6.011924490940932e-10,1.3567148099982593e-07,1.0256781214403731e-09,1.242625757309355e-09,4.494528700081802e-09,4.991068974797202e-08,8.931025202796552e-11,1.2314785716914056e-07,5.45
8.53402057878824e-09,7.696083533207034e-08,1.206490920216162e-07,6.016265158673828e-10,1.356625247152537e-07,1.025731974291988e-09,1.2441373733750996e-09,4.505144089141351e-09,4.9910692552466656e-08,8.930744753333388e-11,1.2313567911565827e-07,5.46
8.527107565246067e-09,7.695712870633984e-08,1.2063653303798167e-07,6.020594370096179e-10,1.3565361876266237e-07,1.0257855689793008e-09,1.245643796594703e-09,4.515763728414034e-09,4.991069539853256e-08,8.930460146742299e-11,1.2312350230454459e-07,5.47
8.52023785006675e-09,7.695337454448565e-08,1.2062397614120984e-07,6.024912160848402e-10,1.356447626941325e-07,1.025838902591542e-09,1.2471450372577892e-09,4.5263876054475425e-09,4.991069828066077e-08,8.930171933921963e-11,1.2311132673536395e-07,5.48
8.513410996273725e-09,7.694957329593665e-08,1.206114213298994e-07,6.029218566570919e-10,1.356359560617446e-07,1.0258919722179412e-09,1.248641105653981e-09,4.537015707789566e-09,4.9910701193342275e-08,8.929880665771054e-11,1.2309915240768085e-07,5.49
8.506626566890433e-09,7.694572541012171e-08,1.2059886860264894e-07,6.033513622904145e-10,1.356271984175793e-07,1.0259447749477287e-09,1.2501320120729022e-09,4.547648022987794e-09,4.991070413106811e-08,8.929586893188251e-11,1.2308697932105976e-07,5.5
8.499884124940306e-09,7.694183133646971e-08,1.2058631795805708e-07,6.037797365488502e-10,1.3561848931371704e-07,1.0259973078701342e-09,1.2516177668041768e-09,4.5582845385899185e-09,4.991070708832927e-08,8.929291167072228e-11,1.230748074750651e-07,5.51
8.49318323344679e-09,7.693789152440952e-08,1.2057376939472253e-07,6.042069829964409e-10,1.3560982830223845e-07,1.0260495680743876e-09,1.2530983801374282e-09,4.568925242143629e-09,4.9910710059616776e-08,8.928994038321664e-11,1.230626368692614e-07,5.52
8.486523599364054e-09,7.693390627776103e-08,1.2056122291154962e-07,6.046331042534679e-10,1.3560121507818152e-07,1.0261015556068846e-09,1.2545738613220974e-09,4.5795701228748615e-09,4.991071304317095e-08,8.928695682903944e-11,1.2305046750336718e-07,5.53
8.479905269990023e-09,7.692987555603194e-08,1.205486785081655e-07,6.050581007085627e-10,1.355926496746268e-07,1.0261532775066385e-09,1.2560442171479753e-09,4.590219173977982e-09,4.991071604609788e-08,8.928395390210636e-11,1.2303829937746538e-07,5.54
8.473327940393123e-09,7.692579967506649e-08,1.2053613618344937e-07,6.054819750599419e-10,1.3558413177480685e-07,1.026204733575843e-09,1.2575094569504006e-09,4.600872384540336e-09,4.991071906632828e-08,8.928093367170825e-11,1.2302613249126178e-07,5.55
8.466791277688793e-09,7.692167897898782e-08,1.2052359593622087e-07,6.059047301891113e-10,1.3557566103419052e-07,1.0262559230423764e-09,1.2589695902667284e-09,4.611529743323336e-09,4.9910722101064696e-08,8.927789893529529e-11,1.2301396684443232e-07,5.56
8.460294948992462e-09,7.691751381191909e-08,1.2051105776529978e-07,6.063263689775768e-10,1.355672371082464e-07,1.0263068451341175e-09,1.260424626634313e-09,4.622191239088392e-09,4.9910725147509674e-08,8.927485249031767e-11,1.2300180243665292e-07,5.57
8.453838621419573e-09,7.691330451798345e-08,1.2049852166950576e-07,6.067468943068443e-10,1.355588596524432e-07,1.0263574990789443e-09,1.2618745755905093e-09,4.632856860596916e-09,4.991072820286576e-08,8.927179713422559e-11,1.2298963926759947e-07,5.58
8.447421962085558e-09,7.690905144130408e-08,1.2048598764765864e-07,6.071663090584195e-10,1.3555052832224966e-07,1.0264078841047354e-09,1.2633194466726713e-09,4.643526596610319e-09,4.991073126433552e-08,8.926873566446927e-11,1.229774773369479e-07,5.59
8.441044638105854e-09,7.690475492600407e-08,1.2047345569857807e-07,6.075846161138082e-10,1.3554224277313447e-07,1.026457999439369e-09,1.2647592494181544e-09,4.654200435890012e-09,4.9910734329121485e-08,8.926567087849887e-11,1.22965316644374e-07,5.6
8.434706316595895e-09,7.690041531620664e-08,1.204609258210838e-07,6.080018183545162e-10,1.3553400266056628e-07,1.0265078443107237e-09,1.2661939933643129e-09,4.664878367197407e-09,4.991073739442623e-08,8.926260557376464e-11,1.2295315718955387e-07,5.61
8.428406664671116e-09,7.689603295603492e-08,1.2044839801399556e-07,6.084179186620493e-10,1.3552580764001381e-07,1.0265574179466779e-09,1.2676236880485011e-09,4.6755603792939145e-09,4.991074045745227e-08,8.925954254771673e-11,1.2294099897216325e-07,5.62
8.422145349446959e-09,7.689160818961204e-08,1.204358722761331e-07,6.088329199179134e-10,1.355176573669458e-07,1.0266067195751097e-09,1.269048343008074e-09,4.686246460940945e-09,4.991074351540218e-08,8.925648459780536e-11,1.2292884199187813e-07,5.63
8.415922056399464e-09,7.688714134309047e-08,1.204233486065315e-07,6.092468249377073e-10,1.3550955151175882e-07,1.0266557516820254e-09,1.2704679680208257e-09,4.696936600510007e-09,4.991074656864385e-08,8.925343135613247e-11,1.2291668624843107e-07,5.64
8.40973659542135e-09,7.688263262084807e-08,1.2041082700568527e-07,6.09659636090425e-10,1.355014898460056e-07,1.0267045388314212e-09,1.2718825744938376e-09,4.70763078373051e-09,4.9910749638994474e-08,8.925036100551086e-11,1.2290453174193878e-07,5.65
8.403588688784064e-09,7.687808231302329e-08,1.2039830747306114e-07,6.10071356059585e-10,1.3549347206999893e-07,1.0267530900387209e-09,1.2732921726867536e-09,4.7183289981925776e-09,4.991075273316543e-08,8.924726683455788e-11,1.2289237847224745e-07,5.66
8.397478034187399e-09,7.687349073380441e-08,1.2038579000783758e-07,6.10481987616908e-10,1.354854978640739e-07,1.0268014099590592e-09,1.2746967725374438e-09,4.729031232008133e-09,4.991075585363197e-08,8.924414636801664e-11,1.228802264391274e-07,5.67
8.39140432933114e-09,7.686885819737968e-08,1.2037327460919306e-07,6.108915335341144e-10,1.3547756690856558e-07,1.0268495032475697e-09,1.2760963839837769e-09,4.739737473289105e-09,4.991075900286935e-08,8.92409971306303e-11,1.22868075642349e-07,5.68
8.385367271915077e-09,7.686418501793745e-08,1.2036076127630607e-07,6.11299996582925e-10,1.3546967888380906e-07,1.0268973745593857e-09,1.2774910169636221e-09,4.750447710147417e-09,4.991076218335285e-08,8.923781664714193e-11,1.2285592608168248e-07,5.69
8.379366559639002e-09,7.685947150966595e-08,1.2034825000835515e-07,6.1170737953506e-10,1.3546183347013937e-07,1.0269450285496418e-09,1.2788806814148484e-09,4.761161930694994e-09,4.991076539755769e-08,8.92346024422947e-11,1.228437777568983e-07,5.7
8.373401890202701e-09,7.685471798675347e-08,1.2033574080451873e-07,6.121136851622403e-10,1.354540303478916e-07,1.0269924698734716e-09,1.280265387275325e-09,4.771880123043763e-09,4.9910768647959156e-08,8.923135204083168e-11,1.2283163066776666e-07,5.71
8.367472961305963e-09,7.684992476338832e-08,1.203232336639753e-07,6.125189162361864e-10,1.3544626919740074e-07,1.0270397031860085e-09,1.281645144482921e-09,4.782602275305647e-09,4.991077193703249e-08,8.922806296749601e-11,1.22819484814058e-07,5.72
8.361579470648579e-09,7.684509215375878e-08,1.2031072858590335e-07,6.129230755286188e-10,1.3543854969900198e-07,1.027086733142387e-09,1.2830199629755056e-09,4.793328375592574e-09,4.991077526725296e-08,8.922473274703083e-11,1.2280734019554257e-07,5.73
8.355721115930337e-09,7.684022047205314e-08,1.2029822556948138e-07,6.133261658112582e-10,1.354308715330303e-07,1.0271335643977404e-09,1.2843898526909479e-09,4.804058412016468e-09,4.9910778641095804e-08,8.922135890417922e-11,1.2279519681199072e-07,5.74
8.349899056349265e-09,7.683530858616442e-08,1.2028572461525765e-07,6.137281842339755e-10,1.3542323576149092e-07,1.0271802676021183e-09,1.2857548430221698e-09,4.8147923574862406e-09,4.991078213301953e-08,8.921786698045762e-11,1.2278305466490906e-07,5.75
8.344109721886114e-09,7.683036004400805e-08,1.2027322571934797e-07,6.14129146138212e-10,1.3541563897548508e-07,1.0272266998546494e-09,1.2871149004080848e-09,4.825530234105768e-09,4.991078558455429e-08,8.921441544569558e-11,1.2277091375018583e-07,5.76
8.338354919111994e-09,7.682537307283817e-08,1.2026072888290737e-07,6.145290461836314e-10,1.3540808284903107e-07,1.0272729610379407e-09,1.2884700628592634e-09,4.836272008049761e-09,4.9910789102043665e-08,8.921089795631916e-11,1.2275877407009676e-07,5.77
8.332634349837261e-09,7.682034798277528e-08,1.2024823410511823e-07,6.149278871261422e-10,1.3540056706634997e-07,1.0273190559927418e-09,1.2898203403682933e-09,4.847017667387389e-09,4.991079268816537e-08,8.920731183461355e-11,1.2274663562441703e-07,5.78
8.32694771825569e-09,7.681528508158122e-08,1.2023574138516505e-07,6.15325671712485e-10,1.353930913139162e-07,1.027364989667426e-09,1.2911657429594897e-09,4.85776720016302e-09,4.991079634571451e-08,8.920365428547355e-11,1.2273449841292464e-07,5.79
8.321294730944461e-09,7.681018467465922e-08,1.202232507222347e-07,6.157224026802322e-10,1.3538565528045723e-07,1.027410767117992e-09,1.2925062806888951e-09,4.868520594396237e-09,4.991080007760358e-08,8.919992239640352e-11,1.227223624354005e-07,5.8
8.315675096864177e-09,7.680504706505392e-08,1.2021076211551616e-07,6.161180827577886e-10,1.3537825865695393e-07,1.0274563935080634e-09,1.2938419636442796e-09,4.879277838081825e-09,4.9910803886862464e-08,8.919611313751744e-11,1.2271022769162836e-07,5.81
8.310088527358855e-09,7.67998725534513e-08,1.2019827556420075e-07,6.165127146643899e-10,1.3537090113664032e-07,1.0275018741088874e-09,1.29517280194514e-09,4.890038919189778e-09,4.9910807776638445e-08,8.919222336153887e-11,1.226980941813947e-07,5.82
8.30453473615592e-09,7.679466143817871e-08,1.2018579106748195e-07,6.169063011101046e-10,1.3536358241500367e-07,1.027547214299337e-09,1.296498805742701e-09,4.900803825665297e-09,4.991081175019618e-08,8.918824980380098e-11,1.2268596190448892e-07,5.83
8.29901343936622e-09,7.678941401520492e-08,1.201733086245555e-07,6.172988447958322e-10,1.3535630218978445e-07,1.027592419565909e-09,1.2978199852199145e-09,4.911572545428786e-09,4.991081581091774e-08,8.918418908224653e-11,1.2267383086070318e-07,5.84
8.29352435548401e-09,7.678413057814006e-08,1.2016082823461942e-07,6.17690348413305e-10,1.353490601609764e-07,1.0276374955027255e-09,1.2991363505914596e-09,4.922345066375863e-09,4.991081996230256e-08,8.918003769742786e-11,1.2266170104983258e-07,5.85
8.288067205386965e-09,7.677881141823561e-08,1.2014834989687387e-07,6.180808146450867e-10,1.353418560308265e-07,1.0276824478115329e-09,1.3004479121037434e-09,4.933121376377346e-09,4.991082420796747e-08,8.917579203250692e-11,1.2264957247167491e-07,5.86
8.282641765507032e-09,7.677345677217887e-08,1.2013587361005534e-07,6.184702459518404e-10,1.3533468955934914e-07,1.0277272785270962e-09,1.301754681678864e-09,4.943901462314018e-09,4.991082854852488e-08,8.917145147510207e-11,1.2263744512600498e-07,5.87
8.277247827815976e-09,7.676806686138092e-08,1.2012339937278716e-07,6.18858644732424e-10,1.3532756052254818e-07,1.027771988857831e-09,1.3030566716774237e-09,4.954685310803028e-09,4.991083298393208e-08,8.916701606789987e-11,1.2262531901259386e-07,5.88
8.271885138665914e-09,7.676264195202585e-08,1.2011092718411572e-07,6.192460135685831e-10,1.3532046864856214e-07,1.0278165835275197e-09,1.3043538930075695e-09,4.965472909308168e-09,4.9910837517082215e-08,8.916248291776868e-11,1.2261319413123902e-07,5.89
8.266553447724745e-09,7.675718230702368e-08,1.2009845704308138e-07,6.196323550291652e-10,1.3531341366875607e-07,1.027861067301382e-09,1.3056463566380012e-09,4.976264245251508e-09,4.991084215093105e-08,8.915784906892955e-11,1.2260107048174024e-07,5.9
8.261252507978632e-09,7.675168818600794e-08,1.2008598894871855e-07,6.200176716701089e-10,1.3530639531772445e-07,1.0279054449858963e-09,1.3069340735980513e-09,4.987059306013353e-09,4.9910846888496884e-08,8.915311150310043e-11,1.2258894806389965e-07,5.91
8.255982075731966e-09,7.67461598453357e-08,1.2007352290005568e-07,6.204019660344451e-10,1.3529941333329094e-07,1.0279497214288029e-09,1.3082170549776825e-09,4.99785807893225e-09,4.991085173286049e-08,8.914826713949624e-11,1.2257682687752182e-07,5.92
8.250741910607403e-09,7.674059753808755e-08,1.2006105889611528e-07,6.207852406522961e-10,1.352924674565084e-07,1.0279939015191024e-09,1.3094953119274887e-09,5.008660551304976e-09,4.9910856687165156e-08,8.91433128348288e-11,1.2256470692241367e-07,5.93
8.245531775545839e-09,7.673500151406755e-08,1.2004859693591392e-07,6.21167498040876e-10,1.352855574316591e-07,1.028037990187056e-09,1.310768855658695e-09,5.01946671038655e-09,4.991086175461668e-08,8.91382453833069e-11,1.2255258819838445e-07,5.94
8.240351436806418e-09,7.672937201980328e-08,1.2003613701846217e-07,6.215487407044904e-10,1.3527868300625448e-07,1.028081992404186e-09,1.3120376974431573e-09,5.030276543390219e-09,4.991086693848334e-08,8.913306151663624e-11,1.2254047070524587e-07,5.95
8.235200663966535e-09,7.672370929854592e-08,1.2002367914276467e-07,6.219289711345366e-10,1.3527184393103528e-07,1.028125913183275e-09,1.3133018486133624e-09,5.041090037487474e-09,4.991087224209596e-08,8.912775790401946e-11,1.2252835444281192e-07,5.96
8.230079229921828e-09,7.671801359027007e-08,1.2001122330782007e-07,6.223081918095037e-10,1.3526503995997142e-07,1.0281697575783667e-09,1.3145613205624284e-09,5.051907179808039e-09,4.991087766884783e-08,8.912233115215614e-11,1.2251623941089905e-07,5.97
8.224986910886192e-09,7.671228513167386e-08,1.1999876951262108e-07,6.226864051949727e-10,1.3525827085026227e-07,1.0282135306847648e-09,1.3158161247441046e-09,5.0627279574398756e-09,4.9910883222194743e-08,8.911677780524282e-11,1.2250412560932604e-07,5.98
8.21992348639176e-09,7.670652415617899e-08,1.1998631775615448e-07,6.230636137436158e-10,1.3525153636233625e-07,1.0282572376390347e-09,1.3170662726727707e-09,5.07355235742918e-09,4.9910888905655006e-08,8.911109434497291e-11,1.224920130379141e-07,5.99
8.214888739288922e-09,7.670073089393061e-08,1.1997386803740101e-07,6.234398198951971e-10,1.3524483625985118e-07,1.0283008836190015e-09,1.3183117759234379e-09,5.084380366780384e-09,4.991089472280944e-08,8.910527719053684e-11,1.224799016964867e-07,6.0
8.209882455746308e-09,7.669490557179745e-08,1.1996142035533558e-07,6.238150260765726e-10,1.3523817030969414e-07,1.028344473843752e-09,1.3195526461317483e-09,5.095211972456159e-09,4.991090067730136e-08,8.90993226986219e-11,1.2246779158486978e-07,6.01
8.204904425250802e-09,7.668904841337171e-08,1.1994897470892697e-07,6.241892347016897e-10,1.352315382819814e-07,1.028388013573633e-09,1.3207888949939751e-09,5.106047161377409e-09,4.991090677283657e-08,8.909322716341238e-11,1.224556827028916e-07,6.02
8.199954440607536e-09,7.668315963896912e-08,1.1993653109713815e-07,6.245624481715875e-10,1.3522493995005856e-07,1.0284315081102524e-09,1.3220205342670224e-09,5.1168859204232775e-09,4.991091301318339e-08,8.908698681658945e-11,1.224435750503829e-07,6.03
