Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,APC,MCC_APC,APC_Cdc20,k3f,kf6,k5f,k5r,k2f,k1f,k1r,k4f,k4r,k7f,k7bf,k8f,k8r,u,u_prime,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R7b,R8
8.45,4.9912351314255053e-08,1.195491306409875e-07,8.764868574492581e-11,1.342469391348209e-07,1.0350060560966901e-09,1.1698125538313557e-07,1.5141050060398887e-09,6.905299996935115e-10,7.486580196651185e-09,7.814109611131101e-09,7.469931019221765e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.175865904424363e-09,1.1766567780446098e-09,1.0350060560966902e-11,1.1804809775925906e-09,1.8937754774645102e-11,1.60491048647814e-11,1.1335468553868654e-09,0.0,-9.506924354384764e-10
8.46,4.9912357802548744e-08,1.1953731556151262e-07,8.764219745124157e-11,1.3424443822438715e-07,1.0350232462381265e-09,1.1696926191275413e-07,1.5145735447426166e-09,6.907190924478438e-10,7.484754107815937e-09,7.825445450055498e-09,7.46898004421285e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1757494135222309e-09,1.176547756159274e-09,1.0350232462381265e-11,1.1803675808553119e-09,1.8880910060420076e-11,1.6047219774406553e-11,1.1336210560601644e-09,0.0,-9.512509831131586e-10
8.47,4.991236280791197e-08,1.195255014973483e-07,8.763719208801058e-11,1.342419039739793e-07,1.0350390411488933e-09,1.1695726884214013e-07,1.515048733664631e-09,6.909088884450722e-10,7.482900637238112e-09,7.836773535750245e-09,7.468032582701158e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1756326006890528e-09,1.1764583524827894e-09,1.0350390411488934e-11,1.1802524193043278e-09,1.8823886840640134e-11,1.604533089444875e-11,1.1336959134585862e-09,0.0,-9.518319222061907e-10
8.48,4.991236947212344e-08,1.1951368881158512e-07,8.763052787654017e-11,1.3423942400065353e-07,1.0350562666784057e-09,1.169452789564808e-07,1.515512237438087e-09,6.910966496592515e-10,7.481089154429516e-09,7.848112156421941e-09,7.467079868914847e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1755161730127363e-09,1.1763471587019964e-09,1.0350562666784057e-11,1.1801391936748356e-09,1.8767338935286997e-11,1.6043448746260535e-11,1.1337682162903283e-09,0.0,-9.523784001911067e-10
8.49,4.991237608025317e-08,1.1950187730643586e-07,8.762391974681013e-11,1.3423695061864032e-07,1.0350733795361134e-09,1.169332907387829e-07,1.5159740389439862e-09,6.912838669358632e-10,7.479281904056524e-09,7.859451355337324e-09,7.466126674060608e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1753997445336576e-09,1.1762367788064253e-09,1.0350733795361134e-11,1.1800258834738295e-09,1.8710910358598513e-11,1.6041567602818845e-11,1.1338397196493237e-09,0.0,-9.529213611598568e-10
8.5,4.991238263230116e-08,1.1949006698190055e-07,8.761736769882049e-11,1.3423448382793967e-07,1.0350903797220163e-09,1.1692130418904645e-07,1.5164341381823287e-09,6.91470540274907e-10,7.477478886119134e-09,7.87079113249639e-09,7.465172998138441e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.175283315252219e-09,1.1761272127413962e-09,1.0350903797220163e-11,1.179912488742688e-09,1.865460110808032e-11,1.6039687463881357e-11,1.1339104250448628e-09,0.0,-9.534608054481573e-10
8.51,4.991238912826741e-08,1.1947825783797916e-07,8.761087173257121e-11,1.3423202362855153e-07,1.0351072672361145e-09,1.1690931930727143e-07,1.5168925351531142e-09,6.916566696763832e-10,7.475680100617349e-09,7.882131487899141e-09,7.464218841148344e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1751668851688218e-09,1.1760184604524496e-09,1.0351072672361145e-11,1.1797990095227783e-09,1.8598411181238697e-11,1.603780832920579e-11,1.133980333981914e-09,0.0,-9.539967333908738e-10
8.52,4.991239556815192e-08,1.1946644987467172e-07,8.760443184806234e-11,1.342295700204759e-07,1.035124042078408e-09,1.1689733609345786e-07,1.5173492298563427e-09,6.918422551402916e-10,7.473885547551169e-09,7.893472421545575e-09,7.463264203090319e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1750504542838693e-09,1.1759105218853493e-09,1.035124042078408e-11,1.1796854458554559e-09,1.8542340575580732e-11,1.603593019854992e-11,1.1340494479611214e-09,0.0,-9.545291453220436e-10
8.53,4.991240195195469e-08,1.194546430919782e-07,8.759804804529385e-11,1.3422712300371283e-07,1.0351407042488968e-09,1.1688535454760573e-07,1.5178042222920145e-09,6.920272966666323e-10,7.472095226920593e-09,7.904813933435695e-09,7.462309083964365e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.174934022597762e-09,1.1758033969860804e-09,1.0351407042488969e-11,1.1795717977820656e-09,1.848638928861413e-11,1.6034053071671574e-11,1.1341177684788084e-09,0.0,-9.550580415748623e-10
8.54,4.9912408279675716e-08,1.1944283748989864e-07,8.759172032426574e-11,1.3422468257826228e-07,1.0351572537475806e-09,1.1687337466971504e-07,1.5182575124601294e-09,6.922117942554054e-10,7.47030913872562e-09,7.916156023569497e-09,7.461353483770482e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1748175901109023e-09,1.1756970857008494e-09,1.0351572537475805e-11,1.1794580653439402e-09,1.8430557317847136e-11,1.603217694832861e-11,1.134185297026973e-09,0.0,-9.555834224816953e-10
8.55,4.991241455131501e-08,1.19431033068433e-07,8.758544868497802e-11,1.342222487441243e-07,1.03517369057446e-09,1.1686139645978579e-07,1.5187091003606875e-09,6.923957479066107e-10,7.46852728296625e-09,7.927498691946987e-09,7.460397402508669e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.174701156823692e-09,1.1755915879760852e-09,1.03517369057446e-11,1.1793442485824022e-09,1.83748446607888e-11,1.6030301828278948e-11,1.1342520350932925e-09,0.0,-9.56105288374061e-10
8.56,4.9912420766872554e-08,1.194192298275813e-07,8.757923312743069e-11,1.342198215012988e-07,1.0351900147295345e-09,1.1684941991781798e-07,1.5191589859936884e-09,6.925791576202483e-10,7.466749659642486e-09,7.938841938568156e-09,7.45944084017893e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1745847227365327e-09,1.175486903758438e-09,1.0351900147295346e-11,1.179230347538762e-09,1.8319251314948716e-11,1.602842771128054e-11,1.1343179841611198e-09,0.0,-9.566236395826535e-10
8.57,4.991242692634836e-08,1.1940742776734352e-07,8.757307365162374e-11,1.3421740084978584e-07,1.0352062262128042e-09,1.1683744504381162e-07,1.5196071693591328e-09,6.927620233963181e-10,7.464976268754326e-09,7.950185763433012e-09,7.45848379678126e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.174468287849826e-09,1.17538303299478e-09,1.0352062262128041e-11,1.1791163622543185e-09,1.826377727783725e-11,1.6026554597091394e-11,1.1343831457094863e-09,0.0,-9.57138476437318e-10
8.58,4.991243302974243e-08,1.193956268877197e-07,8.756697025755716e-11,1.3421498678958544e-07,1.0352223250242693e-09,1.1682547183776669e-07,1.52005365045702e-09,6.929443452348202e-10,7.46320711030177e-09,7.961530166541551e-09,7.45752627231566e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1743518521639735e-09,1.1752799756322056e-09,1.0352223250242693e-11,1.1790022927703607e-09,1.8208422546965362e-11,1.6024682485469573e-11,1.1344475212130993e-09,0.0,-9.57649799267067e-10
8.59,4.9912439077054754e-08,1.1938382718870982e-07,8.756092294523099e-11,1.3421257932069757e-07,1.0352383111639297e-09,1.168135002996832e-07,1.5204984292873505e-09,6.931261231357546e-10,7.461442184284818e-09,7.972875147893774e-09,7.456568266782135e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1742354156793763e-09,1.17517773161803e-09,1.0352383111639298e-11,1.1788881391281653e-09,1.8153187119844688e-11,1.602281137617317e-11,1.1345111121423443e-09,0.0,-9.581576084000828e-10
8.6,4.991244506828534e-08,1.1937202867031386e-07,8.755493171464519e-11,1.3421017844312223e-07,1.0352541846317851e-09,1.1680153042956114e-07,1.520941505850124e-09,6.933073570991213e-10,7.459681490703469e-09,7.984220707489682e-09,7.455609780180679e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1741189783964356e-09,1.1750763008997915e-09,1.0352541846317851e-11,1.178773901368997e-09,1.8098070993987456e-11,1.6020941268960326e-11,1.1345739199632833e-09,0.0,-9.586619041637e-10
8.61,4.991245100343418e-08,1.1936023133253187e-07,8.754899656579978e-11,1.342077841568594e-07,1.0352699454278362e-09,1.1678956222740054e-07,1.5213828801453406e-09,6.934880471249203e-10,7.457925029557726e-09,7.995566845329273e-09,7.454650812511293e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1740025403155535e-09,1.1749756834252482e-09,1.0352699454278362e-11,1.1786595795341113e-09,1.8043074166906643e-11,1.6019072163589245e-11,1.1346359461376558e-09,0.0,-9.591626868844222e-10
8.62,4.9912456882501284e-08,1.1934843517536378e-07,8.754311749869477e-11,1.3420539646190913e-07,1.0352855935520821e-09,1.1677759569320136e-07,1.5218225521730004e-09,6.936681932131515e-10,7.456172800847587e-09,8.006913561412548e-09,7.45369136377398e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.17388610143713e-09,1.1748758791423825e-09,1.0352855935520821e-11,1.1785451736647503e-09,1.79881966361159e-11,1.601720405981816e-11,1.1346971921228783e-09,0.0,-9.596599568879155e-10
8.63,4.9912462705486653e-08,1.1933664019880964e-07,8.753729451333012e-11,1.342030153582714e-07,1.0353011290045237e-09,1.1676563082696364e-07,1.5222605219331034e-09,6.938477953638151e-10,7.45442480457305e-09,8.018260855739509e-09,7.452731433968737e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.173769661761567e-09,1.174776887999397e-09,1.0353011290045237e-11,1.1784306838021464e-09,1.79334383991295e-11,1.601533695740536e-11,1.1347576593720442e-09,0.0,-9.60153714499008e-10
8.64,4.9912468472390275e-08,1.1932484640286943e-07,8.753152760970589e-11,1.3420064084594617e-07,1.0353165517851602e-09,1.1675366762868737e-07,1.5226967894256493e-09,6.940268535769109e-10,7.452681040734117e-09,8.029608728310153e-09,7.451771023095567e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1736532212892655e-09,1.174678709944716e-09,1.0353165517851603e-11,1.17831610998752e-09,1.7878799453462278e-11,1.601347085610917e-11,1.1348173493339248e-09,0.0,-9.606439600416965e-10
8.65,4.991247418321216e-08,1.1931305378754316e-07,8.752581678782202e-11,1.3419827292493348e-07,1.035331861893992e-09,1.1674170609837252e-07,1.5231313546506386e-09,6.942053678524389e-10,7.45094150933079e-09,8.040957179124481e-09,7.450810131154466e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.173536780020626e-09,1.1745813449269866e-09,1.0353318618939919e-11,1.1782014522620792e-09,1.7824279796629903e-11,1.6011605755687987e-11,1.134876263452968e-09,0.0,-9.611306938391271e-10
8.66,4.9912479888742584e-08,1.1930126235343266e-07,8.752011125740251e-11,1.3419591150357783e-07,1.0353471142940251e-09,1.1672974623923153e-07,1.5235642223829186e-09,6.943833397525272e-10,7.449206180007537e-09,8.052306198633104e-09,7.449848762135929e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1734203493319817e-09,1.1744841105081672e-09,1.0353471142940252e-11,1.1780867747629636e-09,1.7769879011044666e-11,1.600974164504637e-11,1.1349344021013215e-09,0.0,-9.616139431877607e-10
8.67,4.991248572640054e-08,1.1928947210216614e-07,8.751427359943586e-11,1.3419355633389456e-07,1.0353624576940781e-09,1.1671778805995596e-07,1.5239954055413965e-09,6.94560773503695e-10,7.4474749706339365e-09,8.063655760999033e-09,7.448886926836696e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1733039600019575e-09,1.1743851604285758e-09,1.0353624576940782e-11,1.1779722509128973e-09,1.7715595971173643e-11,1.6007878494582576e-11,1.1349917638130667e-09,0.0,-9.62093781384182e-10
8.68,4.99124917038576e-08,1.192776830338346e-07,8.750829614237731e-11,1.341912074020396e-07,1.0353779003959595e-09,1.1670583156103101e-07,1.5244249048472822e-09,6.947376693418917e-10,7.445747876624979e-09,8.075005864779895e-09,7.447924625859506e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1731876137478497e-09,1.1742843917040857e-09,1.0353779003959595e-11,1.1778578903593025e-09,1.7661430611959803e-11,1.6006016302428042e-11,1.1350483498340887e-09,0.0,-9.625702128102124e-10
8.69,4.991249782111375e-08,1.1926589514843794e-07,8.750217888622687e-11,1.3418886470801308e-07,1.0353934423996695e-09,1.166938767424567e-07,1.524852720300576e-09,6.949140272671173e-10,7.444024897980667e-09,8.08635650997569e-09,7.446961859204356e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1730713105686726e-09,1.1741818044220256e-09,1.0353934423996695e-11,1.177743693067338e-09,1.760738293104731e-11,1.6004155068353812e-11,1.1351041615671037e-09,0.0,-9.630432377724423e-10
8.7,4.9912504078169e-08,1.1925410844597623e-07,8.749592183098453e-11,1.3418652825181492e-07,1.0354090837052078e-09,1.16681923604233e-07,1.5252788519012777e-09,6.950898472793717e-10,7.442306034700999e-09,8.09770769658642e-09,7.445998626871252e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1729550504634425e-09,1.1740773986691995e-09,1.0354090837052079e-11,1.177629659002174e-09,1.755345292608087e-11,1.600229479213099e-11,1.1351592004106691e-09,0.0,-9.635128565767102e-10
8.71,4.991251047502333e-08,1.192423229264494e-07,8.748952497665031e-11,1.3418419803344513e-07,1.0354248243125747e-09,1.1666997214635995e-07,1.5257032996493873e-09,6.95265129378655e-10,7.440591286785976e-09,8.109059424612083e-09,7.445034928860188e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1728388334311741e-09,1.173971174531889e-09,1.0354248243125746e-11,1.1775157881289898e-09,1.7499640594705912e-11,1.60004354735307e-11,1.1352134677591845e-09,0.0,-9.63979069528072e-10
8.72,4.991251701167676e-08,1.1923053858985753e-07,8.748298832322421e-11,1.3418187405290372e-07,1.0354406642217701e-09,1.1665802236883753e-07,1.5261260635449049e-09,6.954398735649673e-10,7.438880654235597e-09,8.120411694052677e-09,7.444070765171166e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1727226594708843e-09,1.1738631320958517e-09,1.0354406642217702e-11,1.1774020804129743e-09,1.744594593456836e-11,1.599857711232414e-11,1.1352669650028918e-09,0.0,-9.644418769308184e-10
8.73,4.991252368812928e-08,1.1921875543620057e-07,8.747631187070621e-11,1.3417955631019072e-07,1.0354566034327942e-09,1.1664607427166573e-07,1.5265471435878303e-09,6.956140798383083e-10,7.437174137049862e-09,8.131764504908204e-09,7.443106135804187e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1726065285815891e-09,1.173753271446323e-09,1.0354566034327941e-11,1.177288535819328e-09,1.7392368943314936e-11,1.599671970828253e-11,1.1353196935278753e-09,0.0,-9.649012790884695e-10
8.74,4.9912530504380883e-08,1.1920697346547854e-07,8.746949561909632e-11,1.3417724480530605e-07,1.0354726419456466e-09,1.1663412785484456e-07,1.5269665397781639e-09,6.957877481986783e-10,7.435471735228772e-09,8.143117857178666e-09,7.44214104075925e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1724904407623047e-09,1.1736415926680131e-09,1.0354726419456466e-11,1.177175154313259e-09,1.7338909618592777e-11,1.5994863261177138e-11,1.1353716547160618e-09,0.0,-9.653572763037773e-10
8.75,4.991253746043159e-08,1.1919519267769142e-07,8.746253956839456e-11,1.341749395382498e-07,1.0354887797603276e-09,1.1662218311837403e-07,1.527384252115905e-09,6.959608786460771e-10,7.433773448772326e-09,8.15447175086406e-09,7.441175480036355e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1723743960120478e-09,1.173528095845112e-09,1.0354887797603276e-11,1.1770619358599877e-09,1.7285567958049897e-11,1.5993007770779282e-11,1.135422849945219e-09,0.0,-9.658098688787166e-10
8.76,4.9912544556281376e-08,1.1918341307283923e-07,8.745544371860088e-11,1.3417264050902192e-07,1.035505016876837e-09,1.1661024006225414e-07,1.5278002806010543e-09,6.961334711805049e-10,7.432079277680524e-09,8.165826185964387e-09,7.440209453635503e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1722583943298348e-09,1.1734127810612834e-09,1.0355050168768369e-11,1.1769488804247437e-09,1.7232343959334726e-11,1.5991153236860323e-11,1.1354732805889585e-09,0.0,-9.662590571145003e-10
8.77,4.9912551809840436e-08,1.1917163465056177e-07,8.744819015954622e-11,1.3417034754207894e-07,1.0355213735818404e-09,1.16598298683148e-07,1.5282146573248062e-09,6.96305531155151e-10,7.4303891041409565e-09,8.177181128372127e-09,7.439242976748684e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.172142439719999e-09,1.1732954065632123e-09,1.0355213735818404e-11,1.176836010950295e-09,1.717923634030072e-11,1.598929963822353e-11,1.1355229538574746e-09,0.0,-9.667049390216042e-10
8.78,4.991255924510925e-08,1.1915985741037644e-07,8.744075489073332e-11,1.3416806040218413e-07,1.035537877060456e-09,1.1658635897658405e-07,1.5286274252909206e-09,6.964770657435497e-10,7.428702770279264e-09,8.188536532381553e-09,7.438276069733912e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1720265375486904e-09,1.1731756483792487e-09,1.0355378770604558e-11,1.1767233581823824e-09,1.712624338370058e-11,1.5987446946551034e-11,1.1355718788983521e-09,0.0,-9.67147645823625e-10
8.79,4.991256686221203e-08,1.191480813522807e-07,8.74331377879502e-11,1.3416577908812002e-07,1.035554527453377e-09,1.1657442094253918e-07,1.5290385847219593e-09,6.966480749828268e-10,7.4270202752783855e-09,8.199892397756117e-09,7.437308732696542e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1719106878424076e-09,1.1730535049439285e-09,1.035554527453377e-11,1.1766109222285829e-09,1.7073365078456862e-11,1.5985595161483444e-11,1.1356200570412958e-09,0.0,-9.67587178477293e-10
8.8,4.991257466114878e-08,1.1913630647627456e-07,8.742533885119682e-11,1.341635035998866e-07,1.0355713247606038e-09,1.1656248458101335e-07,1.5294481356179221e-09,6.968185588729825e-10,7.425341619138321e-09,8.211248724495822e-09,7.43634096563658e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.171794890599872e-09,1.1729289763683851e-09,1.0355713247606038e-11,1.1764987030371159e-09,1.7020601422368593e-11,1.5983744282806856e-11,1.1356674895717267e-09,0.0,-9.680235372610034e-10
8.81,4.991258264191951e-08,1.1912453278235801e-07,8.741735808047319e-11,1.3416123393748392e-07,1.035588268982136e-09,1.1655054989200659e-07,1.529856077978809e-09,6.969885174140166e-10,7.42366680185907e-09,8.222605512600663e-09,7.43537276855402e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.171679145819804e-09,1.1728020627631164e-09,1.035588268982136e-11,1.1763867005562156e-09,1.696795241323555e-11,1.5981894310307408e-11,1.1357141777713604e-09,0.0,-9.684567224524768e-10
8.82,4.99125908045242e-08,1.1911276027053108e-07,8.740919547577933e-11,1.341589701009119e-07,1.035605360117974e-09,1.165386168755189e-07,1.5302624118046203e-09,6.97157950605929e-10,7.421995823440633e-09,8.233962762070641e-09,7.434404141448865e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1715634535009252e-09,1.1726727642379843e-09,1.035605360117974e-11,1.1762749147341311e-09,1.6915418048857846e-11,1.5980045243771267e-11,1.1357601229182081e-09,0.0,-9.68886734328767e-10
8.83,4.9912599148962866e-08,1.1910098894079375e-07,8.740085103711523e-11,1.341567120901706e-07,1.0356225981681177e-09,1.1652668553155024e-07,1.5306671370953556e-09,6.973268584487199e-10,7.42032868388301e-09,8.24532047290576e-09,7.433435084321117e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1714478136419564e-09,1.1725410809022156e-09,1.0356225981681177e-11,1.1761633455191256e-09,1.6862998327036317e-11,1.597819708298466e-11,1.1358053262865754e-09,0.0,-9.69313573166257e-10
8.84,4.9912607675235504e-08,1.1908921879314602e-07,8.739232476448086e-11,1.3415445990526003e-07,1.035639983132567e-09,1.1651475586010066e-07,1.531070253851015e-09,6.974952409423895e-10,7.4186653831862e-09,8.256678645106016e-09,7.43246559717077e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.17133222624162e-09,1.172407012864401e-09,1.035639983132567e-11,1.1760519928594778e-09,1.6810693245572447e-11,1.5976349827733846e-11,1.1358497891470633e-09,0.0,-9.697372392406487e-10
8.85,4.9912616383342106e-08,1.1907744982758789e-07,8.738361665787626e-11,1.3415221354618013e-07,1.0356575150113217e-09,1.1650282786117013e-07,1.5314717620715988e-09,6.976630980869373e-10,7.417005921350205e-09,8.26803727867141e-09,7.431495679997831e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.171216691298637e-09,1.172270560232496e-09,1.0356575150113218e-11,1.1759408567034804e-09,1.6758502802268107e-11,1.597450347780512e-11,1.1358935127665682e-09,0.0,-9.70157732826989e-10
8.86,4.991262527328268e-08,1.1906568204411937e-07,8.737472671730142e-11,1.3414997301293097e-07,1.0356751938043823e-09,1.1649090153475867e-07,1.531871661757107e-09,6.978304298823636e-10,7.4153502983750224e-09,8.279396373601942e-09,7.430525332802297e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1711012088117303e-09,1.1721317231138203e-09,1.0356751938043823e-11,1.1758299369994416e-09,1.670642699492602e-11,1.5972658032984832e-11,1.1359364984082804e-09,0.0,-9.705750541996425e-10
8.87,4.991263434402281e-08,1.1905391544271247e-07,8.736565597718122e-11,1.3414773830378246e-07,1.0356930184160988e-09,1.1647897688067977e-07,1.5322699536149963e-09,6.979972364259647e-10,7.413698512239719e-09,8.290755929279358e-09,7.429554555848085e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1709857785478273e-09,1.1719905154765192e-09,1.0356930184160988e-11,1.1757192324034025e-09,1.6654465799624617e-11,1.5970813492849636e-11,1.1359787475465123e-09,0.0,-9.70989205263092e-10
8.88,4.991264351619516e-08,1.1904215002122048e-07,8.735648380481993e-11,1.3414550928599552e-07,1.0357109047816294e-09,1.16467053884624e-07,1.5326666919256452e-09,6.981635251829044e-10,7.41205040788591e-09,8.302115898267529e-09,7.42858336938465e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1708703827211566e-09,1.171848000943139e-09,1.0357109047816294e-11,1.1756086437224343e-09,1.6602617547342805e-11,1.5968969841096505e-11,1.1360202779040627e-09,0.0,-9.714003114110883e-10
