T,CAD,CD,HS,INA,INA_NI,MA_NI,NS,QD,SD,VD,VS
890.0,0.075945422,0.014188744,0.99073237,-1.7400901,-3.2737113e-05,0.0082520787,0.0023201518,0.0013786185,0.01883778,-56.776752,-56.514587
895.0,0.079515547,0.014749018,0.98979264,-2.0674458,-3.9626862e-05,0.0088062324,0.0025068375,0.0013794894,0.019552639,-56.337631,-56.051102
900.0,0.084467188,0.015605197,0.98830622,-2.6649497,-5.271101e-05,0.0097042155,0.0027992111,0.0013807775,0.020633055,-55.691811,-55.358608
905.0,0.092129149,0.01716467,0.98547995,-4.1476436,-8.7401015e-05,0.011527297,0.0033495834,0.0013826633,0.022556037,-54.575459,-54.120598
910.0,0.1083345,0.022401942,0.97502148,-18.844831,-0.00053538178,0.021386191,0.0053779068,0.00138562,0.028505852,-51.067947,-49.469517
915.0,0.82891309,0.013500839,0.6120019,-0.046096809,-1.0787415e-06,0.0025890514,0.075630993,0.001423059,0.041739512,-61.429001,-64.315521
920.0,0.58998322,0.0054116431,0.96362221,-0.018632533,-3.1504686e-07,0.0017035111,0.0069026579,0.0014866074,0.0075888843,-67.462181,-67.458923
925.0,0.40980294,0.0054505109,0.99628586,-0.02210932,-3.8195253e-07,0.0018179448,0.00085576827,0.0015284157,0.00736976,-67.305588,-67.144409
930.0,0.28621385,0.0057160971,0.9988634,-0.028080929,-4.8146609e-07,0.0019666078,0.00039143104,0.0015550506,0.0077066189,-66.776932,-66.602539
935.0,0.20166248,0.0059913639,0.99917918,-0.035149354,-5.9695259e-07,0.0021156007,0.00034820687,0.0015713206,0.0080673667,-66.262299,-66.08654
940.0,0.14398667,0.006257432,0.99906135,-0.043198273,-7.2918317e-07,0.0022643728,0.00038839137,0.0015805124,0.0084183645,-65.785393,-65.609596
945.0,0.10477066,0.006513461,0.99897408,-0.052149776,-8.7585209e-07,0.0024098183,0.0004210663,0.0015848968,0.0087557742,-65.34758,-65.17218
950.0,0.078257702,0.0067554009,0.99885029,-0.061902866,-1.036713e-06,0.0025518602,0.00045679606,0.0015860252,0.0090763662,-64.947159,-64.772209
955.0,0.060453147,0.0069857226,0.99873143,-0.072380625,-1.2093747e-06,0.002688953,0.00049380457,0.0015849717,0.0093800426,-64.580666,-64.405968
960.0,0.048627697,0.0072046318,0.99863088,-0.083526634,-1.3929568e-06,0.0028212038,0.00052803091,0.0015824691,0.0096688,-64.243919,-64.06929
965.0,0.04093032,0.0074099349,0.99850929,-0.095234618,-1.5868354e-06,0.0029489051,0.00056242314,0.0015790127,0.0099420715,-63.934162,-63.759781
970.0,0.036059748,0.0076045273,0.99836731,-0.10735551,-1.7859635e-06,0.0030697752,0.00059827871,0.0015749485,0.010199007,-63.650166,-63.476093
975.0,0.033095319,0.0077904896,0.99826247,-0.11983633,-1.9921004e-06,0.0031858548,0.00063116598,0.0015705198,0.010441667,-63.389141,-63.214905
980.0,0.031417742,0.0079631889,0.99818373,-0.13266985,-2.2105874e-06,0.0033004747,0.00066107948,0.0015658896,0.010673122,-63.147091,-62.972614
985.0,0.03061945,0.0081253173,0.99804878,-0.14569648,-2.4251881e-06,0.0034060637,0.00069295085,0.0015611633,0.010891414,-62.922962,-62.748775
990.0,0.030412566,0.0082840985,0.99788916,-0.15875104,-2.6344653e-06,0.0035033047,0.00072510896,0.0015564115,0.011093292,-62.717152,-62.543064
995.0,0.030593796,0.0084296996,0.99782485,-0.17191344,-2.8689012e-06,0.0036061604,0.00075249979,0.0015516831,0.011285475,-62.526493,-62.351833
1000.0,0.03103547,0.0085610989,0.99780589,-0.18515801,-3.1075558e-06,0.0037053069,0.00077758107,0.0015470111,0.011471709,-62.348602,-62.173328
1005.0,0.031654786,0.008686427,0.99770308,-0.19835126,-3.3115155e-06,0.0037863764,0.0008052073,0.0015424169,0.011650125,-62.182316,-62.007198
1010.0,0.032363277,0.0088173561,0.99755228,-0.21141171,-3.5254432e-06,0.0038678476,0.00083225174,0.0015379126,0.011809161,-62.027885,-61.852825
1015.0,0.033110708,0.0089436714,0.99738419,-0.22432908,-3.7475463e-06,0.0039489795,0.00085851655,0.0015335048,0.01195803,-61.884033,-61.708893
1020.0,0.033876278,0.0090548005,0.99726045,-0.23713954,-3.9795596e-06,0.0040303385,0.00088284886,0.0015291943,0.012103922,-61.749432,-61.57394
1025.0,0.034677353,0.0091457646,0.99722832,-0.24990661,-4.1942585e-06,0.0041029863,0.00090502494,0.0015249831,0.012248243,-61.622406,-61.44648
1030.0,0.035487171,0.0092374096,0.99722141,-0.26260349,-4.3984287e-06,0.0041698911,0.00092650473,0.0015208723,0.012384668,-61.502201,-61.325871
1035.0,0.03628698,0.0093413237,0.99717438,-0.2751635,-4.6020109e-06,0.0042345845,0.00094810565,0.0015168611,0.012510741,-61.388474,-61.211876
1040.0,0.037045747,0.0094591808,0.99701321,-0.28744522,-4.8286283e-06,0.0043042488,0.0009700029,0.0015129477,0.012627224,-61.281601,-61.104874
1045.0,0.037776213,0.0095530823,0.99681598,-0.29945877,-5.0508279e-06,0.0043704947,0.00099063548,0.0015091284,0.012740785,-61.181232,-61.00428
1050.0,0.03848974,0.009616062,0.99667799,-0.3113119,-5.2534674e-06,0.0044293427,0.0010097569,0.0015054008,0.012851994,-61.086243,-60.90889
1055.0,0.039199576,0.0096555548,0.99669015,-0.32315215,-5.4298953e-06,0.0044795116,0.0010273777,0.0015017621,0.01296115,-60.995342,-60.81739
1060.0,0.039891157,0.0097354446,0.99678212,-0.33499792,-5.6324611e-06,0.0045356401,0.0010452514,0.0014982109,0.013064377,-60.907665,-60.729225
1065.0,0.040556069,0.0098564178,0.99679267,-0.34668523,-5.8610813e-06,0.0045972653,0.0010635299,0.0014947447,0.0131626,-60.823681,-60.644939
1070.0,0.041191258,0.0099854078,0.99662715,-0.35809371,-6.0931247e-06,0.0046581822,0.0010819256,0.0014913607,0.01325601,-60.743713,-60.564831
1075.0,0.041806143,0.010030951,0.99632102,-0.36919174,-6.2615172e-06,0.0047016926,0.0010988968,0.0014880562,0.01334644,-60.668011,-60.48885
1080.0,0.042405386,0.010001468,0.99612916,-0.38023823,-6.4047222e-06,0.0047382265,0.0011143783,0.0014848288,0.013434153,-60.595318,-60.41563
1085.0,0.042990129,0.0099983271,0.99615294,-0.39136744,-6.5856057e-06,0.0047833622,0.0011293363,0.0014816761,0.013520481,-60.52475,-60.344425
1090.0,0.043561909,0.010129845,0.99641025,-0.40266898,-6.8549675e-06,0.0048486455,0.0011450113,0.0014785968,0.013606122,-60.455502,-60.274662
1095.0,0.044124734,0.010368598,0.9965536,-0.41385293,-7.1111458e-06,0.0049092262,0.0011615669,0.0014755892,0.013690132,-60.388287,-60.207195
1100.0,0.044675108,0.010494331,0.99638945,-0.42475268,-7.2684793e-06,0.0049460572,0.0011776023,0.0014726521,0.013769761,-60.323662,-60.142361
1105.0,0.045207486,0.010399415,0.995902,-0.43532473,-7.3379829e-06,0.0049626292,0.0011922736,0.0014697835,0.01384435,-60.261795,-60.080154
1110.0,0.04571531,0.010157468,0.99548006,-0.44589022,-7.4956006e-06,0.0049987505,0.0012054853,0.0014669811,0.013916533,-60.201813,-60.019554
1115.0,0.046213601,0.010195479,0.9955399,-0.45680186,-7.8180692e-06,0.0050702747,0.0012191029,0.0014642432,0.013991773,-60.142506,-59.959606
1120.0,0.046709862,0.01044941,0.99584383,-0.46794093,-8.1019498e-06,0.0051317592,0.0012334805,0.0014615684,0.014068124,-60.08382,-59.900417
1125.0,0.047210008,0.010754566,0.99600416,-0.47904405,-8.1484668e-06,0.0051423912,0.0012487344,0.0014589563,0.014142638,-60.026062,-59.842415
1130.0,0.047701839,0.010740611,0.9957251,-0.48985374,-8.1702519e-06,0.0051477766,0.0012634977,0.0014564064,0.01421306,-59.970066,-59.786091
1135.0,0.048181675,0.010488449,0.99524659,-0.50052577,-8.4128178e-06,0.0051990198,0.0012772483,0.0014539176,0.01428079,-59.915543,-59.731113
1140.0,0.048650339,0.010296693,0.99490225,-0.51131457,-8.845177e-06,0.0052873977,0.0012901464,0.0014514887,0.014348443,-59.86203,-59.676987
1145.0,0.049121998,0.010803157,0.99523097,-0.52271807,-9.0001822e-06,0.0053189094,0.0013039375,0.001449119,0.014420751,-59.808296,-59.622673
1150.0,0.049597982,0.010889034,0.99553114,-0.53435582,-9.1713209e-06,0.0053532217,0.001318205,0.001446808,0.014491273,-59.754452,-59.568333
1155.0,0.050074406,0.010873817,0.99551183,-0.54603428,-9.4031857e-06,0.005398775,0.0013324039,0.0014445558,0.014560567,-59.700798,-59.514141
1160.0,0.050549023,0.010955933,0.99536228,-0.55783129,-9.610043e-06,0.0054388954,0.0013465115,0.0014423624,0.014630433,-59.647396,-59.460182
1165.0,0.051023383,0.011022896,0.9952808,-0.5698936,-9.826691e-06,0.0054802876,0.001360757,0.0014402274,0.014700796,-59.594086,-59.4063
1170.0,0.051499631,0.011061373,0.9952535,-0.5822674,-1.0053747e-05,0.0055230088,0.0013752333,0.0014381502,0.01477135,-59.540665,-59.352287
1175.0,0.051979207,0.011116254,0.99520481,-0.59495205,-1.0283596e-05,0.0055656251,0.0013899169,0.0014361311,0.014842485,-59.48698,-59.297993
1180.0,0.052463435,0.011173389,0.99514425,-0.60799873,-1.0520586e-05,0.005608913,0.0014048525,0.0014341699,0.014914457,-59.432884,-59.243259
1185.0,0.052953657,0.01122763,0.9950909,-0.62147164,-1.0765763e-05,0.0056530247,0.0014201024,0.0014322673,0.014987461,-59.37822,-59.187923
1190.0,0.053450819,0.011285453,0.99500728,-0.6353898,-1.1022312e-05,0.0056984695,0.0014356285,0.0014304232,0.015062091,-59.322868,-59.131874
1195.0,0.053957392,0.011341993,0.99493873,-0.64986205,-1.1287615e-05,0.0057447441,0.001451608,0.0014286387,0.015138039,-59.266598,-59.074863
1200.0,0.05447435,0.011401793,0.99485534,-0.6649217,-1.1564859e-05,0.0057923403,0.001468014,0.0014269141,0.015215857,-59.209286,-59.016781
1205.0,0.055003576,0.011464289,0.99476254,-0.68066019,-1.1855553e-05,0.0058414428,0.0014849352,0.0014252501,0.015295823,-59.150707,-58.957382
1210.0,0.055547316,0.011527157,0.9946757,-0.69719976,-1.2161207e-05,0.0058922251,0.0015025019,0.0014236482,0.015378202,-59.090576,-58.896381
1215.0,0.056107052,0.011591831,0.99458891,-0.71462172,-1.2483612e-05,0.0059448881,0.0015207556,0.001422109,0.015463293,-59.028732,-58.833607
1220.0,0.056686819,0.011659092,0.99449939,-0.73310381,-1.2826795e-05,0.005999967,0.0015398641,0.0014206347,0.015551838,-58.964714,-58.768585
1225.0,0.057288479,0.011729073,0.99440873,-0.75277013,-1.3192927e-05,0.006057668,0.0015599045,0.0014192265,0.015644144,-58.898304,-58.701099
1230.0,0.05791812,0.011802728,0.99431348,-0.77389717,-1.3587653e-05,0.0061187036,0.001581128,0.0014178881,0.015741263,-58.828823,-58.630447
1235.0,0.058583915,0.011881388,0.9942081,-0.79686034,-1.4018647e-05,0.0061840247,0.00160387,0.0014166249,0.015844595,-58.755375,-58.555695
1240.0,0.05928617,0.011964976,0.99409521,-0.82179976,-1.4488067e-05,0.0062536811,0.0016281448,0.0014154365,0.0159542,-58.677898,-58.476791
1245.0,0.060028117,0.012053939,0.99397421,-0.84897625,-1.5000598e-05,0.0063280575,0.0016540865,0.0014143251,0.016070638,-58.596035,-58.39336
1250.0,0.060812995,0.012148723,0.99384481,-0.87868053,-1.5561338e-05,0.0064075389,0.0016818289,0.0014132924,0.016194468,-58.509407,-58.305023
1255.0,0.061676655,0.012254348,0.99369758,-0.91266268,-1.6208629e-05,0.0064969659,0.0017130694,0.0014123588,0.016332405,-58.413792,-58.207363
1260.0,0.062619761,0.012370898,0.9935329,-0.95133752,-1.6948703e-05,0.0065963715,0.0017478187,0.0014115247,0.016484523,-58.309116,-58.10033
1265.0,0.063644089,0.012498618,0.99335057,-0.99523878,-1.7789827e-05,0.0067059435,0.001786141,0.0014107912,0.016651107,-58.19519,-57.983715
1270.0,0.06475731,0.012638576,0.99314898,-1.045278,-1.8747831e-05,0.0068266722,0.001828383,0.0014101627,0.016833555,-58.071117,-57.856594
1275.0,0.065972261,0.012792808,0.99292457,-1.102818,-1.9850015e-05,0.0069606551,0.0018752409,0.0014096452,0.017034495,-57.935371,-57.71735
1280.0,0.067350864,0.012972549,0.99265599,-1.1724296,-2.1220543e-05,0.0071205199,0.001930741,0.0014092616,0.017268285,-57.780369,-57.557777
1285.0,0.068921454,0.013182391,0.99233508,-1.2576673,-2.2931115e-05,0.0073107332,0.0019964606,0.0014090231,0.017540781,-57.602562,-57.37413
1290.0,0.070773691,0.01343626,0.99193865,-1.3674583,-2.513966e-05,0.0075429967,0.0020770791,0.0014089611,0.017869536,-57.390175,-57.154144
1295.0,0.072964698,0.013744463,0.99144834,-1.5113342,-2.8038525e-05,0.0078283371,0.0021761623,0.0014090954,0.018267527,-57.135731,-56.889778
1300.0,0.07565441,0.01413971,0.9908061,-1.7130735,-3.2191903e-05,0.0082050301,0.0023049947,0.0014094705,0.018775279,-56.816807,-56.556385
1305.0,0.079141371,0.014685837,0.98989171,-2.0270348,-3.8818103e-05,0.0087445714,0.0024867177,0.0014101542,0.019472264,-56.388367,-56.104412
1310.0,0.083859645,0.01548939,0.98850387,-2.5750532,-5.0771905e-05,0.0095811179,0.0027600066,0.0014112311,0.020487281,-55.779392,-55.452904
1315.0,0.091065362,0.016918994,0.98592752,-3.8709037,-8.0841739e-05,0.011224975,0.0032622044,0.0014128817,0.02225649,-54.74889,-54.316669
1320.0,0.10535084,0.021071997,0.9778651,-12.427017,-0.0003221049,0.017980088,0.0048259133,0.0014155138,0.027074121,-51.959053,-50.828625
1325.0,0.8359139,0.024600714,0.50791878,-0.071552418,-3.1028405e-06,0.0036967818,0.098616876,0.0014442336,0.065142341,-58.351902,-62.833839
1330.0,0.61611742,0.0054740841,0.95137984,-0.018667709,-3.2115202e-07,0.0017145947,0.0091686156,0.0015104113,0.0078369221,-67.367714,-67.425461
1335.0,0.42779389,0.005421652,0.99543524,-0.021481557,-3.7287697e-07,0.0018031286,0.0010147511,0.0015542753,0.0073341615,-67.365456,-67.20829
1340.0,0.29849452,0.0056814593,0.99900144,-0.027277015,-4.6716377e-07,0.0019465953,0.00036420321,0.00158228,0.0076601105,-66.844353,-66.669533
1345.0,0.21003014,0.0059562377,0.99946958,-0.034221865,-5.8125215e-07,0.0020965429,0.00029360945,0.0015994358,0.0080218604,-66.326187,-66.14888
1350.0,0.14965719,0.0062261815,0.99927968,-0.04221819,-7.1447761e-07,0.0022487273,0.00034961861,0.0016091851,0.0083753616,-65.840309,-65.663261
1355.0,0.10862192,0.0064844387,0.9989711,-0.051078744,-8.581614e-07,0.0023931756,0.00041883849,0.0016138918,0.0087184897,-65.395599,-65.220436
1360.0,0.080858231,0.0067269416,0.99888897,-0.060702838,-1.0182933e-06,0.0025363462,0.0004473193,0.0016151919,0.0090387575,-64.993446,-64.818016
1365.0,0.062194258,0.0069603976,0.99881154,-0.071154892,-1.1903697e-06,0.0026745049,0.00048287213,0.0016142055,0.0093456423,-64.621536,-64.446198
1370.0,0.04979793,0.0071801343,0.99863172,-0.082256921,-1.3723005e-06,0.0028069171,0.00052671239,0.0016116929,0.0096379938,-64.279785,-64.105331
1375.0,0.041715216,0.0073851543,0.99848121,-0.093829587,-1.562767e-06,0.0029336431,0.00056072162,0.0016081791,0.0099095823,-63.969223,-63.794804
1380.0,0.036555335,0.0075847087,0.99844658,-0.10593529,-1.7641579e-06,0.0030569686,0.0005893471,0.0016040324,0.010169449,-63.68272,-63.507824
1385.0,0.033379626,0.0077705705,0.99833554,-0.11849054,-1.9731397e-06,0.0031754831,0.00062500656,0.0015995009,0.010418208,-63.416336,-63.241909
1390.0,0.031570032,0.0079404339,0.99809575,-0.13113318,-2.1771618e-06,0.00328351,0.00066227134,0.0015947482,0.01064596,-63.173916,-63.000164
1395.0,0.030683499,0.0081091924,0.99801731,-0.14391556,-2.3961973e-06,0.0033921672,0.00069109717,0.0015898871,0.010860883,-62.952446,-62.778084
1400.0,0.030411413,0.0082641598,0.99807787,-0.15717815,-2.6241059e-06,0.0034984755,0.00071497477,0.001584995,0.011070951,-62.742668,-62.567368
1405.0,0.030556837,0.0084059965,0.99785107,-0.17052352,-2.8302588e-06,0.0035897049,0.00074750197,0.0015801229,0.011267309,-62.545811,-62.371391
1410.0,0.030973984,0.00855467,0.99754226,-0.18325923,-3.0527867e-06,0.0036831666,0.000783886,0.0015753042,0.011444888,-62.370953,-62.197502
1415.0,0.031552888,0.0086716916,0.99768579,-0.19612184,-3.2771261e-06,0.003772943,0.00080451358,0.0015705598,0.011614681,-62.209782,-62.034424
1420.0,0.032240324,0.0087930569,0.99779856,-0.20994738,-3.5000764e-06,0.0038583649,0.00081855367,0.0015659025,0.011787621,-62.047241,-61.870224
1425.0,0.033006735,0.0089367256,0.99742997,-0.22330479,-3.7343373e-06,0.0039442135,0.00085453287,0.0015613411,0.011948018,-61.894485,-61.720089
1430.0,0.033796895,0.0090150451,0.9971329,-0.23473054,-3.9006186e-06,0.0040032421,0.00089584978,0.0015568803,0.01208,-61.771175,-61.598404
1435.0,0.034568515,0.0091096014,0.99742872,-0.24705277,-4.1418689e-06,0.0040855133,0.0008987083,0.0015525202,0.012212952,-61.652779,-61.474888
1440.0,0.035359934,0.009309181,0.99753374,-0.26217496,-4.4808489e-06,0.0041957214,0.00089851784,0.0015482592,0.012377261,-61.510925,-61.330612
1445.0,0.03619251,0.0093288394,0.99703062,-0.27594775,-4.5650586e-06,0.0042233048,0.00094716297,0.0015440997,0.012515711,-61.379528,-61.204582
1450.0,0.036974665,0.0093268333,0.99673671,-0.28520882,-4.7326084e-06,0.0042753103,0.00099725928,0.0015400423,0.012597549,-61.295654,-61.12328
1455.0,0.037669387,0.0096172346,0.99710232,-0.29590377,-5.1210013e-06,0.0043902807,0.00098323298,0.00153608,0.012707284,-61.213749,-61.034199
1460.0,0.03836593,0.0093662459,0.99695396,-0.30884066,-4.9532387e-06,0.0043430631,0.00099186401,0.0015322054,0.012839754,-61.106918,-60.929092
1465.0,0.039064821,0.009529978,0.99614495,-0.31787184,-5.4483075e-06,0.0044840858,0.001053787,0.0015284186,0.012915539,-61.027168,-60.856461
1470.0,0.039684054,0.0098188575,0.99634689,-0.32625654,-5.3716858e-06,0.0044637462,0.0010564065,0.001524718,0.012987282,-60.971996,-60.793083
1475.0,0.040310126,0.0092877392,0.99765837,-0.34409505,-5.2097907e-06,0.0044200011,0.0009965112,0.0015210978,0.013141804,-60.856167,-60.66552
1480.0,0.041013695,0.0099656852,0.99686408,-0.35858199,-5.9310996e-06,0.0046165567,0.0010676221,0.0015175608,0.013255951,-60.741364,-60.562057
1485.0,0.041691191,0.010030599,0.99657017,-0.36949649,-6.3093671e-06,0.0047136573,0.0010924286,0.0015141112,0.013349409,-60.666431,-60.487431
1490.0,0.042335931,0.010034032,0.99637288,-0.3809596,-6.4704623e-06,0.0047544367,0.0011168966,0.0015107442,0.013439853,-60.591671,-60.411552
1495.0,0.042950775,0.010121382,0.99633586,-0.39176443,-6.64757e-06,0.0047983448,0.0011294539,0.001507457,0.013523378,-60.522717,-60.342373
1500.0,0.043537162,0.010166192,0.99621528,-0.40282163,-6.8430645e-06,0.0048458562,0.0011493629,0.0015042458,0.013608309,-60.453964,-60.273239
1505.0,0.044105586,0.010242504,0.99612767,-0.4137134,-7.0316896e-06,0.0048908764,0.0011655678,0.0015011079,0.01368928,-60.387974,-60.20697
1510.0,0.044655278,0.010305685,0.99611419,-0.42448497,-7.2212224e-06,0.0049353028,0.0011768916,0.0014980416,0.0137666,-60.32478,-60.143238
1515.0,0.045187932,0.010357736,0.99611628,-0.43518063,-7.4127051e-06,0.0049793981,0.0011875986,0.0014950446,0.013842401,-60.263603,-60.081512
1520.0,0.045706753,0.010415899,0.99607289,-0.44586056,-7.6010192e-06,0.0050220531,0.0012011364,0.001492115,0.013917299,-60.203747,-60.021198
1525.0,0.0462128,0.010473195,0.99601942,-0.45657882,-7.7906861e-06,0.0050643142,0.0012151879,0.0014892512,0.013990682,-60.14505,-59.962017
1530.0,0.046710182,0.010529096,0.99593312,-0.46731126,-7.9826414e-06,0.0051063942,0.0012308316,0.0014864514,0.014063538,-60.08741,-59.903996
1535.0,0.047200769,0.010582509,0.99583179,-0.47805136,-8.1764592e-06,0.0051482054,0.0012470016,0.0014837149,0.014135843,-60.030884,-59.847153
1540.0,0.047683127,0.010637137,0.99576157,-0.48888361,-8.3690056e-06,0.0051891124,0.0012613893,0.0014810405,0.014206338,-59.975323,-59.791126
1545.0,0.048160691,0.010689439,0.99569768,-0.49979514,-8.5632928e-06,0.0052297646,0.00127539,0.0014784272,0.01427625,-59.920578,-59.735889
1550.0,0.048633691,0.010742205,0.99563777,-0.51080704,-8.7602839e-06,0.0052703642,0.0012891397,0.0014758746,0.014345597,-59.866505,-59.681313
1555.0,0.049104378,0.010793602,0.99557632,-0.52192968,-8.9614059e-06,0.0053111911,0.0013029929,0.0014733814,0.014414943,-59.812984,-59.627316
1560.0,0.049571596,0.010846227,0.99552166,-0.53320187,-9.1634538e-06,0.0053516105,0.001316427,0.0014709486,0.014483485,-59.759937,-59.573719
1565.0,0.050037839,0.010898694,0.99546534,-0.54463464,-9.3690642e-06,0.0053921421,0.0013299716,0.0014685746,0.014551984,-59.707222,-59.520454
1570.0,0.050504569,0.01095073,0.99540359,-0.55624861,-9.5793184e-06,0.0054329834,0.0013438622,0.001466259,0.014620761,-59.654713,-59.467411
1575.0,0.050973259,0.011002061,0.99533278,-0.56806612,-9.7953607e-06,0.0054743318,0.0013583347,0.0014640007,0.01469014,-59.602291,-59.414494
1580.0,0.051442888,0.011054398,0.99526656,-0.5801453,-1.0015294e-05,0.0055158166,0.0013726274,0.0014618016,0.014759549,-59.549847,-59.361492
1585.0,0.051914886,0.011107497,0.99520153,-0.59251463,-1.0240205e-05,0.005557626,0.0013869609,0.0014596608,0.014829298,-59.49725,-59.308308
1590.0,0.052390806,0.011161019,0.99513322,-0.6052025,-1.0471398e-05,0.005599977,0.0014016039,0.0014575776,0.014899738,-59.444386,-59.254833
1595.0,0.052871712,0.011215012,0.99506092,-0.61824656,-1.0709615e-05,0.0056429738,0.0014166306,0.0014555516,0.01497105,-59.391129,-59.200954
1600.0,0.05335914,0.011270071,0.99498808,-0.63173103,-1.0956066e-05,0.0056867995,0.0014319092,0.0014535852,0.015043471,-59.337219,-59.146389
1605.0,0.053854696,0.011326675,0.99491739,-0.64574206,-1.1212141e-05,0.0057316548,0.0014473636,0.0014516804,0.015117278,-59.282413,-59.090866
1610.0,0.054359403,0.011384554,0.99484521,-0.66031158,-1.1478764e-05,0.0057776463,0.0014632004,0.0014498358,0.015192674,-59.226639,-59.034336
1615.0,0.054874592,0.011443788,0.99477082,-0.67550391,-1.1757215e-05,0.0058249328,0.0014794962,0.0014480514,0.015269903,-59.169735,-58.976643
1620.0,0.055401638,0.011504436,0.99469334,-0.69138777,-1.2048892e-05,0.0058736801,0.0014963389,0.0014463277,0.015349223,-59.111546,-58.917625
1625.0,0.055941932,0.011566534,0.99461174,-0.70803672,-1.2355313e-05,0.0059240605,0.0015138275,0.0014446646,0.015430904,-59.05191,-58.857136
1630.0,0.0564969,0.011630093,0.9945246,-0.72552937,-1.2678129e-05,0.0059762532,0.0015320726,0.0014430623,0.015515221,-58.990673,-58.795013
1635.0,0.057074226,0.011696745,0.99443382,-0.74419379,-1.3023679e-05,0.0060311584,0.0015512393,0.0014415269,0.015603451,-58.92691,-58.730286
1640.0,0.057684008,0.01176872,0.99434221,-0.76448429,-1.3400559e-05,0.006089956,0.0015715206,0.0014400665,0.015697252,-58.859425,-58.661663
1645.0,0.058322649,0.011844624,0.99424523,-0.78633708,-1.3807684e-05,0.0061522597,0.0015930253,0.0014386763,0.015796129,-58.78867,-58.589664
1650.0,0.058993638,0.011924892,0.99414176,-0.80997759,-1.4249369e-05,0.0062184972,0.0016159229,0.0014373582,0.015900705,-58.714249,-58.513889
1655.0,0.059700631,0.012009973,0.99403065,-0.83566082,-1.4730444e-05,0.0062891203,0.0016403948,0.0014361142,0.016011644,-58.635754,-58.43391
1660.0,0.060447458,0.012100331,0.99391061,-0.86367619,-1.5256313e-05,0.0063646031,0.0016666348,0.0014349463,0.016129635,-58.552746,-58.349285
1665.0,0.061238114,0.012196449,0.99378026,-0.89435309,-1.583304e-05,0.0064454419,0.0016948493,0.0014338568,0.016255405,-58.464783,-58.259556
1670.0,0.062079333,0.012299336,0.99363732,-0.92817372,-1.6471935e-05,0.0065327575,0.001725416,0.0014328487,0.016390327,-58.371128,-58.163944
1675.0,0.062997691,0.012413984,0.99347466,-0.96653694,-1.7221138e-05,0.006632294,0.0017599468,0.0014319323,0.01654055,-58.269032,-58.059402
1680.0,0.064010911,0.01254262,0.99328864,-1.0106583,-1.8101426e-05,0.0067456285,0.0017991561,0.0014311157,0.016708832,-58.156521,-57.943913
1685.0,0.065133065,0.012684626,0.99307942,-1.0617759,-1.9091784e-05,0.0068689575,0.0018427746,0.0014304093,0.016894365,-58.031746,-57.815933
1690.0,0.066395417,0.012846628,0.99283707,-1.1225741,-2.0274267e-05,0.0070108143,0.0018929244,0.0014298263,0.017105544,-57.890778,-57.671089
1695.0,0.067830414,0.013034752,0.99255228,-1.1964083,-2.1732907e-05,0.00717845,0.0019515367,0.0014293817,0.017350134,-57.729416,-57.504841
1700.0,0.069465652,0.013252056,0.99221998,-1.2870288,-2.3514078e-05,0.0073734359,0.0020195153,0.0014290907,0.017631976,-57.544033,-57.31356
1705.0,0.071441926,0.013526035,0.99179059,-1.408111,-2.5959142e-05,0.0076257586,0.0021067015,0.0014289926,0.017986115,-57.315849,-57.076874
1710.0,0.073829502,0.013868273,0.99124336,-1.5722734,-2.9299421e-05,0.0079463469,0.0022170851,0.0014291134,0.018427281,-57.035442,-56.784859
1715.0,0.076730795,0.014297293,0.99054492,-1.8009105,-3.3941273e-05,0.0083542401,0.0023571539,0.0014294868,0.01897878,-56.688911,-56.422611
1720.0,0.080465235,0.014897348,0.9895395,-2.1602914,-4.1727715e-05,0.0089622475,0.0025567659,0.0014301785,0.019739484,-56.226585,-55.932125
1725.0,0.085711673,0.015823644,0.98791236,-2.8374238,-5.6666235e-05,0.0099460827,0.0028759553,0.0014313071,0.020905593,-55.533142,-55.185596
1730.0,0.094192468,0.017635159,0.98459488,-4.7220807,-0.00010178747,0.01214112,0.003520651,0.0014330933,0.023123024,-54.252438,-53.749134
1735.0,0.11509863,0.027003083,0.95939893,-188.82614,-0.0097388132,0.058045559,0.0081932368,0.0014361405,0.033043716,-47.415329,-39.593063
1740.0,0.78883547,0.0080770459,0.74151134,-0.029622821,-3.7042224e-07,0.0018058865,0.049048431,0.0014862771,0.021845551,-64.314812,-65.792778
1745.0,0.55106664,0.0053630751,0.97684431,-0.01886791,-3.3701485e-07,0.0017422086,0.0044601508,0.0015450435,0.007390284,-67.528976,-67.461372
1750.0,0.38305101,0.005495389,0.9973262,-0.023095492,-3.9875917e-07,0.0018446987,0.00066315272,0.0015833222,0.0074236714,-67.213387,-67.046997
1755.0,0.26786801,0.005763174,0.99942058,-0.029253634,-4.9965291e-07,0.0019915509,0.00029165321,0.0016074737,0.0077650701,-66.686928,-66.509834
1760.0,0.18911096,0.0060389647,0.99944848,-0.036487855,-6.2012742e-07,0.0021431162,0.00030001855,0.0016219669,0.0081279399,-66.177704,-66.000923
1765.0,0.13542946,0.0063011907,0.99902147,-0.044659339,-7.5293605e-07,0.0022891667,0.00039440871,0.0016298689,0.0084774951,-65.708221,-65.53241
