Apaf,Apaf_hash,Apop,Apop_XIAP,BAR,BAR_C8,Bax,Bax2,Bax2_Bcl2,Bax4,Bax4_Bcl2,Bax4_M,Bax_hash,Bax_tBid,Baxm,Baxm_Bcl2,Bcl2,Bcl2c,Bcl2c_tBid,Bid,C3,C3_Ub,C3_pC6,C6,C6_pC8,C8,C8_Bid,C8_pC3,CPARP,CytoC,CytoC_Apaf,CytoCm,CytoCr,L,L_R,M,M_hash,M_hash_CytoCm,M_hash_Smacm,PARP,PARP_C3,R,R_hash,R_hash_pC8,Smac,Smac_XIAP,Smacm,Smacr,XIAP,XIAP_C3,flip,flip_R_hash,pC3,pC3_Apop,pC6,pC8,pC9,tBid,Time
100000.0,1.6793824086934417e-151,4.5866368353865965e-156,5.013564681574271e-159,1000.0,3.9541505844157956e-18,100000.0,2.67703684898698e-64,5.0240857809350876e-67,2.425747696672379e-135,3.909781213461325e-138,9.720266346253193e-137,4.905262832524312e-25,3.792080256294106e-23,5.700559918469506e-29,1.737705222591067e-31,20000.0,20000.0,7.68227606129382e-23,40000.0,6.463743715906886e-20,2.4452940079600893e-25,9.338887032978822e-24,1.2099429353458678e-25,8.383202908165857e-31,1.961914880744618e-13,1.555352716131787e-17,3.888381790329468e-18,1.2098255816793872e-23,1.1261999824549793e-145,3.0687370144407623e-149,500000.0,2.0518526024080588e-141,2999.9760027357843,0.02399725221689407,500000.0,4.9716410215480896e-139,3.725480796182586e-140,7.450961592365173e-141,1000000.0,9.337810776215937e-22,199.97600273578402,1.1991244460065801e-08,7.799722351816472e-12,2.2444052889554556e-146,8.608860857558198e-149,100000.0,4.103705204772368e-142,100000.0,1.889530885045071e-22,99.99999999999999,3.997966640702157e-14,10000.0,1.246580461032575e-162,10000.0,19999.999999999996,100000.0,2.6296427540333884e-19,0.1
100000.0,5.514837810890069e-150,1.5848163885216698e-154,1.819099442989683e-157,1000.0,6.358947741725321e-18,100000.0,1.5425725502233122e-63,3.2214771394806663e-66,5.54257180014534e-134,9.327229593461731e-137,2.318199872042353e-135,1.0492017941477517e-24,7.368679523852965e-23,1.341100709132444e-28,4.494707169232121e-31,20000.0,20000.0,1.4947223626654298e-22,40000.0,1.1405076694705034e-19,5.228829189737488e-25,1.8120148290593896e-23,2.5845571660900997e-25,1.9683776942720884e-30,2.866703110687762e-13,2.4970805466271502e-17,6.242701366567876e-18,2.584281622036194e-23,3.321330469001054e-144,9.557259604791118e-148,500000.0,5.720672432996907e-140,2999.9736033102727,0.026396675208692176,500000.0,1.242980670716635e-137,9.814993255934181e-139,1.9629986511868362e-139,1000000.0,1.811785198943993e-21,199.97360331027252,1.4508372675843166e-08,1.0355106440932423e-11,6.617759664262948e-145,2.6814162491634057e-147,100000.0,1.1441344865850133e-140,100000.0,3.6704917691714818e-22,99.99999999999997,5.320903982404344e-14,10000.0,4.521858207326086e-161,10000.0,19999.999999999993,100000.0,4.647698183849787e-19,0.11
100000.0,1.7001116445489886e-148,4.857649998771545e-153,5.558874893829497e-156,1000.0,9.80288594469497e-18,100000.0,8.102680071855484e-63,1.7259790578150106e-65,1.972703031322816e-132,3.2077905123359574e-135,7.974034259895522e-134,2.083335974556996e-24,1.3450290591954287e-22,2.891217427959054e-28,1.0504504492718513e-30,20000.0,20000.0,2.731730060841543e-22,40000.0,1.910637601134872e-19,1.0379806557401938e-24,3.302828147200896e-23,5.125594640910905e-25,4.235878444777823e-30,4.0513668169855563e-13,3.8431277530033384e-17,9.607819382508346e-18,5.125001685121337e-23,1.0457843067444399e-142,2.9725131353937505e-146,500000.0,1.8308218674654083e-138,2999.9712039394667,0.02879604325480581,500000.0,4.159430161574295e-136,3.206648817874947e-137,6.413297635749894e-138,1000000.0,3.302373256548121e-21,199.97120393946676,1.7264938457593403e-08,1.3409839715331439e-11,2.083823925493778e-143,8.339633562686197e-146,100000.0,3.6616437348865236e-139,100000.0,6.697787942512716e-22,99.99999999999996,6.907512217476548e-14,10000.0,1.3818122103737573e-159,10000.0,19999.99999999999,100000.0,7.798722377936532e-19,0.12
100000.0,5.0041400155576523e-147,1.4316572511939001e-151,1.6401484436332938e-154,1000.0,1.4588117462663445e-17,100000.0,3.63064428012218e-62,8.07441382765806e-65,5.64799224858873e-131,9.25374596845186e-134,2.3002497261857662e-132,3.901380298099909e-24,2.333923300614895e-22,5.831666022180914e-28,2.278782336858374e-30,20000.0,20000.0,4.745884744905114e-22,40000.0,3.06665672498083e-19,1.9432847572152106e-24,5.723168639265092e-23,9.58682813743739e-25,8.528899495901929e-30,5.567644626299343e-13,5.709805747103224e-17,1.4274514367758056e-17,9.585634236915322e-23,3.066833686903849e-141,8.735261080690846e-145,500000.0,5.354221382015315e-137,2999.9688046233655,0.031195356356536183,500000.0,1.2065592379343095e-134,9.343742729999485e-136,1.8687485459998973e-136,1000000.0,5.722318736870835e-21,199.96880462336546,2.0260893368761694e-08,1.7006624821855254e-11,6.11090814772527e-142,2.450758206128798e-144,100000.0,1.0708442763900255e-137,100000.0,1.1618640109279486e-21,99.99999999999994,8.781730327584739e-14,10000.0,4.077018516211504e-158,10000.0,19999.999999999985,100000.0,1.253728140063574e-18,0.13
100000.0,1.0604634402209934e-145,3.0905385138336153e-150,3.602611064008217e-153,1000.0,2.1074984714392665e-17,100000.0,1.4397262205704156e-61,3.3692961369747515e-64,1.0136760387791895e-129,1.7101800277383012e-132,4.250407547284227e-131,6.971451148883336e-24,3.8861758082463306e-22,1.1163316752834616e-27,4.6670559646278634e-30,20000.0,20000.0,7.91180081682564e-22,40000.0,4.750450133251153e-19,3.471610618648079e-24,9.516376821973615e-23,1.7110194985163423e-24,1.629806489646145e-29,7.471965229429065e-13,8.235360830069002e-17,2.05884020751725e-17,1.7107913553156013e-22,6.239759981142142e-140,1.8149472869976272e-143,500000.0,1.0650897245702219e-135,2999.966405361967,0.03359461451518448,500000.0,2.2865355516592816e-133,1.8144281605643695e-134,3.628856321128739e-135,1000000.0,9.51486157832452e-21,199.9664053619673,2.3496189453589086e-08,2.1187683822455928e-11,1.2432230579543752e-140,5.092204031815941e-143,100000.0,2.130179449112814e-136,100000.0,1.934023974317445e-21,99.99999999999991,1.0967491642239914e-13,10000.0,8.954394897102808e-157,10000.0,19999.99999999998,100000.0,1.945190339363875e-18,0.14
100000.0,1.7644406630540258e-144,5.242431932583625e-149,6.2272645111853436e-152,1000.0,2.9683852772020655e-17,100000.0,5.15460523853568e-61,1.270327316170527e-63,1.4627536121243212e-128,2.5210889235915305e-131,6.265014054392185e-130,1.1977533950962824e-23,6.249367081757954e-22,2.0458315520661565e-27,9.11310293546893e-30,20000.0,20000.0,1.2738321830324561e-21,40000.0,7.140018436983651e-19,5.963010830773308e-24,1.528214639850676e-22,2.9361225376189243e-24,2.981636055786559e-29,9.825088088644573e-13,1.1580527735360348e-16,2.895131933840086e-17,2.9357051664389926e-22,9.975472274342356e-139,2.960551192469522e-142,500000.0,1.6679762855832228e-134,2999.964006155271,0.03599381773205184,500000.0,3.4369484035187487e-132,2.7824975162800782e-133,5.564995032560156e-134,1000000.0,1.5279549027329765e-20,199.96400615527102,2.6970779200232275e-08,2.599479505163256e-11,1.9873802593847025e-139,8.306765460401006e-142,100000.0,3.335952571120472e-135,100000.0,3.1091884088889402e-21,99.99999999999989,1.3488724306341292e-13,10000.0,1.5476390388337344e-155,10000.0,19999.999999999978,100000.0,2.9282986935463902e-18,0.15
100000.0,2.4210735919259595e-143,7.335008772627483e-148,8.880894753327004e-151,1000.0,4.089705417220593e-17,100000.0,1.698254410790068e-60,4.3959447756157395e-63,1.7330014726292983e-127,3.056791525205023e-130,7.59522554837398e-129,1.988864281523426e-23,9.750257908596189e-22,3.6102180519296714e-27,1.7073938089938427e-29,20000.0,20000.0,1.989835396247738e-21,40000.0,1.0453776719835141e-18,9.899067097949479e-24,2.3810186028273413e-22,4.8695192823725874e-24,5.252408343782378e-29,1.2691822476717818e-12,1.5929119190554277e-16,3.9822797976385675e-17,4.868784053359373e-22,1.314783149179794e-137,3.982042968896591e-141,500000.0,2.1529872583880505e-133,2999.9616070032753,0.03839296600843939,500000.0,4.253488744555647e-131,3.515553492310728e-132,7.031106984621458e-133,1000000.0,2.3805882976710358e-20,199.9616070032753,3.068461551193828e-08,3.1469321924993826e-11,2.6191899880664628e-138,1.1173349742123856e-140,100000.0,4.3059745167130165e-134,100000.0,4.849527975451003e-21,99.99999999999986,1.636935164009254e-13,10000.0,2.2068906976137898e-154,10000.0,19999.99999999997,100000.0,4.294159474265117e-18,0.16
100000.0,2.8402459515863526e-142,8.772338401039422e-147,1.0823864020324151e-149,1000.0,5.526263182044091e-17,100000.0,5.211643036525721e-60,1.4133589714461868e-62,1.7617201105565442e-126,3.1772662426003557e-129,7.893507014909135e-128,3.2046124927355974e-23,1.481198672856513e-21,6.1617885151209296e-27,3.0842493983059224e-29,20000.0,20000.0,3.0265007418924573e-21,40000.0,1.4955860576728878e-18,1.5946160291359425e-23,3.612082364230359e-22,7.83663691765777e-24,8.948908457481896e-29,1.6140963463358034e-12,2.1489291042986021e-16,5.372322760746504e-17,7.835384265368399e-22,1.4824583252771576e-136,4.580426849929292e-140,500000.0,2.378300193514835e-132,2999.959207905979,0.04079205934564819,500000.0,4.509531766053966e-130,3.802987775497804e-131,7.605975550995609e-132,1000000.0,3.611390614481628e-20,199.95920790597884,3.463765170052515e-08,3.765221945750414e-11,2.9529805625545744e-137,1.2852913479309645e-139,100000.0,4.75660038695566e-133,100000.0,7.364950369229426e-21,99.99999999999983,1.9633292205351857e-13,10000.0,2.689413834393819e-153,10000.0,19999.999999999964,100000.0,6.153260574919843e-18,0.17
100000.0,2.916331819440402e-141,9.182334322169406e-146,1.154550344022679e-148,1000.0,7.339883190499679e-17,100000.0,1.5029113864634637e-59,4.2617235113443405e-62,1.5653433634912116e-125,2.888085962463564e-128,7.174072139461367e-127,5.027002359958048e-23,2.19738450866161e-21,1.0208629997138577e-26,5.393050933457492e-29,20000.0,20000.0,4.495327536412372e-21,40000.0,2.0962017806389962e-18,2.5008160742368386e-23,5.351154833389284e-22,1.2278228761478101e-23,1.4800174150056637e-28,2.0245314990024785e-12,2.849508105760814e-16,7.123770264402033e-17,1.227615707705033e-21,1.4629310024088183e-135,4.6114424675432325e-139,500000.0,2.2991284024498685e-131,2999.9568088633805,0.0431910977449793,500000.0,4.182353382083131e-129,3.5996071126275536e-130,7.199214225255107e-131,1000000.0,5.3500721983109026e-20,199.95680886338036,3.882984148880678e-08,4.458403184307717e-11,2.9138445558492004e-136,1.29404974306607e-138,100000.0,4.59825680482374e-132,100000.0,1.0922864527228431e-20,99.99999999999979,2.3304459758784946e-13,10000.0,2.8683928003444127e-152,10000.0,19999.999999999956,100000.0,8.638049251128586e-18,0.18
100000.0,2.6652536899320765e-140,8.555804048990949e-145,1.0963536595966061e-147,1000.0,9.599865291410646e-17,100000.0,4.100061614297072e-59,1.2138385131000825e-61,1.2357890000434644e-124,2.33342753398837e-127,5.7954457292523485e-126,7.698665552458847e-23,3.1913569929556835e-21,1.6468248384747224e-26,9.158789798433342e-29,20000.0,20000.0,6.536717103444797e-21,40000.0,2.8845852241888166e-18,3.828959612350815e-23,7.760928386452522e-22,1.8780788291576322e-23,2.383311444800037e-28,2.508170909419214e-12,3.72079532610553e-16,9.301988315263824e-17,1.8777452231461544e-21,1.2845284079857715e-134,4.1316585556836664e-138,500000.0,1.977156398576678e-130,2999.9544098754786,0.04559008120773374,500000.0,3.4487291642537914e-128,3.030053123270998e-129,6.060106246541996e-130,1000000.0,7.759274195408193e-20,199.95440987547855,4.326113901261867e-08,5.2304890432727287e-11,2.558289192042495e-135,1.1594650210960788e-137,100000.0,3.954312797083899e-131,100000.0,1.585918043380717e-20,99.99999999999974,2.7406763211803953e-13,10000.0,2.7234899221206846e-151,10000.0,19999.99999999995,100000.0,1.1905678041949496e-17,0.19
100000.0,2.1410437087770433e-139,7.006084921436876e-144,9.147662985826034e-147,1000.0,1.2383385941436648e-16,100000.0,1.0603322590055642e-58,3.271393512614161e-61,8.581981237667112e-124,1.6583481913732063e-126,4.1181663498242387e-125,1.1537200135033176e-22,4.5470846176191264e-21,2.593157862776139e-26,1.5146040018723894e-28,20000.0,20000.0,9.324960185389648e-21,40000.0,3.904492642525908e-18,5.736661290421097e-23,1.1042527935198857e-21,2.8110636054416584e-23,3.7462435952186066e-28,3.0730986056503927e-12,4.79181325429441e-16,1.1979533135736024e-16,2.81053922634272e-21,9.917065230553161e-134,3.254380453925257e-137,500000.0,1.4951750801118118e-129,2999.9520109422724,0.04798900973521249,500000.0,2.5012509320419673e-127,2.2431706002682273e-128,4.486341200536454e-129,1000000.0,1.104005469023279e-19,199.95201094227212,4.793149881882244e-08,6.085451573078626e-11,1.974931325403274e-134,9.133154783558914e-137,100000.0,2.9903501601678253e-130,100000.0,2.258989802515356e-20,99.9999999999997,3.196410664437282e-13,10000.0,2.2721356587802882e-150,10000.0,19999.999999999938,100000.0,1.6140706782636247e-17,0.2
100000.0,1.4988801961754856e-138,4.973309474268508e-143,6.586878015076516e-146,1000.0,1.5775895768258532e-16,100000.0,2.6190264317194078e-58,8.374082830220874e-61,5.655835185296898e-123,1.0947057198073383e-125,2.718380100811349e-124,1.6952288173017986e-22,6.367400451402727e-21,3.994307386912851e-26,2.444517471047228e-28,20000.0,20000.0,1.3073919000552106e-20,40000.0,5.206729979224322e-18,8.427165353013955e-23,1.5441725851598556e-21,4.1254516964044157e-23,5.7602816574932565e-28,3.727794939159664e-12,6.094590301861359e-16,1.5236475754653397e-16,4.124645409929652e-21,6.765945758710201e-133,2.2481101272767776e-136,500000.0,1.0085343747161022e-128,2999.94961206376,0.050387883328716486,500000.0,1.6586391146986124e-126,1.4982763355535573e-127,2.996552671107115e-128,1000000.0,1.5438100146047679e-19,199.9496120637598,5.2840875860727134e-08,7.027222197293752e-11,1.3473298328384851e-133,6.3093315706026506e-136,100000.0,2.0170687493931402e-129,100000.0,3.1624264294835714e-20,99.99999999999964,3.700038935167809e-13,10000.0,1.6359224517552796e-149,10000.0,19999.999999999927,100000.0,2.1558013437421345e-17,0.21
100000.0,9.9217690890231e-138,3.3381691611964536e-142,4.483011457702243e-145,1000.0,1.9871582016888074e-16,100000.0,6.2159746480630604e-58,2.0601088177422276e-60,3.345369196553037e-122,6.616321022789603e-125,1.6427627401169442e-123,2.446922752734064e-22,8.777478788107807e-21,6.031660066455361e-26,3.8603568511784875e-28,20000.0,20000.0,1.804445138635938e-20,40000.0,6.849955025936445e-18,1.2160980926471887e-22,2.1257004943487847e-21,5.947526124906444e-23,8.683067325822196e-28,4.481131090569744e-12,7.664309753705066e-16,1.9160774384262665e-16,5.946310736434855e-21,4.3540494611911494e-132,1.467376244375918e-135,500000.0,6.395402902743719e-128,2999.9472132399405,0.05278670198954667,500000.0,1.0194988776080517e-125,9.355037013710861e-127,1.8710074027421724e-127,1000000.0,2.125178361596145e-19,199.94721323994023,5.798922549249784e-08,8.059692271654274e-11,8.6698529343303e-133,4.118332646112626e-135,100000.0,1.2790805805228846e-128,100000.0,4.358189609332539e-20,99.99999999999959,4.2539505901478764e-13,10000.0,1.1133025438681127e-148,10000.0,19999.999999999916,100000.0,2.840638634379753e-17,0.22
100000.0,6.178295870565095e-137,2.110318935133301e-141,2.8758681364007325e-144,1000.0,2.477370073481517e-16,100000.0,1.4232556457003698e-57,4.8906221001044934e-60,1.8210903695663846e-121,3.6940749797045753e-124,9.170556501503371e-123,3.475098452875589e-22,1.192784636328084e-20,8.945216869243356e-26,5.976719322980391e-28,20000.0,20000.0,2.4550874498877948e-20,40000.0,8.901311085285328e-18,1.7266778541896383e-22,2.884650163842935e-21,8.436373976191663e-23,1.285462832892669e-27,5.342364237121923e-12,9.539413898578617e-16,2.3848534746446537e-16,8.434574700356241e-21,2.625243043683629e-131,8.994485853048789e-135,500000.0,3.788520949708367e-127,2999.9448144708126,0.05518546571900393,500000.0,5.810697451380966e-125,5.4370215184603007e-126,1.08740430369206e-126,1000000.0,2.8839103496193105e-19,199.94481447081216,6.33765034642302e-08,9.18671357648872e-11,5.2270417663951463e-132,2.5244828457143344e-134,100000.0,7.577041899255705e-128,100000.0,5.920759661858503e-20,99.99999999999953,4.860534618646468e-13,10000.0,7.141193620228724e-148,10000.0,19999.999999999905,100000.0,3.697138941839827e-17,0.23
