E_2_task1,I_3_task1,T_1_task1,_1_task1
9819.890889163707,0.059213254310927436,0.12497011202961439,471.0
9529.671968084527,0.06674097067320565,0.14516104971394073,472.0
9248.030741120168,0.07529303716369193,0.16876489397686015,473.0
8974.713772475512,0.08501474743997656,0.1963770241574675,474.0
8709.475130736457,0.09607256068165293,0.2286990534324111,475.0
8452.076164812663,0.10865740085417559,0.266558548402709,476.0
8202.285293917565,0.12298831808701542,0.3109318127975572,477.0
7959.8778059068945,0.1393164265599997,0.36297080868231546,478.0
7724.635652808685,0.15793006529360354,0.4240356216058477,479.0
7496.347259954474,0.17916015295723298,0.49573264678203993,480.0
7274.807340764919,0.20338672383149015,0.5799598696658629,481.0
7059.816716262871,0.23104632497858768,0.6789606683645723,482.0
6851.182142032342,0.262640483892952,0.7953874848766429,483.0
6648.716142005467,0.29874567111894046,0.9323776286466059,484.0
6452.236848200503,0.34002434197347997,1.0936430742552323,485.0
6261.567847321018,0.3872380353618293,1.2835774053295255,486.0
6076.538034100629,0.4412634463643201,1.5073821055148489,487.0
5896.981472156814,0.5031072495452372,1.7712181226596855,488.0
5722.737261469212,0.5739296576435663,2.082384040403783,489.0
5553.649414088443,0.6550628954370646,2.4495288808012976,490.0
5389.566738094701,0.7480425084080914,2.8829052923195584,491.0
5230.34273027625,0.8546337157762809,3.3946701134999593,492.0
5075.8354785432975,0.9768682634470182,3.9992420630780336,493.0
4925.907574903419,1.1170842705173862,4.713727095036118,494.0
4780.426040090193,1.277971695095717,5.558424201883371,495.0
4639.2622612714285,1.4626249890330263,6.557426352063327,496.0
4502.2919450097725,1.6746036320251765,7.739339716410098,497.0
4369.395086439969,1.918002133267688,9.138134566726274,498.0
4240.455957926703,2.1975236163249336,10.794159905242145,499.0
4115.363120288174,2.5185741646999067,12.755355239715295,500.0
3994.009458992949,2.8873610161597525,15.078686181915845,501.0
3876.2922510287694,3.311000681998415,17.831861744730322,502.0
3762.113265827603,3.7976606637284016,21.095370705623594,503.0
3651.3789091388207,4.356676261830851,24.964927455043846,504.0
3544.0004123065883,4.998737319560469,29.55435687152635,505.0
3439.894080930529,5.736029824985287,34.99905882028748,506.0
3338.9816075805666,6.582437053418823,41.46010490029433,507.0
3241.1904664504095,7.553724401430644,49.12914951229058,508.0
3146.4544035982212,8.66775597204656,58.23429726681274,509.0
3054.714033703471,9.944683155446121,69.04704237021447,510.0
2965.917573403979,11.407146373717376,81.8905872044186,511.0
2880.0217300188824,13.08045915914951,97.14973558315731,512.0
2796.9927759792195,14.992719748271846,115.28267382586236,513.0
2716.807850328561,17.174897422017917,136.83506401048774,514.0
2639.4565175186563,19.66082462261451,162.4567619551305,515.0
2564.9426541363,22.48703571056829,192.92188389450254,516.0
2493.286695601453,25.692497329432687,229.1525501101331,517.0
2424.5283364296947,29.318039770406386,272.24726609108006,518.0
2358.729764966809,33.40562895688204,323.5147626979431,519.0
2295.9795256433094,37.99734635792498,384.5142436024156,520.0
2236.3971301425495,43.13409334814981,457.1032705750721,521.0
2180.138580651605,48.85406679034774,543.4949347148809,522.0
2127.402936354568,55.19118207384569,646.3256239512037,523.0
2078.4401598119216,62.173306175030724,768.7357545564133,524.0
2033.5605062360542,69.82194464103904,914.4660697972603,525.0
1993.1456145692152,78.15056909230778,1087.9710226406353,526.0
1957.6617507909716,87.16693076416702,1294.5536532003741,527.0
1927.6756525999676,96.87506856440915,1540.5262838465658,528.0
1903.8731007461727,107.28041976901049,1833.3979431260736,529.0
1887.08127334923,118.39738948738052,2182.0986945452973,530.0
1878.2949590218466,130.25933495805944,2597.2408928115156,531.0
1878.7080291762932,142.93055507892782,3091.430321132807,532.0
1889.7500727686884,156.51965181909338,3679.6248263017806,533.0
1913.1296195170287,171.19416941917692,4379.552594174033,534.0
1950.8855180678015,187.19390233649878,5212.202383603209,535.0
2005.4468518098731,204.84463302590206,6202.3854194178575,536.0
2079.702713463709,224.57015761884108,7379.37618736083,537.0
2177.082843455868,246.90352043215833,8777.634541016412,538.0
2301.6546681846094,272.4994947625806,10437.648711202197,539.0
2458.2290238514647,302.1462960666101,12406.8165903951,540.0
2652.4849166236777,336.7784057314128,14740.436718963967,541.0
2891.1099294205933,377.49471162068403,17502.760061255478,542.0
3181.957959729577,425.57754361249727,20768.07831171293,543.0
3534.22264236016,482.51515626296776,24621.80051075316,544.0
3958.6269816711188,550.0288568949131,29161.477891018807,545.0
4467.626884859579,630.1020923364187,34497.694735808356,546.0
5075.6239294618845,725.0123890955805,40754.71559636322,547.0
5799.18075034647,837.3645132058183,48070.81123589095,548.0
6657.232753696714,970.1235220592124,56598.11361228088,549.0
7671.284827145879,1126.6461529879832,66501.89057038976,550.0
8865.582135927732,1310.7085094074237,77959.15482684634,551.0
10267.239363531939,1526.5276713576384,91156.46732389934,552.0
11906.316367884488,1778.7752106904838,106286.95601831337,553.0
13815.824735081991,2072.5801167722616,123546.51784063416,554.0
16031.648943411548,2413.5185656241774,143129.24172445262,555.0
18592.377262533973,2807.589668454393,165222.2153102542,556.0
21539.027284136824,3261.1748224423905,189999.77302095256,557.0
24914.663636572983,3780.979756261406,217617.37990502667,558.0
28763.901606815227,4373.960148118276,248205.22417102722,559.0
33132.298663679976,5047.227487897274,281861.6549018469,560.0
38065.63127823075,5807.938050269412,318646.5698178525,561.0
43609.069047925914,6663.166238966152,358574.766730613,562.0
49806.23942069798,7619.759623861386,401609.28442298993,563.0
56698.183945869205,8684.17738551829,447654.76658036263,564.0
64322.21722507,9862.314104159426,496550.88572320936,565.0
72710.6968686694,11159.306692399547,548065.8649690971,566.0
81889.69773513563,12579.333349960292,601890.1751272741,567.0
91877.60585946045,14125.385705121638,657630.5056995337,568.0
102683.63584701825,15799.053239872688,714804.1753922104,569.0
114306.29353520705,17600.260728992846,772834.1053167233,570.0
126731.79242400119,19527.04673662484,831044.5548600284,571.0
139932.43719751635,21575.292100757564,888658.0004410397,572.0
153865.00640697154,23738.472248825074,944793.3908457734,573.0
168469.1679114543,26007.40885655919,998466.1367108059,574.0
183665.9661289431,28370.029512040976,1048590.320636952,575.0
199356.41387103204,30811.14345651043,1093983.373199892,576.0
215420.26046821734,33312.24313013286,1133374.3894727926,577.0
231714.96502106727,35851.336740178354,1165415.8956883317,578.0
248075.06671616418,38402.83729342535,1188702.1414570312,579.0
264311.90486589546,40937.50340572816,1201792.4774060827,580.0
280213.9256677291,43422.46802524141,1203243.0278727883,581.0
295547.66045887995,45821.35891781352,1191648.5264783513,582.0
310059.63214439363,48094.54806940266,1165698.1357165987,583.0
323479.66707372206,50199.61454599202,1124252.3188846933,584.0
335525.63027056056,52091.96494081755,1066442.9563389986,585.0
345910.30558153725,53725.75000294156,991810.2040188346,586.0
354351.6183551205,55055.157973842426,900499.655434809,587.0
360586.74971742625,56036.10168406636,793532.5079063528,588.0
364392.6131159542,56628.38134271566,673197.3095075877,589.0
365614.6738482469,56798.055859940534,543584.5162536156,590.0
364206.6414073546,56518.94330182386,411232.9282865426,591.0
360281.02474166104,55769.46365703206,285584.2482471612,592.0
354157.07351901045,54513.986224066546,178160.44969573696,593.0
346363.3215721946,52645.32915403116,98731.07944231883,594.0
337537.1737134619,49867.52619913844,49321.50872248518,595.0
328243.6012328933,45577.26324222006,23092.137657416013,596.0
318857.65466934396,39015.608398873315,10554.939557170701,597.0
309577.97709669446,30089.801436383834,4838.894402018211,598.0
300495.01433408377,20344.614375159454,2255.7491556173504,599.0
291645.3232335845,12151.75064823991,1075.6347648105457,600.0
283040.98051041557,6660.445340674904,525.8077409935186,601.0
274683.3109810493,3495.797623718467,263.64153073320506,602.0
266568.97377386136,1811.8095147453296,135.56576380912438,603.0
258692.63696641254,943.8342509348383,71.45409258163549,604.0
251048.16295296254,498.6867769062409,38.581731090277295,605.0
243629.14150982248,268.38666838618985,21.32702921358579,606.0
236429.13293875495,147.39511677564764,12.061038944393967,607.0
229441.7798754459,82.65193986462941,6.9736177823348795,608.0
222660.85837914416,47.32272878525205,4.119739221233489,609.0
216080.3003830967,27.657001022026897,2.4851079738396655,610.0
209694.202382924,16.491853419546292,1.5297415510579515,611.0
203496.8274110164,10.028698447577419,0.9603474273985699,612.0
197482.6037027822,6.21585705075781,0.6145033744592432,613.0
191646.12173441084,3.924701345585574,0.4005540675122427,614.0
185982.1304750746,2.5230748513929058,0.2658282950855584,615.0
180485.53328433787,1.6506107218974897,0.17952044281584606,616.0
175151.38367806133,1.0983187308977922,0.12330358395923338,617.0
169974.88107971728,0.7429589808389604,0.08609327244874083,618.0
164951.36661876252,0.51067353970456,0.061077843367770376,619.0
160076.31900830992,0.35649978457699677,0.04400627273235678,620.0
155345.3505185829,0.2526467636466406,0.032185735308594,621.0
150754.20305400962,0.18168282654797915,0.023885682471705874,622.0
146298.7443370603,0.13251716736957964,0.01797837052394115,623.0
141974.9641992968,0.0979956278247464,0.013718927578266527,624.0
137778.97097855908,0.07344133638566448,0.010608912191634687,625.0
133706.98802056035,0.05575742518336042,0.00831058491759692,626.0
129755.35028246332,0.04286734476327019,0.006592294912079587,627.0
125920.50103595555,0.03336189512271655,0.005293280759296818,628.0
122198.98866729574,0.02627354879170733,0.0043007138016969435,629.0
118587.46357140294,0.02093042627877398,0.003534531591698816,630.0
115082.6751376323,0.01686093082642264,0.002937323744860287,631.0
111681.46882442717,0.013730483408290946,0.002467503037812495,632.0
108380.78332029839,0.011299314058018088,0.0020946478538671964,633.0
105177.64778866408,0.009393888850259744,0.0017962939870288562,634.0
102069.17919411907,0.007887421897835393,0.0015557028292115546,635.0
99052.57970731058,0.006686424238673274,0.0013602911253634531,636.0
96125.13418713186,0.0057213523570945665,0.0012005224841298119,637.0
93284.20773680863,0.004940031754119988,0.0010691107847084062,638.0
90527.24333243998,0.004302997433776352,0.0009604471306632993,639.0
87851.75952145684,0.0037801589548307917,0.0008701823957632749,640.0
85255.34818931691,0.0033484015976924723,0.0007949216386238236,641.0
82735.67239178672,0.002989835030875953,0.0007319978014738595,642.0
80290.46425169606,0.002690519579715524,0.0006793038003549701,643.0
77917.52291818945,0.002439521298540449,0.000635166685357599,644.0
75614.71258469213,0.0022282090860595823,0.0005982518244966618,645.0
73379.96056727356,0.002049723736163922,0.0005674912565454362,646.0
71211.25543939424,0.001898593246922968,0.0005420286114073875,647.0
69106.64522083555,0.0017704235020744616,0.0005211764766873427,648.0
67064.23562161546,0.0016616714059487898,0.0005043840074000283,649.0
65082.1883363203,0.0015694668562773032,0.0004912115764662154,650.0
63158.71938892749,0.0014914801820835497,0.0004813111105922771,651.0
61292.09752784254,0.0014258120944617208,0.00047441108586337635,652.0
59480.6426690976,0.0013709152477185153,0.0004703048804019418,653.0
57722.724382372406,0.0013255266687101882,0.00046884158477315883,654.0
56016.760422339226,0.001288616707100893,0.00046991911384426736,655.0
54361.215306110134,0.0012593507200440155,0.0004734792448885708,656.0
52754.59893111988,0.0012370575049334845,0.00047950398993921566,657.0
51195.46523578679,0.001221203397854825,0.00048801319943394747,658.0
49682.41089609661,0.0012113699287123953,0.000499063150369155,659.0
48214.07406114729,0.0012072441313489247,0.0005127461492596187,660.0
46789.133129138565,0.001208598955989926,0.0005291910567398743,661.0
45406.305557968444,0.0012152919594499796,0.0005485645707245869,662.0
44064.34670981341,0.0012272508576913822,0.0005710733212056238,663.0
42762.04873184285,0.0012444738414165483,0.0005969668455456293,664.0
41498.23946830834,0.001267023792705409,0.0006265413578250433,665.0
40271.78140635519,0.0012950262803374142,0.0006601445014930403,666.0
39081.57065213533,0.0013286702775026455,0.0006981811011957975,667.0
37926.535936557746,0.0013682077632615618,0.0007411199922651789,668.0
36805.637649988406,0.0014139559832367988,0.00078950208242206,669.0
35717.866908149495,0.001466300366053528,0.0008439499410659235,670.0
34662.244644642036,0.0015256986458381753,0.0009051789908268398,671.0
33637.820728819424,0.001592686313680214,0.0009740104869219265,672.0
32643.673110557327,0.0016678829400178707,0.0010513866972517605,673.0
31678.90699024516,0.0017519999942627775,0.0011383885474411982,674.0
30742.654013706757,0.0018458501702513569,0.001236256161255317,675.0
29834.071490644037,0.001950358140644874,0.0013464127300409686,676.0
28952.34163602654,0.0020665730197789614,0.0014704922580725962,677.0
28096.670833995737,0.0021956827770516613,0.0016103718309959793,678.0
27266.288923615815,0.0023390307894267186,0.0017682091554424041,679.0
26460.448505711076,0.0024981332258217194,0.0019464862974550468,680.0
25678.42427028037,0.002674705899523174,0.002148060546352874,681.0
24919.512343418235,0.0028706843324678294,0.002376223499845479,682.0
24183.029653785346,0.003088254194774224,0.0026347700333669917,683.0
23468.31331801558,0.0033298735006417144,0.0029280792113103673,684.0
22774.72004399927,0.00359832234158863,0.003261208403146939,685.0
22101.625551290053,0.0038967618506496747,0.0036400017088776297,686.0
21448.42401004455,0.004228725577398363,0.004071218899530092,687.0
20814.527507921146,0.0045982339652377476,0.004562687140136683,688.0
20199.36548172238,0.005009829422095687,0.0051234729831285694,689.0
19602.384237611237,0.005468643340622547,0.005764088320551428,690.0
19023.04646930847,0.005980492692580864,0.006496733604361609,691.0
18460.83072873855,0.006551959507667997,0.007335573846099883,692.0
17915.23099360246,0.007190503794138406,0.008297069383718329,693.0
17385.75618536117,0.007904582877886961,0.009400365945537484,694.0
16871.92973929521,0.008703796953749147,0.010667749294990984,695.0
16373.28918407019,0.009599035302609206,0.012125171949025933,696.0
15889.3857133496,0.010602667229294954,0.013802880048573307,697.0
15419.783783451867,0.011728746260254415,0.015736150497683093,698.0
14964.060725839745,0.012993248436745323,0.017966156353335302,699.0
14521.806364822773,0.014414347840197678,0.02054097951243774,700.0
14092.622647471868,0.016012725908551826,0.02351681091762043,701.0
13676.123286331735,0.017811932147217904,0.026959358076321417,702.0
13271.933412085946,0.019838793474081035,0.030945500831342017,703.0
12879.689236204475,0.02212388700988298,0.03556525377352527,704.0
12499.03772343132,0.024702079954536705,0.04092406361291339,705.0
12129.636274551262,0.027613150427596222,0.047145528174200264,706.0
11771.152418519174,0.030902502569560165,0.054374614196771545,707.0
11423.263513194433,0.03462198197982483,0.06278142443767237,708.0
11085.656455626182,0.03883081859433377,0.0725656782767635,709.0
10758.027400831817,0.043596701579606684,0.08396199923673534,710.0
10440.081488681139,0.04899699561835738,0.09724613003777632,711.0
10131.53257944599,0.055120347573453105,0.11274232386239208,712.0
9832.102997076687,0.06206799468758019,0.1308320649394422,713.0
9541.52328015494,0.06995595089344417,0.15196435499580319,714.0
9259.531940766492,0.07891705333775441,0.17666795884702807,715.0
8985.875230413429,0.08910347756338159,0.2055658141260168,716.0
8720.30691329005,0.10068964556473563,0.23939211729702453,717.0
8462.588046822815,0.11387552136498882,0.27901266070703673,718.0
8212.48676868196,0.1288904351337363,0.32544870299556306,719.0
7969.778091024354,0.14599748582655814,0.37990546799576214,720.0
7734.243701330455,0.16549861636516855,0.4438059188700396,721.0
7505.671769588189,0.18774043355673847,0.5188305456377738,722.0
7283.8567624025145,0.21312094886054742,0.6069648984447973,723.0
7068.599263452052,0.24209733319333512,0.710555851511298,724.0
6859.705800318377,0.2751946154679592,0.8323781072893236,725.0
6656.988678182838,0.31301657240611713,0.9757136676205928,726.0
6460.265819886803,0.35625735421324106,1.1444456927339093,727.0
6269.360612762699,0.40571427342864824,1.3431699805268638,728.0
6084.1017626376115,0.46230481843423177,1.5773281176642158,729.0
5904.323154616112,0.5270839930318421,1.8533643814845495,730.0
5729.863721648357,0.6012653943391942,2.1789131183382047,731.0
5560.567321072404,0.6862453111897937,2.563021919106566,732.0
5396.28261918249,0.7836301168850582,3.016414842360792,733.0
5236.862985359223,0.8952681833918056,3.5518077380345274,734.0
5082.166395971241,1.0232863371822125,4.184282720110526,735.0
4932.055348835458,1.1701315952600293,4.931731284672295,736.0
4786.396790321253,1.3386192918848596,5.815385246663241,737.0
4645.0620556730855,1.5319879734243445,6.860446111165642,738.0
4507.926824481382,1.7539620743050783,8.096832589261881,739.0
4374.87109426459,2.0088205570125703,9.56007607064124,740.0
4245.77917323765,2.30149046463679,11.29237920669747,741.0
4120.539696504721,2.637621903056878,13.34387964138538,742.0
3999.0456696690776,3.023702470455853,15.774161487578464,743.0
3881.1945419417802,3.467175669363582,18.654038969457936,744.0
3766.8883172816572,3.9765670895701235,22.06769711220993,745.0
3656.033708159844,4.56163535140518,26.115240423451088,746.0
3548.542337758905,5.233530012640986,30.915710645419345,747.0
3444.331003958355,6.004967831602047,36.610708994362604,748.0
3343.3220123105257,6.890421560143445,43.3687005462614,749.0
3245.443590180964,7.906317918096487,51.3901264826584,750.0
3150.630402944603,9.07124288299032,60.91353826663525,751.0
3058.8241830679563,10.406144852414783,72.22286853866609,752.0
2969.9744977881287,11.934526994474695,85.65610254868272,753.0
2884.039686595494,13.682610381290775,101.61567153883,754.0
2800.987984131429,15.679433028761999,120.58073229997076,755.0
2720.7988791556477,17.957050450556565,143.1218474111071,756.0
2643.4647627209383,20.550126714189837,169.91862043853547,757.0
2568.9928898759977,23.496213837921772,201.78053147161438,758.0
2497.4077395023915,26.835151633719892,239.6718391015832,759.0
2428.753837388285,30.60824908726017,284.74121600873383,760.0
2363.09917290144,34.85800851289528,338.3574208203087,761.0
2300.5391131150805,39.62649646184899,402.1501763583302,762.0
2241.2013828601835,44.95417449347223,478.0616786696269,763.0
2185.2518044513354,50.87842611058411,568.406017063336,764.0
2132.9011113995966,57.431739528898696,675.9394698751255,765.0
2084.413126606322,64.6402971891653,803.9445386879994,766.0
2040.1146386248513,72.52295065120067,956.3311837196712,767.0
2000.4070526639782,81.0913996419499,1137.755788010253,768.0
1965.7800814709499,90.35115491645543,1353.7604237153917,769.0
1936.828301148569,100.30509266706528,1610.940581785165,770.0
1914.2707300208635,110.95915172938174,1917.1424640840005,771.0
1898.973982019938,122.33029954971983,2281.6949061937657,772.0
1891.9797516948586,134.4571950243294,2715.6827778986994,773.0
1894.5373896438543,147.41281210029396,3232.268226231751,774.0
1908.142203065915,161.3182087204958,3847.0646300399308,775.0
1934.580830769249,176.35680389682526,4578.574106399972,776.0
1975.9842772245,192.78818349427718,5448.691508351919,777.0
2034.8902498317973,210.9607818613036,6483.286206112564,778.0
2114.3161062684567,231.3254684498853,7712.867770053157,779.0
2217.8431447824,254.44466788461895,9173.3352920357,780.0
2349.714349734112,281.0055025825093,10906.817850223742,781.0
2514.946716181405,311.8319287111258,12962.601188837823,782.0
2719.4590233129297,347.89902160790945,15398.129753883335,783.0
2970.216422544447,390.3503513655268,18280.06821990706,784.0
3275.39222210609,440.5182850388193,21685.39091187699,785.0
3644.545677213719,499.94782419966936,25702.454035454237,786.0
4088.8151597165393,570.4237627787321,30431.989777390623,787.0
4621.124052161353,654.000896155237,35987.94674015663,788.0
5256.39517528949,753.0362150009689,42498.06989081842,789.0
6011.765872887468,870.2221666872217,50104.10634094648,790.0
6906.796739148583,1008.6195180835391,58961.54397697904,791.0
7963.663226930207,1171.6877620760615,69238.72133787432,792.0
9207.316271348049,1363.3116461927268,81115.21958102143,793.0
10665.600959680238,1587.8213236223528,94779.51172920257,794.0
12369.315139906483,1850.0025713545078,110425.74843050264,795.0
14352.194286416918,2155.0972497257735,128249.74797065232,796.0
16650.814870509053,2508.789724008112,148444.29457702066,797.0
19304.396714634604,2917.178403602644,171193.76125907557,798.0
22354.498343436015,3386.730367471729,196668.24737921002,799.0
25844.61344204188,3924.2203772447365,225017.40478307023,800.0
29819.64375980858,4536.65009177574,256363.9911647359,801.0
34325.26094486801,5231.152527993522,290797.2682948716,802.0
39407.15855241368,6014.873669129685,328366.37844092725,803.0
45110.1913198216,6894.842229502621,369073.69820701453,804.0
51477.4234370336,7877.821318621375,412868.190084241,805.0
58549.05831576645,8970.144239552374,459638.77807647875,806.0
66361.2723219055,10177.530602092915,509207.789146882,807.0
74944.95759735948,11504.896324480686,561324.5131174207,808.0
84324.37884164344,12956.136237575212,615658.9584620893,809.0
94515.74844418149,14533.917601630172,671795.9183832218,810.0
105525.72986075495,16239.422641925696,729229.4950384868,811.0
117349.88188095934,18072.134533262357,787358.228523242,812.0
129971.06523157147,20029.562901575726,845481.1735451631,813.0
143357.8273508355,22107.015541880777,902795.0616596827,814.0
157462.79345116654,24297.311062952947,958392.9390440887,815.0
172221.09480421594,26590.591907883398,1011264.6440257144,816.0
187548.87381069682,28974.00200744912,1060299.6082610195,817.0
203341.91976528283,31431.52938631585,1104292.4533569657,818.0
219474.49016446597,33943.82586118228,1141952.1164964475,819.0
235798.37820442027,36488.008900701636,1171915.3055110245,820.0
252142.32920129396,39037.5743528971,1192765.3166034792,821.0
268311.91327590717,41562.37435621208,1203057.5925539741,822.0
284089.98550035857,44028.64991767816,1201353.8999015647,823.0
299237.8749204122,46399.18628776001,1186267.1872986401,824.0
313497.64480759366,48633.62430048189,1156522.4794047286,825.0
326595.6792904638,50688.93639051063,1111038.5720615175,826.0
338247.8455567319,52520.1161750996,1049035.002383492,827.0
348167.20472256,54081.20765070823,970183.6263809501,828.0
356075.1049163496,55326.67170433074,874821.2619578594,829.0
361716.6154300406,56213.2009708208,764245.691160231,830.0
364882.87428793136,56701.95428456081,641142.0014752668,831.0
365442.40886670107,56760.916176095,510152.4620124856,832.0
363383.8177624969,56365.66400363796,378523.6285950335,833.0
358867.8367592533,55493.93009489755,256381.01149090615,834.0
352269.08646876237,54099.726561590534,155307.9168547091,835.0
344157.46463930776,52041.78296205956,83647.58969318005,836.0
335169.2492404678,48954.6565196778,40947.542591301884,837.0
325827.06080050056,44161.81760092275,18994.721929626754,838.0
316456.3740506721,36965.458932830974,8673.502961835404,839.0
307222.15028033295,27627.07145262603,3990.2233390188158,840.0
298197.28584285616,18070.211663987393,1870.3729261656717,841.0
289410.23061529215,10521.153824645642,897.4929786140666,842.0
280869.48416687996,5684.746556408636,441.5953311892807,843.0
272574.8164823479,2967.995544507293,222.86484230315642,844.0
264522.2192964562,1538.602194592809,115.33527875407057,845.0
256706.0846578173,804.0102743872462,61.17286600841899,846.0
249120.1739214045,426.7268086920138,33.23234602063923,847.0
241758.05523962708,230.83723937202691,18.47920576274598,848.0
234613.30371420828,127.45250219553077,10.510828712200075,849.0
227679.59347048652,71.85442359287977,6.111346319407398,850.0
220950.73950751306,41.359937567461834,3.6299771313275175,851.0
214420.71573626462,24.298500619109433,2.2012314175529224,852.0
208083.66152751577,14.563075888629776,1.3619371616574882,853.0
201933.8826350556,8.899778728512738,0.8592522691281639,854.0
195965.84934471067,5.5427693887776,0.5524669053924862,855.0
190174.19326053685,3.516118868030313,0.3618019118765486,856.0
184553.70344066116,2.2706980753919024,0.24120080350302836,857.0
179099.32224796235,1.492068544902985,0.1636067378781501,858.0
173806.14110552793,0.9970831837530552,0.11285385214191487,859.0
168669.3962566268,0.6772857126540248,0.0791240494545777,860.0
163684.4645817413,0.46741361933514314,0.056359668533746625,861.0
158846.85950005084,0.3275792462633689,0.040765538869772834,862.0
154152.22696921905,0.23303440944963266,0.02992856638128464,863.0
149596.3415898807,0.16819793145250758,0.02229233737588039,864.0
145175.10281712093,0.12312102918455278,0.016839007665445813,865.0
140884.53127901824,0.09136374553581514,0.012894026032293181,866.0
136720.7652009093,0.06870216095333265,0.010004540220486913,867.0
132680.05693342088,0.05233017044822788,0.00786272155654702,868.0
128758.76958183826,0.04036019346290451,0.006256781579738483,869.0
124953.37373442417,0.031507497910171586,0.005039317077523888,870.0
121260.4442869028,0.02488735671962666,0.004106579514297468,871.0
117676.65736034894,0.019883696254638403,0.0033847475876678276,872.0
114198.7873100495,0.0160628350296145,0.002820745510545059,873.0
110823.70382259462,0.013116322094639454,0.002376027705055948,874.0
107548.36909863407,0.0108225290794897,0.0020223281600122516,875.0
104369.83511888092,0.009020663848415126,0.001738725267845428,876.0
101285.24099077751,0.007592965660680007,0.0015095935843866873,877.0
98291.81037372128,0.006452407663477969,0.0013231630742482274,878.0
95386.84898000295,0.005534097488661737,0.001170493269342957,879.0
92567.74215005385,0.004789253738608993,0.0010447404787481281,880.0
89831.95249904117,0.0041809050911305,0.0009406262158597738,881.0
87177.017633089,0.0036807969869205016,0.0008540504234450276,882.0
84600.54793295942,0.003267187029324701,0.0007818071134229676,883.0
82100.22440336425,0.002923223335917986,0.000721374071361381,884.0
79673.79658544855,0.002635743531271195,0.0006707557298787066,885.0
77319.08053160837,0.002394411377574786,0.0006283656532017806,886.0
75033.95683982462,0.0021910507489540003,0.0005929374451724037,887.0
72816.36874524772,0.0020191609558785593,0.0005634567186981808,888.0
70664.32026953038,0.0018735422423601317,0.0005391096594322768,889.0
68575.874424833,0.0017500168915960644,0.0005192433824845976,890.0
66549.15146991222,0.0016452122622887368,0.0005033349671675401,891.0
64582.32721792002,0.0015563945122295535,0.0004909677431304846,892.0
62673.63139520943,0.001481341725274983,0.0004818129670104228,893.0
60821.34604789926,0.0014182432524069391,0.00047561547783073893,894.0
59023.803994651316,0.0013656213228857962,0.00047218262518465494,895.0
57279.38732664419,0.0013222710386543684,0.000471375868068683,896.0
55586.52595203023,0.0012872126230661733,0.00047310440951739424,897.0
53943.696181681364,0.0012596515084983008,0.00047732042192045934,898.0
52349.41935757831,0.0012389492870230414,0.000484015761008273,899.0
50802.260523609235,0.0012246017121529224,0.0004932198689900351,900.0
49300.82712679663,0.0012162171054152897,0.0005049986294417631,901.0
47843.767781667346,0.0012135033015439314,0.000519454221245519,902.0
46429.77101727222,0.0012162557003400144,0.0005367258400093863,903.0
45057.56412258178,0.0012243488686765809,0.0005569912061667564,904.0
43725.91205896094,0.0012377297542444077,0.0005804687902537412,905.0
42433.61627037646,0.0012564128514532973,0.0006074210671543118,906.0
41179.513578206774,0.0012804776432337516,0.0006381587259032453,907.0
39962.475218018626,0.0013100668395009663,0.0006730454002112921,908.0
38781.40578067283,0.0013453872257431405,0.0007125038085349851,909.0
37635.24220815115,0.0013867069312897518,0.0007570232280467981,910.0
36522.95288348687,0.001434364150509316,0.000807167579587449,911.0
35443.536679274934,0.0014887640675672034,0.0008635855222913495,912.0
34396.022040147844,0.0015503861757907428,0.0009270224117410792,913.0
33379.46616548079,0.001619789537758258,0.0009983331150040823,914.0
32392.95410819364,0.0016976193775042746,0.0010784984669733166,915.0
31435.59787023746,0.001784613166285833,0.0011686450957579851,916.0
30506.535755077,0.001881626052888173,0.0012700646972796487,917.0
29604.931577571115,0.0019896087150808525,0.0013842392744616207,918.0
28729.973826882393,0.0021096539227766506,0.0015128712104770798,919.0
27880.874981623143,0.002242993990746103,0.001657916315886386,920.0
27056.87079368855,0.0023910231004578854,0.00182162335194035,921.0
26257.219597739175,0.002555316164210687,0.0020065799409873975,922.0
25481.201666120585,0.0027376501906803447,0.002215763994828888,923.0
24728.118531971533,0.002940031031816028,0.002452607608642548,924.0
23997.292367183803,0.0031647238420486304,0.0027210691461327647,925.0
23288.065385030055,0.003414284484198484,0.0030257158432034337,926.0
22599.79925010664,0.0036915969171828385,0.0033718215073768533,927.0
21931.87445862312,0.003999923673655262,0.0037654877248332707,928.0
21283.689821276585,0.00434295386457377,0.0042137727609278496,929.0
20654.661939181617,0.004724851171434613,0.004724845626047339,930.0
20044.22465100834,0.005150321103882601,0.005308173360293861,931.0
19451.82851945121,0.005624691877569769,0.00597473643742771,932.0
18876.94034841473,0.006154012268882188,0.006737277066923604,933.0
18319.042703710504,0.006745096321431308,0.007610596608354768,934.0
17777.633441252874,0.007405706278478325,0.008611898911948117,935.0
17252.225258399798,0.008144617971277367,0.009761195814035875,936.0
16742.34525541737,0.008971799799224389,0.01108178277739763,937.0
16247.53450871539,0.009898564744516069,0.012600794968692212,938.0
15767.34765875092,0.010937753348999742,0.01434986581848145,939.0
15301.352509044602,0.012103983468507017,0.016365894541348548,940.0
14849.129637306054,0.01341384505376508,0.018691954325002192,941.0
14410.272017845098,0.014886221957100728,0.021378356129886082,942.0
