C_1_task1,M_1_task1,X_1_task1,_1_task1
0.19980131625670042,0.012829124083873183,0.0002584838324844696,4.08
0.20363516211460994,0.013233737002617587,0.0002668683118256638,4.16
0.20746577942297276,0.013647773648110921,0.00027546160544994063,4.24
0.21129316666075199,0.01407154788666083,0.0002842712821099368,4.32
0.21511732215702942,0.014505383375578731,0.00029330503065526863,4.4
0.21893824408706378,0.014949630859609785,0.00030257120289854894,4.48
0.2227559304689365,0.015404656659833163,0.00031207855552152486,4.5600000000000005
0.22657037914554146,0.015870851666387787,0.0003218365483944479,4.64
0.23038158777607107,0.016348609858382747,0.00033185484802837183,4.72
0.23418955383871223,0.016838338206348925,0.00034214346750396484,4.8
0.23799427461441597,0.01734045067143274,0.0003527126253434164,4.88
0.24179574718187968,0.01785539224179791,0.0003635731904398583,4.96
0.24559396840614275,0.0183836409557045,0.00037473687248707345,5.04
0.24938893492657135,0.018925710669617173,0.0003862162790028306,5.12
0.2531806431295593,0.019482140963142172,0.0003980249019862848,5.2
0.25696908914527483,0.02005346628289022,0.00041017634668999474,5.28
0.2607542688469487,0.02064023213330085,0.0004226846402559432,5.36
0.26453617783277794,0.02124297628161657,0.0004355636745735872,5.44
0.2683148114227763,0.021862299490179284,0.00044882862029145006,5.5200000000000005
0.27209016464213415,0.02249885130346434,0.00046249585179341537,5.6000000000000005
0.2758622321844054,0.023153386216112543,0.00047658419577824036,5.68
0.2796310083593406,0.023826701269733512,0.0004911141581278084,5.76
0.2833964871097436,0.02451958701099209,0.0005061065893247924,5.84
0.2871586619696733,0.02523277224912473,0.0005215818934890842,5.92
0.29091752612278515,0.02596671826785256,0.0005375553941421416,6.0
0.29467307241216256,0.026722388551228403,0.0005540478176187097,6.08
0.2984252931883245,0.027501058419298948,0.0005710923005896097,6.16
0.30217418023585113,0.028303327330261273,0.0005887121082556383,6.24
0.3059197249177656,0.02913029141064696,0.0006069299535049376,6.32
0.309661918045649,0.02998321242442067,0.0006257825274220873,6.4
0.31340074982003446,0.03086276057269194,0.0006452942161067919,6.48
0.31713620995876934,0.03177018954459563,0.0006654933163586854,6.5600000000000005
0.32086828748910595,0.03270718435157472,0.0006864260177465504,6.640000000000001
0.32459697065038423,0.03367452306621569,0.0007081243927731611,6.72
0.3283222471802619,0.034672993457437185,0.0007306098107176693,6.8
0.332044104150871,0.035704977312207065,0.0007539372511354413,6.88
0.33576252749240537,0.03677192283459697,0.0007781644123684655,6.96
0.33947750243176766,0.03787445271265075,0.0008033083496533039,7.04
0.34318901344780384,0.03901492770380569,0.0008294365846231788,7.12
0.3468970439774927,0.040194074014130624,0.000856580498529261,7.2
0.3506015765759212,0.0414149728337826,0.0008848167784704633,7.28
0.3543025924475913,0.042678014971710476,0.0009141878711563893,7.36
0.3580000720569123,0.04398624902849141,0.0009447569444471748,7.44
0.36169399429132265,0.04534092575929461,0.0009765991146150654,7.5200000000000005
0.36538433698596984,0.046744666502969885,0.001009771083595335,7.6000000000000005
0.3690710764914573,0.048199227424232216,0.0010443577832730893,7.68
0.3727541878044372,0.04970684956040873,0.0010804234160815974,7.76
0.37643364443024757,0.0512700216169273,0.0011180593790160473,7.84
0.38010941816310606,0.052891131954282584,0.0011573512728242695,7.92
0.38378147909814947,0.05457272594674716,0.0011983934603346535,8.0
0.38744979548178127,0.056317438177796955,0.0012412854800421987,8.08
0.3911143335871884,0.05812799839418337,0.0012861330308103192,8.16
0.39477505760344833,0.06000723701314437,0.0013330488714889976,8.24
0.3984319294680479,0.061958087217656194,0.001382153161598404,8.32
0.4020849086249474,0.06398358537914939,0.001433574174143529,8.4
0.4057339523364173,0.0660868592575914,0.001487446938415369,8.48
0.40937901460683845,0.06827114405989156,0.001543918132430835,8.56
0.41302004782791535,0.07053974582175215,0.0016031384689535139,8.64
0.4166570003707377,0.07289608490401214,0.0016652754862905292,8.72
0.420289817584188,0.07534366645812726,0.0017305056277455953,8.8
0.4239184409424866,0.0778860892286052,0.0017990174580103113,8.88
0.4275428084371853,0.08052702440497213,0.001871008988608626,8.96
0.43116285406574506,0.08327021610424132,0.0019466928765053493,9.040000000000001
0.43477850783508337,0.08611946847718698,0.002026296896830812,9.120000000000001
0.43838969515195136,0.08907865155653144,0.002110069271932981,9.200000000000001
0.4419963365846484,0.09215169300209229,0.0021982729895352383,9.28
0.44559834744355914,0.09534257415095924,0.002291188489377248,9.36
0.4491956374843639,0.09865531243824063,0.002389109414214413,9.44
0.45278811054370394,0.10209394365837295,0.0024923584417522334,9.52
0.45637566411804775,0.10566251684868268,0.002601282481251577,9.6
0.4599581888005927,0.1093650887055369,0.00271625961547858,9.68
0.46353556771280124,0.11320571780777881,0.0028376911532675786,9.76
0.4671076760524598,0.11718845245889634,0.0029660070506993927,9.84
0.47067438045802495,0.1213173186596849,0.003101661322745395,9.92
0.4742355383258022,0.12559629263800023,0.003245161538376667,10.0
0.47779099707450046,0.13002929985355113,0.0033970571569101648,10.08
0.48134059308890076,0.1346202012605521,0.0035579504303743766,10.16
0.48488415090593506,0.13937279391968732,0.003728474149908494,10.24
0.48842148231998406,0.14429078959869351,0.003909317763658416,10.32
0.4919523852957079,0.1493778044197839,0.00410123320272219,10.4
0.49547664250945833,0.15463734363843912,0.0043050611056132514,10.48
0.49899402004159865,0.16007279353464404,0.004521717693223498,10.56
0.5025042655443377,0.1656874092922984,0.004752202877512464,10.64
0.5060071066712097,0.17148430924834912,0.004997590526021394,10.72
0.5095022493140267,0.17746646194815233,0.005259067059438945,10.8
0.5129893754775962,0.18363667875529574,0.0055379462044437364,10.88
0.516468140261371,0.18999760162079174,0.005835714748010522,10.96
0.5199381690850355,0.19655169541622933,0.00615400598635753,11.040000000000001
0.5233990544676459,0.2033012380218322,0.006494623120190178,11.120000000000001
0.5268503525367091,0.2102483139953445,0.006859515053085527,11.200000000000001
0.5302915789537376,0.21739480395515345,0.007250877219846864,11.28
0.5337222054749245,0.22474238179356876,0.007671199896407484,11.36
0.5371416531745846,0.23229250298075474,0.00812328464006806,11.44
0.5405492862195119,0.24004639639941877,0.008610235001479115,11.52
0.5439444053832703,0.24800505656146418,0.00913552075700685,11.6
0.5473262405036615,0.2561692355606825,0.009703053185956361,11.68
0.5506939414687013,0.2645394344072874,0.01031725278340835,11.76
0.5540465678131483,0.2731158936605639,0.01098310898676517,11.84
0.5573830770071734,0.2818985832884209,0.011706250366934144,11.92
0.5607023112282261,0.29088719161977605,0.012493037159728732,12.0
0.5640029822377838,0.30008111319151476,0.01335067201151283,12.08
0.5672836540605474,0.3094794352473232,0.014287318153635332,12.16
0.5705427231019649,0.31908092246196823,0.015312222051603652,12.24
0.5737783963165941,0.32888400017756203,0.016435841695399526,12.32
0.576988666864698,0.3388867356133196,0.017669989734459,12.4
0.5801712855208025,0.34908681563282457,0.0190279987836562,12.48
0.5833237302158526,0.35948152275081646,0.020524885176506077,12.56
0.5864431720742648,0.37006770783102483,0.022177505052330827,12.64
0.5895264385794877,0.3808417594653673,0.024004691383576776,12.72
0.5925699742720634,0.391799569779462,0.026027371234414957,12.8
0.5955697994203006,0.4029364964579271,0.02826866097265228,12.88
0.5985214672274297,0.41424732083550686,0.030753925770935654,12.96
0.6014200204872746,0.4257262019639373,0.033510777894276346,13.040000000000001
0.604259949206772,0.43736662664810716,0.03656897576703856,13.120000000000001
0.6070351502501116,0.449161355748403,0.039960311659488684,13.200000000000001
0.6097388917651203,0.4611023663881504,0.04371824395657684,13.280000000000001
0.6123637825044015,0.47318079072010705,0.04787769574432207,13.36
0.6149017492418221,0.48538685666370024,0.052474718815535185,13.44
0.6173440178575273,0.4977098180034135,0.05754600124344907,13.52
0.6196811077557697,0.5101378893031654,0.06312830288484154,13.6
0.6219028362429249,0.5226581786968865,0.06925790745946935,13.68
0.6239983334302106,0.535256621072303,0.07597013439593603,13.76
0.6259560666650134,0.5479179124940151,0.08329887094094622,13.84
0.6277638740163477,0.5606254466774693,0.09127610130902694,13.92
0.6294090063528948,0.5733612545031801,0.09993148343604685,14.0
0.6308781762866786,0.5861059478710148,0.10929208630333025,14.08
0.6321576175592939,0.5988386638256151,0.11938160190409453,14.16
0.6332331490836628,0.6115370242563365,0.13022055327265383,14.24
0.6340902412124726,0.6241770923261637,0.14182610425513123,14.32
0.6347140855918004,0.636733342595082,0.1542118953797407,14.4
0.6350896631560494,0.6491786423180287,0.16738780314035764,14.48
0.6352018244403732,0.6614842410557294,0.18135970678962832,14.56
0.6350353692101585,0.6736197779341435,0.19612940498068618,14.64
0.6345751267738458,0.685553306690414,0.21169472345008655,14.72
0.6338060343381408,0.6972513426002493,0.22804967166885948,14.8
0.6327132134423492,0.7086789353603622,0.2451844425175899,14.88
0.6312820480801992,0.7197997723226638,0.2630851798998548,14.96
0.6294982679250364,0.7305763170334566,0.28173367176417297,15.040000000000001
0.6273480361876299,0.7409699880802483,0.3011072384108793,15.120000000000001
0.6248180374116193,0.7509413822924272,0.3211789450291176,15.200000000000001
0.6218955601238394,0.7604505441861774,0.3419179751533952,15.280000000000001
0.6185685736532457,0.7694572803061135,0.36328982523936687,15.36
0.6148258050491356,0.7779215179540998,0.3852561056471372,15.44
0.6106568179853765,0.7858036759373311,0.4077741260619644,15.52
0.6060521009743263,0.7930650604289797,0.4307966483672942,15.6
0.6010031589958263,0.7996682564067564,0.4542720940967315,15.68
0.5955025927765693,0.8055774563950541,0.4781454591932492,15.76
0.5895441648718263,0.8107587118543457,0.5023589452621933,15.84
0.5831228642802292,0.8151800606654696,0.526851127182573,15.92
0.5762349797940565,0.8188114658513834,0.5515566025795403,16.0
0.5688781828734053,0.8216245774808342,0.5764057400342321,16.080000000000002
0.5610516106880115,0.8235922716659704,0.601325088126682,16.16
0.5527559397028605,0.8246879786288162,0.6262380486472097,16.240000000000002
0.5439934500840993,0.824884822091224,0.6510650549530232,16.32
0.5347680942517635,0.8241546152784054,0.6757227301474731,16.4
0.5250855990327912,0.8224667791219822,0.7001211190000931,16.48
0.5149535799033644,0.819787232047563,0.7241649407815436,16.56
0.5043816583869508,0.8160774111661588,0.7477527549129955,16.64
0.4933816036655362,0.8112933125910794,0.7707758065489587,16.72
0.4819674861348611,0.8053848097289387,0.7931164267650559,16.8
0.47015586386556146,0.7982951679598617,0.8146464586659053,16.88
0.457966000197904,0.7899608128325095,0.8352256833300129,16.96
0.44542010888601,0.7803113665328698,0.8547003499650946,17.04
0.43254361913134454,0.7692699560841321,0.8729022110652169,17.12
0.4193654421980356,0.7567537894215055,0.8896489093776295,17.2
0.40591819979946575,0.7426749914538537,0.90474720423596,17.28
0.3922383450491544,0.7269416574687716,0.9180006758064957,17.36
0.3783660839316714,0.7094589955787057,0.9292250344150292,17.44
0.364344873412184,0.6901312661136662,0.9382782691778838,17.52
0.3502202432633072,0.6688629576657302,0.9450878125670352,17.6
0.3360383107231152,0.6455602344780095,0.9496718133467922,17.68
0.3218440121297132,0.620132477088108,0.9521337348228806,17.76
0.30767981506180275,0.5924936070005973,0.9526211755321166,17.84
0.2935854585658924,0.5625633649021922,0.951267516968918,17.92
0.27959876030129444,0.5302690248247776,0.9481372261756182,18.0
0.2657571824608899,0.4955476200404587,0.9432020462739463,18.080000000000002
0.2520995956687783,0.45834927312933543,0.9363401643240785,18.16
0.23866786721899647,0.4186423276026765,0.9273522988460099,18.240000000000002
0.22550788792008655,0.376420535215495,0.9159822278265206,18.32
0.21267026657970495,0.3317151641696712,0.9019401733060235,18.400000000000002
0.2002104623158889,0.2846141238459231,0.8849235797551023,18.48
0.1881884956053163,0.23529886740684083,0.8646372144955614,18.56
0.17666817306816335,0.18412297786686824,0.8408135918511425,18.64
0.16571593554309882,0.13180271543668398,0.8132360446421609,18.72
0.15539901549837914,0.08002082179411857,0.7817889453057477,18.8
0.14578209656403465,0.03392746723727835,0.7466057666008615,18.88
0.13691863067742238,0.009821884042461634,0.7086262594204215,18.96
0.12883190000763695,0.0070074776684556,0.6698072442031565,19.04
0.12151707561727729,0.006428295424345976,0.6309341288671843,19.12
0.11496266502583588,0.005967152750345557,0.5920608381316649,19.2
0.10915562059154378,0.005572617994480066,0.5531982559540564,19.28
0.10408172924425783,0.005237532251064956,0.5143571195395417,19.36
0.09972590199505328,0.004956467264364996,0.4755491816914574,19.44
0.09607253609793936,0.00472492143572714,0.43678770223948016,19.52
0.09310592512793596,0.0045391884697778915,0.39808818965946413,19.6
0.0908107249045725,0.004396231948648602,0.35946943020875655,19.68
0.08917239629862077,0.00429361054811859,0.32095501718573927,19.76
0.08817755649024553,0.00422942549449345,0.28257567221827745,19.84
0.08781427990458746,0.004202262725651764,0.24437340995502738,19.92
0.0880721538034769,0.004211161333883569,0.20640882155333315,20.0
0.08894202862773151,0.004255566605121912,0.16877455444126546,20.080000000000002
0.09041532830316949,0.0043352762375079065,0.1316233820331636,20.16
0.0924824247895814,0.004450343726881245,0.09523813889586416,20.240000000000002
0.09512892531415762,0.004600884768880219,0.060226521133009546,20.32
0.09832510661505257,0.004786536408743378,0.02825561140406318,20.400000000000002
0.10198578628181101,0.005004470634366182,0.005436279250387977,20.48
0.10587288825756519,0.0052433995745187955,0.00028015295369910036,20.56
0.1097840846385392,0.0054898707967689035,0.00011220017878221453,20.64
0.11369279304012037,0.005741046346691922,0.00011375613070830114,20.72
0.11759829377831153,0.005996912602393635,0.00011884553592107101,20.8
0.12150057284188218,0.006257595605244439,0.00012410559698621914,20.88
0.1253996304481351,0.006523229637881086,0.00012947247741976192,20.96
0.129295467045291,0.006793953971579027,0.0001349478005695178,21.04
0.1331880830311861,0.007069913004664858,0.00014053470205569198,21.12
0.13707747874549697,0.007351256487488346,0.00014623673760162033,21.2
0.1409636544645417,0.007638139763359228,0.00015205731678440636,21.28
0.14484661039931238,0.007930724042477695,0.00015800008296815613,21.36
0.14872634669046242,0.008229176690190819,0.00016406884889198003,21.44
0.15260286341062773,0.008533671099341158,0.0001702675876169627,21.52
0.156476160552166,0.008844388143251622,0.0001766004083505933,21.6
0.16034623804125978,0.009161514703002712,0.00018307160493688879,21.68
0.1642130957058111,0.00948524570414022,0.00018968563665226954,21.76
0.16807673330866335,0.009815782269905942,0.00019644713970143777,21.84
0.1719371505013523,0.01015333624648014,0.00020336099248087085,21.92
0.17579434686240708,0.010498125734805156,0.00021043223437593785,22.0
0.17964832185278246,0.010850380328865466,0.0002176661994162955,22.080000000000002
0.18349907484955302,0.011210336805237081,0.000225068393803546,22.16
0.18734660510604578,0.011578242256219012,0.00023264459731677618,22.240000000000002
0.19119091178010825,0.011954352500594876,0.0002404008036367844,22.32
0.1950319938995201,0.012338933488025743,0.0002483432700163133,22.400000000000002
0.1988698503779152,0.012732262976714058,0.000256478543763516,22.48
0.20270447998825664,0.013134632355091316,0.00026481350948691064,22.56
0.2065358814053686,0.013546340586230457,0.0002733552494341804,22.64
0.2103640531228056,0.013967706444473439,0.00028211135828294415,22.72
0.21418899350679954,0.014399060648395313,0.0002910897359325801,22.8
0.21801070081011462,0.014840743842374712,0.00030029853419345754,22.88
0.2218291730474452,0.015293117482344222,0.0003097464863708361,22.96
0.22564440812419934,0.01575655455871736,0.000319442611881267,23.04
0.2294564037726085,0.016231444062189827,0.0003293963593837554,23.12
0.23326515748354085,0.016718199337903607,0.0003396177948443902,23.2
0.23707066660488152,0.017217245617987573,0.00035011733061455336,23.28
0.24087292826515794,0.017729029800782302,0.00036090594757674983,23.36
0.24467193936134637,0.01825402324862144,0.00037199527989236934,23.44
0.2484676965860789,0.018792715310367764,0.0003833974434292587,23.52
0.2522601963872667,0.019345618632197484,0.00039512521592366016,23.6
0.25604943495491755,0.01991326793972474,0.0004071920593258927,23.68
0.25983540823765383,0.02049622365124619,0.0004196120788870497,23.76
0.26361811189629286,0.021095066928886616,0.00043240004904786537,23.84
0.26739754129869564,0.02171040106649864,0.00044557143069143176,23.92
0.27117369153381604,0.022342857857987616,0.000459142483216053,24.0
0.2749465573509863,0.022993094167372517,0.00047313022287619807,24.080000000000002
0.27871613317515304,0.023661792806832043,0.00048755245866777,24.16
0.2824824130998834,0.024349662831441334,0.000502427814953303,24.240000000000002
0.28624539081564654,0.02505752446777319,0.0005177773136315783,24.32
0.29000505962209167,0.025786267965326737,0.0005336236381245234,24.400000000000002
0.2937614123744581,0.026536729067383965,0.0005499900254451893,24.48
0.29751444147286615,0.027309758828300258,0.0005669003305503427,24.560000000000002
0.30126413885811604,0.02810624973310718,0.0005843781817628654,24.64
0.30501049599943253,0.02892719182899838,0.0006024500662558988,24.72
0.30875350384558753,0.02977362023928304,0.000621144517473293,24.8
0.3124931527992651,0.030646638038599475,0.0006404925029112869,24.88
0.3162294326532338,0.03154735472633001,0.000660525637470465,24.96
0.31996233258515994,0.032476928375613855,0.0006812764755964006,25.04
0.3236918411223389,0.03343658469040531,0.0007027799342749013,25.12
0.3274179461081826,0.034427632367498615,0.0007250735451968699,25.2
0.33114063464783966,0.035451470891206247,0.0007481985082422377,25.28
0.3348598930489736,0.03650953163945176,0.0007721973391060477,25.36
0.3385757067910684,0.03760329110205704,0.0007971144809979832,25.44
0.342288060477371,0.03873425866750913,0.0008229957800775059,25.52
0.3459969378070396,0.03990405332610261,0.0008498909312481605,25.6
0.3497023214905531,0.041114425579649734,0.0008778542413147935,25.68
0.35340419318216115,0.04236722656859995,0.0009069439627673431,25.76
0.3571025333914439,0.04366437556117109,0.0009372217285104532,25.84
0.3607973214307978,0.04500776260157394,0.0009687500709028619,25.92
0.3644885353887078,0.046399339712394176,0.0010015946140482282,26.0
0.3681761520480383,0.047841161858547254,0.0010358252221127097,26.080000000000002
0.37186014681435775,0.049335522929437825,0.0010715196308672993,26.16
0.3755404935351585,0.05088493305943396,0.0011087641292323654,26.240000000000002
0.3792171643832754,0.05249190084134056,0.0011476486024042337,26.32
0.38289012978130543,0.0541589119417624,0.0011882657594505886,26.400000000000002
0.3865593583603507,0.055888247926768816,0.0012307057775653182,26.48
0.3902248169896271,0.05768235458621161,0.0012750645031156312,26.560000000000002
0.3938864705526477,0.05954432724818323,0.0013214578472029595,26.64
0.39754428161230426,0.06147755547840731,0.0013700190721507724,26.72
0.4011982101967315,0.06348465118810326,0.0014208660896422676,26.8
0.40484821404054494,0.06556872656415635,0.0014741279372447755,26.88
0.40849424824724007,0.06773317243396154,0.0015299580362137992,26.96
0.41213626499863504,0.06998096019183356,0.0015884975914031072,27.04
0.4157742136765274,0.07231551838705207,0.0016499042294427985,27.12
0.4194080403351836,0.07474078972068032,0.0017143745633777597,27.2
0.42303768742615516,0.0772599458757314,0.0017820740345396865,27.28
0.42666309407351116,0.07987653766823646,0.0018531954644387394,27.36
0.4302841954143149,0.08259468681978872,0.0019279701153138628,27.44
0.43390092226146404,0.08541787257566151,0.0020066008136027133,27.52
0.437513201313034,0.08834971870471225,0.0020893284445496897,27.6
0.4411209542378842,0.09139486519468192,0.0021764430189077804,27.68
0.44472409745879243,0.09455703805957033,0.002268181266867192,27.76
0.4483225423811965,0.09783972935552598,0.0023648568768749345,27.84
0.45191619426125346,0.10124746608223888,0.002466783016475294,27.92
0.4555049520984955,0.10478397621966545,0.0025743039275125316,28.0
0.459088708280727,0.10845365802597613,0.0026877658625709716,28.080000000000002
0.4626673478971374,0.11226040738852539,0.0028076006132822496,28.16
0.46624074790323045,0.11620814997662969,0.002934180348463465,28.240000000000002
0.469808777586917,0.12030133135092927,0.0030680160456416482,28.32
0.47337129595625926,0.12454344488933036,0.003209567029151658,28.400000000000002
0.4769281532288543,0.12893868161138466,0.003359383328019027,28.48
0.48047918843965964,0.13349087390147704,0.0035180305943442957,28.560000000000002
0.484024229246803,0.13820384886442716,0.0036861477575597648,28.64
0.4875630906471208,0.1430813329487412,0.003864412774270791,28.72
0.4910955740326087,0.1481269710623842,0.004053572157216523,28.8
0.494621465598833,0.15334429306649897,0.004254438241067899,28.88
0.4981405344563992,0.15873671472502088,0.004467900824529083,28.96
0.5016525347204202,0.16430752219889555,0.004694919518447705,29.04
0.5051571993013034,0.17005986947208732,0.004936565962893322,29.12
0.508654239468382,0.17599676418810625,0.005194013923077912,29.2
0.5121433427164599,0.18212105660769437,0.0054685556079309425,29.28
0.5156241706216408,0.18843543005485033,0.00576161341058345,29.36
0.5190963561217012,0.19494239239411637,0.006074761090014763,29.44
0.5225595002501914,0.20164426768613997,0.006409753130538061,29.52
0.5260131687444984,0.208543188821559,0.006768529831839608,29.6
0.52945688793028,0.21564108854410563,0.007153240824432439,29.68
0.5328901403086012,0.2229396909683005,0.007566297267168954,29.76
0.5363123592431467,0.23044050405234293,0.00801041338969004,29.84
0.5397229232042164,0.23814481235175342,0.008488594663240642,29.92
0.5431211493257332,0.24605366794810946,0.00900421167456716,30.0
0.5465062855646817,0.25416788241085936,0.009561097144654147,30.080000000000002
0.5498775020295457,0.26248801892506857,0.010163532559733759,30.16
0.5532338810346429,0.2710143819460241,0.010816363654963242,30.240000000000002
0.5565744058783862,0.27974700812356146,0.011525049435782034,30.32
0.5598979477826972,0.28868565502312427,0.012295761465620135,30.400000000000002
0.563203251857124,0.29782978983464914,0.013135487847063986,30.48
0.5664889199298037,0.30717857587997804,0.014052149985093366,30.560000000000002
0.569753391188553,0.3167308577498739,0.01505472092247583,30.64
0.5729949208707833,0.326485144952561,0.016153348420143473,30.72
0.5762115561183793,0.3364395933244792,0.017359509364266126,30.8
0.5794011088144089,0.34659198407707476,0.018686177666611445,30.88
0.5825611258918811,0.3569397002271832,0.02014790984952715,30.96
0.585688856149554,0.3674797000110966,0.021761108221527603,31.04
0.5887812143375083,0.37820848719121547,0.023544079368977247,31.12
0.5918347423568353,0.38912207772524465,0.025517225521928897,31.2
0.5948455679153976,0.40021596276691673,0.027703151241735245,31.28
0.5978093606318766,0.4114850672681035,0.030126682167827497,31.36
0.600721292923371,0.42292370762218606,0.03281488668476886,31.44
0.6035759925380993,0.43452553838141894,0.03579704784800436,31.52
0.6063675032592365,0.44628350075040013,0.03910449504520976,31.6
0.6090892480957948,0.4581897664863379,0.042770316313114336,31.68
0.6117339977125118,0.4702356805879503,0.04682911760379856,31.76
0.6142938449027504,0.48241169583878524,0.05131668554051745,31.84
0.6167601869235034,0.49470730811694513,0.056269498513238,31.92
0.6191237152982124,0.5071109903889394,0.06172443695672219,32.0
0.6213744174099097,0.5196101252951191,0.06771791599593668,32.08
0.623501589015436,0.5321909386181186,0.07428551667784297,32.160000000000004
0.6254938557321642,0.544838432499098,0.0814616131555824,32.24
0.6273392046452326,0.5575363225512115,0.08927866254761783,32.32
0.6290250237086935,0.570266977201031,0.09776689615289649,32.4
0.6305381519071832,0.5830113569273855,0.10695395010450501,32.480000000000004
0.6318649352986829,0.5957489622440445,0.11686437703519029,32.56
0.6329912900844006,0.6084577862603328,0.12751938754439524,32.64
0.6339027665183021,0.6211142740656757,0.13893716895559685,32.72
0.6345846166521326,0.6336932894171441,0.15113221880312694,32.8
0.6350218670279864,0.6461680913810717,0.1641152513212502,32.88
0.6351993948217158,0.658510322754674,0.17789311343500266,32.96
0.6351020056570578,0.6706900128702499,0.1924687386557641,33.04
0.6347145125285872,0.6826755979670291,0.20784110509872875,33.12
0.6340218539651677,0.6944339897701453,0.22400516894534708,33.2
0.633009058428443,0.7059305650814032,0.24095188651471178,33.28
0.6316614972646301,0.7171293887399417,0.25866807908151523,33.36
0.6299647182394581,0.727993131524901,0.2771365377876385,33.44
0.627904814361451,0.7384834973748774,0.296335861395947,33.52
0.6254682804560845,0.7485612040245414,0.3162405436812007,33.6
0.6226422694802636,0.7581863888158863,0.3368208865413685,33.68
0.6194145662939667,0.7673189306201842,0.3580430956168842,33.76
0.6157737312059428,0.7759186019277547,0.37986921086456477,33.84
0.6117091226726306,0.7839457514103726,0.4022572766552919,33.92
0.6072110220695671,0.7913613532290111,0.4251612609313079,34.0
0.602270679146918,0.7981277029085433,0.44853126759509504,34.08
0.596880410204894,0.8042085223958746,0.47231350873905387,34.160000000000004
0.5910336771134262,0.8095694312498761,0.4964504828597969,34.24
0.584725157835529,0.8141778765527272,0.5208810206023669,34.32
0.5779508316783861,0.81800353616157,0.5455403927588339,34.4
0.5707080346167727,0.8210173947784275,0.5703603102767012,34.480000000000004
0.562995552176161,0.8231924846524022,0.5952690172854456,34.56
0.5548136679876332,0.824501831283772,0.6201910106058584,34.64
0.5461642582776016,0.8249191289518109,0.6450470961214209,34.72
0.537050860588539,0.8244164737529194,0.6697537835491294,34.800000000000004
