ObsCDK2P21_obs_1_task1,ObsDNAContent_obs_2_task1,ObsPhosRbS788_obs_3_task1,ObsPhosRbS800_obs_4_task1,ObsTotCDK2T160_obs_5_task1,ObsTotCycDCDK4_obs_6_task1,ObsTotCycECDK2_obs_7_task1,ObsTotE2F_obs_8_task1,ObsTotP21_obs_9_task1,ObsTotRb_obs_10_task1,_1_task1
1.1228947393150064,1.048814609157652,0.7849375805653243,0.9591061600184191,0.861018859462442,0.9252932806942039,1.089624548727181,1.1273842072428966,0.8562365024304217,0.9716074367759672,36.72
1.1437072545774762,1.056641879019602,0.7994611488205005,0.976873325000088,0.8872371713723894,0.9571958292699351,1.0961695754628138,1.1487144119816346,0.8766241374421742,0.9900189950977779,37.44
1.1632332282888556,1.0653424351023237,0.8133701895406013,0.9938882902974263,0.9124485204998082,0.9884599225282669,1.1024955713322755,1.169067268704058,0.8961630353835257,1.0071989426411776,38.16
1.1815557178086311,1.0749645068442875,0.8266902391400835,1.0101823439694193,0.9366709818867599,1.019060835627264,1.1086468611704066,1.1885182761167288,0.9148875926886669,1.0232360380750087,38.879999999999995
1.1987571325994277,1.085551518738587,0.8394654880708777,1.0258095673676517,0.9599327237915194,1.0489800864638097,1.114661546504514,1.2071379546675927,0.9328338292913464,1.03820577876937,39.6
1.2149200100018998,1.0971408420158535,0.8517513194765524,1.0408377203856778,0.9822698497315423,1.0782043771090348,1.120574364708866,1.224993474036465,0.9500394459743231,1.0521753190795553,40.32
1.2301273284602163,1.1097627470566271,0.8636082990433546,1.0553408956371917,1.0037244933292762,1.1067249171096496,1.1264181706660403,1.242149533592608,0.9665437728119419,1.0652066320195115,41.04
1.2444624945253577,1.123439479475657,0.8750973922963944,1.069393671648363,1.0243434726819565,1.1345370080407058,1.1322245541043432,1.2586687613266279,0.9823876341002652,1.0773587086600833,41.76
1.2580090935601629,1.1381844215952421,0.886277356626833,1.0830679247017496,1.044177046170357,1.161639797461116,1.138023955793318,1.2746118092324612,0.9976131433168745,1.0886883921724453,42.48
1.2708504976133834,1.1540013579659854,0.8972031625923528,1.0964308983010889,1.0632779349898114,1.1880360927603695,1.1438455868926793,1.2900373253935022,1.0122634472963987,1.099250753381987,43.199999999999996
1.2830693900202226,1.17088383541161,0.9079252590212266,1.1095443051034353,1.0817005073672918,1.213732188894985,1.1497172882732862,1.3050018758712463,1.0263824291736456,1.1090991034838618,43.92
1.2947472165607414,1.188814716429179,0.9184893128309327,1.1224640089744522,1.0995000179381273,1.2387376775216912,1.1556653952927587,1.3195598647772697,1.0400143696140303,1.118284889938713,44.64
1.305963603512001,1.2077659504502192,0.9289361401905,1.1352399415447028,1.1167320379992547,1.2630652275813592,1.161714652580928,1.3337634797474445,1.053203580705748,1.1268575988569254,45.36
1.3167957265883727,1.227698507875957,0.9393017792425463,1.1479161908261761,1.133451886391478,1.2867303551301905,1.1678881376190928,1.3476626302671593,1.065994015401344,1.1348646369018702,46.08
1.327317695522159,1.2485626481258674,0.9496176825785424,1.1605312375318015,1.1497141933960018,1.3097511633732757,1.1742072420535867,1.3613049257914338,1.0784288707538023,1.142351252049201,46.8
1.3376000674409094,1.2702987466940159,0.9599110539643573,1.173118366626201,1.1655725541519772,1.3321480451077294,1.1806917243967767,1.3747357390338257,1.0905502491370476,1.149360564791725,47.519999999999996
1.3477092668254436,1.2928378201737738,0.9702049836118498,1.185705832762918,1.1810791978451456,1.3539434723567516,1.1873596924080656,1.3879981608933876,1.102398798166127,1.1559335024757589,48.239999999999995
1.357707161910389,1.3161023999988821,0.980518808496345,1.1983173012175374,1.1962847340251506,1.3751616873135883,1.1942276321797411,1.4011330017993842,1.1140133978268407,1.1621087494380373,48.96
1.3676507829188054,1.3400078052059123,0.9908684795567001,1.210972296608398,1.2112379393751727,1.3958284360368973,1.2013104831479167,1.4141788506886337,1.1254309367641198,1.1679228077463188,49.68
1.3775921732315306,1.364463419537024,1.001266993451278,1.2236867305610433,1.2259856281793307,1.4159707096112362,1.2086217163927253,1.4271721284342915,1.1366861545744649,1.1734100052710135,50.4
1.3875783601532559,1.389374027149784,1.0117246804640647,1.236473254159379,1.2405725429045065,1.4356164873323853,1.2161734137804732,1.44014714377457,1.1478115483433307,1.1786025874047645,51.12
1.3976514776521067,1.414641160645819,1.0222498355608187,1.2493420287488652,1.2550412594892935,1.4547944934063541,1.2239763694075902,1.4531361690958657,1.1588373598019723,1.183530655169156,51.839999999999996
1.4078490200465115,1.4401644158921143,1.0328490577686933,1.2623011411097484,1.2694321850918653,1.4735339578667888,1.2320402124017698,1.466169536842508,1.1697916301612483,1.1882222589402776,52.559999999999995
1.418204180286457,1.4658426969027576,1.0435276800104534,1.2753571287979986,1.28378354374281,1.4918643949656674,1.2403735354022496,1.479275742535955,1.1807003037098187,1.1927034467444384,53.28
1.4287463350336902,1.4915753252740926,1.054290206432789,1.2885155145411025,1.2981314502957049,1.5098154206936396,1.2489840498108664,1.4924815978376909,1.1915874186026278,1.1969983539521596,54.0
1.4395012855484233,1.5172631752626504,1.065140584934318,1.301781140043188,1.3125098535385045,1.5274164894728277,1.257878686497246,1.5058122475032876,1.2024751463124188,1.2011291569166858,54.72
1.4504919982648874,1.542809549862087,1.0760824891708867,1.315158509934431,1.3269507271016787,1.544696784089397,1.2670637970669534,1.519291419865608,1.2133841362586313,1.205116326851009,55.44
1.4617390031762125,1.5681209813123125,1.0871197194468174,1.328652282435411,1.3414841601063578,1.5616850508511606,1.2765452949066418,1.5329415348800655,1.2243336659527828,1.2089786041422819,56.16
1.473260857120413,1.5931079417880099,1.0982562266793312,1.3422672983977422,1.3561384664618719,1.5784094622670364,1.2863288032437017,1.5467838503597768,1.2353418350802359,1.2127331713651779,56.879999999999995
1.4850745782338068,1.6176854466957944,1.1094963318276876,1.3560088499754777,1.370940327701391,1.5948975105925849,1.2964197966604762,1.5608386063674473,1.2464257523455042,1.2163957271021824,57.599999999999994
1.497196038857486,1.6417735714186072,1.1208447922581561,1.3698827615348779,1.3859149432142477,1.6111759189837658,1.3068237399667881,1.575125173143574,1.2576017087677358,1.2199806097545587,58.32
1.5096403121529791,1.665297892110108,1.1323068656194681,1.3838954680060276,1.4010861854073098,1.6272705761219262,1.3175462127547313,1.5896621926198429,1.2688853331024905,1.2235009056935864,59.04
1.5224219722423884,1.6881898482887272,1.1438883081512272,1.398054012902433,1.416476766347909,1.643206491880721,1.3285930228037799,1.604467716331608,1.2802917307352233,1.226968571166884,59.76
1.5355553462868117,1.710387056407774,1.155595376383768,1.4123660503801903,1.4321083955030747,1.6590077710629068,1.3399703059516548,1.6195593342992376,1.2918356040158083,1.2303945362145756,60.48
1.549054729206486,1.7318335574277022,1.1674347433304626,1.426839743235091,1.4480019549648835,1.6746976053718183,1.3516846127338744,1.634954297242342,1.3035313577902121,1.2337888328450706,61.199999999999996
1.5629345509381234,1.7524800136074332,1.1794135214954038,1.4414837905345592,1.4641776323092155,1.6902982840761638,1.3637429766110083,1.6506696264457548,1.3153931894192459,1.2371606665745702,61.919999999999995
1.5772095260435632,1.77228384989355,1.1915391528981103,1.4563072938436885,1.4806551028800221,1.705831210633251,1.3761529817058888,1.666722222472413,1.3274351681009555,1.240518534687625,62.64
1.5918947632037013,1.791209344975207,1.2038193212841997,1.4713196496757206,1.497453655427695,1.721316938179031,1.3889228038985773,1.6831289554325346,1.3396713023674098,1.2438703239055593,63.36
1.6070058550843649,1.8092276716555844,1.2162619689012861,1.4865305701023164,1.5145923288684549,1.7367752120051418,1.4020612485119612,1.6999067506617298,1.3521155986463953,1.2472233599605702,64.08
1.6225589535164329,1.8263168713204687,1.228875168843813,1.5019499267611764,1.5320900476262613,1.752225015369563,1.415577781193574,1.717072668214103,1.3647821135475775,1.250584509851034,64.8
1.6385708301123323,1.8424617904039668,1.2416671323790909,1.5175877600440015,1.5499657349286882,1.7676846209486825,1.429482550331963,1.7346439734922012,1.377684999958114,1.253960223529825,65.52
1.655058920089229,1.857653954407358,1.2546461006056746,1.533454146306036,1.5682384151700453,1.7831716495479961,1.4437863989298207,1.7526381990895723,1.3908385485000385,1.257356616949704,66.24
1.6720413645738128,1.8718913884391999,1.267820339046156,1.5495591917387863,1.5869273230157608,1.798703125131005,1.4585008748990838,1.7710732008831565,1.4042572246463583,1.2607795110769229,66.96
1.6895370457909544,1.8851784283854787,1.281198094262228,1.56591297905194,1.6060519865639706,1.8142955313451399,1.4736382417547305,1.7899672140688319,1.417955704915865,1.264234480241893,67.67999999999999
1.7075656058117208,1.8975253532288605,1.294787570016548,1.5825255384911976,1.6256323094217633,1.8299648748166253,1.489211472633331,1.8093388937109962,1.4319489054775238,1.2677268952560423,68.39999999999999
1.7261474611391816,1.908947978035465,1.308596906334588,1.5994068222317208,1.6456886342668837,1.8457267431174593,1.5052342410541302,1.829207349491707,1.4462520074913612,1.2712619607856765,69.12
1.7453038453351202,1.919467452301802,1.3226341624203335,1.6165666835186734,1.6662418210088576,1.8615963470167791,1.5217209427918181,1.849592197644129,1.4608804917584477,1.2748447406480126,69.84
1.7650568195025218,1.9291097522726854,1.3369072978086742,1.6340148536514656,1.6873133032097456,1.8775885768855114,1.5386866850234986,1.8705135904312233,1.4758501613830008,1.2784801914307078,70.56
1.7854292873201751,1.937905209557997,1.3514241877330786,1.6517609607363242,1.7089251387901854,1.89371805497481,1.556147283754805,1.8919922491746857,1.4911771656246358,1.2821731786622357,71.28
1.8064450170962014,1.9458880098991915,1.3661925783121038,1.6698144750363897,1.731100066263992,1.909999175533335,1.5741192640431356,1.914049493344041,1.5068780231289125,1.2859285125677444,72.0
